timestamp,sensfusion6.qw,sensfusion6.qx,sensfusion6.qy,sensfusion6.qz,sensfusion6.gravityX,sensfusion6.gravityY
218653,1.0,0.0,0.0,0.0,0.0,0.0
218753,1.0,0.0,0.0,0.0,0.0,0.0
218853,1.0,0.0,0.0,0.0,0.0,0.0
218953,1.0,0.0,0.0,0.0,0.0,0.0
219053,1.0,0.0,0.0,0.0,0.0,0.0
219153,1.0,0.0,0.0,0.0,0.0,0.0
219253,1.0,0.0,0.0,0.0,0.0,0.0
219353,1.0,0.0,0.0,0.0,0.0,0.0
219453,1.0,0.0,0.0,0.0,0.0,0.0
219553,1.0,0.0,0.0,0.0,0.0,0.0
219653,1.0,0.0,0.0,0.0,0.0,0.0
219753,1.0,0.0,0.0,0.0,0.0,0.0
219853,1.0,0.0,0.0,0.0,0.0,0.0
219953,1.0,0.0,0.0,0.0,0.0,0.0
220053,1.0,0.0,0.0,0.0,0.0,0.0
220153,1.0,0.0,0.0,0.0,0.0,0.0
220253,1.0,0.0,0.0,0.0,0.0,0.0
220353,1.0,0.0,0.0,0.0,0.0,0.0
220453,1.0,0.0,0.0,0.0,0.0,0.0
220553,1.0,0.0,0.0,0.0,0.0,0.0
220653,1.0,0.0,0.0,0.0,0.0,0.0
220753,1.0,0.0,0.0,0.0,0.0,0.0
220853,1.0,0.0,0.0,0.0,0.0,0.0
220953,1.0,0.0,0.0,0.0,0.0,0.0
221053,1.0,0.0,0.0,0.0,0.0,0.0
221153,1.0,0.0,0.0,0.0,0.0,0.0
221253,1.0,0.0,0.0,0.0,0.0,0.0
221353,1.0,0.0,0.0,0.0,0.0,0.0
221453,1.0,0.0,0.0,0.0,0.0,0.0
221553,1.0,0.0,0.0,0.0,0.0,0.0
221653,1.0,0.0,0.0,0.0,0.0,0.0
221753,1.0,0.0,0.0,0.0,0.0,0.0
221853,1.0,0.0,0.0,0.0,0.0,0.0
221953,1.0,0.0,0.0,0.0,0.0,0.0
222053,1.0,0.0,0.0,0.0,0.0,0.0
222153,1.0,0.0,0.0,0.0,0.0,0.0
222253,1.0,0.0,0.0,0.0,0.0,0.0
222353,1.0,0.0,0.0,0.0,0.0,0.0
222453,1.0,0.0,0.0,0.0,0.0,0.0
222553,1.0,0.0,0.0,0.0,0.0,0.0
222653,1.0,0.0,0.0,0.0,0.0,0.0
222753,1.0,0.0,0.0,0.0,0.0,0.0
222853,1.0,0.0,0.0,0.0,0.0,0.0
222953,1.0,0.0,0.0,0.0,0.0,0.0
223053,1.0,0.0,0.0,0.0,0.0,0.0
223153,1.0,0.0,0.0,0.0,0.0,0.0
223253,1.0,0.0,0.0,0.0,0.0,0.0
223355,1.0,0.0,0.0,0.0,0.0,0.0
223455,1.0,0.0,0.0,0.0,0.0,0.0
223555,1.0,0.0,0.0,0.0,0.0,0.0
223655,1.0,0.0,0.0,0.0,0.0,0.0
223755,1.0,0.0,0.0,0.0,0.0,0.0
223854,1.0,0.0,0.0,0.0,0.0,0.0
223954,1.0,0.0,0.0,0.0,0.0,0.0
224053,1.0,0.0,0.0,0.0,0.0,0.0
224154,1.0,0.0,0.0,0.0,0.0,0.0
224254,1.0,0.0,0.0,0.0,0.0,0.0
224353,1.0,0.0,0.0,0.0,0.0,0.0
224453,1.0,0.0,0.0,0.0,0.0,0.0
224553,1.0,0.0,0.0,0.0,0.0,0.0
224653,1.0,0.0,0.0,0.0,0.0,0.0
224753,1.0,0.0,0.0,0.0,0.0,0.0
224853,1.0,0.0,0.0,0.0,0.0,0.0
224953,1.0,0.0,0.0,0.0,0.0,0.0
225053,1.0,0.0,0.0,0.0,0.0,0.0
225153,1.0,0.0,0.0,0.0,0.0,0.0
225253,1.0,0.0,0.0,0.0,0.0,0.0
225353,1.0,0.0,0.0,0.0,0.0,0.0
225453,1.0,0.0,0.0,0.0,0.0,0.0
225553,1.0,0.0,0.0,0.0,0.0,0.0
225653,1.0,0.0,0.0,0.0,0.0,0.0
225753,1.0,0.0,0.0,0.0,0.0,0.0
225853,1.0,0.0,0.0,0.0,0.0,0.0
225953,1.0,0.0,0.0,0.0,0.0,0.0
226053,1.0,0.0,0.0,0.0,0.0,0.0
226153,1.0,0.0,0.0,0.0,0.0,0.0
226253,1.0,0.0,0.0,0.0,0.0,0.0
226353,1.0,0.0,0.0,0.0,0.0,0.0
226453,1.0,0.0,0.0,0.0,0.0,0.0
226553,1.0,0.0,0.0,0.0,0.0,0.0
226653,1.0,0.0,0.0,0.0,0.0,0.0
226753,1.0,0.0,0.0,0.0,0.0,0.0
226853,1.0,0.0,0.0,0.0,0.0,0.0
226953,1.0,0.0,0.0,0.0,0.0,0.0
227053,1.0,0.0,0.0,0.0,0.0,0.0
227153,1.0,0.0,0.0,0.0,0.0,0.0
227353,1.0,0.0,0.0,0.0,0.0,0.0
227453,1.0,0.0,0.0,0.0,0.0,0.0
227553,1.0,0.0,0.0,0.0,0.0,0.0
227653,1.0,0.0,0.0,0.0,0.0,0.0
227753,1.0,0.0,0.0,0.0,0.0,0.0
227853,1.0,0.0,0.0,0.0,0.0,0.0
227953,1.0,0.0,0.0,0.0,0.0,0.0
228053,1.0,0.0,0.0,0.0,0.0,0.0
228153,1.0,0.0,0.0,0.0,0.0,0.0
228253,1.0,0.0,0.0,0.0,0.0,0.0
228353,1.0,0.0,0.0,0.0,0.0,0.0
228453,1.0,0.0,0.0,0.0,0.0,0.0
228553,1.0,0.0,0.0,0.0,0.0,0.0
228653,1.0,0.0,0.0,0.0,0.0,0.0
228753,1.0,0.0,0.0,0.0,0.0,0.0
228853,1.0,0.0,0.0,0.0,0.0,0.0
228953,1.0,0.0,0.0,0.0,0.0,0.0
229053,1.0,0.0,0.0,0.0,0.0,0.0
229153,1.0,0.0,0.0,0.0,0.0,0.0
229253,1.0,0.0,0.0,0.0,0.0,0.0
229353,1.0,0.0,0.0,0.0,0.0,0.0
229453,1.0,0.0,0.0,0.0,0.0,0.0
229553,1.0,0.0,0.0,0.0,0.0,0.0
229653,1.0,0.0,0.0,0.0,0.0,0.0
229753,1.0,0.0,0.0,0.0,0.0,0.0
229853,1.0,0.0,0.0,0.0,0.0,0.0
229953,1.0,0.0,0.0,0.0,0.0,0.0
230053,1.0,0.0,0.0,0.0,0.0,0.0
230153,1.0,0.0,0.0,0.0,0.0,0.0
230253,1.0,0.0,0.0,0.0,0.0,0.0
230353,1.0,0.0,0.0,0.0,0.0,0.0
230453,1.0,0.0,0.0,0.0,0.0,0.0
230553,1.0,0.0,0.0,0.0,0.0,0.0
230653,1.0,0.0,0.0,0.0,0.0,0.0
230753,1.0,0.0,0.0,0.0,0.0,0.0
230853,1.0,0.0,0.0,0.0,0.0,0.0
230953,1.0,0.0,0.0,0.0,0.0,0.0
231053,1.0,0.0,0.0,0.0,0.0,0.0
231153,1.0,0.0,0.0,0.0,0.0,0.0
231253,1.0,0.0,0.0,0.0,0.0,0.0
231353,1.0,0.0,0.0,0.0,0.0,0.0
231453,1.0,0.0,0.0,0.0,0.0,0.0
231553,1.0,0.0,0.0,0.0,0.0,0.0
231653,1.0,0.0,0.0,0.0,0.0,0.0
231753,1.0,0.0,0.0,0.0,0.0,0.0
231853,1.0,0.0,0.0,0.0,0.0,0.0
231953,1.0,0.0,0.0,0.0,0.0,0.0
232053,1.0,0.0,0.0,0.0,0.0,0.0
232153,1.0,0.0,0.0,0.0,0.0,0.0
232253,1.0,0.0,0.0,0.0,0.0,0.0
232355,1.0,0.0,0.0,0.0,0.0,0.0
