timestamp,posCtl.VXd,posCtl.VZp,posCtl.VZi,posCtl.VZd
181963,0.0,0.03746134415268898,0.00022476805315818638,0.0
182063,0.0,-0.027896592393517494,-0.0001673795486567542,-0.0
182163,0.0,0.04694260284304619,0.00028165560797788203,-0.0
182263,0.0,0.11044494062662125,0.00066266959765926,0.0
182363,0.0,0.08100920915603638,0.00048605521442368627,0.0
182463,0.0,0.026316018775105476,0.0001578961091581732,0.0
182563,-0.0,-0.09596122801303864,-0.0005757673643529415,-0.0
182663,-0.0,-0.11746346950531006,-0.0007047808030620217,-0.0
182763,0.0,-0.043379735201597214,-0.00026027840794995427,-0.0
182863,0.0,-0.1284513920545578,-0.0007707083132117987,-0.0
182963,-0.0,0.016523655503988266,-0.0027143636252731085,0.0
183063,0.0,1.0825645923614502,0.02034163661301136,0.0
183163,-0.0,1.9020951986312866,0.11067473143339157,0.0
183264,0.0,5.806074142456055,0.3477764129638672,0.0
183364,-0.0,9.496444702148438,0.8326752781867981,0.0
183464,0.0,10.384143829345703,1.4455407857894897,-0.0
183563,0.0,8.617634773254395,2.0266942977905273,-0.0
183663,0.0,6.085799694061279,2.4681806564331055,-0.0
183763,0.0,3.58060884475708,2.7476656436920166,-0.0
183863,0.0,0.835658609867096,2.86993408203125,-0.0
183963,0.0,-0.7292404770851135,2.8553214073181152,0.0
184063,-0.0,-0.4424087703227997,2.8260321617126465,-0.0
184163,-0.0,0.6505683064460754,2.827702283859253,0.0
184263,-0.0,1.3335273265838623,2.885359287261963,0.0
184363,-0.0,0.711029052734375,2.9604806900024414,-0.0
184463,-0.0,0.5840618014335632,3.0264148712158203,-0.0
184563,-0.0,2.111954927444458,3.1325855255126953,0.0
184663,0.0,2.874772787094116,3.2437546253204346,0.0
184763,0.0,2.7315237522125244,3.3821539878845215,0.0
184863,0.0,1.71605384349823,3.510605573654175,-0.0
184963,0.0,1.140903115272522,3.592236280441284,0.0
185063,0.0,0.7374491691589355,3.651157855987549,0.0
185163,0.0,1.1592563390731812,3.7102010250091553,-0.0
185263,0.0,1.6475930213928223,3.8109326362609863,-0.0
185363,0.0,1.3470728397369385,3.8975107669830322,0.0
185463,-0.0,0.4956906735897064,3.954387903213501,0.0
185563,0.0,1.368713617324829,4.0389838218688965,-0.0
185663,0.0,1.4487860202789307,4.128950119018555,-0.0
185763,-0.0,1.3875852823257446,4.205810546875,0.0
185863,-0.0,1.0483887195587158,4.293412685394287,0.0
185963,0.0,1.0951653718948364,4.386733055114746,-0.0
186063,0.0,0.785137414932251,4.439846992492676,-0.0
186163,-0.0,1.0576932430267334,4.488929748535156,0.0
186263,-0.0,0.6948263645172119,4.552614688873291,-0.0
186363,-0.0,0.3755294680595398,4.594956398010254,-0.0
186463,0.0,1.4796525239944458,4.657964706420898,0.0
186563,-0.0,1.4216187000274658,4.744585990905762,0.0
186663,-0.0,0.5335858464241028,4.806886672973633,-0.0
186763,-0.0,-0.8497786521911621,4.797924041748047,-0.0
186863,-0.0,-0.6479625701904297,4.74837589263916,0.0
186963,-0.0,0.3198964297771454,4.734551906585693,0.0
187063,-0.0,0.6520265936851501,4.754909038543701,0.0
187163,-0.0,0.8429344892501831,4.800788879394531,-0.0
