timestamp,ctrltarget.x,ctrltarget.y,ctrltarget.z,ctrltarget.vx,ctrltarget.vx,ctrltarget.vx
104868,1.037025809288025,-6.129354005679488e-05,0.4919174015522003,0.5940080881118774,0.5940080881118774,0.5940080881118774
104968,1.0943944454193115,-5.369843347580172e-05,0.49275028705596924,0.5652573108673096,0.5652573108673096,0.5652573108673096
105068,1.1486830711364746,-4.651109338738024e-05,0.49358081817626953,0.5320798754692078,0.5320798754692078,0.5320798754692078
105168,1.1994990110397339,-3.978368840762414e-05,0.4943947494029999,0.4951047897338867,0.4951047897338867,0.4951047897338867
105268,1.2465014457702637,-3.35608929162845e-05,0.4951789379119873,0.4550378620624542,0.4550378620624542,0.4550378620624542
105371,1.2894247770309448,-2.7878246328327805e-05,0.4959215819835663,0.4126514792442322,0.4126514792442322,0.4126514792442322
105468,1.3280681371688843,-2.276211671414785e-05,0.49661242961883545,0.3687764108181,0.3687764108181,0.3687764108181
105568,1.3623408079147339,-1.8224736777483486e-05,0.4972434341907501,0.3242546021938324,0.3242546021938324,0.3242546021938324
105669,1.3922119140625,-1.4269973689806648e-05,0.4978083372116089,0.27996551990509033,0.27996551990509033,0.27996551990509033
105769,1.417749047279358,-1.088897988665849e-05,0.49830326437950134,0.23676924407482147,0.23676924407482147,0.23676924407482147
105868,1.4391063451766968,-8.06142998044379e-06,0.498726487159729,0.19549742341041565,0.19549742341041565,0.19549742341041565
105969,1.456506371498108,-5.757797680416843e-06,0.49907851219177246,0.1569429486989975,0.1569429486989975,0.1569429486989975
106068,1.4702590703964233,-3.937174369639251e-06,0.4993620812892914,0.1218065693974495,0.1218065693974495,0.1218065693974495
106168,1.4807296991348267,-2.5504903078399366e-06,0.4995817542076111,0.09068984538316727,0.09068984538316727,0.09068984538316727
106268,1.4883428812026978,-1.5425883930220152e-06,0.49974414706230164,0.06406886130571365,0.06406886130571365,0.06406886130571365
106368,1.4935613870620728,-8.517077390024497e-07,0.499857097864151,0.04224998503923416,0.04224998503923416,0.04224998503923416
106468,1.496862530708313,-4.143033152104181e-07,0.4999294877052307,0.025339871644973755,0.025339871644973755,0.025339871644973755
106568,1.4987287521362305,-1.671757701160459e-07,0.4999711811542511,0.013213884085416794,0.013213884085416794,0.013213884085416794
106668,1.4996176958084106,-4.889968252541621e-08,0.49999120831489563,0.005489204078912735,0.005489204078912735,0.005489204078912735
106768,1.4999336004257202,-6.968256194284095e-09,0.4999983608722687,0.0014704742934554815,0.0014704742934554815,0.0014704742934554815
106868,1.500000238418579,1.2827001683035633e-09,0.4999997615814209,0.00011266388901276514,0.00011266388901276514,0.00011266388901276514
106968,1.499998927116394,1.9309909227160915e-09,0.49936148524284363,-1.0099385772122105e-09,-1.0099385772122105e-09,-1.0099385772122105e-09
107068,1.499998927116394,1.9309909227160915e-09,0.48829442262649536,-7.927781098260311e-09,-7.927781098260311e-09,-7.927781098260311e-09
107168,1.499998927116394,1.9309909227160915e-09,0.44947755336761475,-2.220233419336637e-08,-2.220233419336637e-08,-2.220233419336637e-08
107268,1.499998927116394,1.9309909227160915e-09,0.37539219856262207,-4.783058926705053e-08,-4.783058926705053e-08,-4.783058926705053e-08
107368,1.499998927116394,1.9309909227160915e-09,0.2747657597064972,-1.0468690447851259e-07,-1.0468690447851259e-07,-1.0468690447851259e-07
107468,1.499998927116394,1.9309911447606964e-09,0.16857033967971802,-2.441128117425251e-07,-2.441128117425251e-07,-2.441128117425251e-07
107568,1.4999988079071045,1.9309911447606964e-09,0.0803033709526062,-5.667993718816433e-07,-5.667993718816433e-07,-5.667993718816433e-07
107668,1.4999988079071045,1.9309911447606964e-09,0.02526090294122696,-1.2428257605279214e-06,-1.2428257605279214e-06,-1.2428257605279214e-06
107768,1.4999985694885254,1.9309911447606964e-09,0.003318152856081724,-2.5338970317534404e-06,-2.5338970317534404e-06,-2.5338970317534404e-06
107868,1.4999982118606567,1.9309907006714866e-09,8.594199243816547e-06,-4.818585239263484e-06,-4.818585239263484e-06,-4.818585239263484e-06
107968,0.0,0.0,0.0,0.0,0.0,0.0
108068,0.0,0.0,0.0,0.0,0.0,0.0
108168,0.0,0.0,0.0,0.0,0.0,0.0
108268,0.0,0.0,0.0,0.0,0.0,0.0
108368,0.0,0.0,0.0,0.0,0.0,0.0
108468,0.0,0.0,0.0,0.0,0.0,0.0
108568,0.0,0.0,0.0,0.0,0.0,0.0
108668,0.0,0.0,0.0,0.0,0.0,0.0
108768,0.0,0.0,0.0,0.0,0.0,0.0
108868,0.0,0.0,0.0,0.0,0.0,0.0
108968,0.0,0.0,0.0,0.0,0.0,0.0
109068,0.0,0.0,0.0,0.0,0.0,0.0
109168,0.0,0.0,0.0,0.0,0.0,0.0
109268,0.0,0.0,0.0,0.0,0.0,0.0
109368,0.0,0.0,0.0,0.0,0.0,0.0
109468,0.0,0.0,0.0,0.0,0.0,0.0
109568,0.0,0.0,0.0,0.0,0.0,0.0
109668,0.0,0.0,0.0,0.0,0.0,0.0
109768,0.0,0.0,0.0,0.0,0.0,0.0
109871,0.0,0.0,0.0,0.0,0.0,0.0
109970,0.0,0.0,0.0,0.0,0.0,0.0
110070,0.0,0.0,0.0,0.0,0.0,0.0
110170,0.0,0.0,0.0,0.0,0.0,0.0
110270,0.0,0.0,0.0,0.0,0.0,0.0
110370,0.0,0.0,0.0,0.0,0.0,0.0
110468,0.0,0.0,0.0,0.0,0.0,0.0
110568,0.0,0.0,0.0,0.0,0.0,0.0
110668,0.0,0.0,0.0,0.0,0.0,0.0
110770,0.0,0.0,0.0,0.0,0.0,0.0
110870,0.0,0.0,0.0,0.0,0.0,0.0
110968,0.0,0.0,0.0,0.0,0.0,0.0
111070,0.0,0.0,0.0,0.0,0.0,0.0
111170,0.0,0.0,0.0,0.0,0.0,0.0
111270,0.0,0.0,0.0,0.0,0.0,0.0
111370,0.0,0.0,0.0,0.0,0.0,0.0
111470,0.0,0.0,0.0,0.0,0.0,0.0
111570,0.0,0.0,0.0,0.0,0.0,0.0
111670,0.0,0.0,0.0,0.0,0.0,0.0
111770,0.0,0.0,0.0,0.0,0.0,0.0
111870,0.0,0.0,0.0,0.0,0.0,0.0
111970,0.0,0.0,0.0,0.0,0.0,0.0
112070,0.0,0.0,0.0,0.0,0.0,0.0
112168,0.0,0.0,0.0,0.0,0.0,0.0
112268,0.0,0.0,0.0,0.0,0.0,0.0
112368,0.0,0.0,0.0,0.0,0.0,0.0
112470,0.0,0.0,0.0,0.0,0.0,0.0
112569,0.0,0.0,0.0,0.0,0.0,0.0
112670,0.0,0.0,0.0,0.0,0.0,0.0
112769,0.0,0.0,0.0,0.0,0.0,0.0
112869,0.0,0.0,0.0,0.0,0.0,0.0
112969,1.5491880178451538,0.0019502210197970271,0.08269833773374557,4.4314546476798e-10,4.4314546476798e-10,4.4314546476798e-10
113070,1.5491880178451538,0.0019502210197970271,0.08399493247270584,6.117049089482407e-09,6.117049089482407e-09,6.117049089482407e-09
113169,1.5491880178451538,0.0019502210197970271,0.08959848433732986,2.605324311844015e-08,2.605324311844015e-08,2.605324311844015e-08
113270,1.5491880178451538,0.0019502210197970271,0.1029127985239029,7.20407982157667e-08,7.20407982157667e-08,7.20407982157667e-08
113370,1.5491880178451538,0.0019502210197970271,0.12635387480258942,1.5836438649330375e-07,1.5836438649330375e-07,1.5836438649330375e-07
113470,1.5491880178451538,0.0019502210197970271,0.16066443920135498,3.015763070379762e-07,3.015763070379762e-07,3.015763070379762e-07
113569,1.5491881370544434,0.0019502210197970271,0.20471444725990295,5.201429189582996e-07,5.201429189582996e-07,5.201429189582996e-07
113668,1.5491881370544434,0.0019502209033817053,0.2503722310066223,7.975854146025085e-07,7.975854146025085e-07,7.975854146025085e-07
113768,1.549188256263733,0.0019502209033817053,0.3041972517967224,1.2149226904512034e-06,1.2149226904512034e-06,1.2149226904512034e-06
113868,1.5491883754730225,0.0019502207869663835,0.35695043206214905,1.7676921970632975e-06,1.7676921970632975e-06,1.7676921970632975e-06
113969,1.5491886138916016,0.0019502205541357398,0.40866369009017944,-0.0696725845336914,-0.0696725845336914,-0.0696725845336914
114068,1.5491888523101807,0.0019502203213050961,0.4430410861968994,3.3642777452769224e-06,3.3642777452769224e-06,3.3642777452769224e-06
114168,1.5491893291473389,0.0019502199720591307,0.47111034393310547,4.447806986718206e-06,4.447806986718206e-06,4.447806986718206e-06
114268,1.549189805984497,0.0019502193899825215,0.4885128140449524,5.745190264860867e-06,5.745190264860867e-06,5.745190264860867e-06
114368,1.5491904020309448,0.0019502186914905906,0.4970052242279053,7.2702678153291345e-06,7.2702678153291345e-06,7.2702678153291345e-06
114468,1.5491912364959717,0.0019502178765833378,0.49969664216041565,9.032654816110153e-06,9.032654816110153e-06,9.032654816110153e-06
114568,1.549192190170288,0.0019502167124301195,0.5000001788139343,1.1038251614081673e-05,1.1038251614081673e-05,1.1038251614081673e-05
114668,1.5491852760314941,0.0019502050708979368,0.49996525049209595,-0.0003079208836425096,-0.0003079208836425096,-0.0003079208836425096
114768,1.5490729808807373,0.0019500602502375841,0.49985387921333313,-0.0023818628396838903,-0.0023818628396838903,-0.0023818628396838903
114868,1.5486112833023071,0.001949475146830082,0.49967074394226074,-0.007563719991594553,-0.007563719991594553,-0.007563719991594553
114968,1.5474424362182617,0.0019479993497952819,0.4994228482246399,-0.016816992312669754,-0.016816992312669754,-0.016816992312669754
115068,1.5451301336288452,0.0019450837280601263,0.49911895394325256,-0.03076380304992199,-0.03076380304992199,-0.03076380304992199
115168,1.5411924123764038,0.0019401217577978969,0.4987691044807434,-0.049720119684934616,-0.049720119684934616,-0.049720119684934616
115268,1.535129189491272,0.0019324839813634753,0.49838414788246155,-0.07373736798763275,-0.07373736798763275,-0.07373736798763275
115368,1.5264471769332886,0.0019215492065995932,0.49797534942626953,-0.10263882577419281,-0.10263882577419281,-0.10263882577419281
115468,1.5146799087524414,0.0019067308166995645,0.4975539445877075,-0.13605473935604095,-0.13605473935604095,-0.13605473935604095
115568,1.499404788017273,0.0018874967936426401,0.49713096022605896,-0.17345856130123138,-0.17345856130123138,-0.17345856130123138
115668,1.480263352394104,0.0018633956788107753,0.4967169761657715,-0.2141832560300827,-0.2141832560300827,-0.2141832560300827
115768,1.4569592475891113,0.001834054826758802,0.4963216185569763,-0.2574809491634369,-0.2574809491634369,-0.2574809491634369
115868,1.4292755126953125,0.001799201127141714,0.4959537386894226,-0.30252745747566223,-0.30252745747566223,-0.30252745747566223
115968,1.3970941305160522,0.0017586859175935388,0.4956212043762207,-0.34843137860298157,-0.34843137860298157,-0.34843137860298157
116068,1.3603644371032715,0.0017124456353485584,0.49533045291900635,-0.3943111300468445,-0.3943111300468445,-0.3943111300468445
116168,1.3191359043121338,0.0016605425626039505,0.4950868785381317,-0.43926817178726196,-0.43926817178726196,-0.43926817178726196
116268,1.273543357849121,0.0016031463164836168,0.49489453434944153,-0.4824278652667999,-0.4824278652667999,-0.4824278652667999
116368,1.223802089691162,0.0015405281446874142,0.49475619196891785,-0.5229570269584656,-0.5229570269584656,-0.5229570269584656
116468,1.1702195405960083,0.0014730750117450953,0.49467331171035767,-0.5600689053535461,-0.5600689053535461,-0.5600689053535461
116571,1.1072862148284912,0.0013938512420281768,0.49464643001556396,-0.5275273323059082,-0.5275273323059082,-0.5275273323059082
116671,1.0469186305999756,0.0013178579974919558,0.49467942118644714,-0.504058837890625,-0.504058837890625,-0.504058837890625
116770,0.990458607673645,0.0012467838823795319,0.49475401639938354,-0.644232451915741,-0.644232451915741,-0.644232451915741
116870,0.925853967666626,0.0011654580011963844,0.4948839545249939,-0.6614522933959961,-0.6614522933959961,-0.6614522933959961
116969,0.8598378896713257,0.0010823558550328016,0.49505963921546936,-0.6726267337799072,-0.6726267337799072,-0.6726267337799072
117068,0.7930252552032471,0.0009982507908716798,0.4952763319015503,-0.6775444149971008,-0.6775444149971008,-0.6775444149971008
117169,0.7260398268699646,0.0009139291360042989,0.4955286681652069,-0.6761128306388855,-0.6761128306388855,-0.6761128306388855
117268,0.6595093607902527,0.000830179953482002,0.4958108067512512,-0.6683595776557922,-0.6683595776557922,-0.6683595776557922
117368,0.5940523147583008,0.000747782876715064,0.496116578578949,-0.6544293165206909,-0.6544293165206909,-0.6544293165206909
117469,0.5302589535713196,0.0006674794713035226,0.4964395761489868,-0.6345812082290649,-0.6345812082290649,-0.6345812082290649
117568,0.4687196910381317,0.0005900153773836792,0.49677324295043945,-0.6091962456703186,-0.6091962456703186,-0.6091962456703186
117668,0.40994513034820557,0.0005160305299796164,0.4971112608909607,-0.5787532329559326,-0.5787532329559326,-0.5787532329559326
117768,0.3543994128704071,0.0004461105854716152,0.49744752049446106,-0.5438230633735657,-0.5438230633735657,-0.5438230633735657
117868,0.3025037348270416,0.00038078398210927844,0.49777624011039734,-0.505077600479126,-0.505077600479126,-0.505077600479126
117968,0.2546042799949646,0.00032048908178694546,0.49809202551841736,-0.46326956152915955,-0.46326956152915955,-0.46326956152915955
118068,0.21095462143421173,0.0002655438147485256,0.4983902871608734,-0.41919514536857605,-0.41919514536857605,-0.41919514536857605
118168,0.17174376547336578,0.0002161864103982225,0.49866700172424316,-0.37371572852134705,-0.37371572852134705,-0.37371572852134705
118268,0.13705787062644958,0.0001725248876027763,0.4989190101623535,-0.32770875096321106,-0.32770875096321106,-0.32770875096321106
118368,0.10691049695014954,0.0001345767523162067,0.49914389848709106,-0.28208091855049133,-0.28208091855049133,-0.28208091855049133
118468,0.0812235027551651,0.00010224408470094204,0.4993402063846588,-0.23772241175174713,-0.23772241175174713,-0.23772241175174713
118568,0.05982331186532974,7.530381117248908e-05,0.49950745701789856,-0.19548234343528748,-0.19548234343528748,-0.19548234343528748
