timestamp,controller.roll,controller.rollRate,controller.yaw,controller.yawRate
113250,-1,-13.004175186157227,-4.924603462219238,-12.975141525268555
113350,0,-9.707240104675293,-4.662705421447754,-22.186901092529297
113450,-1,-15.284878730773926,-4.267158031463623,-13.176874160766602
113549,0,10.938231468200684,-3.747415542602539,-3.557448625564575
113649,1,15.700972557067871,-3.1341185569763184,3.7399706840515137
113749,1,3.0303800106048584,-2.4739761352539062,5.318476676940918
113849,3,20.99170684814453,-1.8215895891189575,4.110871315002441
113949,0,-11.155686378479004,-1.2300130128860474,3.475802421569824
114049,0,2.924177408218384,-0.742268443107605,-4.248190402984619
114149,-2,-15.203996658325195,-0.3836328387260437,-3.4855451583862305
114249,-2,-5.944161891937256,-0.15721097588539124,-17.823169708251953
114349,-2,-1.6518964767456055,-0.04336481913924217,-16.356462478637695
114449,0,10.174565315246582,-0.005113291088491678,-15.40945816040039
114549,4,31.634803771972656,-5.72387725696899e-05,-18.283205032348633
114649,7,38.43510818481445,-2.2255937437876128e-05,-14.590110778808594
114749,6,6.952455520629883,2.0755376681336202e-05,-15.903194427490234
114849,0,-15.165170669555664,6.355158257065341e-05,-28.72937774658203
114949,3,7.429544925689697,0.00010585111158434302,-26.994976043701172
115049,0,-13.968775749206543,0.00014732213458046317,-12.657820701599121
115149,-1,-8.171067237854004,0.0001875863381428644,-12.81580924987793
115249,-1,-6.698555946350098,0.00022623992117587477,-15.19309139251709
115349,-1,-4.813891410827637,0.0002628663496579975,-13.96782398223877
115449,-1,-1.2895077466964722,0.00029706439818255603,-13.61184310913086
115549,-1,0.32282426953315735,0.0003284482518211007,-12.433906555175781
115649,-1,0.3282023072242737,0.0003566749510355294,-12.09383773803711
115749,0,-0.05534644424915314,0.00038144466816447675,-14.91586685180664
115849,0,-1.7950351238250732,0.0004025036469101906,-9.189428329467773
115949,0,-0.9071769118309021,0.0004196609079372138,-10.539684295654297
116049,0,-2.29754376411438,0.0004327842325437814,-9.052038192749023
116149,0,0.008416712284088135,0.00044180481927469373,-8.708406448364258
116249,1,13.57096004486084,0.0004467151593416929,-8.361531257629395
116349,3,13.425697326660156,0.0004475737805478275,-13.206018447875977
116449,-3,-35.17435836791992,0.000444497331045568,-7.80772066116333
116552,0,7.71954870223999,0.00043677911162376404,-13.449064254760742
116650,-2,-7.341538429260254,0.00042607251089066267,-8.000640869140625
116750,-1,2.1518869400024414,0.00041367096127942204,-11.880020141601562
116850,0,7.198539733886719,0.0003971098340116441,-10.172792434692383
116950,0,4.959893703460693,0.000377967837266624,-10.272856712341309
117049,0,4.265796661376953,0.0003566288505680859,-11.949824333190918
117149,0,1.0507678985595703,0.0003334924695082009,-13.672954559326172
117249,1,2.8677964210510254,0.0003089842793997377,-15.822002410888672
117349,0,0.24444341659545898,0.00028352122171781957,-13.965314865112305
117449,0,-9.199915885925293,0.00025752888177521527,-13.003959655761719
117549,-1,-1.7919673919677734,0.0002314243174623698,-12.186487197875977
117649,0,-1.0537242889404297,0.00020559631229843944,-10.701251983642578
117749,0,2.498941659927368,0.00018041685689240694,-9.686788558959961
117849,0,3.6741154193878174,0.00015622441424056888,-8.211991310119629
117949,0,7.863210201263428,0.00013332549133338034,-8.2173490524292
118049,0,11.103500366210938,0.00011197085405001417,-8.538023948669434
118149,0,8.591625213623047,9.237774793291464e-05,-9.421728134155273
118249,0,3.4225921630859375,7.470542914234102e-05,-9.728216171264648
118349,0,3.6521496772766113,5.905464058741927e-05,-9.525632858276367
118449,0,2.167832374572754,4.547971911961213e-05,-9.607484817504883
118549,0,0.6025195121765137,3.3975964470300823e-05,-10.302200317382812
118649,0,-1.284773349761963,2.4481349100824445e-05,-9.525331497192383
118749,0,-2.0400052070617676,1.6889551261556335e-05,-9.025542259216309
118849,0,2.7181339263916016,1.1041384823329281e-05,-8.884801864624023
118949,0,2.7780489921569824,6.741516699548811e-06,-8.702945709228516
119049,0,-0.06130741909146309,3.7615209294017404e-06,-8.556257247924805
119149,0,1.3161813020706177,1.8583260725790751e-06,-7.228822708129883
119249,0,1.116326928138733,7.649305757695402e-07,-6.489494323730469
119349,0,-1.7604384422302246,2.343519014402773e-07,-6.590814113616943
119449,0,1.6545268297195435,4.063002023713125e-08,-7.054195880889893
119549,0,0.4003347158432007,1.3266835408032307e-09,-7.465549468994141
119649,0,-2.511777400970459,9.098324316170192e-10,-8.031689643859863
119749,0,0.3050205707550049,8.925721273200793e-10,-8.613242149353027
119849,0,2.096843957901001,8.270952811528787e-10,-9.800745010375977
119949,0,2.402756452560425,6.974418820249184e-10,-16.85664176940918
120049,1,10.083203315734863,5.170058270387301e-10,-12.30081844329834
120149,1,1.7239949703216553,3.226987010940263e-10,-12.40422248840332
120249,0,-2.6400134563446045,1.5778665873877884e-10,-11.766511917114258
120349,0,-0.1382257640361786,5.196661850837003e-11,-11.231948852539062
120449,0,-6.0658183097839355,7.636174678693486e-12,-10.510446548461914
120549,0,-3.3345234394073486,5.564262768533064e-14,-9.272039413452148
120649,0,0.5780940651893616,-0.08843732625246048,22.018314361572266
120749,0,4.629293441772461,0.9728832244873047,-148.7257843017578
120849,0,34.940547943115234,1.0175479650497437,-184.17819213867188
120949,0,8.828973770141602,0.5479981303215027,-99.18875122070312
121049,0,0.967843770980835,-1.023887276649475,185.32562255859375
121149,0,4.21488618850708,-1.1843537092208862,214.37037658691406
121249,0,2.2013840675354004,-1.2988712787628174,235.09828186035156
121349,0,5.754345893859863,-1.399827003479004,253.3714599609375
121449,0,2.280272960662842,-1.4557114839553833,263.4866638183594
121549,0,-4.959887981414795,-1.4665132761001587,265.4418029785156
