timestamp,stateEstimate.qx,stateEstimate.qy,stateEstimate.qz,stateEstimate.qw
223176,-0.011928635649383068,0.004697091411799192,0.08043130487203598,-0.9966766834259033
223276,-0.015657011419534683,0.005310957785695791,0.0801696702837944,-0.9966431260108948
223376,-0.012792804278433323,0.005671445745974779,0.07991553843021393,-0.9967024326324463
223476,-0.011475203558802605,0.006510869134217501,0.08007726818323135,-0.9967002868652344
223576,-0.013828420080244541,0.005971317179501057,0.0800500363111496,-0.9966760277748108
223676,-0.012542215175926685,0.005168118514120579,0.07997078448534012,-0.9967039227485657
223776,-0.008032736368477345,0.005859936587512493,0.0796046331524849,-0.9967759251594543
223876,-0.006019639782607555,0.0016487172106280923,0.07809410244226456,-0.996925413608551
223976,-0.002725502708926797,0.0021196419838815928,0.0686144083738327,-0.9976363182067871
224076,-0.0068723480217158794,-0.0003355005756020546,0.053275804966688156,-0.9985551238059998
224176,0.005613628309220076,0.005004327278584242,0.04720042645931244,-0.9988561272621155
224276,0.0015140256145969033,0.008658519014716148,0.04849924519658089,-0.998783528804779
224376,0.0017078218515962362,-0.008073319680988789,0.048145148903131485,-0.9988052248954773
224476,0.0024874156806617975,0.0010797794675454497,0.04381544142961502,-0.9990349411964417
224576,0.0007213875651359558,0.0023045181296765804,0.03609098494052887,-0.9993445873260498
224676,0.00308596296235919,0.011093576438724995,0.02715168334543705,-0.999563992023468
224776,-0.0059080710634589195,0.006879028864204884,0.01822582818567753,-0.9997918009757996
224876,-0.009295214898884296,0.003696940140798688,0.00934966653585434,-0.9999052286148071
224976,-0.008501259610056877,0.006053437478840351,0.0007561860256828368,-0.9999442100524902
225076,-0.0023165440652519464,-0.0021741718519479036,-0.006714825518429279,-0.9999714493751526
225176,0.0028783914167433977,-0.005083145573735237,-0.011026585474610329,-0.9999211430549622
225276,0.008480643853545189,-0.007884029299020767,-0.012665938585996628,-0.9998517632484436
225376,0.01094110682606697,-0.005444358568638563,-0.013097994960844517,-0.9998385310173035
225476,0.012371066026389599,-0.004826287738978863,-0.012987257912755013,-0.9998264908790588
225576,0.01139452587813139,-0.005918215494602919,-0.012955513782799244,-0.9998326301574707
225676,0.009748335927724838,-0.002620560582727194,-0.013080166652798653,-0.9998624920845032
225776,0.00935469288378954,0.0015261394437402487,-0.013794828206300735,-0.9998589158058167
225876,0.014893926680088043,0.005074850283563137,-0.014002039097249508,-0.9997771382331848
225976,0.021970203146338463,0.014584830030798912,-0.013793974183499813,-0.9995560646057129
226076,0.01942375674843788,0.01638619415462017,-0.01272053923457861,-0.9995951056480408
226176,0.010764667764306068,0.01479764562100172,-0.011720670387148857,-0.9997628331184387
226276,0.0006026608170941472,0.012261020950973034,-0.010859872214496136,-0.9998646974563599
226376,-0.015691569074988365,0.008273233659565449,-0.011437686160206795,-0.9997762441635132
226476,-0.02579423412680626,0.008138718083500862,-0.01251696515828371,-0.9995547533035278
226576,-0.037196893244981766,0.0008585861069150269,-0.013448692858219147,-0.9992161393165588
226676,-0.0388043038547039,0.003097999608144164,-0.01331841666251421,-0.9991523027420044
226776,-0.06309370696544647,-0.006724027916789055,-0.014258379116654396,-0.997882068157196
226876,-0.06274910271167755,-0.008342187851667404,-0.013013863936066628,-0.9979085922241211
226976,-0.05109325423836708,0.09113495796918869,-0.009374941699206829,-0.9944818019866943
227076,-0.005981970112770796,-0.0025145665276795626,-0.014016088098287582,-0.9998797178268433
227176,0.007405952084809542,-0.013255704194307327,-0.015605367720127106,-0.9997619390487671
227276,0.03554082661867142,-0.03265726938843727,-0.014788325875997543,-0.9987240433692932
227376,0.041542720049619675,-0.012310548685491085,-0.013302914798259735,-0.9989712834358215
227476,0.039838869124650955,0.015771865844726562,-0.012291996739804745,-0.9990050196647644
227576,0.03158573433756828,0.0379309207201004,-0.01130035612732172,-0.9987161159515381
227676,0.021209025755524635,0.054804448038339615,-0.010533089749515057,-0.9982152581214905
227776,0.01180761493742466,0.06372225284576416,-0.008893437683582306,-0.9978572130203247
227876,0.009473119862377644,0.06756702065467834,-0.007455205544829369,-0.9976409077644348
227976,0.001542775658890605,0.054026875644922256,-0.007226669695228338,-0.9985111355781555
228076,0.000931541551835835,0.04701032117009163,-0.007419888861477375,-0.9988654255867004
228176,0.00656584557145834,0.038725003600120544,-0.00762026384472847,-0.999198317527771
228276,0.004084433428943157,0.03455272689461708,-0.007837721146643162,-0.9993627667427063
228376,0.001468809787184,-0.0002775399188976735,-0.0056681581772863865,-0.9999818205833435
228476,0.004375399090349674,-0.02489069290459156,-0.004625270143151283,-0.9996688961982727
228576,-0.0012449274072423577,-0.025694714859128,-0.0036691681016236544,-0.9996613264083862
228676,0.0011613379465416074,-0.019607678055763245,-0.004113079980015755,-0.9997976422309875
228776,0.020641209557652473,-0.01181186456233263,-0.0046286750584840775,-0.99970543384552
228876,0.01767411269247532,-0.026131516322493553,-0.003585794474929571,-0.9994948506355286
228976,0.014609836041927338,-0.031283728778362274,-0.0039038434624671936,-0.9993951320648193
229076,0.00019492354476824403,-0.007882327772676945,-0.003546413267031312,-0.9999616146087646
229176,-0.011710855178534985,-0.00742350472137332,-0.0012730644084513187,-0.999902069568634
229276,-0.013896293006837368,-0.00926246028393507,-0.0005665540811605752,-0.9998593926429749
229376,-0.019507069140672684,-0.009834721684455872,-0.0009126118966378272,-0.9997599124908447
229476,-0.022250797599554062,-0.009619001299142838,-0.0016653661150485277,-0.9997037649154663
229576,-0.01529483962804079,-0.022077664732933044,-0.0024603635538369417,-0.9996352195739746
229676,-0.0008780650678090751,-0.028428612276911736,-0.004096800461411476,-0.9995860457420349
229776,0.01087909284979105,-0.03413842245936394,-0.0050979009829461575,-0.9993439316749573
229876,0.02013416960835457,-0.03423404321074486,-0.005097467452287674,-0.9991970062255859
229976,0.02001863159239292,-0.029338160529732704,-0.004804311320185661,-0.9993565678596497
230076,0.021828053519129753,-0.021647389978170395,-0.00445167999714613,-0.9995164275169373
230176,0.020276973024010658,-0.021533163264393806,-0.0037106135860085487,-0.9995546340942383
230276,0.011885040439665318,-0.017695516347885132,-0.0034339160192757845,-0.9997658729553223
230376,0.004939120728522539,-0.010791700333356857,-0.002564602065831423,-0.9999253153800964
230476,-0.008434416726231575,-0.01325419545173645,-0.00138943362981081,-0.9998746514320374
230576,-0.015246478840708733,-0.010513844899833202,-0.0005777606274932623,-0.9998273253440857
230676,-0.018294868990778923,0.001061022630892694,0.0004750288208015263,-0.999830961227417
230776,-0.01720406860113144,0.009440501220524311,-0.0008024676935747266,-0.9998061060905457
230876,-0.01011284813284874,0.01487278938293457,-0.001092548598535359,-0.9998366832733154
230976,-0.0063999551348388195,0.008838950656354427,-0.0018892373191192746,-0.9999376535415649
231076,-0.002374573377892375,0.0065109399147331715,-0.00011641289165709168,-0.9999749660491943
231176,0.000677155505400151,0.016395723447203636,-0.0011966789606958628,-0.9998636245727539
231278,0.005951351020485163,-0.03716716915369034,0.0016033578431233764,-0.9992890357971191
231378,-0.002156716538593173,-0.03677736222743988,0.004745681770145893,-0.9993088841438293
231478,0.013666283339262009,-0.01657063327729702,-0.002131521934643388,-0.9997660517692566
231578,0.02555352821946144,0.04943215101957321,-0.021486440673470497,-0.998218297958374
231677,0.12339173257350922,-0.014104493893682957,-0.054054588079452515,-0.9907833337783813
231776,0.004040438681840897,0.012865121476352215,-0.08349700272083282,-0.9964157938957214
231877,0.0016949365381151438,0.0013638267992064357,-0.07142744213342667,-0.9974424242973328
231976,0.003309282474219799,-0.000982383033260703,-0.07165198773145676,-0.9974227547645569
232076,0.0023829906713217497,-0.0017469918821007013,-0.07191409915685654,-0.997405469417572
232176,0.003351533552631736,-0.0021348786540329456,-0.07227028906345367,-0.9973762035369873
232276,0.003415216924622655,-0.001421445864252746,-0.07230697572231293,-0.9973745942115784
232376,0.0037077979650348425,-0.002116856863722205,-0.07250169664621353,-0.9973581433296204
