timestamp,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
210773,-0.002900014165788889,-0.00042158245923928916,0.003631114959716797,-0.17941947281360626,-0.08291034400463104,24.668434143066406
210872,0.0009503973415121436,-0.0010645368602126837,-0.0008661150932312012,0.035684194415807724,-0.35013797879219055,24.517377853393555
210972,0.0023035623598843813,0.0034536775201559067,0.001096963882446289,-0.0666588842868805,-0.3335054814815521,24.759145736694336
211072,-0.0024572028778493404,0.0007721133297309279,0.0020335912704467773,-0.11692944169044495,-0.20918360352516174,24.219728469848633
211172,-0.0037677937652915716,-0.001027524471282959,0.0015181303024291992,-0.07463262975215912,0.0619211383163929,24.45958137512207
211272,-0.002526710508391261,0.00161258305888623,-0.0002789497375488281,-0.16863037645816803,-0.12368302047252655,24.342126846313477
211372,-0.004277030471712351,-0.0011991140199825168,0.0013271570205688477,0.016236543655395508,-0.04982119798660278,24.212541580200195
211472,-0.007275274023413658,-0.001178770326077938,0.0007503032684326172,-0.15114378929138184,0.03444375842809677,23.854698181152344
211572,-0.0030945369508117437,-0.0013144338736310601,-0.00024068355560302734,-0.07304751127958298,0.0010271245846524835,23.848413467407227
211672,-0.006037178449332714,0.00484625156968832,0.0010379552841186523,-0.4358178973197937,-0.10438301414251328,24.084089279174805
211772,0.0032748759258538485,-0.00478739757090807,-0.015098035335540771,0.08768022805452347,-0.5146658420562744,24.11292266845703
211873,-0.008596599102020264,-0.0005887235747650266,-0.01027911901473999,-0.29019656777381897,-0.14812904596328735,24.0418701171875
211972,0.018357759341597557,0.0324588380753994,0.000891566276550293,-0.6237486004829407,0.26073139905929565,23.079282760620117
212072,0.016430027782917023,0.002161725889891386,0.036420464515686035,-0.7948357462882996,0.6144636273384094,21.92343521118164
212173,-0.06642825901508331,0.021841252222657204,0.1738663911819458,-0.9708320498466492,3.264714241027832,19.83917808532715
212273,-0.002293506870046258,0.008110360242426395,0.18052184581756592,0.6469703912734985,0.7110624313354492,16.765756607055664
212372,-0.006841669790446758,-0.005412743426859379,0.15918636322021484,-0.28457868099212646,-0.017717162147164345,13.596512794494629
212472,0.040081363171339035,0.014699790626764297,0.07954716682434082,0.27326658368110657,-1.2216341495513916,9.461008071899414
212572,0.01038888469338417,-0.024410372599959373,0.022683024406433105,-0.02313194051384926,-0.922365665435791,6.342437267303467
212672,0.05023583397269249,0.0060315439477562904,-0.03670394420623779,0.5294904112815857,-1.3668088912963867,4.093278408050537
212772,0.05076734349131584,-0.018069090321660042,-0.07881307601928711,1.381944179534912,-2.141541004180908,2.7166895866394043
212872,0.06361442059278488,0.015510604716837406,-0.10006123781204224,2.037551164627075,-2.071608543395996,1.9206740856170654
212972,0.04879177734255791,-0.009111965075135231,-0.09221494197845459,2.8647191524505615,-1.5948259830474854,1.5248264074325562
213072,0.00818982720375061,-0.05228762328624725,-0.1204075813293457,3.1945888996124268,0.11711492389440536,1.4874184131622314
213172,0.018737897276878357,-0.03734523430466652,-0.027148067951202393,3.0740888118743896,-0.5777629017829895,1.4209548234939575
213272,0.023472465574741364,-0.031187793239951134,0.02562582492828369,2.692767858505249,-0.680820643901825,1.2825779914855957
213372,0.006121783051639795,-0.029999298974871635,-0.017328202724456787,2.296135425567627,-0.12781399488449097,1.1519744396209717
213472,0.025850601494312286,0.0011525325244292617,-0.05803424119949341,1.4727262258529663,0.597095787525177,1.0941758155822754
213572,-0.026319436728954315,0.02098923549056053,-0.05032825469970703,-0.47489145398139954,2.120601177215576,1.061616063117981
213672,-0.020995479077100754,0.06966187804937363,-0.03811943531036377,-2.507206916809082,2.686779260635376,1.0773779153823853
213772,-0.06431166082620621,0.05639273673295975,0.003102421760559082,-3.3922531604766846,2.048429489135742,1.082085132598877
213872,0.01412149053066969,0.08308041095733643,0.038828372955322266,-3.1640403270721436,1.3969850540161133,1.0497957468032837
213972,0.0738096758723259,0.08590853959321976,0.10626101493835449,-1.9599485397338867,-2.9404282569885254,1.0004924535751343
214072,0.08570656180381775,-0.011963718570768833,0.05125594139099121,-0.35536831617355347,-5.646297454833984,1.1790564060211182
214172,0.10882735997438431,0.004952256567776203,-0.0155106782913208,1.0768440961837769,-6.110638618469238,1.2133780717849731
214272,0.06968551874160767,-0.02208276093006134,-0.10171711444854736,1.2348436117172241,-3.3884971141815186,1.1822683811187744
214372,0.0540371909737587,-0.019951069727540016,-0.023437142372131348,0.8609796166419983,-3.2364304065704346,1.1647968292236328
214472,0.04921011999249458,-0.005100632552057505,0.014520525932312012,0.43451476097106934,-2.5599396228790283,1.0609586238861084
214572,0.0031403531320393085,-0.003561988240107894,0.005402684211730957,0.16660518944263458,-2.3652801513671875,0.9184352159500122
214672,0.05060373246669769,0.03282730653882027,-0.04704451560974121,0.17286880314350128,-2.2097957134246826,0.727963924407959
214772,0.04874875396490097,0.014923330396413803,-0.030762135982513428,0.36632221937179565,-2.082704782485962,0.5139013528823853
214872,0.02562093921005726,0.012493870221078396,-0.001769721508026123,0.4252212345600128,-2.0940892696380615,0.33373916149139404
214972,0.022403351962566376,0.006990637630224228,0.009056687355041504,0.5158719420433044,-2.14145827293396,0.23445986211299896
215072,0.007883024401962757,0.022658025845885277,0.01320350170135498,0.48884114623069763,-2.0417709350585938,0.19692504405975342
215172,0.044659003615379333,0.03487098217010498,0.012729763984680176,0.4757632613182068,-1.9537534713745117,0.13027502596378326
215272,-0.002177473856136203,0.0030828043818473816,-0.0021116137504577637,0.21101118624210358,-1.8673479557037354,0.07660794258117676
215372,0.010421044193208218,0.004898336250334978,0.014768123626708984,0.029947645962238312,-1.5221222639083862,0.0783667340874672
215472,0.0004340754239819944,0.013524270616471767,0.024832606315612793,0.20525765419006348,-1.2068309783935547,0.031160160899162292
215572,-0.010819176211953163,-0.00493281427770853,0.01603841781616211,-0.47769027948379517,-0.9643450975418091,-0.11440439522266388
215672,0.019242525100708008,0.02526114508509636,0.004665017127990723,-0.8602653741836548,-0.7317780256271362,-0.11598221957683563
215772,-0.015279341489076614,0.027950184419751167,0.00793921947479248,-1.4858063459396362,-0.4668528437614441,-0.08757536113262177
215875,-0.016822369769215584,0.02522839978337288,-0.014723539352416992,-1.7350887060165405,-0.1858767718076706,-0.07130225747823715
215974,-0.02774563618004322,0.037119295448064804,-0.016104042530059814,-1.3937021493911743,0.09673315286636353,0.04170297831296921
216072,-0.021941909566521645,0.03616023063659668,-0.0017105937004089355,-1.053694486618042,0.7092282772064209,0.2892861068248749
216172,-0.030181879177689552,0.027924275025725365,-0.0021309256553649902,0.16515444219112396,0.8429207801818848,0.5975174307823181
216274,-0.05648292228579521,-0.03423753008246422,0.026710867881774902,2.0797102451324463,2.536064386367798,0.9012669920921326
216374,-0.05123266205191612,-0.09797204285860062,-0.05454456806182861,4.363028049468994,2.0215914249420166,1.160695195198059
216474,-0.031847212463617325,-0.04888870194554329,-0.05144691467285156,4.129303455352783,0.7939004898071289,0.9908676743507385
216574,-0.026047226041555405,-0.051840804517269135,-0.005961298942565918,2.523496389389038,0.36190712451934814,0.5055176615715027
216674,-0.0361456573009491,-0.03612621873617172,-0.027438104152679443,1.6800223588943481,0.9881501197814941,-0.12752549350261688
216774,-0.04654773324728012,0.034101299941539764,0.03334176540374756,0.22997865080833435,1.5878602266311646,-0.44136175513267517
216872,-0.0939006581902504,0.01240366417914629,0.03313112258911133,-0.8923366069793701,2.2317769527435303,-0.4037180542945862
216972,-0.06612745672464371,0.022788237780332565,0.07129251956939697,-0.9909376502037048,2.3051466941833496,-0.32432934641838074
217072,-0.043031513690948486,0.04089614003896713,0.1607506275177002,-0.550433874130249,2.2495055198669434,-0.07213734090328217
217172,-0.03836170211434364,0.02175884135067463,0.11593294143676758,0.3970690071582794,1.9495849609375,0.08853423595428467
217272,0.010602586902678013,0.021786276251077652,-0.07229477167129517,0.2876673936843872,0.9809458255767822,-0.036822862923145294
217372,-0.16197258234024048,0.06906434893608093,-0.16706442832946777,-2.8534934520721436,10.78250789642334,0.07990654557943344
217472,-0.15938228368759155,0.04258882254362106,-0.1645057201385498,-2.2096850872039795,11.59972095489502,-0.5241488218307495
217572,-0.008348453789949417,0.032799262553453445,-0.13312584161758423,-2.9771475791931152,0.057610247284173965,-1.0950686931610107
217674,0.06682702898979187,0.06495266407728195,-0.043266236782073975,-2.6805877685546875,-3.8203330039978027,-1.0496128797531128
217775,0.06827734410762787,0.03287109360098839,0.09282541275024414,-1.32724928855896,-4.396467208862305,-0.9168506264686584
217874,0.08769001811742783,0.07107280194759369,0.10512852668762207,-0.5397961139678955,-3.423999309539795,-0.682317852973938
217974,0.014805417507886887,0.007469925098121166,0.03907310962677002,0.10615787655115128,-1.2257050275802612,-0.5772388577461243
218074,-0.0179254412651062,-0.007731765974313021,-0.03342050313949585,0.8867825865745544,1.186748743057251,-0.49660471081733704
218173,-0.033731963485479355,0.008783893659710884,-0.14463579654693604,1.1002601385116577,2.928088665008545,-0.42580646276474
218274,-0.03342115879058838,0.011590222828090191,-0.23254257440567017,0.7069888114929199,4.266258239746094,-0.2705087661743164
218373,-0.05340905115008354,0.025760358199477196,-0.1992970108985901,0.46109068393707275,4.321325302124023,-0.3248315453529358
218472,-0.057817231863737106,0.022650517523288727,-0.14714127779006958,0.07452522218227386,4.227476119995117,-0.41272780299186707
218573,-0.027569741010665894,0.016617201268672943,-0.03240692615509033,-0.42067912220954895,3.5594143867492676,-0.8205190896987915
218673,-0.03374216705560684,0.024774298071861267,0.13033878803253174,0.178688183426857,2.7942214012145996,-1.810949683189392
218773,-0.01776915416121483,0.01509695965796709,-0.29388219118118286,-1.3830920457839966,2.191817283630371,-3.1062138080596924
218873,-0.0006139981560409069,-0.0443476177752018,-0.7625137567520142,6.081185817718506,-0.25423187017440796,-4.651532173156738
218973,0.32734614610671997,-0.4086069166660309,2.2263245582580566,-1.441725492477417,0.853975772857666,-6.061842441558838
