timestamp,pid_rate.yaw_outP,pid_rate.yaw_outI,pid_rate.yaw_outD
191544,-243640.625,-67.81330871582031,-0.0
191644,-239295.4375,-66.6039047241211,-0.0
191744,-237678.46875,-66.15384674072266,-0.0
191844,-236388.875,-65.79490661621094,-0.0
191944,-236989.40625,-65.9620590209961,-0.0
192044,-235932.75,-65.66795349121094,-0.0
192144,-236061.453125,-65.70378112792969,-0.0
192244,-235201.234375,-65.46434783935547,-0.0
192344,-234974.09375,-65.40113067626953,-0.0
192444,-235571.9375,-65.5675277709961,-0.0
192544,-235251.375,-65.47830963134766,-0.0
192644,-237722.53125,-66.16610717773438,-0.0
192744,-239618.25,-66.6937484741211,-0.0
192844,-241903.921875,-67.32992553710938,-0.0
192944,-242850.890625,-67.593505859375,-0.0
193044,-243913.84375,-67.88935852050781,-0.0
193144,-242203.484375,-67.41331481933594,-0.0
193244,-237438.046875,-66.08692932128906,-0.0
193344,-236643.890625,-65.86589050292969,-0.0
193444,-237665.859375,-66.15033721923828,-0.0
193544,-238036.28125,-66.25343322753906,-0.0
193644,-239018.265625,-66.5267562866211,-0.0
193744,-238053.875,-66.25833892822266,-0.0
193844,-237704.921875,-66.16120910644531,-0.0
193944,-238484.171875,-66.37809753417969,-0.0
194044,-237570.5625,-66.12380981445312,-0.0
194144,-237993.1875,-66.24144744873047,-0.0
194244,-237874.640625,-66.20845031738281,-0.0
194344,-237769.40625,-66.17916107177734,-0.0
194444,-238240.625,-66.31031036376953,-0.0
194544,-238554.0625,-66.39755249023438,-0.0
194644,-238684.0,-66.43372344970703,-0.0
194744,-239017.953125,-66.52667236328125,-0.0
194844,-238678.84375,-66.43228149414062,-0.0
194944,-309.8554992675781,0.18068082630634308,0.0
195046,-2991.623291015625,-13.546100616455078,0.0
195146,-3154.165283203125,-77.61900329589844,0.0
195246,-4788.1181640625,-147.38409423828125,-0.0
195346,-5695.728515625,-208.4293975830078,-0.0
195445,-2040.647705078125,-249.21975708007812,0.0
195545,-1561.1549072265625,-272.22039794921875,0.0
195645,-1762.3529052734375,-292.9071350097656,-0.0
195744,-2022.5738525390625,-322.19390869140625,0.0
195844,-1750.5155029296875,-349.1806335449219,-0.0
195944,-1743.399169921875,-371.2901306152344,0.0
196044,-1481.9046630859375,-390.6622009277344,0.0
196144,-1556.9703369140625,-408.4488220214844,0.0
196244,-1479.5633544921875,-426.9604797363281,0.0
196344,-1615.7508544921875,-446.3115539550781,0.0
196444,-1498.549072265625,-465.6098327636719,0.0
196544,-1344.01220703125,-484.7248229980469,0.0
196644,-1272.38525390625,-503.501953125,0.0
196744,-1456.532958984375,-521.7249755859375,-0.0
196844,-1395.5560302734375,-540.7576904296875,0.0
196944,-1542.0361328125,-560.431396484375,-0.0
197044,-1891.4068603515625,-581.878662109375,0.0
197144,-1739.7462158203125,-606.7733764648438,0.0
197244,-1501.7132568359375,-627.4771118164062,-0.0
197344,-1647.3138427734375,-648.3334350585938,-0.0
197444,-1555.84375,-670.0191040039062,-0.0
197544,-1442.570068359375,-691.1929931640625,0.0
197644,-1354.8209228515625,-711.3696899414062,-0.0
197744,-1549.115478515625,-731.4398803710938,-0.0
197844,-1522.36083984375,-751.9746704101562,-0.0
197944,-1477.4317626953125,-772.9869384765625,0.0
198044,-2031.3475341796875,-798.0404052734375,-0.0
198144,-2446.35498046875,-831.9939575195312,0.0
198244,-2007.4534912109375,-864.38427734375,0.0
198344,-1531.4241943359375,-889.28369140625,0.0
198444,-1329.582275390625,-906.9268798828125,-0.0
198544,-1164.3431396484375,-924.5344848632812,-0.0
198644,-1192.5511474609375,-942.1947631835938,0.0
198744,-904.5929565429688,-954.1483764648438,-0.0
198844,-1000.0247802734375,-967.123046875,-0.0
198944,-937.2661743164062,-978.6682739257812,-0.0
199044,-640.1409912109375,-990.130126953125,0.0
199144,-901.1405029296875,-1002.626953125,-0.0
199244,-883.77587890625,-1014.3829345703125,-0.0
199344,-1049.4000244140625,-1027.3492431640625,-0.0
199444,-1136.2823486328125,-1045.766357421875,0.0
199544,-833.7315673828125,-1060.993896484375,0.0
199644,-829.833740234375,-1074.4583740234375,0.0
199744,-927.7026977539062,-1086.803955078125,0.0
199844,-903.0050048828125,-1098.9349365234375,-0.0
199944,-972.1099243164062,-1111.2073974609375,-0.0
200044,-1454.3489990234375,-1125.75,-0.0
200144,-726.7559204101562,-1136.5255126953125,-0.0
200244,-1074.1123046875,-1146.0943603515625,-0.0
200344,-1459.378173828125,-1155.9735107421875,-0.0
200444,-932.9415893554688,-1171.3648681640625,0.0
200544,-1071.41259765625,-1186.1524658203125,0.0
200644,-965.2033081054688,-1200.353759765625,-0.0
200744,-896.4288330078125,-1212.18505859375,0.0
200844,-888.6199340820312,-1223.4033203125,0.0
200944,-973.284423828125,-1236.78125,0.0
201044,-909.451416015625,-1249.2012939453125,-0.0
201144,-849.6746215820312,-1260.7684326171875,-0.0
201244,-1124.3375244140625,-1273.180908203125,-0.0
201344,-1175.0623779296875,-1290.319091796875,-0.0
201444,-1086.5501708984375,-1307.2242431640625,0.0
201544,-1056.08837890625,-1322.1793212890625,0.0
201644,-1122.0159912109375,-1338.41357421875,-0.0
201744,-1234.243408203125,-1356.294677734375,0.0
201844,-1358.62158203125,-1375.2811279296875,0.0
201944,-1172.8331298828125,-1392.9715576171875,0.0
202044,-963.3232421875,-1405.1663818359375,-0.0
202144,-1197.8548583984375,-1420.7216796875,-0.0
202244,-837.5146484375,-1433.4996337890625,-0.0
202344,-952.5001220703125,-1443.56689453125,0.0
202444,-1400.424560546875,-1455.890625,0.0
202544,-1142.4742431640625,-1474.7703857421875,0.0
202644,-8005.4306640625,-2.2281785011291504,-0.0
202744,-30547.609375,-8.502418518066406,-0.0
202844,-277643.25,-77.27738189697266,-0.0
202944,-446846.03125,-124.37216186523438,-0.0
203044,-484795.25,-134.9346923828125,-0.0
203144,-488924.40625,-136.083984375,-0.0
203244,-493145.15625,-137.25875854492188,-0.0
203344,-497741.375,-138.53802490234375,-0.0
203444,-499487.28125,-139.0239715576172,-0.0
203544,-501722.46875,-139.64610290527344,-0.0
