timestamp,kalman.statePZ,kalman.stateD0,kalman.stateD1,kalman.stateD2,kalman.varX,kalman.varY
142210,0.30656662583351135,0.0,0.0,0.0,1.0280484730174066e-06,1.0358123745390913e-06
142310,0.17356736958026886,0.0,0.0,0.0,1.027931148200878e-06,1.0361291060689837e-06
142410,-0.1999543309211731,0.0,0.0,0.0,1.0265428045386216e-06,1.0483834103069967e-06
142510,-0.10587969422340393,0.0,0.0,0.0,1.2189807421236765e-06,1.2331558991718339e-06
142610,0.2645651400089264,0.0,0.0,0.0,4.724405698652845e-06,1.2890415064248373e-06
142710,0.4014878273010254,0.0,0.0,0.0,6.960655809962191e-06,1.2608078350240248e-06
142810,0.5081745982170105,0.0,0.0,0.0,1.0113787993759615e-06,1.0172489055548795e-06
142910,0.03127746284008026,0.0,0.0,0.0,1.015858174469031e-06,1.0209354286416783e-06
143010,-0.21466539800167084,0.0,0.0,0.0,1.0215024985882337e-06,1.0261818488288554e-06
143110,-0.3560704290866852,0.0,0.0,0.0,1.0981699460899108e-06,1.1261063264100812e-06
143210,-0.4005720615386963,0.0,0.0,0.0,1.1016086318704765e-06,1.161279897132772e-06
143310,-0.05922111123800278,0.0,0.0,0.0,2.3290754143090453e-06,2.25924441110692e-06
143410,0.23952694237232208,0.0,0.0,0.0,4.756559974339325e-06,1.2318831750235404e-06
143510,-0.008191339671611786,0.0,0.0,0.0,5.4390802688430995e-06,1.117873466682795e-06
143610,0.18544583022594452,0.0,0.0,0.0,1.0405806278868113e-06,1.0588829582047765e-06
143710,-0.022831670939922333,0.0,0.0,0.0,1.0000215979744098e-06,1.0000215979744098e-06
143810,-0.21007798612117767,0.0,0.0,0.0,1.0555406788625987e-06,1.0424269021314103e-06
143910,-0.30426743626594543,0.0,0.0,0.0,1.0570877293503145e-06,1.046925376613217e-06
144010,-0.17183831334114075,0.0,0.0,0.0,1.066667323357251e-06,1.0510201491342741e-06
144110,-0.033559270203113556,0.0,0.0,0.0,1.0740760671978933e-06,1.0575354281172622e-06
144210,0.037946667522192,0.0,0.0,0.0,1.0728476809163112e-06,1.0566774335529772e-06
144313,0.04825863987207413,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
144413,0.058693818747997284,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
144513,0.06631515920162201,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
144613,-0.014870976097881794,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
144710,-0.06895562261343002,0.0,0.0,0.0,1.4852979575152858e-06,1.5428480537593714e-06
144810,-0.04198978468775749,0.0,0.0,0.0,1.3783110262011178e-06,1.4190585488904617e-06
144910,0.14400595426559448,0.0,0.0,0.0,1.7791836626201984e-06,1.0581458127489896e-06
145010,0.15410572290420532,0.0,0.0,0.0,2.3189143121271627e-06,1.0000002248489182e-06
145112,0.08664374053478241,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
145212,-0.08736235648393631,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
145312,-0.12000111490488052,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
145412,-0.08479920774698257,0.0,0.0,0.0,9.999999974752427e-07,9.999999974752427e-07
145512,-0.03252121061086655,0.0,0.0,0.0,9.999999974752427e-07,9.999999974752427e-07
145610,0.01728663593530655,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
145710,0.06350094825029373,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
145810,0.06146276369690895,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
145910,0.04011449217796326,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
146010,0.0022472410928457975,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
146110,0.004673648159950972,0.0,0.0,0.0,1.0598331527944538e-06,1.0471893574504065e-06
146210,-0.03174735978245735,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
146310,-0.01901380345225334,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
146410,0.010916574858129025,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
146510,0.07078570127487183,0.0,0.0,0.0,1.0653870958776679e-06,1.053439063980477e-06
146610,0.06692660599946976,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
146710,0.041386157274246216,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
146810,0.028849348425865173,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
146910,0.020777499303221703,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
147010,0.049208540469408035,0.0,0.0,0.0,1.0505957561690593e-06,1.0492948376850109e-06
147110,0.06722449511289597,0.0,0.0,0.0,1.1263730357313761e-06,1.0807260650835815e-06
147210,0.09465983510017395,0.0,0.0,0.0,3.0946353035687935e-06,1.1366685157554457e-06
147310,0.04318162053823471,0.0,0.0,0.0,2.9382354114204645e-06,1.0000044312619139e-06
147410,-0.038835424929857254,0.0,0.0,0.0,3.196857505827211e-06,1.0000044312619139e-06
147510,-0.13835151493549347,0.0,0.0,0.0,3.23036556437728e-06,1.0000044312619139e-06
147610,-0.37252578139305115,0.0,0.0,0.0,1.000020688479708e-06,1.000020688479708e-06
147710,-0.40318912267684937,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
147810,-0.4585099518299103,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
147910,-0.579259991645813,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
148010,-0.6521269679069519,0.0,0.0,0.0,9.999999974752427e-07,9.999999974752427e-07
148110,-0.6795374751091003,0.0,0.0,0.0,1.0000209158533835e-06,1.0000209158533835e-06
148210,-0.8013154864311218,0.0,0.0,0.0,1.0000209158533835e-06,1.0000209158533835e-06
148310,-1.3319456577301025,0.0,0.0,0.0,1.0000048860092647e-06,1.0000048860092647e-06
148410,-0.26424363255500793,0.0,0.0,0.0,1.0000079555538832e-06,1.0000079555538832e-06
148510,-0.10090647637844086,0.0,0.0,0.0,1.0238295544695575e-06,1.0220702506558155e-06
148610,-0.06271009147167206,0.0,0.0,0.0,1.0227280426988727e-06,1.021837647385837e-06
148710,-0.025046370923519135,0.0,0.0,0.0,1.000021143227059e-06,1.000021143227059e-06
148810,0.0025762682780623436,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
148910,0.00453794002532959,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
149010,-0.00041958855581469834,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
149110,-0.0006253742030821741,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
