timestamp,ctrltarget.ax,ctrltarget.ay,ctrltarget.az,ctrltarget.roll,ctrltarget.pitch,ctrltarget.yaw
110770,0.0,0.0,0.0,0.0,0.0,0.0
110870,0.0,0.0,0.0,0.0,0.0,0.0
110969,0.0,0.0,0.0,0.0,0.0,0.0
111070,0.0,0.0,0.0,0.0,0.0,0.0
111170,0.0,0.0,0.0,0.0,0.0,0.0
111270,0.0,0.0,0.0,0.0,0.0,0.0
111370,0.0,0.0,0.0,0.0,0.0,0.0
111470,0.0,0.0,0.0,0.0,0.0,0.0
111570,0.0,0.0,0.0,0.0,0.0,0.0
111670,0.0,0.0,0.0,0.0,0.0,0.0
111770,0.0,0.0,0.0,0.0,0.0,0.0
111870,0.0,0.0,0.0,0.0,0.0,0.0
111970,0.0,0.0,0.0,0.0,0.0,0.0
112070,0.0,0.0,0.0,0.0,0.0,0.0
112169,0.0,0.0,0.0,0.0,0.0,0.0
112269,0.0,0.0,0.0,0.0,0.0,0.0
112369,0.0,0.0,0.0,0.0,0.0,0.0
112470,0.0,0.0,0.0,0.0,0.0,0.0
112570,0.0,0.0,0.0,0.0,0.0,0.0
112670,0.0,0.0,0.0,0.0,0.0,0.0
112769,0.0,0.0,0.0,0.0,0.0,0.0
112869,0.0,0.0,0.0,0.0,0.0,0.0
112970,1.8136073975938416e-08,-6.877344180256095e-12,0.10765061527490616,0.0,0.0,0.03503139317035675
113070,1.1188356552338519e-07,-5.047852066897285e-11,0.43843191862106323,0.0,0.0,0.3551340103149414
113170,3.1122797850002826e-07,-1.6282369896813975e-10,0.7973455190658569,0.0,0.0,1.111609697341919
113271,6.429064001167717e-07,-3.8197123242156295e-10,1.05069899559021,0.0,0.0,2.2506377696990967
113370,1.1309653018543031e-06,-7.504409871295081e-10,1.127719759941101,0.0,0.0,3.5946578979492188
113470,1.796488618310832e-06,-1.3135980081457888e-09,1.0096734762191772,0.0,0.0,4.91347074508667
113570,2.6567859094939195e-06,-2.117705788506896e-09,0.7185061573982239,0.0,0.0,5.979714870452881
113669,3.724351017808658e-06,-3.2076414857584723e-09,0.30598708987236023,0.0,0.0,6.61157751083374
113769,5.00677333548083e-06,-4.625495098053989e-09,-0.15766292810440063,0.0,0.0,6.703031539916992
113869,6.5064295995398425e-06,-6.409183406219654e-09,-0.5950372815132141,0.0,0.0,6.238818168640137
113970,8.218776201829314e-06,-8.589381650381256e-09,-0.9322751760482788,0.0,0.0,5.296715259552002
114069,1.0132472198165487e-05,-1.1188479476231805e-08,-1.110490322113037,0.0,0.0,4.036367416381836
114169,1.2228728337504435e-05,-1.4218777266705729e-08,-1.09682297706604,0.0,0.0,2.674224376678467
114269,1.4480010577244684e-05,-1.76796426387682e-08,-0.8956107497215271,0.0,0.0,1.4454742670059204
114369,1.6609237718512304e-05,-2.1151366880189926e-08,-0.5965061783790588,0.0,0.0,0.6218551993370056
114469,1.9047676687478088e-05,-2.5377715928698308e-08,-0.2330053746700287,0.0,0.0,0.12133599817752838
114569,2.1208948965067975e-05,-3.028700135132567e-08,-0.008016233332455158,0.0,0.0,0.00043556871241889894
114669,-0.00947082694619894,-1.1977699614362791e-05,-0.007839207537472248,0.0,0.0,0.0004353214171715081
114769,-0.034744393080472946,-4.378889570944011e-05,-0.007358219474554062,0.0,0.0,0.00043371343053877354
114869,-0.07166525721549988,-9.02601022971794e-05,-0.006637639366090298,0.0,0.0,0.00042967230547219515
114969,-0.11652642488479614,-0.0001467253314331174,-0.005735989194363356,0.0,0.0,0.00042240796028636396
115069,-0.16606125235557556,-0.00020907285215798765,-0.00470555666834116,0.0,0.0,0.000411380548030138
115169,-0.21739250421524048,-0.0002736811002250761,-0.003593266010284424,0.0,0.0,0.0003962773480452597
115269,-0.26802948117256165,-0.000337415054673329,-0.0024406095035374165,0.0,0.0,0.00037698380765505135
115369,-0.31584590673446655,-0.00039759837090969086,-0.0012839497067034245,0.0,0.0,0.00035355729050934315
115469,-0.35906100273132324,-0.00045198967563919723,-0.00015476740372832865,0.0,0.0,0.0003262014070060104
115569,-0.396223247051239,-0.0004987617721781135,0.0009201798820868134,0.0,0.0,0.0002952396171167493
115669,-0.42617830634117126,-0.0005364620010368526,0.0019182132091373205,0.0,0.0,0.00026110431645065546
115769,-0.4480763077735901,-0.0005640205927193165,0.002821286441758275,0.0,0.0,0.00022429083765018731
115869,-0.4613282382488251,-0.0005806960398331285,0.0036150594241917133,0.0,0.0,0.0001853567227954045
115969,-0.46559321880340576,-0.0005860593519173563,0.004288538359105587,0.0,0.0,0.00014491897309198976
116069,-0.460769921541214,-0.0005799832288175821,0.0048346747644245625,0.0,0.0,0.00010359155567130074
116169,-0.44696590304374695,-0.0005626031779684126,0.005249316338449717,0.0,0.0,6.201354699442163e-05
116269,-0.4244840741157532,-0.0005343001685105264,0.005531303584575653,0.0,0.0,2.0817138647544198e-05
116369,-0.3937998414039612,-0.0004956728080287576,0.0056821913458406925,0.0,0.0,-1.9384107872610912e-05
116469,-0.3555523157119751,-0.00044752590474672616,0.005705936811864376,0.0,0.0,-5.799456630484201e-05
116571,-0.3056683838367462,-0.0003847312182188034,0.005592696368694305,0.0,0.0,-9.797404345590621e-05
116671,-0.25418367981910706,-0.0003199227212462574,0.005371986888349056,0.0,0.0,-0.00013151160965207964
116770,-0.20371349155902863,-0.0002563919115345925,0.005086041986942291,0.0,0.0,-0.00015901998267509043
116870,-0.1440219134092331,-0.0001812534173950553,0.004681790713220835,0.0,0.0,-0.0001862644567154348
116969,-0.08161826431751251,-0.00010270206985296682,0.004198627546429634,0.0,0.0,-0.0002097098040394485
117069,-0.017682738602161407,-2.2222870029509068e-05,0.003650172846391797,0.0,0.0,-0.00022911009727977216
117169,0.04658402130007744,5.8673500461736694e-05,0.003050785278901458,0.0,0.0,-0.000244299357291311
117269,0.10997704416513443,0.00013846986985299736,0.0024153292179107666,0.0,0.0,-0.00025519344490021467
117369,0.17130468785762787,0.00021566504437942058,0.0017589140916243196,0.0,0.0,-0.0002617893915157765
117469,0.22941642999649048,0.0002888123271986842,0.0010965927504003048,0.0,0.0,-0.00026416481705382466
117569,0.2831818163394928,0.0003564885992091149,0.00044354473357088864,0.0,0.0,-0.0002624755725264549
117669,0.33157944679260254,0.00041740579763427377,-0.0001859371695900336,0.0,0.0,-0.0002569557982496917
117769,0.3736666440963745,0.0004703810263890773,-0.0007782061584293842,0.0,0.0,-0.0002479059330653399
117869,0.40859368443489075,0.000514346407726407,-0.0013203603448346257,0.0,0.0,-0.0002356919867452234
117969,0.4356490969657898,0.0005483992863446474,-0.0018006970640271902,0.0,0.0,-0.0002207389334216714
118069,0.4542701840400696,0.000571837299503386,-0.0022091895807534456,0.0,0.0,-0.0002035137003986165
118169,0.4640558958053589,0.0005841514212079346,-0.002537292195484042,0.0,0.0,-0.00018452810763847083
118269,0.46478426456451416,0.0005850689485669136,-0.0027785126585513353,0.0,0.0,-0.0001643156138015911
118369,0.45644447207450867,0.0005745697999373078,-0.0029284150805324316,0.0,0.0,-0.0001434306614100933
118469,0.43924611806869507,0.0005529176560230553,-0.002984997583553195,0.0,0.0,-0.00012243622040841728
118569,0.4136250913143158,0.0005206683999858797,-0.002948953304439783,0.0,0.0,-0.00010187349835177884
118669,0.3803038001060486,0.00047872011782601476,-0.0028239155653864145,0.0,0.0,-8.227374928537756e-05
118769,0.34025904536247253,0.00042831600876525044,-0.002616532612591982,0.0,0.0,-6.411850336007774e-05
118869,0.29477325081825256,0.0003710591117851436,-0.0023368727415800095,0.0,0.0,-4.783342228620313e-05
118969,0.2454468160867691,0.00030897214310243726,-0.001998645020648837,0.0,0.0,-3.376102540642023e-05
119069,0.19421912729740143,0.00024448271142318845,-0.001619512215256691,0.0,0.0,-2.215679342043586e-05
119169,0.14336806535720825,0.00018047034973278642,-0.0012211407301947474,0.0,0.0,-1.3149424376024399e-05
119269,0.09555207937955856,0.00012028163473587483,-0.0008296134765259922,0.0,0.0,-6.714868504786864e-06
119369,0.053847912698984146,6.778536771889776e-05,-0.0004755724221467972,0.0,0.0,-2.6791112759383395e-06
119469,0.021695686504244804,2.731620224949438e-05,-0.00019452726701274514,0.0,0.0,-6.507561352009361e-07
119569,0.0029962025582790375,3.780226961680455e-06,-2.702297570067458e-05,0.0,0.0,-3.7248629070063544e-08
119669,3.279956872510176e-14,-9.28704922819744e-16,-1.2183336019515991,0.0,0.0,-7.673657542728307e-11
119769,5.931840305409275e-13,-2.4145828243874465e-15,-3.113238573074341,0.0,0.0,-4.759502236773017e-10
119869,3.125919662005927e-12,-3.2000610403318296e-15,-3.736868143081665,0.0,0.0,-1.118904191521608e-09
119969,1.0077325258983638e-11,-3.5280605731124277e-15,-2.618804454803467,0.0,0.0,-1.7154623277448877e-09
120069,2.489616672540773e-11,-4.978451394080201e-15,-0.2968921959400177,0.0,0.0,-1.988877951220047e-09
120169,5.2033186787037167e-11,-1.0298346004363346e-14,2.1598684787750244,0.0,0.0,-1.8142025659528827e-09
120269,9.694120506331672e-11,-2.3232831335303315e-14,3.6279032230377197,0.0,0.0,-1.2710867913767743e-09
120369,1.660751258736326e-10,-4.8355626957024417e-14,3.40574312210083,0.0,0.0,-6.106841143882491e-10
120469,2.6689192522688643e-10,-9.089971342909203e-14,1.6907449960708618,0.0,0.0,-1.3670584109171102e-10
120569,4.0786332644593415e-10,-1.565940980401484e-13,0.05575183779001236,0.0,0.0,-5.751699572349722e-13
120669,0.0,0.0,0.0,0.0,0.0,0.0
120769,0.0,0.0,0.0,0.0,0.0,0.0
120869,0.0,0.0,0.0,0.0,0.0,0.0
120969,0.0,0.0,0.0,0.0,0.0,0.0
121069,0.0,0.0,0.0,0.0,0.0,0.0
121169,0.0,0.0,0.0,0.0,0.0,0.0
121269,0.0,0.0,0.0,0.0,0.0,0.0
121369,0.0,0.0,0.0,0.0,0.0,0.0
121469,0.0,0.0,0.0,0.0,0.0,0.0
121569,0.0,0.0,0.0,0.0,0.0,0.0
