timestamp,lighthouse.angle1x_3,lighthouse.angle1y_3,lighthouse.rawAngle0xlh2,lighthouse.rawAngle0ylh2,lighthouse.rawAngle1xlh2,lighthouse.rawAngle1ylh2
127532,-0.16412776708602905,-0.8121181130409241,0.7389743328094482,0.1574573516845703,0.41693544387817383,-0.7129085063934326
127632,-0.1642129272222519,-0.8121199011802673,0.7390265464782715,0.15750980377197266,0.4168829917907715,-0.712960958480835
127732,-0.1641671061515808,-0.812121570110321,0.7390265464782715,0.15750980377197266,0.41693544387817383,-0.712960958480835
127832,-0.16419990360736847,-0.812139630317688,0.7389743328094482,0.1574573516845703,0.4168829917907715,-0.712895393371582
127932,-0.16420641541481018,-0.8121349811553955,0.7390265464782715,0.157562255859375,0.4168829917907715,-0.712895393371582
128032,-0.16418009996414185,-0.812143087387085,0.7389218807220459,0.15739202499389648,0.41693544387817383,-0.7130002975463867
128132,-0.16417355835437775,-0.8121373653411865,0.7389743328094482,0.157470703125,0.41693544387817383,-0.712960958480835
128232,-0.1641671061515808,-0.8121110200881958,0.7389743328094482,0.1574573516845703,0.4168829917907715,-0.7128558158874512
128332,-0.16419321298599243,-0.8121337294578552,0.7389743328094482,0.15744447708129883,0.4168829917907715,-0.7129216194152832
128435,-0.1641606092453003,-0.8121259808540344,0.7390265464782715,0.15752315521240234,0.41693544387817383,-0.7129085063934326
128535,-0.1641605794429779,-0.8121052384376526,0.7389743328094482,0.1574573516845703,0.41693544387817383,-0.7129216194152832
128632,-0.16410186886787415,-0.8120332956314087,0.7386858463287354,0.15729999542236328,0.4166860580444336,-0.7124357223510742
128735,-0.16403070092201233,-0.8118049502372742,0.7382926940917969,0.15705108642578125,0.41637110710144043,-0.7121729850769043
128834,-0.16399624943733215,-0.8107749819755554,0.7372970581054688,0.15705108642578125,0.41504478454589844,-0.7108337879180908
128934,-0.16426631808280945,-0.8076182007789612,0.7350430488586426,0.15796852111816406,0.4111053943634033,-0.7074065208435059
129035,-0.1648489087820053,-0.8034771680831909,0.7322127819061279,0.16255474090576172,0.4058399200439453,-0.7029025554656982
129134,-0.1653558909893036,-0.7940049171447754,0.7292251586914062,0.1726970672607422,0.39423203468322754,-0.692279577255249
129234,-0.1658443808555603,-0.7837648987770081,0.7263424396514893,0.1876220703125,0.3820335865020752,-0.6806192398071289
129333,-0.16684234142303467,-0.7720227241516113,0.7235119342803955,0.2051677703857422,0.3678781986236572,-0.6674618721008301
129433,-0.16830149292945862,-0.7591445446014404,0.7204194068908691,0.22302770614624023,0.35231804847717285,-0.6540026664733887
129532,-0.17051957547664642,-0.7461775541305542,0.7172222137451172,0.23881769180297852,0.33623266220092773,-0.6415808200836182
129633,-0.17339518666267395,-0.7340900897979736,0.7141299247741699,0.25112199783325195,0.32086920738220215,-0.6314175128936768
129733,-0.1772404909133911,-0.7239499092102051,0.7110373973846436,0.2596001625061035,0.30654311180114746,-0.6241428852081299
129832,-0.18118616938591003,-0.7169257402420044,0.7082593441009521,0.26511669158935547,0.29534244537353516,-0.6207680702209473
129932,-0.18118616938591003,-0.7169257402420044,0.7060055732727051,0.26865482330322266,0.29534244537353516,-0.6207680702209473
130032,-0.19074177742004395,-0.7052927613258362,0.7046425342559814,0.27050209045410156,0.2740178108215332,-0.6183652877807617
130132,-0.19752757251262665,-0.700370192527771,0.7041709423065186,0.27189111709594727,0.2618846893310547,-0.6195995807647705
130232,-0.19752757251262665,-0.700370192527771,0.7045378684997559,0.2741060256958008,0.2618846893310547,-0.6195995807647705
130332,-0.2041705697774887,-0.6970243453979492,0.7054812908172607,0.2766084671020508,0.2515900135040283,-0.6224098205566406
130432,-0.2080126404762268,-0.6957864165306091,0.707263708114624,0.28136491775512695,0.2462325096130371,-0.6243135929107666
