timestamp,kalman.rtPred,kalman.rtFinal
137120,98.80239868164062,217.56488037109375
137220,100.18214416503906,258.6520690917969
137320,100.18214416503906,258.6520690917969
137420,100.18214416503906,258.6520690917969
137520,100.18214416503906,258.6520690917969
137620,100.18214416503906,258.6520690917969
137720,100.18214416503906,258.6520690917969
137820,100.18214416503906,258.6520690917969
137920,100.18214416503906,258.6520690917969
138020,100.18214416503906,258.6520690917969
138120,100.18214416503906,258.6520690917969
138220,100.18214416503906,258.6520690917969
138320,100.0,296.3636169433594
138420,100.0,296.3636169433594
138520,100.0,296.3636169433594
138620,100.0,296.3636169433594
138720,100.0,296.3636169433594
138820,100.0,296.3636169433594
138920,100.0,296.3636169433594
139020,100.0,296.3636169433594
139120,100.0,296.3636169433594
139220,100.0,296.3636169433594
139320,100.0,296.3636169433594
139420,99.09090423583984,298.18182373046875
139520,99.09090423583984,298.18182373046875
139620,99.09090423583984,298.18182373046875
139720,99.09090423583984,298.18182373046875
139820,99.09090423583984,298.18182373046875
139920,99.09090423583984,298.18182373046875
140020,99.09090423583984,298.18182373046875
140120,99.09090423583984,298.18182373046875
140220,99.09090423583984,298.18182373046875
140320,99.09090423583984,298.18182373046875
140420,99.09090423583984,298.18182373046875
140520,100.0,196.36363220214844
140620,100.0,196.36363220214844
140720,100.0,196.36363220214844
140820,100.0,196.36363220214844
140920,100.0,196.36363220214844
141020,100.0,196.36363220214844
141120,100.0,196.36363220214844
141220,100.0,196.36363220214844
141320,100.0,196.36363220214844
141420,100.0,196.36363220214844
141520,100.0,196.36363220214844
141620,100.0,262.7272644042969
141720,100.0,262.7272644042969
141820,100.0,262.7272644042969
141920,100.0,262.7272644042969
142020,100.0,262.7272644042969
142120,100.0,262.7272644042969
142220,100.0,262.7272644042969
142320,100.0,262.7272644042969
142420,100.0,262.7272644042969
142520,100.0,262.7272644042969
142620,100.0,262.7272644042969
142720,100.0,243.6363525390625
142820,100.0,243.6363525390625
142920,100.0,243.6363525390625
143020,100.0,243.6363525390625
143120,100.0,243.6363525390625
143220,100.0,243.6363525390625
143320,100.0,243.6363525390625
143420,100.0,243.6363525390625
143520,100.0,243.6363525390625
143620,100.0,243.6363525390625
143723,99.70089721679688,238.28514099121094
143823,99.70089721679688,238.28514099121094
143922,99.70089721679688,238.28514099121094
144022,99.70089721679688,238.28514099121094
144122,99.70089721679688,238.28514099121094
144221,99.70089721679688,238.28514099121094
144322,99.70089721679688,238.28514099121094
144421,99.70089721679688,238.28514099121094
144522,99.70089721679688,238.28514099121094
144621,99.70089721679688,238.28514099121094
144720,99.70089721679688,238.28514099121094
144820,99.36189270019531,209.6627197265625
144922,99.36189270019531,209.6627197265625
145020,99.36189270019531,209.6627197265625
145120,99.36189270019531,209.6627197265625
145220,99.36189270019531,209.6627197265625
145320,99.36189270019531,209.6627197265625
145420,99.36189270019531,209.6627197265625
145520,99.36189270019531,209.6627197265625
145620,99.36189270019531,209.6627197265625
145720,99.36189270019531,209.6627197265625
145820,99.36189270019531,209.6627197265625
145920,100.0,251.81817626953125
146020,100.0,251.81817626953125
146120,100.0,251.81817626953125
146220,100.0,251.81817626953125
146320,100.0,251.81817626953125
146420,100.0,251.81817626953125
146520,100.0,251.81817626953125
146620,100.0,251.81817626953125
146720,100.0,251.81817626953125
146820,100.0,251.81817626953125
146920,100.0,251.81817626953125
147020,100.0,276.3636169433594
147120,100.0,276.3636169433594
147220,100.0,276.3636169433594
147320,100.0,276.3636169433594
147420,100.0,276.3636169433594
147520,100.0,276.3636169433594
147620,100.0,276.3636169433594
147720,100.0,276.3636169433594
147820,100.0,276.3636169433594
147920,100.0,276.3636169433594
148020,100.0,276.3636169433594
148120,99.09090423583984,258.18182373046875
148220,99.09090423583984,258.18182373046875
148320,99.09090423583984,258.18182373046875
148420,99.09090423583984,258.18182373046875
148520,99.09090423583984,258.18182373046875
148620,99.09090423583984,258.18182373046875
148720,99.09090423583984,258.18182373046875
148820,99.09090423583984,258.18182373046875
148920,99.09090423583984,258.18182373046875
149020,99.09090423583984,258.18182373046875
149120,99.09090423583984,258.18182373046875
