timestamp,lighthouse.validAngles,lighthouse.rawAngle0x,lighthouse.rawAngle0y,lighthouse.rawAngle1x,lighthouse.rawAngle1y,lighthouse.angle0x,lighthouse.angle0y
127525,0,0.0,0.0,0.0,0.0,0.4446890950202942,-0.5560446977615356
127625,0,0.0,0.0,0.0,0.0,0.4447413682937622,-0.5560556054115295
127725,0,0.0,0.0,0.0,0.0,0.4447413682937622,-0.5560556054115295
127825,0,0.0,0.0,0.0,0.0,0.4446890950202942,-0.5560446977615356
127925,0,0.0,0.0,0.0,0.0,0.44476747512817383,-0.5560223460197449
128025,0,0.0,0.0,0.0,0.0,0.4446302652359009,-0.5560417175292969
128125,0,0.0,0.0,0.0,0.0,0.44469577074050903,-0.5560362339019775
128225,0,0.0,0.0,0.0,0.0,0.4446890950202942,-0.5560446977615356
128325,0,0.0,0.0,0.0,0.0,0.44468268752098083,-0.5560529232025146
128425,0,0.0,0.0,0.0,0.0,0.4446890950202942,-0.5560446977615356
128525,0,0.0,0.0,0.0,0.0,0.4446890950202942,-0.5560446977615356
128625,0,0.0,0.0,0.0,0.0,0.44459068775177,-0.5559360980987549
128725,0,0.0,0.0,0.0,0.0,0.4442499279975891,-0.5557471513748169
128825,0,0.0,0.0,0.0,0.0,0.4437444508075714,-0.5551439523696899
128925,0,0.0,0.0,0.0,0.0,0.44305768609046936,-0.5530520677566528
129025,0,0.0,0.0,0.0,0.0,0.4434613287448883,-0.5483648777008057
129125,0,0.0,0.0,0.0,0.0,0.44644254446029663,-0.5399431586265564
129225,0,0.0,0.0,0.0,0.0,0.4520297646522522,-0.5280654430389404
129325,0,0.0,0.0,0.0,0.0,0.45912182331085205,-0.5139452219009399
129425,0,0.0,0.0,0.0,0.0,0.46655192971229553,-0.4986535608768463
129525,0,0.0,0.0,0.0,0.0,0.4730827510356903,-0.48409634828567505
129625,0,0.0,0.0,0.0,0.0,0.47795987129211426,-0.4716522693634033
129725,0,0.0,0.0,0.0,0.0,0.48103922605514526,-0.4616866707801819
129825,0,0.0,0.0,0.0,0.0,0.4826156497001648,-0.4545109272003174
129925,0,0.0,0.0,0.0,0.0,0.48334068059921265,-0.4493083953857422
130025,0,0.0,0.0,0.0,0.0,0.4836134910583496,-0.44605502486228943
130125,0,0.0,0.0,0.0,0.0,0.4840013086795807,-0.4443548619747162
130225,0,0.0,0.0,0.0,0.0,0.4850901961326599,-0.44303348660469055
130325,0,0.0,0.0,0.0,0.0,0.48710763454437256,-0.44173845648765564
130425,0,0.0,0.0,0.0,0.0,0.48974597454071045,-0.4401179552078247
130525,0,0.0,0.0,0.0,0.0,0.4923902451992035,-0.43829840421676636
130625,0,0.0,0.0,0.0,0.0,0.4940614402294159,-0.4369775652885437
130725,0,0.0,0.0,0.0,0.0,0.4943806529045105,-0.43656882643699646
130825,0,0.0,0.0,0.0,0.0,0.4942101836204529,-0.4364641606807709
130925,0,0.0,0.0,0.0,0.0,0.4942101836204529,-0.4364641606807709
131025,0,0.0,0.0,0.0,0.0,0.4942101836204529,-0.4364641606807709
131125,0,0.0,0.0,0.0,0.0,0.4942101836204529,-0.4364641606807709
131225,0,0.0,0.0,0.0,0.0,0.4701840281486511,-0.4527581036090851
131325,0,0.0,0.0,0.0,0.0,0.4609174430370331,-0.4556926190853119
131425,0,0.0,0.0,0.0,0.0,0.451985627412796,-0.4565187394618988
131525,0,0.0,0.0,0.0,0.0,0.4425516724586487,-0.4578568935394287
131625,0,0.0,0.0,0.0,0.0,0.43185609579086304,-0.46182262897491455
131725,0,0.0,0.0,0.0,0.0,0.41929399967193604,-0.4693470001220703
131825,0,0.0,0.0,0.0,0.0,0.40503406524658203,-0.4797680079936981
131925,0,0.0,0.0,0.0,0.0,0.389034628868103,-0.49213844537734985
132025,0,0.0,0.0,0.0,0.0,0.37125253677368164,-0.5048588514328003
132125,0,0.0,0.0,0.0,0.0,0.3519602119922638,-0.5172299742698669
132225,0,0.0,0.0,0.0,0.0,0.3309083580970764,-0.5290038585662842
132325,0,0.0,0.0,0.0,0.0,0.3080517649650574,-0.540381669998169
132425,0,0.0,0.0,0.0,0.0,0.28341400623321533,-0.5519160628318787
132525,0,0.0,0.0,0.0,0.0,0.2568418085575104,-0.5637612342834473
132625,0,0.0,0.0,0.0,0.0,0.22878821194171906,-0.5760231018066406
132725,0,0.0,0.0,0.0,0.0,0.19940313696861267,-0.5884772539138794
132825,0,0.0,0.0,0.0,0.0,0.16922235488891602,-0.601078987121582
132925,0,0.0,0.0,0.0,0.0,0.16922235488891602,-0.601078987121582
133025,0,0.0,0.0,0.0,0.0,0.16922235488891602,-0.601078987121582
133125,0,0.0,0.0,0.0,0.0,0.07864990830421448,-0.6328136920928955
133225,0,0.0,0.0,0.0,0.0,0.051341503858566284,-0.6388707160949707
133325,0,0.0,0.0,0.0,0.0,0.024560540914535522,-0.6459015011787415
133425,0,0.0,0.0,0.0,0.0,-0.0029669255018234253,-0.6541935205459595
133525,0,0.0,0.0,0.0,0.0,-0.008667811751365662,-0.6560093760490417
133625,0,0.0,0.0,0.0,0.0,-0.008667811751365662,-0.6560093760490417
133725,0,0.0,0.0,0.0,0.0,-0.008667811751365662,-0.6560093760490417
133825,0,0.0,0.0,0.0,0.0,-0.008667811751365662,-0.6560093760490417
133927,0,0.0,0.0,0.0,0.0,-0.11425341665744781,-0.7019310593605042
134026,0,0.0,0.0,0.0,0.0,-0.10266904532909393,-0.6981760859489441
134125,0,0.0,0.0,0.0,0.0,-0.09112158417701721,-0.6949188709259033
134226,0,0.0,0.0,0.0,0.0,-0.09000034630298615,-0.6954185962677002
134326,0,0.0,0.0,0.0,0.0,-0.10143730044364929,-0.6997935771942139
134425,0,0.0,0.0,0.0,0.0,-0.11876961588859558,-0.7051337957382202
134525,0,0.0,0.0,0.0,0.0,-0.1520485281944275,-0.7145283818244934
134625,0,0.0,0.0,0.0,0.0,-0.17999744415283203,-0.7226734161376953
134725,0,0.0,0.0,0.0,0.0,-0.20376117527484894,-0.7306637763977051
134825,0,0.0,0.0,0.0,0.0,-0.2202453315258026,-0.7382221221923828
134925,0,0.0,0.0,0.0,0.0,-0.22874969244003296,-0.745276689529419
135025,0,0.0,0.0,0.0,0.0,-0.23011161386966705,-0.7527640461921692
135125,0,0.0,0.0,0.0,0.0,-0.2260221689939499,-0.7612535357475281
135225,0,0.0,0.0,0.0,0.0,-0.21847574412822723,-0.7707400321960449
135325,0,0.0,0.0,0.0,0.0,-0.2092168629169464,-0.7805141806602478
135425,0,0.0,0.0,0.0,0.0,-0.2020077109336853,-0.787834882736206
135525,0,0.0,0.0,0.0,0.0,-0.2020077109336853,-0.787834882736206
135625,0,0.0,0.0,0.0,0.0,-0.1841433048248291,-0.8049122095108032
135725,0,0.0,0.0,0.0,0.0,-0.18937243521213531,-0.8030857443809509
135825,0,0.0,0.0,0.0,0.0,-0.19013111293315887,-0.8040017485618591
135925,0,0.0,0.0,0.0,0.0,-0.1901048719882965,-0.8040308952331543
136025,0,0.0,0.0,0.0,0.0,-0.19011789560317993,-0.8040217161178589
136125,0,0.0,0.0,0.0,0.0,-0.19007863104343414,-0.8040390014648438
136225,0,0.0,0.0,0.0,0.0,-0.19005908071994781,-0.8040211796760559
136325,0,0.0,0.0,0.0,0.0,-0.19011764228343964,-0.8040534257888794
136425,0,0.0,0.0,0.0,0.0,-0.19010502099990845,-0.8040098547935486
136525,0,0.0,0.0,0.0,0.0,-0.19013087451457977,-0.8040335178375244
136625,0,0.0,0.0,0.0,0.0,-0.1900722086429596,-0.804033100605011
136725,0,0.0,0.0,0.0,0.0,-0.19014400243759155,-0.8040347695350647
136825,0,0.0,0.0,0.0,0.0,-0.19006554782390594,-0.8040271401405334
136925,0,0.0,0.0,0.0,0.0,-0.19004622101783752,-0.8040094971656799
