timestamp,pid_attitude.yaw_outP,pid_attitude.yaw_outI,pid_attitude.yaw_outD
181938,35.03509521484375,0.011678365990519524,1021.85693359375
182038,34.880043029785156,0.011626681312918663,1017.33447265625
182138,34.74018859863281,0.01158006303012371,1013.2554321289062
182238,34.748897552490234,0.011582965962588787,1013.5093994140625
182341,34.64068603515625,0.011546896770596504,1010.3533325195312
182441,34.46461486816406,0.011488205753266811,1005.2178344726562
182540,34.54282760620117,0.011514276266098022,1007.4990844726562
182640,34.56065368652344,0.01152021810412407,1008.01904296875
182739,34.656593322753906,0.01155219879001379,1010.8173217773438
182838,34.96017837524414,0.011653393507003784,1019.6718139648438
182938,0.11746788024902344,0.0008538513793610036,0.22238489985466003
183038,-1.7008352279663086,-0.0016308652702718973,3.2377243041992188
183138,-2.1317367553710938,-0.025434007868170738,9.715675354003906
183239,-1.5144596099853516,-0.05547687038779259,16.918861389160156
183338,-1.6878719329833984,-0.10374774038791656,21.533618927001953
183438,-1.0854721069335938,-0.13796301186084747,21.424846649169922
183538,-3.072941303253174,-0.1817893385887146,16.642005920410156
183638,-3.7163279056549072,-0.24296510219573975,9.382567405700684
183738,-5.98984432220459,-0.3267807960510254,3.5157783031463623
183838,-8.792864799499512,-0.45381593704223633,0.13282595574855804
183938,-10.6414794921875,-0.6193886995315552,2.070432662963867
184038,-11.910872459411621,-0.8098797798156738,1.3328700065612793
184138,-12.962852478027344,-1.0155260562896729,0.0006258487119339406
184238,-13.367586135864258,-1.2350870370864868,0.0006258487119339406
184338,-12.956829071044922,-1.4491230249404907,1.8717048168182373
184438,-12.9834566116333,-1.6650569438934326,0.9580491781234741
184538,-13.329204559326172,-1.8848769664764404,1.551729440689087
184638,-13.48788070678711,-2.10886812210083,0.0
184738,-13.597036361694336,-2.334465742111206,0.0
184838,-13.829060554504395,-2.5628483295440674,0.0
184938,-14.501435279846191,-2.7993109226226807,0.0
185038,-14.630553245544434,-3.0428056716918945,0.28300878405570984
185138,-14.519542694091797,-3.2858495712280273,-0.10318160057067871
185238,-14.593351364135742,-3.529538869857788,0.40112733840942383
185338,-14.508198738098145,-3.7711379528045654,0.2475857436656952
185438,-14.152499198913574,-4.01015567779541,1.6559958457946777
185538,-13.33117389678955,-4.240778923034668,2.8068900108337402
185638,-12.140560150146484,-4.454321384429932,2.4305877685546875
185740,-11.092641830444336,-4.653022766113281,-6.258486973820254e-05
185840,-10.215864181518555,-4.831644535064697,-0.00012516973947640508
185941,-9.10934829711914,-4.993261814117432,-0.00018775463104248047
186040,-8.087770462036133,-5.1375274658203125,-0.00022947785328142345
186138,-6.710894584655762,-5.2587761878967285,3.699871778488159
186238,-5.657461643218994,-5.36220121383667,2.6714560985565186
186341,-4.881735801696777,-5.451461315155029,-0.0003546476364135742
186440,-4.247302532196045,-5.527250289916992,-0.00037550926208496094
186540,-3.1605026721954346,-5.589181900024414,-0.0003859400749206543
186640,-1.3458654880523682,-5.626246452331543,-0.0004041939973831177
186740,0.16338375210762024,-5.633639812469482,-0.0004103872925043106
186840,0.10830017924308777,-5.628974437713623,-0.00040908344089984894
186939,-1.4231863021850586,-5.640430927276611,0.0
187039,-2.3803951740264893,-5.673812389373779,0.0
