timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
69517,7.719189852650743e-06,0.00021984214254189283,-0.00018506546621210873,0.010387693531811237,0.0668681338429451,-0.0006702542304992676
69617,0.00048393954057246447,0.00033752640592865646,-0.00011784258822444826,0.029191825538873672,0.03440699353814125,0.0011172774247825146
69717,0.00043468453804962337,-0.0005026594153605402,-1.6331674487446435e-05,0.012451342307031155,-0.035303905606269836,0.0004889967385679483
69817,0.00036325003020465374,-0.0006227661506272852,-0.00020252667309250683,0.03352794051170349,-0.08745882660150528,0.00039085751632228494
69917,0.0002422025427222252,-0.0009965145727619529,9.506546484772116e-05,-0.002306620590388775,-0.07151651382446289,0.0020518917590379715
70017,-0.000388682063203305,-0.0007718355627730489,0.0004594958445522934,-0.02157481759786606,-0.050593163818120956,0.0024700481444597244
70117,8.463370613753796e-05,-0.0002569020143710077,-9.751318430062383e-05,0.0039075990207493305,-0.0318838432431221,-0.00018866616301238537
70217,5.196553684072569e-05,-0.00016130611766129732,-0.0002168779174098745,0.002174010965973139,-0.008694974705576897,-0.00033023543073795736
70317,-0.0005125291645526886,0.0002273264981340617,-0.00024642268544994295,-0.024274958297610283,0.01824401691555977,-0.0007820919272489846
70417,0.00028582464437931776,-0.0005151196965016425,1.3623640370497014e-05,0.025182737037539482,-0.06832487881183624,0.0014831260778009892
70517,0.002246774500235915,-0.002310296753421426,0.00012107571092201397,0.04834229499101639,-0.05775570869445801,0.0037653681356459856
70617,0.0001551326276967302,-0.00011732223356375471,-1.8652232029126026e-05,0.024515310302376747,-0.016262853518128395,-0.004032689146697521
70717,-0.0013632405316457152,0.0016292835352942348,-0.00016728138143662363,-0.0042165485210716724,0.06373842060565948,-0.007129004690796137
70817,-0.004330998752266169,0.005524481646716595,0.0006599218468181789,0.0011931947665289044,0.21176601946353912,0.029393110424280167
70917,-0.01025426760315895,0.006490000523626804,0.008367476053535938,-0.06937054544687271,0.11992990225553513,0.11563679575920105
71017,-0.0161826740950346,-0.002527014585211873,0.028759198263287544,-0.011652408167719841,0.00323014659807086,0.27792251110076904
71117,-0.025924578309059143,-0.019630691036581993,0.06910893321037292,-0.03652915358543396,-0.13802526891231537,0.46114733815193176
71217,-0.036791712045669556,-0.03831639140844345,0.12102652341127396,-0.051203757524490356,-0.1642330139875412,0.5655490756034851
71317,-0.047869615256786346,-0.05296436697244644,0.17794634401798248,-0.04675668478012085,-0.10639161616563797,0.5991448760032654
71417,-0.05617609992623329,-0.06111292541027069,0.2371816486120224,-0.010104789398610592,-0.02247500978410244,0.5875552296638489
71517,-0.06117570027709007,-0.06265266239643097,0.29212531447410583,0.023716527968645096,0.02818479761481285,0.5176525712013245
71617,-0.062198456376791,-0.0581885389983654,0.3404996991157532,0.04177370294928551,0.08011353015899658,0.42940208315849304
71717,-0.059427518397569656,-0.05001996085047722,0.3785249590873718,0.06729954481124878,0.10165824741125107,0.33207836747169495
71817,-0.053183164447546005,-0.03943128511309624,0.4088548421859741,0.09068823605775833,0.11449156701564789,0.25573647022247314
71917,-0.04417058080434799,-0.02860395610332489,0.4338502585887909,0.1053071841597557,0.11019962280988693,0.19952338933944702
72017,-0.033384084701538086,-0.018498172983527184,0.45453426241874695,0.11669594794511795,0.09488307684659958,0.15882448852062225
72117,-0.022794155403971672,-0.010491488501429558,0.4679443836212158,0.11549429595470428,0.07177913933992386,0.11477861553430557
72217,-0.012689591385424137,-0.004573467653244734,0.4787839651107788,0.10557349771261215,0.044529203325510025,0.09030260145664215
72317,-0.00380472419783473,-0.0007813808042556047,0.48841235041618347,0.07630772143602371,0.02544240839779377,0.06940709054470062
72417,0.0045213159173727036,0.0011960463598370552,0.4974372982978821,0.07067736238241196,0.0075212218798696995,0.0711028128862381
72517,0.012072975747287273,0.0023589718621224165,0.5031527876853943,0.0749170184135437,-0.0009982218034565449,0.047434959560632706
72617,0.022911282256245613,0.0003612041473388672,0.5075265169143677,0.1026143804192543,-0.01614818163216114,0.03351254388689995
72717,0.04255034402012825,-0.0017936815274879336,0.519599974155426,0.15918192267417908,-0.016896244138479233,0.07113133370876312
72817,0.0356873981654644,0.004418587777763605,0.5242065787315369,0.06410063803195953,0.02194216474890709,0.04980577901005745
72917,0.043768372386693954,0.004774353001266718,0.5274608731269836,0.08064285665750504,0.017152119427919388,0.014400621876120567
73017,0.06250866502523422,0.009912650100886822,0.5093591809272766,0.1422366052865982,0.026120701804757118,-0.08812808990478516
73117,0.0826205462217331,0.011767597869038582,0.5060420036315918,0.20983389019966125,0.0130787817761302,-0.028211072087287903
73217,0.10893750190734863,0.012314681895077229,0.5073047280311584,0.28184959292411804,-0.0030424187425523996,0.04128605127334595
73317,0.14192165434360504,0.012393294833600521,0.5107680559158325,0.3334443271160126,-0.007498734164983034,0.057035550475120544
73417,0.18343758583068848,0.010133139789104462,0.5196398496627808,0.3914933502674103,-0.01925777830183506,0.045517198741436005
73517,0.22845308482646942,0.006537651643157005,0.5236005187034607,0.4501323401927948,-0.031368471682071686,0.029423639178276062
73617,0.28947123885154724,-0.00021632561401929706,0.5352074503898621,0.5667976140975952,-0.04394282028079033,0.06401745975017548
73717,0.35411855578422546,-0.006484571378678083,0.5506510138511658,0.6045845150947571,-0.0422934964299202,0.07622277736663818
73817,0.3658002018928528,0.004354562144726515,0.520063579082489,0.3899177610874176,0.013734961859881878,-0.12704041600227356
73917,0.40615609288215637,0.005950890015810728,0.5056661367416382,0.37844547629356384,0.025422776117920876,-0.1274731606245041
74017,0.44838055968284607,0.009136823005974293,0.4999243915081024,0.42893823981285095,0.02421298809349537,-0.025048131123185158
74117,0.49944719672203064,0.010528930462896824,0.5048659443855286,0.5198330283164978,0.00923719722777605,0.06535956263542175
74217,0.5618999600410461,0.009455681778490543,0.5183954834938049,0.6243230104446411,-0.012335062958300114,0.11150974780321121
74317,0.627585232257843,0.008959752507507801,0.5253252387046814,0.6890196800231934,-0.021061329171061516,0.0754033774137497
74417,0.7002763152122498,0.006500535178929567,0.5301995873451233,0.7361770868301392,-0.028425035998225212,0.027501562610268593
74517,0.7744020223617554,0.0011119969421997666,0.5431362390518188,0.762898325920105,-0.04284718260169029,0.06613308191299438
74617,0.8579057455062866,-0.004591021686792374,0.5575023293495178,0.7870345115661621,-0.042165812104940414,0.059097982943058014
74717,0.9257016777992249,-0.006960838567465544,0.5531668663024902,0.7381613254547119,-0.026146791875362396,-0.03812221437692642
74817,0.9811678528785706,-0.0044801137410104275,0.5455338358879089,0.6148779392242432,0.00412242766469717,-0.06494028866291046
74917,1.0350871086120605,-0.0015105361817404628,0.5288325548171997,0.5400317907333374,0.022000234574079514,-0.09809335321187973
75019,1.0726816654205322,0.0026249908842146397,0.5099145770072937,0.43717578053474426,0.02651067078113556,-0.06278649717569351
75119,1.1200395822525024,0.004263801500201225,0.5105651021003723,0.4539083242416382,0.013571886345744133,0.055308371782302856
75219,1.1690605878829956,0.005923412274569273,0.5169792771339417,0.47582751512527466,0.005164131987839937,0.09673604369163513
75318,1.2189726829528809,0.005237049423158169,0.5288890600204468,0.4848126769065857,-0.0032051873859018087,0.10754680633544922
75417,1.2662222385406494,0.0023193228989839554,0.5373151302337646,0.47666075825691223,-0.012011420913040638,0.04944254830479622
75517,1.3134753704071045,-0.00016558938659727573,0.535605251789093,0.4538383185863495,-0.01768539287149906,-0.022449560463428497
75618,1.3519208431243896,0.004105194937437773,0.537498414516449,0.3839572072029114,0.009185888804495335,0.00016969235730357468
75717,1.3913472890853882,-0.0030050643254071474,0.5365568995475769,0.33474451303482056,0.002721101511269808,0.004762045573443174
75817,1.4238158464431763,-0.005774474702775478,0.5375339984893799,0.28344985842704773,0.002118207048624754,-0.00435082009062171
75917,1.4515998363494873,-0.008952144533395767,0.5369659066200256,0.23160946369171143,-0.0025983904488384724,-0.009865893982350826
76017,1.4741640090942383,-0.012424418702721596,0.5369328856468201,0.18420721590518951,-0.0032013847958296537,-0.003398345550522208
76117,1.4912505149841309,-0.009026109240949154,0.5338512063026428,0.1393410563468933,0.009559263475239277,-0.00461825355887413
76217,1.5064736604690552,-0.011891920119524002,0.5350431203842163,0.09272404760122299,0.02580135688185692,0.008797351270914078
76317,1.5154805183410645,-0.014411883428692818,0.5348531007766724,0.06542826443910599,0.02899065427482128,0.001294017769396305
76417,1.5214993953704834,-0.015324810519814491,0.5317732691764832,0.03276843577623367,0.03452379256486893,-0.014085064642131329
76517,1.5258573293685913,-0.01680242270231247,0.534023642539978,0.04711226373910904,0.022564047947525978,-0.00417134677991271
76617,1.5279382467269897,-0.017568988725543022,0.5349962115287781,0.026803337037563324,0.031424786895513535,-0.005253160372376442
76717,1.5282353162765503,-0.017529135569930077,0.5341260433197021,-0.0004610267642419785,0.02979818545281887,-0.016550812870264053
76817,1.521730661392212,-0.01078402902930975,0.5087606906890869,-0.017272135242819786,0.012461047619581223,-0.17631569504737854
76917,1.5156785249710083,-0.005603897385299206,0.4870683550834656,-0.04694266617298126,0.028128383681178093,-0.22113566100597382
77017,1.5322999954223633,-0.019847553223371506,0.4896417558193207,0.07437488436698914,-0.06298686563968658,-0.18790660798549652
77117,1.5410122871398926,-0.013301858678460121,0.45953369140625,0.06882698088884354,0.0015429140767082572,-0.4070275127887726
77217,1.508510947227478,-0.00046837664558552206,0.43154650926589966,-0.10148736834526062,0.05724198371171951,-0.5496549010276794
77317,1.5016074180603027,0.0066947550512850285,0.36339834332466125,-0.09525524079799652,0.057964395731687546,-0.7795671224594116
77417,1.4935122728347778,0.016226129606366158,0.27190375328063965,-0.07207975536584854,0.09726415574550629,-0.8748407363891602
77517,1.4881483316421509,0.023651616647839546,0.18163244426250458,-0.07528898864984512,0.15387092530727386,-0.9210951328277588
77617,1.4834816455841064,0.02782917022705078,0.06927461177110672,-0.10774213820695877,0.16840508580207825,-1.3775062561035156
77720,1.4758976697921753,0.028170734643936157,0.03542575612664223,-0.13499870896339417,-0.006175194401293993,-0.40878716111183167
77817,1.48477303981781,0.029127070680260658,0.03303699195384979,0.004387819208204746,-0.015222026966512203,-0.08317742496728897
77917,1.4839109182357788,0.02887643501162529,0.037362854927778244,0.009421822614967823,-0.08291841298341751,-0.06511953473091125
78017,1.4845901727676392,0.028004374355077744,0.04150126874446869,0.014411676675081253,-0.0853053405880928,-0.023346489295363426
78120,1.486770510673523,0.01642712764441967,0.045581210404634476,0.024948807433247566,-0.1002243384718895,0.0021002336870878935
78219,1.4852514266967773,0.027831541374325752,0.04636506363749504,0.005096854642033577,-0.0083715058863163,0.005447573494166136
78317,1.4846075773239136,0.02901867963373661,0.04081794619560242,0.027080368250608444,-0.0006171958521008492,-0.029783617705106735
78419,1.4846607446670532,0.028776634484529495,0.04254131019115448,0.006089819595217705,0.007610310334712267,-0.012732344679534435
78519,1.4869911670684814,0.016973132267594337,0.044147320091724396,-0.0016060017514973879,-0.003200111910700798,0.003095296211540699
78619,1.4841517210006714,0.0297806728631258,0.0402829647064209,-0.00868215598165989,0.05380330607295036,-0.023827357217669487
78719,1.484548807144165,0.028716305270791054,0.04260135814547539,-0.005475551821291447,0.0008361553191207349,-0.005243463441729546
78819,1.4848037958145142,0.028217678889632225,0.044760607182979584,-0.00918495561927557,4.601008913596161e-05,0.0012976046418771148
78917,1.4842462539672852,0.030289754271507263,0.0404636524617672,0.028243454173207283,0.05802310258150101,-0.02452993020415306
79019,1.484848141670227,0.029151445254683495,0.041162922978401184,0.04546256363391876,0.013541193678975105,-0.016176091507077217
79119,1.4854075908660889,0.028419988229870796,0.04453234001994133,0.049552835524082184,0.007131950929760933,0.005599127151072025
79219,1.4868654012680054,0.016774900257587433,0.04704252630472183,0.05866832658648491,0.0038809755351394415,0.020515892654657364
79319,1.484490156173706,0.02992173843085766,0.040503691881895065,0.020758381113409996,0.07387161254882812,-0.02721387706696987
79419,1.484214186668396,0.027823669835925102,0.04219543933868408,-0.028180204331874847,-0.08211619406938553,-0.01250367984175682
79519,1.4849778413772583,0.028095969930291176,0.0452447310090065,0.004106496926397085,-0.019375262781977654,0.008870573714375496
79619,1.4852975606918335,0.027729658409953117,0.04719734191894531,0.0002741287462413311,0.016382982954382896,0.02120530977845192
79719,1.4842041730880737,0.029529104009270668,0.04128200560808182,-0.01962849870324135,0.04883330687880516,-0.02106531709432602
79819,1.486778974533081,0.017131179571151733,0.04550258442759514,0.0063665881752967834,0.03990166261792183,0.003383556380867958
79919,1.4850249290466309,0.028560854494571686,0.0451962910592556,0.005387230776250362,0.04050638526678085,0.002328644972294569
80019,1.4826232194900513,0.03143330663442612,0.034677546471357346,-0.03802921622991562,0.056380413472652435,-0.08436203747987747
80119,1.4867991209030151,0.016969900578260422,0.04385481774806976,-0.03252379968762398,-0.010487639345228672,-0.0026261811144649982
80219,1.4847382307052612,0.028661927208304405,0.044277697801589966,-0.01683378778398037,0.027611056342720985,-0.00045774763566441834
80319,1.4836643934249878,0.030001873150467873,0.03901700675487518,-0.033025823533535004,0.055940087884664536,-0.051041051745414734
80419,1.4839811325073242,0.029181553050875664,0.04120614379644394,-0.04154143109917641,0.01953318528831005,-0.02866903506219387
80519,1.4847782850265503,0.028811898082494736,0.04411981627345085,-0.0043861158192157745,0.0381510853767395,-0.0033892367500811815
80619,1.487740397453308,0.017406443133950233,0.040317606180906296,0.003518429584801197,-0.033447034657001495,-0.028546953573822975
80719,1.4836372137069702,0.028761036694049835,0.04057852178812027,-0.05723446235060692,-0.034435056149959564,-0.025974441319704056
80819,1.486558198928833,0.016776977106928825,0.04483291134238243,-0.04119233414530754,-0.017719777300953865,-0.007213338743895292
80919,1.4843347072601318,0.028446001932024956,0.04445692151784897,-0.053900156170129776,0.012466493993997574,-0.003550730412825942
81019,1.4873651266098022,0.017322877421975136,0.0416039302945137,-0.019275156781077385,-0.003957914654165506,-0.03623846173286438
81119,1.4840013980865479,0.02893820032477379,0.03912041708827019,-0.01825832761824131,-0.016400303691625595,-0.04474940523505211
81219,1.4843298196792603,0.02836216427385807,0.0431721992790699,-0.03946596384048462,-0.01919710263609886,-0.01303825806826353
81319,1.4864767789840698,0.016739219427108765,0.045593004673719406,-0.01773327961564064,-0.016826175153255463,0.009458054788410664
81419,1.4873186349868774,0.01746160350739956,0.042653147131204605,-0.0004004952497780323,0.032075174152851105,-0.00953170657157898
81519,1.4853241443634033,0.02895701676607132,0.042806919664144516,0.031970396637916565,0.014312679879367352,-0.017402976751327515
81619,1.4873076677322388,0.016552388668060303,0.045042816549539566,0.049248479306697845,-0.06269024312496185,-0.017857423052191734
81719,1.484468698501587,0.028815988451242447,0.03853578865528107,0.0425485260784626,-0.06990087777376175,-0.056321486830711365
81819,1.4847280979156494,0.028493402525782585,0.039674095809459686,0.03789956867694855,-0.04883246496319771,-0.050890445709228516
81919,1.487644076347351,0.01659344509243965,0.043753042817115784,0.059171609580516815,-0.07917837053537369,-0.019582778215408325
82019,1.4855986833572388,0.02761438675224781,0.044866081327199936,0.05557556077837944,-0.05814564228057861,-0.011265810579061508
82119,1.484965443611145,0.02849152311682701,0.03917080909013748,0.08086767792701721,-0.0853191614151001,-0.05933905392885208
82219,1.4849854707717896,0.02830800786614418,0.04155091941356659,0.046831775456666946,-0.05671779438853264,-0.029906896874308586
82318,1.4853659868240356,0.027558598667383194,0.043784160166978836,0.051632143557071686,-0.08417728543281555,-0.025187134742736816
82419,1.4845458269119263,0.02884085103869438,0.03825806453824043,0.0579032301902771,-0.0699058398604393,-0.059723611921072006
82519,1.4855024814605713,0.02885069139301777,0.040674399584531784,0.11177872866392136,-0.020714320242404938,-0.04547218233346939
82618,1.4851962327957153,0.028887461870908737,0.04344049096107483,0.048274148255586624,0.036622513085603714,-0.01783107966184616
82717,1.4798579216003418,0.033353835344314575,0.022435078397393227,0.01700688526034355,0.02875220589339733,-0.1245679184794426
82817,1.4757258892059326,0.0393468402326107,-0.0017199311405420303,0.049216870218515396,0.03784702345728874,-0.10658494383096695
82919,1.502630591392517,0.010897787287831306,0.0314079187810421,0.07580237835645676,-0.11386796832084656,0.1635529100894928
83019,1.5069642066955566,0.00805075466632843,0.041282571852207184,-0.0005322518991306424,-0.07346551865339279,0.10836809873580933
83118,1.49565851688385,0.0036599563900381327,0.04934811592102051,-0.08404883742332458,-0.03686128556728363,0.04700382053852081
83218,1.4721307754516602,-0.00467026699334383,0.06309081614017487,-0.17454184591770172,-0.04278932884335518,0.10516523569822311
83318,1.446513295173645,-0.008685446344316006,0.08469009399414062,-0.1742689460515976,-0.032914988696575165,0.1942005455493927
83418,1.4195863008499146,-0.010007361881434917,0.11595065891742706,-0.16888727247714996,-0.012476779520511627,0.2845693528652191
83519,1.4054170846939087,-0.010780473239719868,0.14980609714984894,-0.07938718050718307,0.019069816917181015,0.3511461615562439
83618,1.403517246246338,-0.009335101582109928,0.1887284368276596,0.03376016393303871,0.030521439388394356,0.4127153754234314
83719,1.3844164609909058,-0.013116871006786823,0.26637911796569824,-0.0025418612640351057,0.034699052572250366,0.5810869336128235
83817,1.400354266166687,-0.002233568811789155,0.30598050355911255,0.07631160318851471,0.052958808839321136,0.4549768269062042
83917,1.4230036735534668,0.002094944240525365,0.32482948899269104,0.15020520985126495,0.0471700057387352,0.22992676496505737
84017,1.4423613548278809,0.007039375603199005,0.3387596309185028,0.16698554158210754,0.03896594047546387,0.20891503989696503
84117,1.4971526861190796,-0.015509950928390026,0.3864792287349701,0.35379213094711304,-0.09061388671398163,0.35699018836021423
84218,1.5425163507461548,-0.007280390243977308,0.4179123640060425,0.34707650542259216,0.011238903738558292,0.32156676054000854
84317,1.5410934686660767,-0.0037726671434938908,0.4744562804698944,0.1459350287914276,0.058187201619148254,0.32043686509132385
84418,1.5505567789077759,0.002599139930680394,0.49379077553749084,0.05665433779358864,0.05237848684191704,0.1294393539428711
84517,1.5505691766738892,0.007942202500998974,0.4938698709011078,0.002306612441316247,-0.024264056235551834,-0.009195876307785511
84617,1.5412224531173706,0.012932936660945415,0.4945918023586273,-0.057087063789367676,-0.0839691087603569,-0.01417019683867693
84717,1.525774359703064,0.019990112632513046,0.4958144724369049,-0.11257514357566833,-0.05069153010845184,0.03684094920754433
84817,1.50713050365448,0.030310893431305885,0.49959418177604675,-0.1427302360534668,0.008712486363947392,0.05001964047551155
84917,1.4858893156051636,0.050915952771902084,0.49306848645210266,-0.16598249971866608,0.07967816293239594,-0.009238127619028091
85017,1.4666163921356201,0.063922218978405,0.4870138466358185,-0.14083950221538544,0.08295123279094696,-0.000704417354427278
85117,1.4811265468597412,0.06002573296427727,0.5177003145217896,0.040337760001420975,-0.0016078384360298514,0.15078571438789368
85217,1.4495958089828491,0.0632290169596672,0.546140193939209,-0.1334691196680069,0.003279331373050809,0.19045545160770416
85317,1.4394073486328125,0.05896981805562973,0.564912736415863,-0.15093256533145905,-0.03233664110302925,0.12596964836120605
85417,1.4271734952926636,0.052472665905952454,0.5664659738540649,-0.1281808465719223,-0.05132019519805908,-0.021038642153143883
85517,1.418723702430725,0.04548436030745506,0.5565414428710938,-0.10776371508836746,-0.06168171763420105,-0.10756208747625351
85617,1.411677360534668,0.03539635241031647,0.547970712184906,-0.09449033439159393,-0.07071418315172195,-0.09835073351860046
85717,1.4039980173110962,0.025107491761446,0.5411144495010376,-0.10698675364255905,-0.06264988332986832,-0.05554157495498657
85817,1.3937804698944092,0.015393190085887909,0.53843092918396,-0.14302721619606018,-0.04590534418821335,-0.009024620056152344
85917,1.377777338027954,0.007741258945316076,0.5356239080429077,-0.19898948073387146,-0.02363060973584652,0.004618979059159756
86017,1.3566968441009521,0.0009351838380098343,0.5371868014335632,-0.2587936222553253,-0.005550299305468798,0.006545993499457836
86117,1.3283170461654663,-0.0035158933605998755,0.5354971885681152,-0.32452839612960815,0.010196585208177567,-0.008329059928655624
86217,1.292780876159668,-0.005913835018873215,0.5330594778060913,-0.40314167737960815,0.02399381436407566,-0.0001898017362691462
