timestamp,kalman.statePZ,kalman.stateD0,kalman.stateD1,kalman.stateD2,kalman.varX,kalman.varY
153869,-0.00019742937001865357,0.0,0.0,0.0,1.0000646852859063e-06,1.0000646852859063e-06
153969,0.0016167497960850596,0.0,0.0,0.0,1.0000209158533835e-06,1.0000209158533835e-06
154069,0.0025040870532393456,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
154169,0.0022315937094390392,0.0,0.0,0.0,1.0107049774887855e-06,1.0004313253375585e-06
154269,0.0006655637407675385,0.0,0.0,0.0,1.017352019516693e-06,1.0180683602811769e-06
154369,0.0022715837694704533,0.0,0.0,0.0,1.0158568102269783e-06,1.0174496765102958e-06
154469,0.002859893487766385,0.0,0.0,0.0,1.014626832329668e-06,1.0158461236642324e-06
154569,-0.0002729820553213358,0.0,0.0,0.0,1.0160367764910916e-06,1.0183882750425255e-06
154669,0.0006314080092124641,0.0,0.0,0.0,1.0155640666198451e-06,1.0174865110457176e-06
154769,0.0013129203580319881,0.0,0.0,0.0,1.0139548294318956e-06,1.0153256653211429e-06
154869,0.0005412710597738624,0.0,0.0,0.0,1.0136097898794105e-06,1.014678332467156e-06
154969,0.006763975601643324,0.0,0.0,0.0,1.0158986469832598e-06,1.0185859764533234e-06
155069,0.0013456429587677121,0.0,0.0,0.0,1.0153826224268414e-06,1.0169200095333508e-06
155169,0.04995132237672806,0.0,0.0,0.0,1.0162287935600034e-06,1.0175436955250916e-06
155269,0.12524676322937012,0.0,0.0,0.0,1.0185030987486243e-06,1.021297407532984e-06
155369,0.27674224972724915,0.0,0.0,0.0,1.0184681968894438e-06,1.022501692204969e-06
155469,0.4510177671909332,0.0,0.0,0.0,1.0176643172599142e-06,1.0215388783763046e-06
155569,0.5734338760375977,0.0,0.0,0.0,1.0178541742789093e-06,1.0210293339696364e-06
155669,0.6525075435638428,0.0,0.0,0.0,1.498787128184631e-06,1.1430047379690222e-06
155769,0.5907819867134094,0.0,0.0,0.0,1.0127210998689407e-06,1.0253063464915613e-06
155869,0.5245259404182434,0.0,0.0,0.0,1.0217877388640773e-06,1.035410605254583e-06
155969,0.4426524043083191,0.0,0.0,0.0,1.022923129312403e-06,1.033662783811451e-06
156069,0.33781588077545166,0.0,0.0,0.0,1.0269010317642824e-06,1.0369288929723552e-06
156169,0.261393278837204,0.0,0.0,0.0,1.0292812930856599e-06,1.03900640624488e-06
156272,0.20495232939720154,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
