timestamp,posCtl.VXd,posCtl.VZp,posCtl.VZi,posCtl.VZd
218505,-0.0,3.179001808166504,0.019074011594057083,0.0
218605,-0.0,1.3237642049789429,0.00794258527457714,0.0
218705,-0.0,-0.07998332381248474,-0.00047989992890506983,0.0
218805,-0.0,-0.48350152373313904,-0.002901009051129222,-0.0
218905,-0.0,-0.4724106788635254,-0.002834463957697153,-0.0
219005,0.0,0.04137701913714409,0.0002482621348462999,0.0
219107,0.0,-0.43030089139938354,-0.0025818052235990763,-0.0
219205,0.0,-0.599529504776001,-0.003597176866605878,-0.0
219307,0.0,0.13107475638389587,0.000786448537837714,0.0
219407,0.0,-0.14245674014091492,-0.0008547404431737959,0.0
219507,0.0,-0.3009169399738312,-0.0018055015243589878,-0.0
219606,0.0,0.2479560673236847,0.0014877363573759794,-0.0
219706,-0.0,0.11223310232162476,0.0006733986083418131,0.0
219806,0.0,-0.3086021840572357,-0.0018516130512580276,-0.0
219906,0.0,-0.6121447086334229,-0.0036728682462126017,-0.0
220006,0.0,0.1548163890838623,0.0009288982255384326,-0.0
220106,-0.0,-0.10706896334886551,-0.0006424137973226607,0.0
220206,-0.0,-0.11601153761148453,-0.0006960692116990685,-0.0
220306,-0.0,0.44048959016799927,0.00264293747022748,0.0
220406,-0.0,-0.035333409905433655,-0.00021200045011937618,0.0
220506,-0.0,-0.23557813465595245,-0.0014134688535705209,-0.0
220606,-0.0,0.5200219750404358,0.00312013179063797,-0.0
220706,-0.0,-0.0719754546880722,-0.0004318527353461832,0.0
220806,-0.0,-0.2638459801673889,-0.001583075849339366,-0.0
220906,0.0,0.4740784764289856,0.0028444707859307528,-0.0
221006,-0.0,0.17495271563529968,0.0010497162584215403,0.0
221107,-0.0,-0.00499007711187005,-2.9940460080979392e-05,0.0
221206,0.0,0.5344308018684387,0.0032065848354250193,-0.0
221306,0.0,0.14202725887298584,0.0008521635318174958,-0.0
221406,-0.0,-0.15749800205230713,-0.0009449879871681333,0.0
221506,-0.0,-0.01350749097764492,-8.104494190774858e-05,-0.0
221606,-0.0,0.5789459347724915,0.0034736753441393375,0.0
221706,0.0,0.08448322862386703,0.0005068993777967989,0.0
221806,-0.0,-0.4436257779598236,-0.002661754610016942,0.0
221906,0.0,0.3406534790992737,0.002043921034783125,-0.0
222006,-0.0,0.1182447299361229,0.0007094683242030442,0.0
222106,-0.0,0.11540448665618896,0.0006924268673174083,0.0
222206,-0.0,-0.09503241628408432,-0.0005701945046894252,0.0
222306,-0.0,0.4479268491268158,0.0026875610928982496,0.0
222406,-0.0,-0.015535145998001099,-9.32108741835691e-05,0.0
222506,0.0,-0.32367122173309326,-0.001942027360200882,-0.0
222606,0.0,0.1887320727109909,0.0011323924409225583,-0.0
222706,-0.0,-0.10564180463552475,-0.0006338508101180196,0.0
222805,0.0,-0.2657802104949951,-0.0015946811763569713,-0.0
222905,-0.0,0.5239191055297852,0.003143514506518841,-0.0
223006,-0.0,0.10887941718101501,0.000653276511002332,-0.0
223106,-0.0,-0.29535236954689026,-0.001772114192135632,0.0
223205,-0.0,1.233515739440918,0.0168220903724432,0.0
223306,-0.0,1.4581788778305054,0.07451511919498444,0.0
223406,-0.0,1.3025230169296265,0.13231612741947174,0.0
223506,0.0,1.5999406576156616,0.20412404835224152,-0.0
223606,-0.0,2.080695867538452,0.26498842239379883,0.0
223706,-0.0,3.113381862640381,0.4040449261665344,0.0
223806,-0.0,4.472930908203125,0.6552415490150452,-0.0
223905,-0.0,6.521995544433594,1.0112240314483643,0.0
224005,-0.0,6.057698726654053,1.3588018417358398,0.0
224105,-0.0,5.794911861419678,1.644451379776001,0.0
224206,-0.0,6.3934197425842285,2.076003074645996,-0.0
224306,-0.0,1.7842769622802734,2.1470956802368164,0.0
224405,0.0,-0.8896529674530029,2.266287088394165,-0.0
224506,-0.0,0.2501174807548523,2.203044891357422,0.0
224606,0.0,2.6299424171447754,2.2436976432800293,0.0
224706,-0.0,2.8260819911956787,2.4079506397247314,0.0
224806,-0.0,3.314915657043457,2.597787857055664,-0.0
224906,-0.0,-0.06938278675079346,2.7238404750823975,0.0
225005,-0.0,-1.1321223974227905,2.64046311378479,-0.0
225106,-0.0,-0.31448715925216675,2.6067161560058594,0.0
225206,-0.0,1.4659557342529297,2.6324288845062256,-0.0
225305,-0.0,2.4900782108306885,2.7106308937072754,0.0
225405,0.0,6.545165061950684,2.975630760192871,0.0
225505,-0.0,4.568204402923584,3.327178478240967,-0.0
225605,-0.0,-4.356388568878174,3.261920928955078,-0.0
225705,-0.0,-1.5957372188568115,3.0414867401123047,0.0
225805,0.0,-4.424806118011475,2.7280125617980957,0.0
225905,-0.0,-0.5581784844398499,2.601036548614502,0.0
226005,-0.0,4.20286750793457,2.727429151535034,0.0
226105,-0.0,4.224069118499756,2.9743731021881104,0.0
226205,-0.0,2.5866003036499023,3.181523323059082,-0.0
226305,-0.0,6.387575149536133,3.4542834758758545,0.0
226405,-0.0,3.766396999359131,3.7631843090057373,-0.0
226505,-0.0,-4.149946689605713,3.701212167739868,0.0
226605,0.0,-6.423830986022949,3.4964303970336914,-0.0
226705,-0.0,-1.3382312059402466,3.259882688522339,0.0
226805,0.0,0.6589064598083496,3.2312378883361816,0.0
226905,-0.0,2.005056142807007,3.324951410293579,-0.0
227005,-0.0,2.353248357772827,3.4691758155822754,-0.0
227105,-0.0,1.8552019596099854,3.576179027557373,0.0
227205,0.0,-0.24525146186351776,3.65915584564209,-0.0
227305,-0.0,-0.9058117866516113,3.619506597518921,-0.0
227405,0.0,-0.13681885600090027,3.5902445316314697,0.0
227505,0.0,0.14271458983421326,3.588226318359375,0.0
227605,0.0,0.16597197949886322,3.5986669063568115,-0.0
227705,-0.0,-0.24010813236236572,3.6118381023406982,-0.0
227805,0.0,-1.031647801399231,3.568434238433838,-0.0
227905,0.0,1.548633098602295,3.54794979095459,0.0
228005,0.0,0.5825221538543701,3.6257004737854004,-0.0
228107,-0.0,-0.505652129650116,3.615335702896118,0.0
228207,-0.0,2.9225335121154785,3.77164363861084,-0.0
228307,-0.0,1.1534372568130493,3.8786847591400146,-0.0
228407,-0.0,-0.8093590140342712,3.867860794067383,-0.0
228507,0.0,-1.1092824935913086,3.7985572814941406,-0.0
228605,-0.0,-2.3874170780181885,3.710460901260376,-0.0
228705,0.0,-3.8037636280059814,3.4912829399108887,0.0
228805,0.0,-2.0712597370147705,3.2967166900634766,0.0
228905,0.0,5.119334697723389,3.4322359561920166,-0.0
229005,-0.0,2.7356619834899902,3.6777241230010986,-0.0
229105,-0.0,2.6106319427490234,3.8865468502044678,-0.0
229205,-0.0,0.6851271986961365,3.9935998916625977,-0.0
229305,-0.0,-0.6699537038803101,3.975781202316284,0.0
229405,-0.0,-1.134685754776001,3.904904842376709,0.0
229505,-0.0,-0.5651986002922058,3.846402168273926,0.0
229605,-0.0,0.15893210470676422,3.837951421737671,-0.0
229705,-0.0,0.5098816752433777,3.8516132831573486,0.0
229805,0.0,0.2908119559288025,3.8755412101745605,0.0
229905,0.0,0.06545088440179825,3.889540672302246,-0.0
230005,0.0,-0.5518039464950562,3.872988700866699,-0.0
230105,0.0,-2.4006271362304688,3.771172523498535,-0.0
230205,0.0,-4.923664569854736,3.5355756282806396,-0.0
230305,0.0,-5.950414657592773,3.1910765171051025,-0.0
230405,-0.0,-5.252438068389893,2.8279197216033936,0.0
230505,-0.0,-2.795720100402832,2.581982135772705,0.0
230605,-0.0,2.08217191696167,2.579893112182617,0.0
230705,0.0,3.3385424613952637,2.766263484954834,-0.0
230805,-0.0,16.020021438598633,3.0516366958618164,0.0
230905,0.0,23.368125915527344,0.14020876586437225,0.0
231005,0.0,36.66135787963867,0.21996812522411346,0.0
231105,0.0,17.60089683532715,0.10560537874698639,0.0
231205,-0.0,9.64536190032959,0.05787217244505882,0.0
231305,0.0,1.9852802753448486,0.011911680921912193,0.0
231405,0.0,0.09788832068443298,0.0005873299669474363,0.0
231505,0.0,-0.25485098361968994,-0.0015291058225557208,-0.0
231605,0.0,-0.17837142944335938,-0.0010702285217121243,-0.0
231705,0.0,-0.08626758307218552,-0.000517605512868613,-0.0
