timestamp,posCtl.Yd,posCtl.Zp,posCtl.Zi,posCtl.Zd,posCtl.VXp,posCtl.VXi
212298,0.0,0.2920783758163452,0.11380454152822495,-0.0,0.9642188549041748,0.06529343873262405
212398,-0.0,0.21590763330459595,0.12004074454307556,-0.0,0.9751479029655457,0.06912531703710556
212498,-0.0,0.15926802158355713,0.12467197328805923,-0.0,0.6072673797607422,0.07201863080263138
212598,-0.0,0.11763060092926025,0.1277347207069397,-0.0,-0.029644183814525604,0.07319212704896927
212698,-0.0,0.07962155342102051,0.13014312088489532,-0.0,-0.04178844392299652,0.07318944483995438
212798,-0.0,0.04912060499191284,0.13167643547058105,-0.0,-0.2793043851852417,0.07225219160318375
212898,-0.0,0.02038407325744629,0.1324884593486786,-0.0,-0.27666595578193665,0.07120431959629059
212998,-0.0,-0.0017682313919067383,0.13269390165805817,-0.0,0.04586353898048401,0.07055183500051498
213098,-0.0,-0.018869638442993164,0.13240882754325867,-0.0,0.4230296313762665,0.07129499316215515
213198,-0.0,-0.03578227758407593,0.13171572983264923,-0.0,0.8771426677703857,0.07375875115394592
213298,-0.0,-0.045769453048706055,0.1307203322649002,-0.0,1.293102502822876,0.07793533056974411
213398,-0.0,-0.05234593152999878,0.12949238717556,0.0,1.7403055429458618,0.08378086239099503
213498,-0.0,-0.06256389617919922,0.1280795931816101,-0.0,2.161708116531372,0.09166238456964493
213598,-0.0,-0.0654071569442749,0.1265326291322708,-0.0,2.4492855072021484,0.10060090571641922
213698,-0.0,-0.0675879716873169,0.124859519302845,-0.0,2.5506298542022705,0.11065199226140976
213798,-0.0,-0.06796854734420776,0.123157799243927,0.0,2.6323397159576416,0.12081937491893768
213898,0.0,-0.0741618275642395,0.12140348553657532,-0.0,1.8075495958328247,0.13053564727306366
213998,0.0,-0.09793645143508911,0.11929934471845627,-0.0,-0.7279657125473022,0.1324889361858368
214098,0.0,-0.12487322092056274,0.11644768714904785,-0.0,-1.709181785583496,0.1267828643321991
214198,0.0,-0.11114919185638428,0.11373529583215714,0.0,7.370767116546631,0.14952346682548523
214298,0.0,-0.05391663312911987,0.1119866594672203,-0.0,2.100159168243408,0.166874960064888
214398,0.0,-0.011061787605285645,0.11128339916467667,0.0,3.4939608573913574,0.17985652387142181
214498,0.0,-0.04041355848312378,0.11068189144134521,-0.0,1.3906002044677734,0.19079872965812683
214598,0.0,-0.034864962100982666,0.10969491302967072,-0.0,3.9168701171875,0.20044344663619995
214698,0.0,-0.046791017055511475,0.10867805033922195,-0.0,3.0824124813079834,0.21443741023540497
214798,-0.0,-0.05187201499938965,0.107371024787426,0.0,1.8411219120025635,0.2238103300333023
214898,-0.0,-0.0708875060081482,0.10581450164318085,-0.0,0.8857309818267822,0.22869913280010223
214998,0.0,-0.07514828443527222,0.10404310375452042,-0.0,-0.2520903944969177,0.2291785627603531
215098,0.0,-0.07810753583908081,0.10207324475049973,0.0,-1.0389492511749268,0.22625677287578583
215198,0.0,-0.08448153734207153,0.10000037401914597,-0.0,-1.494896411895752,0.22100044786930084
215298,0.0,-0.09211182594299316,0.09779383987188339,-0.0,-2.257174253463745,0.21343347430229187
215398,0.0,-0.08911031484603882,0.09549997001886368,0.0,-2.7129902839660645,0.20340007543563843
215498,0.0,-0.08440470695495605,0.09333617240190506,0.0,-2.7663559913635254,0.1922854334115982
215598,0.0,-0.0776786208152771,0.09134303033351898,-0.0,-2.427676200866699,0.18190300464630127
215698,0.0,-0.07053965330123901,0.08950175344944,0.0,-1.9394904375076294,0.17289727926254272
215798,-0.0,-0.05448967218399048,0.08792849630117416,0.0,-1.164186716079712,0.16683714091777802
215898,-0.0,-0.06171739101409912,0.08661960065364838,0.0,-3.6955668926239014,0.15855403244495392
215998,-0.0,-0.05424189567565918,0.08515262603759766,0.0,-4.909269332885742,0.14089734852313995
216098,-0.0,-0.09021890163421631,0.08329440653324127,0.0,-0.9777158498764038,0.13019518554210663
216198,-0.0,-0.10389000177383423,0.0808655321598053,-0.0,-0.41922926902770996,0.12800244987010956
216298,-0.0,-0.09628355503082275,0.07838227599859238,0.0,-0.9373977780342102,0.12528863549232483
216398,-0.0,-0.0879705548286438,0.0760810449719429,0.0,-1.7099618911743164,0.11992934346199036
216498,-0.0,-0.07159578800201416,0.07409398257732391,0.0,-2.04914927482605,0.11190975457429886
216598,-0.0,-0.016683876514434814,0.07311169803142548,0.0,-2.2744829654693604,0.10368023067712784
216698,-0.0,0.001200854778289795,0.07302713394165039,-0.0,-3.018913745880127,0.09296280145645142
216798,0.0,-0.01930922269821167,0.07281407713890076,-0.0,-3.4281411170959473,0.07992565631866455
216898,0.0,-0.10759299993515015,0.07161690294742584,-0.0,-10.27294921875,0.06343994289636612
216998,-0.0,-0.13662803173065186,0.06831314414739609,0.0,-14.118742942810059,0.012487225234508514
217098,-0.0,-0.1194462776184082,0.06506321579217911,0.0,-11.816040992736816,-0.04041179269552231
217198,-0.0,-0.185036301612854,0.060921810567379,-0.0,3.645894765853882,-0.047942258417606354
217298,-0.0,-0.17016440629959106,0.05666293948888779,-0.0,5.6321821212768555,-0.0279685128480196
217398,-0.0,-0.21633291244506836,0.05188050493597984,-0.0,6.059575080871582,-0.0033681215718388557
217498,-0.0,-0.3324909210205078,0.04508472979068756,-0.0,4.604403018951416,0.0180802084505558
217598,-0.0,-0.48622697591781616,0.034687627106904984,-0.0,2.383867025375366,0.03174532577395439
217698,-0.0,-0.6438544392585754,0.020246822386980057,-0.0,0.5017246603965759,0.03706185892224312
217798,-0.0,-0.7311121821403503,0.002764978678897023,-0.0,-0.8853574991226196,0.03571818023920059
217898,0.0,-0.7122693657875061,-0.015344919636845589,0.0,-2.027289390563965,0.029793623834848404
217998,-0.0,-0.6024767756462097,-0.03174859657883644,0.0,-2.789790630340576,0.020086009055376053
218098,-0.0,-0.45985665917396545,-0.04488497972488403,0.0,-2.657546043395996,0.009442058391869068
218198,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.07727961242198944,-3.0911844078218564e-05
218298,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.37461334466934204,-0.00014984533481765538
218398,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-2.3399577140808105,-0.0009359830291941762
218498,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-3.148010015487671,-0.0012592040002346039
218598,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-1.9640873670578003,-0.0007856349693611264
218698,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.11614308506250381,-4.645723311114125e-05
218798,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.026393365114927292,1.0557345376582816e-05
218900,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.11897250264883041,-4.758900104206987e-05
218999,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.03394757956266403,1.3579032383859158e-05
219099,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.49851173162460327,0.00019940469064749777
219199,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.3663025200366974,0.00014652099343948066
219299,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.06999795138835907,2.7999178200843744e-05
219399,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.24724726378917694,9.88989049801603e-05
219498,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.1383686363697052,5.534745650948025e-05
219598,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.2634388208389282,0.00010537552589084953
219698,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.06544271111488342,-2.6177083782386035e-05
219798,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.20482470095157623,8.192988025257364e-05
219898,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.5828574895858765,0.0002331429859623313
219998,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.07065540552139282,2.826216041285079e-05
220098,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.23043449223041534,-9.217379556503147e-05
220198,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.4699508249759674,-0.0001879803166957572
220298,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.27450910210609436,-0.00010980363731505349
220398,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.14975138008594513,-5.9900547057623044e-05
220498,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.18817338347434998,-7.52693522372283e-05
220598,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.515491247177124,-0.0002061964914901182
220698,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.3812140226364136,-0.0001524856052128598
220798,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.09315746277570724,3.726298382389359e-05
220898,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.23973938822746277,9.589575347490609e-05
220998,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.2638224959373474,-0.0001055289976648055
221098,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.025345562025904655,1.0138224752154201e-05
221198,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.4276982545852661,0.00017107930034399033
221298,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.1272992044687271,5.091967977932654e-05
221398,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.1390955150127411,-5.563820741372183e-05
221498,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.0727417916059494,2.9096716389176436e-05
221598,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.4169798791408539,-0.00016679195687174797
221698,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.31923604011535645,0.00012769440945703536
221798,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.14806264638900757,-5.9225058066658676e-05
221898,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.08393532782793045,-3.35741278831847e-05
221998,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.050935156643390656,-2.0374061932670884e-05
222098,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.47330161929130554,-0.0001893206499516964
222198,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.16702048480510712,-6.68081920593977e-05
222298,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.4585287868976593,-0.00018341151007916778
222398,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.05869865417480469,-2.347946065128781e-05
222498,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.15446126461029053,6.178449984872714e-05
222598,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.2961134910583496,0.00011844539403682575
222698,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.1624193787574768,-6.496774585684761e-05
222798,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.09656406939029694,3.862562880385667e-05
222898,0.0,-0.4469921886920929,-0.04600245878100395,0.0,0.046032533049583435,1.8413013094686903e-05
222998,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.4571370780467987,-0.0001828548265621066
223098,0.0,-0.4469921886920929,-0.04600245878100395,0.0,-0.49436408281326294,-0.00019774562679231167
223198,-0.0,0.008316036313772202,0.00014867039863020182,-0.0,-0.9042925238609314,-0.0014148292830213904
223298,0.0,0.020740512758493423,0.0005351022118702531,-0.0,-1.438046932220459,-0.007173688616603613
223398,-0.0,0.030812446027994156,0.0010712873190641403,0.0,-0.4856397807598114,-0.010249309241771698
223498,0.0,0.04925333708524704,0.002157848794013262,0.0,0.9731277823448181,-0.010639204643666744
223598,-0.0,0.10157757997512817,0.004056885838508606,0.0,2.1384661197662354,-0.0035306320060044527
223698,-0.0,0.16830608248710632,0.007403489202260971,0.0,3.463609457015991,0.01055967714637518
223798,0.0,0.25728264451026917,0.012886562384665012,0.0,2.2378127574920654,0.020494498312473297
223898,0.0,0.3671426773071289,0.02084847167134285,0.0,1.1999812126159668,0.027255533263087273
223998,0.0,0.448988676071167,0.0310685858130455,0.0,1.8464207649230957,0.034512825310230255
224098,-0.0,0.48922938108444214,0.04255697876214981,0.0,7.190163612365723,0.059481170028448105
224198,0.0,0.5508142709732056,0.0557609498500824,0.0,4.384308815002441,0.08116219937801361
224298,-0.0,0.492804616689682,0.06814391165971756,0.0,-4.845419883728027,0.07454682886600494
224398,0.0,0.4299238324165344,0.08018382638692856,-0.0,-0.6629422307014465,0.05278385430574417
224498,0.0,0.3585229516029358,0.0900263711810112,-0.0,-0.07317429780960083,0.05185537040233612
224598,-0.0,0.31789785623550415,0.09838292002677917,-0.0,-0.015236949548125267,0.051667243242263794
224698,-0.0,0.26538288593292236,0.10556171089410782,-0.0,-0.23284056782722473,0.051159828901290894
224798,-0.0,0.2297176718711853,0.1116521954536438,0.0,-1.7430109977722168,0.04835754260420799
224898,-0.0,0.17088919878005981,0.11677668243646622,-0.0,0.38212281465530396,0.04231662675738335
224998,-0.0,0.10264402627944946,0.11997675150632858,-0.0,0.5065525770187378,0.044478967785835266
225098,-0.0,0.05467855930328369,0.12187954783439636,-0.0,0.20340797305107117,0.0456891767680645
225198,0.0,0.01818704605102539,0.12274958193302155,-0.0,-0.4443895220756531,0.04460521042346954
225298,0.0,0.009917020797729492,0.12300886958837509,-0.0,-0.4218878746032715,0.042043887078762054
225398,-0.0,0.04498976469039917,0.12360110133886337,0.0,-0.05261184275150299,0.041099436581134796
225498,0.0,0.05609351396560669,0.12496232986450195,-0.0,-0.17285388708114624,0.04069773480296135
225598,-0.0,-0.0360637903213501,0.1250549703836441,-0.0,-8.620889663696289,0.024039629846811295
225698,-0.0,-0.06400203704833984,0.12359001487493515,0.0,-10.359822273254395,-0.014947788789868355
225798,-0.0,-0.16843479871749878,0.12029851973056793,0.0,2.594076156616211,-0.012909965589642525
225898,-0.0,-0.17550700902938843,0.115953728556633,0.0,2.976741313934326,-0.0005891105392947793
225998,-0.0,-0.14895963668823242,0.1119844913482666,0.0,1.5506677627563477,0.008504129014909267
226098,-0.0,-0.10318994522094727,0.10899332165718079,0.0,-0.947028398513794,0.009219285100698471
226198,-0.0,-0.07551121711730957,0.10683372616767883,0.0,-2.6735849380493164,0.0015388873871415854
226298,-0.0,-0.02584671974182129,0.10565430670976639,0.0,-2.92864727973938,-0.009511361829936504
226398,-0.0,0.01070481538772583,0.10573757439851761,0.0,-3.0029802322387695,-0.02105584926903248
226498,-0.0,-0.058252155780792236,0.10522205382585526,0.0,-10.445167541503906,-0.045148007571697235
226598,0.0,-0.1352587342262268,0.10342716425657272,-0.0,-2.8143935203552246,-0.08887598663568497
226698,0.0,-0.14254069328308105,0.09979455918073654,-0.0,-1.5897676944732666,-0.09587636590003967
226798,0.0,-0.14204031229019165,0.09617145359516144,0.0,-0.50630122423172,-0.09945715963840485
226898,0.0,-0.1215207576751709,0.09288423508405685,0.0,-0.689213752746582,-0.10159198939800262
226998,0.0,-0.09912234544754028,0.09022257477045059,0.0,-1.3899534940719604,-0.10565145313739777
227098,-0.0,-0.07445287704467773,0.08809707313776016,0.0,-3.4298367500305176,-0.11469634622335434
227198,0.0,-0.0769243836402893,0.08641080558300018,-0.0,-2.848172187805176,-0.1314341127872467
227298,0.0,-0.08207923173904419,0.08444139361381531,-0.0,-2.5940968990325928,-0.14195632934570312
227400,-0.0,-0.08144474029541016,0.0823814794421196,-0.0,-2.663975954055786,-0.15229599177837372
227498,-0.0,-0.08312869071960449,0.0803133025765419,0.0,-2.281282901763916,-0.16205273568630219
227600,0.0,-0.08137297630310059,0.07825922966003418,-0.0,-2.120870351791382,-0.17107637226581573
227700,0.0,-0.07881063222885132,0.0762835219502449,-0.0,-1.6473174095153809,-0.17761775851249695
227798,0.0,-0.08998173475265503,0.07416059821844101,-0.0,-0.7335066795349121,-0.18204079568386078
227898,-0.0,-0.06837975978851318,0.07193891704082489,0.0,2.4482221603393555,-0.18174219131469727
227998,0.0,-0.06552374362945557,0.07029721140861511,0.0,3.9923713207244873,-0.16804014146327972
228098,0.0,-0.07079148292541504,0.06856746971607208,0.0,3.95998215675354,-0.1515638679265976
228199,0.0,-0.027581870555877686,0.06759702414274216,-0.0,2.2299840450286865,-0.14033246040344238
228300,-0.0,-0.03140532970428467,0.0669320672750473,-0.0,1.6192927360534668,-0.1330311894416809
228399,-0.0,-0.04148191213607788,0.06602849066257477,0.0,1.1019535064697266,-0.1280914545059204
228499,-0.0,-0.06701850891113281,0.06468222290277481,-0.0,1.1344478130340576,-0.12410399317741394
228599,0.0,-0.08642935752868652,0.06283484399318695,-0.0,-0.09577199816703796,-0.12174410372972488
228699,-0.0,-0.12486964464187622,0.060084111988544464,-0.0,-1.5841484069824219,-0.12668360769748688
228799,-0.0,-0.14005392789840698,0.056640226393938065,0.0,-0.45341476798057556,-0.13181543350219727
228898,0.0,-0.05721956491470337,0.05428553745150566,0.0,8.173957824707031,-0.11367630958557129
228998,0.0,-0.03955233097076416,0.053124699741601944,0.0,8.035755157470703,-0.07869283854961395
229099,-0.0,-0.0003196597099304199,0.05286972597241402,0.0,6.462089538574219,-0.05038539320230484
229199,0.0,0.004932999610900879,0.053042273968458176,-0.0,4.331161975860596,-0.029691431671380997
229298,0.0,-0.006002843379974365,0.053017567843198776,-0.0,2.8088319301605225,-0.017071934416890144
229398,0.0,-0.023407042026519775,0.052641816437244415,-0.0,1.803531527519226,-0.008445707149803638
229498,0.0,-0.039319396018981934,0.05186158046126366,-0.0,1.0894756317138672,-0.00315606570802629
229598,0.0,-0.04080015420913696,0.050897952169179916,-0.0,0.5734109282493591,-0.00029138283571228385
229698,0.0,-0.041113436222076416,0.04989147558808327,-0.0,0.6091891527175903,0.0019627881702035666
229798,0.0,-0.03824251890182495,0.048907507210969925,0.0,0.7131693959236145,0.004472148604691029
229898,0.0,-0.04411441087722778,0.04792582988739014,-0.0,1.0010546445846558,0.007533489726483822
229998,-0.0,-0.06910818815231323,0.046615082770586014,-0.0,1.0506926774978638,0.01132996380329132
230098,-0.0,-0.1547633409500122,0.043843526393175125,-0.0,1.065441370010376,0.015283014625310898
230198,0.0,-0.3056854009628296,0.038042936474084854,-0.0,1.3379086256027222,0.019693929702043533
230298,-0.0,-0.4849836826324463,0.028011050075292587,-0.0,1.066809058189392,0.024096133187413216
230398,-0.0,-0.6352880001068115,0.013725446537137032,-0.0,0.7948054671287537,0.027483340352773666
230498,-0.0,-0.7069870829582214,-0.0033533901441842318,-0.0,0.28626763820648193,0.029203975573182106
230598,-0.0,-0.6773532629013062,-0.020815256983041763,0.0,0.07225512713193893,0.029600929468870163
230698,0.0,-0.5705156922340393,-0.036256153136491776,0.0,-0.08899317681789398,0.02930048294365406
230798,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.010868581011891365,0.02875698171555996
230898,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.30331894755363464,0.00012132756819482893
230998,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.3081949055194855,0.00012327796139288694
231098,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.3224371075630188,0.00012897483247797936
231198,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,-2.2616024017333984,-0.000904640881344676
231298,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.9553265571594238,0.0003821306163445115
231398,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.718315064907074,0.0002873260236810893
231498,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.8990501165390015,0.00035962002584710717
231598,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.2510889768600464,0.00010043559450423345
231698,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.6590923070907593,0.00026363693177700043
231798,-0.0,-0.44412925839424133,-0.04880991950631142,0.0,0.32768839597702026,0.00013107535778544843
