timestamp,kalman.rtPred,kalman.rtFinal
161783,99.70089721679688,205.38385009765625
161883,99.70089721679688,205.38385009765625
161983,99.70089721679688,205.38385009765625
162081,99.70089721679688,205.38385009765625
162181,99.70089721679688,205.38385009765625
162281,99.70089721679688,205.38385009765625
162381,99.70089721679688,205.38385009765625
162482,100.18214416503906,226.77593994140625
162581,100.18214416503906,226.77593994140625
162681,100.18214416503906,226.77593994140625
162782,100.18214416503906,226.77593994140625
162881,100.18214416503906,226.77593994140625
162983,100.18214416503906,226.77593994140625
163083,100.18214416503906,226.77593994140625
163183,100.18214416503906,226.77593994140625
163281,100.18214416503906,226.77593994140625
163382,100.18214416503906,226.77593994140625
163481,100.18214416503906,226.77593994140625
163581,99.18107604980469,262.9663391113281
163681,99.18107604980469,262.9663391113281
163781,99.18107604980469,262.9663391113281
163881,99.18107604980469,262.9663391113281
163981,99.18107604980469,262.9663391113281
164081,99.18107604980469,262.9663391113281
164181,99.18107604980469,262.9663391113281
164281,99.18107604980469,262.9663391113281
164381,99.18107604980469,262.9663391113281
164481,99.18107604980469,262.9663391113281
164581,99.18107604980469,262.9663391113281
164681,100.0,297.2727355957031
164781,100.0,297.2727355957031
164881,100.0,297.2727355957031
164981,100.0,297.2727355957031
165081,100.0,297.2727355957031
165181,100.0,297.2727355957031
165281,100.0,297.2727355957031
165381,100.0,297.2727355957031
165481,100.0,297.2727355957031
165581,100.0,297.2727355957031
165681,100.0,297.2727355957031
165781,99.09090423583984,258.18182373046875
165881,99.09090423583984,258.18182373046875
165981,99.09090423583984,258.18182373046875
166081,99.09090423583984,258.18182373046875
166181,99.09090423583984,258.18182373046875
166281,99.09090423583984,258.18182373046875
166381,99.09090423583984,258.18182373046875
166481,99.09090423583984,258.18182373046875
166581,99.09090423583984,258.18182373046875
166681,99.09090423583984,258.18182373046875
166781,99.09090423583984,258.18182373046875
166881,100.0,257.2727355957031
166981,100.0,257.2727355957031
167081,100.0,257.2727355957031
167181,100.0,257.2727355957031
167281,100.0,257.2727355957031
167381,100.0,257.2727355957031
167481,100.0,257.2727355957031
167581,100.0,257.2727355957031
167681,100.0,257.2727355957031
167781,100.0,257.2727355957031
167881,100.0,257.2727355957031
167981,99.09090423583984,259.0909118652344
168081,99.09090423583984,259.0909118652344
168181,99.09090423583984,259.0909118652344
168281,99.09090423583984,259.0909118652344
168381,99.09090423583984,259.0909118652344
168481,99.09090423583984,259.0909118652344
168581,99.09090423583984,259.0909118652344
168681,99.09090423583984,259.0909118652344
168781,99.09090423583984,259.0909118652344
168881,99.09090423583984,259.0909118652344
168981,99.09090423583984,259.0909118652344
169081,100.0,202.72726440429688
169181,100.0,202.72726440429688
169281,100.0,202.72726440429688
169381,100.0,202.72726440429688
169481,100.0,202.72726440429688
169581,100.0,202.72726440429688
169681,100.0,202.72726440429688
169781,100.0,202.72726440429688
169881,100.0,202.72726440429688
169981,100.0,202.72726440429688
170081,100.0,202.72726440429688
170181,100.0,230.0
170284,100.0,230.0
170384,100.0,230.0
170481,100.0,230.0
170581,100.0,230.0
170681,100.0,230.0
170783,100.0,230.0
170882,100.0,230.0
170981,100.0,230.0
171081,100.0,230.0
171181,100.0,230.0
171281,99.09090423583984,210.0
171381,99.09090423583984,210.0
171481,99.09090423583984,210.0
171581,99.09090423583984,210.0
171681,99.09090423583984,210.0
171781,99.09090423583984,210.0
171881,99.09090423583984,210.0
171981,99.09090423583984,210.0
172081,99.09090423583984,210.0
172181,99.09090423583984,210.0
172281,99.09090423583984,210.0
172381,100.0,270.0
172481,100.0,270.0
172581,100.0,270.0
172681,100.0,270.0
172781,100.0,270.0
172881,100.0,270.0
172981,100.0,270.0
173081,100.0,270.0
173181,100.0,270.0
173281,100.0,270.0
173381,100.0,270.0
173481,99.09090423583984,239.0908966064453
173581,99.09090423583984,239.0908966064453
173681,99.09090423583984,239.0908966064453
173781,99.09090423583984,239.0908966064453
173881,99.09090423583984,239.0908966064453
173981,99.09090423583984,239.0908966064453
174081,99.09090423583984,239.0908966064453
174181,99.09090423583984,239.0908966064453
174281,99.09090423583984,239.0908966064453
174381,99.09090423583984,239.0908966064453
174481,99.09090423583984,239.0908966064453
174581,100.0,255.4545440673828
174681,100.0,255.4545440673828
174781,100.0,255.4545440673828
174881,100.0,255.4545440673828
174981,100.0,255.4545440673828
175081,100.0,255.4545440673828
175181,100.0,255.4545440673828
175281,100.0,255.4545440673828
175381,100.0,255.4545440673828
175481,100.0,255.4545440673828
