timestamp,lighthouse.angle1x,lighthouse.angle1y,lighthouse.angle0x_1,lighthouse.angle0y_1,lighthouse.angle1x_1,lighthouse.angle1y_1
153887,-0.12929415702819824,-0.8123173117637634,0.4528598487377167,-0.5570160746574402,-0.13414660096168518,-0.81818026304245
153987,-0.12933999300003052,-0.8123354315757751,0.4528926610946655,-0.5570330619812012,-0.13419249653816223,-0.8181881904602051
154087,-0.12932047247886658,-0.8123188614845276,0.4528729021549225,-0.5569994449615479,-0.13417300581932068,-0.8181819915771484
154187,-0.12932053208351135,-0.8123086094856262,0.4528859853744507,-0.5570415258407593,-0.13415312767028809,-0.8181755542755127
154287,-0.12930721044540405,-0.8123181462287903,0.4528336524963379,-0.5570688843727112,-0.13415312767028809,-0.8181755542755127
154387,-0.12942540645599365,-0.8123254776000977,0.4529576301574707,-0.5569691061973572,-0.13415312767028809,-0.8181755542755127
154487,-0.1293138861656189,-0.8123133182525635,0.4528796076774597,-0.5570496320724487,-0.13415983319282532,-0.8181709051132202
154587,-0.12930741906166077,-0.8123078346252441,0.45286625623703003,-0.557007908821106,-0.13415983319282532,-0.8181709051132202
154687,-0.12937289476394653,-0.812322199344635,0.45295149087905884,-0.5570750832557678,-0.13410720229148865,-0.8181875944137573
154787,-0.12934023141860962,-0.8123253583908081,0.45285993814468384,-0.557074785232544,-0.13418617844581604,-0.8181727528572083
154887,-0.129386305809021,-0.812292218208313,0.45293158292770386,-0.5570025444030762,-0.13414660096168518,-0.81818026304245
154987,-0.1290321946144104,-0.8122287392616272,0.4528989791870117,-0.5569661259651184,-0.13403502106666565,-0.818187952041626
155087,-0.12776818871498108,-0.8118364810943604,0.4527398347854614,-0.5563468337059021,-0.1328897476196289,-0.8176838159561157
155187,-0.12567457556724548,-0.8106671571731567,0.45288538932800293,-0.5548464059829712,-0.13076937198638916,-0.8166460990905762
155287,-0.1239614486694336,-0.8095407485961914,0.4546824097633362,-0.552377462387085,-0.12889155745506287,-0.8156692385673523
155387,-0.12299081683158875,-0.8080987334251404,0.4593515992164612,-0.5483322739601135,-0.12785521149635315,-0.8142953515052795
155487,-0.12220984697341919,-0.8053260445594788,0.46717730164527893,-0.5414496660232544,-0.12679868936538696,-0.8115808367729187
155587,-0.12103021144866943,-0.8007103204727173,0.47761666774749756,-0.5315768718719482,-0.12560537457466125,-0.80716472864151
155687,-0.12103021144866943,-0.8007103204727173,0.4900331199169159,-0.519726037979126,-0.12560537457466125,-0.80716472864151
155787,-0.11918339133262634,-0.7894611954689026,0.5031218528747559,-0.5071266889572144,-0.12370559573173523,-0.796328604221344
155887,-0.11890023946762085,-0.7833738327026367,0.5152320265769958,-0.49490806460380554,-0.12354055047035217,-0.7904335856437683
155987,-0.12025344371795654,-0.7764146327972412,0.524508535861969,-0.4839678406715393,-0.12488745152950287,-0.7835888862609863
156087,-0.12345220148563385,-0.7685251235961914,0.5302064418792725,-0.47464120388031006,-0.12822458148002625,-0.7758000493049622
156187,-0.12828633189201355,-0.7598065137863159,0.5325080156326294,-0.4670398235321045,-0.1329745352268219,-0.7670814990997314
156287,-0.1336611956357956,-0.7499663829803467,0.5318233966827393,-0.4604434370994568,-0.1384349763393402,-0.7574562430381775
156387,-0.13940441608428955,-0.7395297288894653,0.5290935039520264,-0.45459726452827454,-0.14431671798229218,-0.7471290826797485
156487,-0.14487773180007935,-0.7290146350860596,0.5250111818313599,-0.44913965463638306,-0.1496860384941101,-0.7365939021110535
156587,-0.14770543575286865,-0.7228493690490723,0.5208055377006531,-0.44413384795188904,-0.15260574221611023,-0.7305997610092163
156687,-0.14770543575286865,-0.7228493690490723,0.5166864395141602,-0.4397955536842346,-0.15260574221611023,-0.7305997610092163
156787,-0.14770543575286865,-0.7228493690490723,0.5152441263198853,-0.4384061098098755,-0.15260574221611023,-0.7305997610092163
156887,-0.15560215711593628,-0.7002169489860535,0.5152441263198853,-0.4384061098098755,-0.1604982167482376,-0.7078433036804199
156987,-0.15493015944957733,-0.6968483924865723,0.507074773311615,-0.43348854780197144,-0.15989835560321808,-0.7045633792877197
157087,-0.1567520648241043,-0.6951988339424133,0.5039820671081543,-0.43385469913482666,-0.1614065021276474,-0.702595591545105
157187,-0.16213929653167725,-0.6923249363899231,0.5014384984970093,-0.4343147575855255,-0.1670820713043213,-0.6999444961547852
157287,-0.1718592643737793,-0.6884191632270813,0.49914389848709106,-0.43473339080810547,-0.176907479763031,-0.6960483193397522
157387,-0.18543866276741028,-0.6839143633842468,0.4964655637741089,-0.43596723675727844,-0.1904488503932953,-0.6914103031158447
157487,-0.2019459307193756,-0.6791223287582397,0.4925081729888916,-0.43839171528816223,-0.2072717696428299,-0.6866312026977539
157587,-0.22091510891914368,-0.6741633415222168,0.4872663915157318,-0.4423898458480835,-0.22638605535030365,-0.6818140149116516
157687,-0.23743581771850586,-0.6701768636703491,0.4806152284145355,-0.4475269317626953,-0.24295401573181152,-0.677623450756073
157787,-0.2641373872756958,-0.6636010408401489,0.4725210964679718,-0.4535284638404846,-0.2695719003677368,-0.6709182262420654
157887,-0.2874467372894287,-0.6577231884002686,0.46329784393310547,-0.46036168932914734,-0.29316434264183044,-0.6651730537414551
157987,-0.2874467372894287,-0.6577231884002686,0.4526773691177368,-0.467777281999588,-0.29316434264183044,-0.6651730537414551
158087,-0.31614527106285095,-0.6503291726112366,0.440986692905426,-0.4759678542613983,-0.321930468082428,-0.6576147675514221
158187,-0.3610568642616272,-0.6384608149528503,0.42804327607154846,-0.4847791790962219,-0.36721205711364746,-0.645735502243042
158287,-0.3868214786052704,-0.6316184997558594,0.4138410687446594,-0.4945465922355652,-0.3928726613521576,-0.6389700770378113
158387,-0.40815263986587524,-0.6259802579879761,0.3985567092895508,-0.5051613450050354,-0.41423138976097107,-0.6332754492759705
158487,-0.40815263986587524,-0.6259802579879761,0.38215163350105286,-0.5166888236999512,-0.41423138976097107,-0.6332754492759705
158587,-0.40815263986587524,-0.6259802579879761,0.3642163872718811,-0.5298705101013184,-0.41423138976097107,-0.6332754492759705
158687,-0.40815263986587524,-0.6259802579879761,0.3603741228580475,-0.5327891707420349,-0.41423138976097107,-0.6332754492759705
158787,-0.5264817476272583,-0.5987308025360107,0.3603741228580475,-0.5327891707420349,-0.5327627658843994,-0.6057283878326416
158887,-0.5503148436546326,-0.5939471125602722,0.3603741228580475,-0.5327891707420349,-0.5564800500869751,-0.600790798664093
158990,-0.5788103938102722,-0.5858832001686096,0.3603741228580475,-0.5327891707420349,-0.5849900841712952,-0.5927786827087402
159087,-0.6027798056602478,-0.5776665210723877,0.2455214112997055,-0.6099536418914795,-0.6089347004890442,-0.584314227104187
159189,-0.6260632276535034,-0.5681872367858887,0.21690431237220764,-0.6251024007797241,-0.6321931481361389,-0.5746949911117554
159287,-0.6476656198501587,-0.5582764744758606,0.18815535306930542,-0.6392991542816162,-0.6537370681762695,-0.5649033188819885
159389,-0.6666833162307739,-0.5494819283485413,0.16555926203727722,-0.6500413417816162,-0.6726706027984619,-0.5558745265007019
159488,-0.6828396320343018,-0.5418397784233093,0.1323036402463913,-0.6657726764678955,-0.6888140439987183,-0.5483867526054382
159588,-0.6966137290000916,-0.5355934500694275,0.10591310262680054,-0.6780503988265991,-0.70245760679245,-0.5419430732727051
159688,-0.7083749771118164,-0.5299638509750366,0.08552500605583191,-0.6873270273208618,-0.7142126560211182,-0.5363892912864685
159788,-0.7189184427261353,-0.5252470374107361,0.08552500605583191,-0.6873270273208618,-0.7246840000152588,-0.5317601561546326
159887,-0.7285676002502441,-0.5205413699150085,0.03371165692806244,-0.7104499340057373,-0.734268069267273,-0.5269007086753845
159987,-0.7376117706298828,-0.5160626769065857,0.013481557369232178,-0.7193125486373901,-0.7433322668075562,-0.5223525762557983
160087,-0.7458977103233337,-0.5128837823867798,-0.0065360963344573975,-0.728631854057312,-0.7515856623649597,-0.5192002058029175
160187,-0.7536100745201111,-0.5107593536376953,-0.026711970567703247,-0.7386468052864075,-0.7592592239379883,-0.516923189163208
160287,-0.7606255412101746,-0.5087107419967651,-0.04714280366897583,-0.7485073208808899,-0.7662681341171265,-0.5148437023162842
160387,-0.7671412229537964,-0.5065522789955139,-0.06724917888641357,-0.7578117251396179,-0.7726983428001404,-0.5127226710319519
160487,-0.7728941440582275,-0.5041185021400452,-0.08593630790710449,-0.7659786939620972,-0.7783989906311035,-0.5102677345275879
160587,-0.7776209115982056,-0.5017267465591431,-0.09953832626342773,-0.77149498462677,-0.7831391096115112,-0.5078454613685608
160687,-0.7813011407852173,-0.49973729252815247,-0.10569050908088684,-0.7739507555961609,-0.7868129014968872,-0.5059561133384705
160787,-0.7838947772979736,-0.49846988916397095,-0.1268559694290161,-0.7821391820907593,-0.7893345355987549,-0.5045334100723267
