timestamp,controller.roll,controller.rollRate,controller.yaw,controller.yawRate
115257,0,-3.9134278297424316,-5.443809641292319e-05,-5.0877766609191895
115357,0,-3.174004316329956,-5.389936995925382e-05,-6.3748016357421875
115457,0,-1.8309810161590576,-5.292567584547214e-05,-6.285828590393066
115557,-1,-5.958436965942383,-5.15440697199665e-05,-5.7823944091796875
115657,-2,-7.444789886474609,-4.997940413886681e-05,-5.643068313598633
115757,0,11.416023254394531,-4.7918128984747455e-05,-4.107792854309082
115857,0,7.142767906188965,-4.555817577056587e-05,-5.856681823730469
115957,0,2.637993097305298,-4.294397513149306e-05,-5.512136459350586
116057,0,0.7530821561813354,-4.012429781141691e-05,-8.532453536987305
116157,0,-0.7223851084709167,-3.714732520165853e-05,-7.565484046936035
116257,0,-1.0829323530197144,-3.406360337976366e-05,-6.171664237976074
116357,0,-1.064102053642273,-3.092310362262651e-05,-6.865260601043701
116457,0,-1.5938465595245361,-2.7774016416515224e-05,-7.040457725524902
116557,0,-1.4327868223190308,-2.4662875148351304e-05,-5.821073532104492
116657,0,-0.05155348777770996,-2.1634099539369345e-05,-6.141196250915527
116757,0,0.33909931778907776,-1.8726745111052878e-05,-2.254671096801758
116857,0,-2.667820930480957,-1.5977309885784052e-05,-4.281044006347656
116957,0,-1.703901767730713,-1.3415065041044727e-05,-3.616485595703125
117057,0,-0.6439774632453918,-1.1065598300774582e-05,-3.377124786376953
117157,0,0.614355206489563,-8.947044079832267e-06,-5.721286773681641
117257,0,0.3473525047302246,-7.071969776006881e-06,-3.555440902709961
117357,0,0.38725173473358154,-5.445921942737186e-06,-4.1432952880859375
117459,0,3.020595073699951,-4.068578618898755e-06,-4.205639362335205
117559,0,-0.6456219553947449,-2.931730477939709e-06,-4.223753929138184
117659,0,0.09697642922401428,-2.022904254772584e-06,-4.097574234008789
117759,0,1.870061993598938,-1.3229724800112308e-06,-4.228633880615234
117859,0,1.3611749410629272,-8.082403724074538e-07,-3.7129406929016113
117959,0,-0.024484511464834213,-4.5114538238522073e-07,-2.8580517768859863
118059,0,-0.21478667855262756,-2.2292132939583098e-07,-2.7346487045288086
118159,0,-0.8245745301246643,-9.172064352469533e-08,-2.6139185428619385
118258,0,-2.605107069015503,-2.7809630154251863e-08,-2.812741756439209
118358,0,-2.8466148376464844,-5.015948101316781e-09,-1.2354106903076172
118457,0,5.565966606140137,1.949260544642506e-11,-2.2791218757629395
118557,1,5.604128360748291,-1.7184970460548676e-11,-2.388411283493042
118657,0,-0.5807149410247803,-1.6849615452896316e-11,-2.537686824798584
118757,-1,-8.958931922912598,-1.5591855931362808e-11,-1.49320650100708
118857,0,10.817389488220215,-1.3115925012741059e-11,-2.8034985065460205
118957,1,10.178009986877441,-1.0054845844820193e-11,-2.7247743606567383
119057,-1,-11.87409496307373,-6.366734830315357e-12,-2.2465200424194336
119157,-1,0.14493811130523682,-3.1773546467495084e-12,-3.639223575592041
119257,0,1.7634812593460083,-1.0835881887952259e-12,-5.910301208496094
119357,0,-0.47599494457244873,-1.7261681721589955e-13,-0.0367887020111084
119457,0,0.5220491290092468,-1.9472088905756e-15,0.8807389736175537
119559,0,3.439985752105713,-1.0021251440048218,181.3866424560547
119660,0,-9.378764152526855,-2.298672914505005,416.0643615722656
119757,0,185.8983154296875,-7.151350021362305,1294.4085693359375
119859,0,185.01100158691406,-6.1361565589904785,1110.656494140625
119959,0,-11.249058723449707,-6.393363952636719,1157.211669921875
120057,0,-1.0820468664169312,-6.428597927093506,1163.5888671875
120159,0,-5.121088027954102,-6.40921688079834,1158.7857666015625
120259,0,-4.406168460845947,-6.406008243560791,1159.500244140625
120357,0,-6.0728020668029785,-6.302647590637207,1140.386962890625
120457,0,-4.953751564025879,-6.0445051193237305,1097.3624267578125
120559,0,-2.690833806991577,-6.009043216705322,1080.950927734375
120659,0,-1.4124343395233154,-6.068376064300537,1098.38818359375
120758,0,-0.20698685944080353,-6.1313982009887695,1109.795166015625
120858,0,1.3384459018707275,-6.187533855438232,1119.9559326171875
120958,0,3.1549081802368164,-6.24483585357666,1128.8797607421875
121057,0,4.813784122467041,-6.258866786956787,1132.867431640625
121157,0,2.983510732650757,-6.275899410247803,1135.9503173828125
121257,0,3.3382067680358887,-6.3036417961120605,1142.2373046875
121357,0,0.7787933349609375,-6.23738431930542,1128.9788818359375
121457,0,2.847215414047241,-6.0712056159973145,1098.9002685546875
121557,0,3.3357656002044678,-6.002457618713379,1086.456787109375
121657,0,3.066126585006714,-6.064585208892822,1097.7020263671875
121757,0,2.8780107498168945,-6.105009078979492,1105.0186767578125
121857,0,2.986433506011963,-6.124789714813232,1108.59912109375
121957,0,3.196401357650757,-6.149260997772217,1113.0284423828125
122057,0,5.84233283996582,-6.169319152832031,1116.658935546875
122157,0,5.192319869995117,-6.169665336608887,1116.7216796875
122257,0,4.563823223114014,-6.197360515594482,1121.7347412109375
122357,0,4.27683162689209,-6.2082085609436035,1123.6982421875
122457,0,3.751089334487915,-6.204377174377441,1123.0047607421875
122557,0,5.597848415374756,-6.239375114440918,1129.33935546875
122657,0,4.290404796600342,-6.217251777648926,1125.3349609375
122757,0,4.341084957122803,-6.124533176422119,1108.5526123046875
122857,0,5.139591693878174,-6.040816783905029,1093.3997802734375
122957,0,4.776796340942383,-6.091674327850342,1101.72314453125
123057,0,4.8799285888671875,-6.142307281494141,1111.7698974609375
123157,0,3.992072820663452,-6.169983386993408,1116.7791748046875
123257,0,3.1790783405303955,-6.182559490203857,1119.0555419921875
123357,0,4.864049434661865,-6.216201305389404,1125.1448974609375
123457,0,3.703446388244629,-6.210066795349121,1124.034423828125
123557,0,2.117872953414917,-6.1853179931640625,1119.554931640625
123657,0,-0.5641025304794312,-6.165489196777344,1116.8759765625
123757,0,0.8674975037574768,-6.13623571395874,1111.7213134765625
123857,0,3.2293078899383545,-6.168307781219482,1117.4617919921875
123957,0,4.276456832885742,-6.215492248535156,1125.0164794921875
124057,0,5.897099018096924,-6.23077392578125,1127.782470703125
124157,0,3.5763814449310303,-6.238515377044678,1129.18359375
124257,0,4.005013942718506,-6.206360816955566,1123.3636474609375
124357,0,6.688201904296875,-6.202093124389648,1122.5911865234375
124457,0,4.860612392425537,-6.2033915519714355,1122.826171875
124557,1,12.69448184967041,-6.209108352661133,0.19616538286209106
124657,0,10.457459449768066,-6.193681240081787,0.9280375838279724
124757,1,13.600578308105469,-6.119527339935303,2.5663559436798096
124857,0,1.6383565664291382,-5.935102939605713,1.567920446395874
124957,0,-8.514283180236816,-5.602005958557129,8.88282299041748
125057,-2,-26.774938583374023,-5.106246471405029,13.022562980651855
125157,-3,-24.313247680664062,-4.46223258972168,15.000764846801758
125257,-1,-0.4009561538696289,-3.7096641063690186,14.939117431640625
125357,0,1.7104350328445435,-2.9068830013275146,14.759810447692871
125457,0,-5.781652450561523,-2.1207082271575928,15.674603462219238
125557,0,-3.633469343185425,-1.4149445295333862,15.341206550598145
125657,0,3.07881498336792,-0.8907347321510315,3.300652265548706
125760,0,3.238450765609741,-0.4240720570087433,1.9734952449798584
125860,0,1.1528269052505493,-0.16734305024147034,0.22745120525360107
125959,0,-2.337836742401123,-0.042981941252946854,-0.46201178431510925
126059,0,-3.7886080741882324,-0.004196914378553629,-2.9556453227996826
126157,0,-5.233529090881348,-1.8241802536067553e-05,-4.452857971191406
126258,0,0.4636518359184265,9.347618288302328e-06,-5.806106090545654
126358,0,0.8634705543518066,3.932093386538327e-05,-6.29620885848999
126458,0,-0.31875425577163696,6.911407399456948e-05,-6.498233795166016
126557,0,-2.291041612625122,9.853521623881534e-05,-6.50563907623291
126657,0,-2.8598861694335938,0.00012733474432025105,-6.6920952796936035
126757,0,-2.1794328689575195,0.0001552405155962333,-6.688338756561279
126857,0,-0.08898532390594482,0.00018195918528363109,-6.8161540031433105
126957,0,-1.722686529159546,0.00020719034364446998,-5.4463629722595215
127057,0,-3.231036424636841,0.00023064807464834303,-4.52931022644043
127157,0,5.158586025238037,0.0002520623675081879,-4.018198013305664
127257,1,8.128218650817871,0.000271187920589,-5.5626397132873535
127357,-1,-17.859886169433594,0.0002878199447877705,-4.137571811676025
127457,-2,-8.031466484069824,0.00030177569715306163,-1.8193135261535645
127557,-1,-5.290339469909668,0.0003129253746010363,-3.932799816131592
127657,-1,0.7442365884780884,0.000321186933433637,-5.616799831390381
127757,0,3.105647087097168,0.00032651337096467614,-5.525428295135498
127857,0,6.917222499847412,0.00032891088631004095,-6.0058441162109375
127960,1,8.551219940185547,0.0003284267440903932,-5.704569339752197
128057,1,2.867178440093994,0.00032515270868316293,-2.4883313179016113
128157,0,-1.3676142692565918,0.0003192239673808217,-4.232649803161621
128259,-1,-13.327228546142578,0.0003108093806076795,-3.4129443168640137
128357,-1,-2.589620351791382,0.0003001157019753009,-3.5880556106567383
128459,0,2.3144044876098633,0.0002873761113733053,0.04561793804168701
128557,0,3.221580982208252,0.0002728513500187546,-2.691516160964966
128658,0,4.6996541023254395,0.0002568209602031857,-3.1199941635131836
128758,0,3.9538071155548096,0.00023957929806783795,-3.535343647003174
128858,0,3.2682807445526123,0.00022142897068988532,-3.1970925331115723
128957,1,3.0198800563812256,0.00020267647050786763,-2.9415252208709717
129058,0,1.8652009963989258,0.00018362632545176893,-2.4363458156585693
129158,0,-0.13915959000587463,0.00016457121819257736,-2.524080514907837
129257,0,-1.208853840827942,0.000147649843711406,-2.786170244216919
129358,0,-1.8070541620254517,0.00012935105769429356,-3.2578725814819336
129458,0,-0.8945567607879639,0.00011180529691046104,-3.373190402984619
129558,0,-4.599899768829346,9.52306654653512e-05,-3.851062297821045
129657,-1,-4.7373857498168945,7.981422095326707e-05,-3.976105213165283
129757,-2,-7.931032180786133,6.569247489096597e-05,-4.06158971786499
129857,-2,-3.7963883876800537,5.299147960613482e-05,-3.884582996368408
129957,-1,-0.6577434539794922,4.176767833996564e-05,-2.7000348567962646
130057,0,9.704654693603516,3.2061707315733656e-05,-1.9379098415374756
130157,0,4.805484771728516,2.3859034627093934e-05,-2.04288649559021
130257,0,1.0619258880615234,1.711359254841227e-05,-2.382960796356201
130357,0,1.5628304481506348,1.1740483387256972e-05,-2.589813709259033
130457,0,3.1703922748565674,7.623942110512871e-06,-2.4737954139709473
130557,1,4.4363112449646,4.614922545442823e-06,-2.6725313663482666
130657,1,1.6727882623672485,2.5457673018536298e-06,-3.1844842433929443
130757,2,2.3383114337921143,1.2353716556390282e-06,-3.985258102416992
130857,0,-5.1034393310546875,4.963544597558212e-07,-4.354969024658203
130957,0,-2.012446641921997,1.4809241122293315e-07,-2.7667646408081055
131057,0,-4.871104717254639,2.5553502425168517e-08,-3.3336410522460938
131157,0,-4.802975654602051,3.1909206388291977e-09,-4.806802749633789
131257,0,-5.077025413513184,3.3961471412879973e-09,-4.950037002563477
131357,0,-2.1742970943450928,3.312651708498038e-09,-5.240887641906738
131457,-1,-3.8544182777404785,3.033646223116193e-09,-2.5404767990112305
131557,-1,-1.0099451541900635,2.5141582149501573e-09,-4.817635536193848
131657,0,0.4202156066894531,1.8206524066144425e-09,-3.8342151641845703
131757,0,3.767001152038574,1.0998258970218444e-09,-4.2716217041015625
131857,0,5.238261699676514,5.115539658540058e-10,-4.772560119628906
131957,1,5.919744968414307,1.5396119101840355e-10,-4.156546115875244
132057,2,9.184398651123047,1.8064450976740254e-11,0.009833574295043945
132157,1,1.6763029098510742,3.039735618163425e-14,-0.5253984928131104
132257,0,-8.092272758483887,-1.228307843208313,222.32615661621094
132357,0,-8.078313827514648,-3.186418294906616,571.8417358398438
132457,0,103.35795593261719,-3.681905508041382,666.3680419921875
132557,0,250.79718017578125,2.248380661010742,-406.9613952636719
132657,0,189.55523681640625,0.48746535181999207,-88.2322006225586
132757,0,-17.621580123901367,3.0372540950775146,-549.7490234375
132857,0,-1.8257179260253906,5.569819450378418,-1008.1484985351562
132957,0,0.4569208025932312,5.5134196281433105,-997.93994140625
133057,0,0.9155663251876831,5.469814777374268,-990.04736328125
133157,0,3.3623664379119873,5.463510513305664,-988.90625
