timestamp,lighthouse.angle0x_0lh2,lighthouse.angle0y_0lh2,lighthouse.angle1x_0lh2,lighthouse.angle1y_0lh2,lighthouse.serRt,lighthouse.frmRt
183240,0.7818158864974976,0.12805870175361633,0.5344952940940857,-0.7846896052360535,775.665771484375,773.73388671875
183340,0.7818158864974976,0.12805870175361633,0.5344952940940857,-0.7846896052360535,775.665771484375,773.73388671875
183440,0.7818577885627747,0.12805627286434174,0.5344364643096924,-0.7846702933311462,775.665771484375,773.73388671875
183540,0.7817860841751099,0.12808826565742493,0.5344977974891663,-0.7847181558609009,775.665771484375,773.73388671875
183640,0.7818009853363037,0.12807321548461914,0.5344364643096924,-0.7846702933311462,775.665771484375,773.73388671875
183740,0.7818167805671692,0.1280444711446762,0.5344216823577881,-0.7846689224243164,775.665771484375,773.73388671875
183840,0.7817878723144531,0.12806034088134766,0.5344364643096924,-0.7846702933311462,775.665771484375,773.73388671875
183940,0.7818140387535095,0.12808659672737122,0.5344072580337524,-0.7846676707267761,775.665771484375,773.73388671875
184040,0.7818560600280762,0.12808407843112946,0.5344216823577881,-0.7846689224243164,775.665771484375,773.73388671875
184140,0.7818158864974976,0.12805870175361633,0.534481942653656,-0.784702718257904,775.665771484375,773.73388671875
184240,0.7818158864974976,0.12805870175361633,0.5344805717468262,-0.7846882939338684,775.665771484375,773.73388671875
184340,0.7818077206611633,0.12818388640880585,0.5344977974891663,-0.7847181558609009,801.8181762695312,800.0
184440,0.7817426323890686,0.12832669913768768,0.5346076488494873,-0.7843438386917114,801.8181762695312,800.0
184540,0.7812554240226746,0.12896628677845,0.5347907543182373,-0.7828523516654968,801.8181762695312,800.0
184640,0.7810273170471191,0.13161614537239075,0.536622166633606,-0.7800969481468201,801.8181762695312,800.0
184740,0.7815699577331543,0.13871552050113678,0.5393085479736328,-0.7756809592247009,801.8181762695312,800.0
184840,0.7819477915763855,0.15095670521259308,0.540662944316864,-0.768150269985199,801.8181762695312,800.0
184940,0.7820596098899841,0.16910532116889954,0.5401822924613953,-0.7561027407646179,801.8181762695312,800.0
185040,0.782331109046936,0.19181394577026367,0.5388758182525635,-0.7446596026420593,801.8181762695312,800.0
185140,0.7831866145133972,0.21685200929641724,0.5355340242385864,-0.7275067567825317,801.8181762695312,800.0
185240,0.7843806743621826,0.24107235670089722,0.5320024490356445,-0.7166489362716675,801.8181762695312,800.0
185340,0.7853022217750549,0.2617836892604828,0.5237902402877808,-0.7038710713386536,801.8181762695312,800.0
185440,0.785244345664978,0.2773531973361969,0.5155893564224243,-0.6966726779937744,800.9090576171875,799.0908813476562
185540,0.7835405468940735,0.28726932406425476,0.5155893564224243,-0.6966726779937744,800.9090576171875,799.0908813476562
185640,0.7822213768959045,0.28969845175743103,0.5155893564224243,-0.6966726779937744,800.9090576171875,799.0908813476562
185740,0.7822213768959045,0.28969845175743103,0.4597746431827545,-0.6752150654792786,800.9090576171875,799.0908813476562
185840,0.7676601409912109,0.2896319329738617,0.44022780656814575,-0.6697052717208862,800.9090576171875,799.0908813476562
185940,0.7605755925178528,0.2846652865409851,0.4199635088443756,-0.6648679375648499,800.9090576171875,799.0908813476562
186040,0.7536512613296509,0.2807005047798157,0.3986991047859192,-0.6612721085548401,800.9090576171875,799.0908813476562
186140,0.747634768486023,0.2782336473464966,0.37768250703811646,-0.6580537557601929,800.9090576171875,799.0908813476562
186240,0.7430947422981262,0.2761535346508026,0.35896962881088257,-0.657244086265564,800.9090576171875,799.0908813476562
186340,0.7400192618370056,0.2737681567668915,0.3432718813419342,-0.6590543985366821,800.9090576171875,799.0908813476562
186440,0.7381006479263306,0.2708742618560791,0.32986733317375183,-0.6624132990837097,800.9090576171875,799.0908813476562
186540,0.7369128465652466,0.2673986256122589,0.3175790309906006,-0.6674848794937134,803.6363525390625,801.8181762695312
186640,0.736037015914917,0.2636008858680725,0.30550825595855713,-0.6733877658843994,803.6363525390625,801.8181762695312
186740,0.7353074550628662,0.25924065709114075,0.2917919158935547,-0.6799312233924866,803.6363525390625,801.8181762695312
186840,0.734198272228241,0.2538360357284546,0.2755619287490845,-0.6877827048301697,803.6363525390625,801.8181762695312
186940,0.7326720952987671,0.24709895253181458,0.2561311423778534,-0.6971746683120728,803.6363525390625,801.8181762695312
187040,0.7307184338569641,0.23830896615982056,0.23813802003860474,-0.7055515050888062,803.6363525390625,801.8181762695312
187140,0.7283316254615784,0.22756308317184448,0.23813802003860474,-0.7055515050888062,803.6363525390625,801.8181762695312
187240,0.7259819507598877,0.2171192169189453,0.23813802003860474,-0.7055515050888062,803.6363525390625,801.8181762695312
187340,0.7259819507598877,0.2171192169189453,0.23813802003860474,-0.7055515050888062,803.6363525390625,801.8181762695312
187440,0.7259819507598877,0.2171192169189453,0.1267346441745758,-0.7589215636253357,803.6363525390625,801.8181762695312
187540,0.7134296894073486,0.15853428840637207,0.1267346441745758,-0.7589215636253357,803.6363525390625,801.8181762695312
187640,0.7079972624778748,0.13803784549236298,0.1267346441745758,-0.7589215636253357,800.0,797.272705078125
187743,0.7079972624778748,0.13803784549236298,0.036187268793582916,-0.7960242629051208,800.0,797.272705078125
187843,0.6947633028030396,0.09509696066379547,-0.009447500109672546,-0.811518132686615,800.0,797.272705078125
187943,0.6882624626159668,0.06802576035261154,-0.05821238458156586,-0.829916775226593,800.0,797.272705078125
188041,0.6815077066421509,0.035539984703063965,-0.1076342910528183,-0.849597156047821,800.0,797.272705078125
188141,0.6758501529693604,0.006919205188751221,-0.15659786760807037,-0.8687736392021179,800.0,797.272705078125
188241,0.6662095785140991,-0.03972765430808067,-0.20265516638755798,-0.8862797617912292,800.0,797.272705078125
188340,0.6570795178413391,-0.081057608127594,-0.2447100579738617,-0.9015094041824341,800.0,797.272705078125
188440,0.6464866995811462,-0.12435949593782425,-0.28211429715156555,-0.9148325324058533,800.0,797.272705078125
188540,0.6349186897277832,-0.16856816411018372,-0.3151760697364807,-0.9258484840393066,800.0,797.272705078125
188640,0.6223575472831726,-0.2134038507938385,-0.34498411417007446,-0.9355300664901733,800.0,797.272705078125
188740,0.6094080209732056,-0.2580985128879547,-0.37177038192749023,-0.9442232251167297,804.54541015625,802.7272338867188
188840,0.5961201190948486,-0.3029761016368866,-0.3959246873855591,-0.9519840478897095,804.54541015625,802.7272338867188
188940,0.5826759934425354,-0.347421258687973,-0.4182153642177582,-0.95907062292099,804.54541015625,802.7272338867188
189040,0.5717898011207581,-0.382131963968277,-0.4390224516391754,-0.9656810164451599,804.54541015625,802.7272338867188
189140,0.5717898011207581,-0.382131963968277,-0.45825228095054626,-0.9719874262809753,804.54541015625,802.7272338867188
189240,0.5439019203186035,-0.47350674867630005,-0.47602736949920654,-0.9780504703521729,804.54541015625,802.7272338867188
189340,0.5329115390777588,-0.5118691921234131,-0.49180716276168823,-0.983805239200592,804.54541015625,802.7272338867188
189440,0.5224654078483582,-0.5489200949668884,-0.505480945110321,-0.9892429113388062,804.54541015625,802.7272338867188
189540,0.5127424001693726,-0.5847842693328857,-0.505480945110321,-0.9892429113388062,804.54541015625,802.7272338867188
189640,0.5037824511528015,-0.6178487539291382,-0.505480945110321,-0.9892429113388062,804.54541015625,802.7272338867188
189740,0.5002691745758057,-0.6297540068626404,-0.505480945110321,-0.9892429113388062,804.54541015625,802.7272338867188
189840,0.5002691745758057,-0.6297540068626404,-0.5574160814285278,-1.0063886642456055,798.1818237304688,796.3636474609375
189940,0.5002691745758057,-0.6297540068626404,-0.5574160814285278,-1.0063886642456055,798.1818237304688,796.3636474609375
190040,0.5002691745758057,-0.6297540068626404,-0.5708765387535095,-1.0116093158721924,798.1818237304688,796.3636474609375
190140,0.4910401701927185,-0.6814333200454712,-0.5674605369567871,-1.0119651556015015,798.1818237304688,796.3636474609375
190240,0.5037415623664856,-0.6561375856399536,-0.5612558722496033,-1.01106858253479,798.1818237304688,796.3636474609375
190340,0.51581871509552,-0.6342309713363647,-0.5537058711051941,-1.0106979608535767,798.1818237304688,796.3636474609375
190440,0.5221980810165405,-0.6271554231643677,-0.5475940704345703,-1.0107979774475098,798.1818237304688,796.3636474609375
190540,0.5209543704986572,-0.6369607448577881,-0.5448033809661865,-1.011660099029541,798.1818237304688,796.3636474609375
190640,0.5134849548339844,-0.6605523824691772,-0.544599175453186,-1.013188123703003,798.1818237304688,796.3636474609375
190740,0.5035879015922546,-0.6936997771263123,-0.5437116622924805,-1.0156198740005493,798.1818237304688,796.3636474609375
190840,0.49612289667129517,-0.7325836420059204,-0.5385098457336426,-1.0193666219711304,798.1818237304688,796.3636474609375
190940,0.49454301595687866,-0.7487808465957642,-0.5269966721534729,-1.0248290300369263,801.8181762695312,800.0
191040,0.49454301595687866,-0.7487808465957642,-0.5090934038162231,-1.0309182405471802,801.8181762695312,800.0
191140,0.506825864315033,-0.8371488451957703,-0.48719680309295654,-1.036311149597168,801.8181762695312,800.0
191240,0.5198479890823364,-0.8473518490791321,-0.46422237157821655,-1.040179967880249,801.8181762695312,800.0
191340,0.5374917984008789,-0.852850079536438,-0.4354681968688965,-1.045406699180603,801.8181762695312,800.0
191440,0.551550030708313,-0.8594450950622559,-0.4191060960292816,-1.0492937564849854,801.8181762695312,800.0
191540,0.561018705368042,-0.862253725528717,-0.4181676506996155,-1.0526275634765625,801.8181762695312,800.0
191640,0.5655578970909119,-0.863452136516571,-0.4161016643047333,-1.0547360181808472,801.8181762695312,800.0
191740,0.5659044981002808,-0.8640811443328857,-0.4158519506454468,-1.054918885231018,801.8181762695312,800.0
191840,0.5659306049346924,-0.8640550374984741,-0.4159195125102997,-1.0549564361572266,801.8181762695312,800.0
191940,0.5659071803092957,-0.864109992980957,-0.41586416959762573,-1.054945945739746,801.8181762695312,800.0
192040,0.5659477710723877,-0.8640851378440857,-0.4158492386341095,-1.0549607276916504,801.8181762695312,800.0
192140,0.5659233331680298,-0.8641254901885986,-0.4158237874507904,-1.0549206733703613,801.8181762695312,800.0
192240,0.565945029258728,-0.864056408405304,-0.41586068272590637,-1.0550020933151245,801.8181762695312,800.0
192340,0.5659388303756714,-0.8641412854194641,-0.4158651530742645,-1.0549317598342896,801.8181762695312,800.0
192440,0.5659608840942383,-0.8640720248222351,-0.41591766476631165,-1.054984450340271,801.8181762695312,800.0
192543,0.5659071803092957,-0.864109992980957,-0.41593363881111145,-1.0549556016921997,801.8181762695312,800.0
192643,0.5659191012382507,-0.8640825152397156,-0.4158773720264435,-1.0549590587615967,801.8181762695312,800.0
192743,0.5659430027008057,-0.8641840815544128,-0.4158492386341095,-1.0549607276916504,801.8181762695312,800.0
192843,0.5659191012382507,-0.8640825152397156,-0.41590455174446106,-1.0549713373184204,801.8181762695312,800.0
192942,0.5659233331680298,-0.8641254901885986,-0.41590285301208496,-1.0549994707107544,801.8181762695312,800.0
193042,0.5659373998641968,-0.8641266822814941,-0.41584843397140503,-1.0549747943878174,804.3912353515625,802.3952026367188
193141,0.5659205317497253,-0.8640968799591064,-0.4159185588359833,-1.054970383644104,804.3912353515625,802.3952026367188
193241,0.5659274458885193,-0.8641687631607056,-0.4159204363822937,-1.0549424886703491,804.3912353515625,802.3952026367188
193341,0.5659401416778564,-0.864155650138855,-0.41586244106292725,-1.0549739599227905,804.3912353515625,802.3952026367188
193441,0.5659621953964233,-0.864086389541626,-0.4158632755279541,-1.054960012435913,804.3912353515625,802.3952026367188
193540,0.5658982992172241,-0.8641662001609802,-0.41589581966400146,-1.0548882484436035,804.3912353515625,802.3952026367188
193640,0.5659477710723877,-0.8640851378440857,-0.41586068272590637,-1.0550020933151245,804.3912353515625,802.3952026367188
193740,0.5659401416778564,-0.864155650138855,-0.4158385992050171,-1.0549057722091675,804.3912353515625,802.3952026367188
193840,0.5658535957336426,-0.8641480803489685,-0.4158632755279541,-1.054960012435913,804.3912353515625,802.3952026367188
193940,0.5659360885620117,-0.8641124963760376,-0.4159168601036072,-1.0549986362457275,804.3912353515625,802.3952026367188
194040,0.5659373998641968,-0.8641266822814941,-0.4158492386341095,-1.0549607276916504,804.3912353515625,802.3952026367188
194140,0.5659219026565552,-0.8641113042831421,-0.4159713387489319,-1.0550227165222168,804.1893920898438,801.4571533203125
194240,0.5659233331680298,-0.8641254901885986,-0.4158519506454468,-1.054918885231018,804.1893920898438,801.4571533203125
194340,0.5659561157226562,-0.8641713857650757,-0.4158632755279541,-1.054960012435913,804.1893920898438,801.4571533203125
194440,0.5659546852111816,-0.86415696144104,-0.4158501625061035,-1.054946780204773,804.1893920898438,801.4571533203125
194540,0.5659388303756714,-0.8641412854194641,-0.4158211648464203,-1.0549625158309937,804.1893920898438,801.4571533203125
194640,0.5659233331680298,-0.8641254901885986,-0.41587555408477783,-1.0549869537353516,804.1893920898438,801.4571533203125
194740,0.5658695697784424,-0.8641636371612549,-0.4159195125102997,-1.0549564361572266,804.1893920898438,801.4571533203125
194840,0.5659884214401245,-0.86406010389328,-0.41585105657577515,-1.0549325942993164,804.1893920898438,801.4571533203125
194940,0.5659546852111816,-0.86415696144104,-0.4159318804740906,-1.0549836158752441,804.1893920898438,801.4571533203125
195040,0.5659401416778564,-0.864155650138855,-0.4159168601036072,-1.0549986362457275,804.1893920898438,801.4571533203125
195140,0.5659518837928772,-0.8641279339790344,-0.4158923029899597,-1.0549441576004028,804.1893920898438,801.4571533203125
195240,0.5659546852111816,-0.86415696144104,-0.41593363881111145,-1.0549556016921997,804.54541015625,802.7272338867188
195341,0.5659464597702026,-0.86407071352005,-0.4158519506454468,-1.054918885231018,804.54541015625,802.7272338867188
195441,0.5659360885620117,-0.8641124963760376,-0.4158519506454468,-1.054918885231018,804.54541015625,802.7272338867188
195540,0.5659085512161255,-0.8641241192817688,-0.4158519506454468,-1.054918885231018,804.54541015625,802.7272338867188
195640,0.5659085512161255,-0.8641241192817688,-0.4159185588359833,-1.054970383644104,804.54541015625,802.7272338867188
195740,0.5659085512161255,-0.8641241192817688,-0.4158764183521271,-1.0549731254577637,804.54541015625,802.7272338867188
195840,0.5660001039505005,-0.8640326857566833,-0.4158492386341095,-1.0549607276916504,804.54541015625,802.7272338867188
195940,0.5658994913101196,-0.8641802668571472,-0.41583600640296936,-1.0549476146697998,804.54541015625,802.7272338867188
196040,0.5659401416778564,-0.864155650138855,-0.4158632755279541,-1.054960012435913,804.54541015625,802.7272338867188
196140,0.5659219026565552,-0.8641113042831421,-0.4159168601036072,-1.0549986362457275,804.54541015625,802.7272338867188
196240,0.5658994913101196,-0.8641802668571472,-0.41586244106292725,-1.0549739599227905,804.54541015625,802.7272338867188
196340,0.5659884214401245,-0.86406010389328,-0.4158501625061035,-1.054946780204773,800.0,798.1818237304688
196440,0.565596342086792,-0.863555371761322,-0.4157578945159912,-1.054855227470398,800.0,798.1818237304688
196540,0.563246488571167,-0.8624929785728455,-0.4152985215187073,-1.0534758567810059,800.0,798.1818237304688
196640,0.5586345791816711,-0.8578019738197327,-0.4148210883140564,-1.0521670579910278,800.0,798.1818237304688
196740,0.5553939342498779,-0.8516704440116882,-0.4148210883140564,-1.0521670579910278,800.0,798.1818237304688
196840,0.5535132884979248,-0.8491599559783936,-0.4148210883140564,-1.0521670579910278,800.0,798.1818237304688
196940,0.5535132884979248,-0.8491599559783936,-0.41702979803085327,-1.0426770448684692,800.0,798.1818237304688
197040,0.5535132884979248,-0.8491599559783936,-0.4272523522377014,-1.0391020774841309,800.0,798.1818237304688
197140,0.5192883014678955,-0.8376404047012329,-0.4272523522377014,-1.0391020774841309,800.0,798.1818237304688
