timestamp,ctrltarget.ax,ctrltarget.ay,ctrltarget.az,ctrltarget.roll,ctrltarget.pitch,ctrltarget.yaw
111570,0.0,0.0,0.0,0.0,0.0,0.0
111670,0.0,0.0,0.0,0.0,0.0,0.0
111770,0.0,0.0,0.0,0.0,0.0,0.0
111870,0.0,0.0,0.0,0.0,0.0,0.0
111970,0.0,0.0,0.0,0.0,0.0,0.0
112070,0.0,0.0,0.0,0.0,0.0,0.0
112170,0.0,0.0,0.0,0.0,0.0,0.0
112270,0.0,0.0,0.0,0.0,0.0,0.0
112370,0.0,0.0,0.0,0.0,0.0,0.0
112470,0.0,0.0,0.0,0.0,0.0,0.0
112570,2.58760131377489e-11,0.0,1.2748548984527588,0.0,0.0,-0.02975095435976982
112670,1.464234289372257e-10,0.0,3.1570627689361572,0.0,0.0,-0.17681699991226196
112770,4.1862355248944993e-10,0.0,3.728830575942993,0.0,0.0,-0.4091992974281311
112870,8.983437882470469e-10,0.0,2.554788827896118,0.0,0.0,-0.6212528347969055
112970,1.6459007490254862e-09,0.0,0.20206308364868164,0.0,0.0,-0.7141932845115662
113070,2.7319231321598636e-09,0.0,-2.2429778575897217,0.0,0.0,-0.6453878283500671
113170,4.242628470763066e-09,0.0,-3.655965566635132,0.0,0.0,-0.44634896516799927
113270,6.286002829369863e-09,0.0,-3.3574328422546387,0.0,0.0,-0.20955431461334229
113370,8.689887032176102e-09,0.0,-1.8041349649429321,0.0,0.0,-0.05519011989235878
113470,1.2141862626435795e-08,0.0,-0.09300914406776428,0.0,0.0,-0.00045286890235729516
113573,0.00882869865745306,-4.768337930727284e-06,-0.020968088880181313,0.0,0.0,-4.8761085054138675e-05
113671,0.03309626504778862,-1.7875154298963025e-05,-0.019691824913024902,0.0,0.0,-4.8577741836197674e-05
113771,0.06478092074394226,-3.498791193123907e-05,-0.017985625192523003,0.0,0.0,-4.8174162657232955e-05
113870,0.10760784149169922,-5.811855953652412e-05,-0.015614640899002552,0.0,0.0,-4.737338895210996e-05
113970,0.15532343089580536,-8.388956484850496e-05,-0.012882146053016186,0.0,0.0,-4.61385388916824e-05
114070,0.2050696164369583,-0.00011075727525167167,-0.009916909970343113,0.0,0.0,-4.44307952420786e-05
114170,0.2543962597846985,-0.00013739839778281748,-0.006831248756498098,0.0,0.0,-4.223400173941627e-05
114270,0.301184743642807,-0.00016266868624370545,-0.0037251231260597706,0.0,0.0,-3.95533861592412e-05
114370,0.34366366267204285,-0.00018561139586381614,-0.0006847709883004427,0.0,0.0,-3.6411503970157355e-05
114470,0.3803802728652954,-0.00020544190192595124,0.002215965650975704,0.0,0.0,-3.284585545770824e-05
114570,0.4101946949958801,-0.00022154452744871378,0.004916065838187933,0.0,0.0,-2.8904709324706346e-05
114670,0.4322341978549957,-0.00023344799410551786,0.007364326622337103,0.0,0.0,-2.4647819373058155e-05
114770,0.4459071159362793,-0.00024083266907837242,0.00952160730957985,0.0,0.0,-2.013986886595376e-05
114870,0.4508604109287262,-0.00024350796593353152,0.011357960291206837,0.0,0.0,-1.5451743820449337e-05
114970,0.44697123765945435,-0.00024140745517797768,0.012853042222559452,0.0,0.0,-1.0656681297405157e-05
115070,0.4343304932117462,-0.000234580336837098,0.013994702138006687,0.0,0.0,-5.831029739056248e-06
115170,0.41321367025375366,-0.00022317521506920457,0.014779641292989254,0.0,0.0,-1.0474282134964596e-06
115270,0.38407695293426514,-0.00020743842469528317,0.015211214311420918,0.0,0.0,3.6202625324222026e-06
115370,0.3475217819213867,-0.00018769530288409442,0.01529973279684782,0.0,0.0,8.103220352495555e-06
115470,0.30429014563560486,-0.0001643459254410118,0.01506141759455204,0.0,0.0,1.2336162399151362e-05
115570,0.25524023175239563,-0.0001378544548060745,0.014517821371555328,0.0,0.0,1.6259302356047556e-05
115670,0.20135222375392914,-0.0001087495984393172,0.013695637695491314,0.0,0.0,1.9818025975837372e-05
115770,0.1436455249786377,-7.758240099065006e-05,0.012625019066035748,0.0,0.0,2.296802995260805e-05
115870,0.0832156091928482,-4.4944736146135256e-05,0.011339610442519188,0.0,0.0,2.56717703450704e-05
115970,0.02123112976551056,-1.1467226613603998e-05,0.009876430034637451,0.0,0.0,2.7899423002963886e-05
116070,-0.04116741940379143,2.2234011339605786e-05,0.00827343761920929,0.0,0.0,2.963240331155248e-05
116170,-0.10278081148862839,5.551116919377819e-05,0.006571207661181688,0.0,0.0,3.0859930120641366e-05
116270,-0.16246020793914795,8.774364687269554e-05,0.00481011625379324,0.0,0.0,3.158185791107826e-05
116370,-0.21906723082065582,0.0001183172280434519,0.0030311662703752518,0.0,0.0,3.180734347552061e-05
116470,-0.27152061462402344,0.00014664641639683396,0.0012746496358886361,0.0,0.0,3.1554754968965426e-05
116570,-0.314336895942688,0.0001697722909739241,-0.0002548474876675755,0.0,0.0,3.0941162549424917e-05
116670,-0.35616323351860046,0.00019236220396123827,-0.0018624421209096909,0.0,0.0,2.9862683732062578e-05
116770,-0.3911416530609131,0.00021125392231624573,-0.0033399248495697975,0.0,0.0,2.840815795934759e-05
116870,-0.4185665547847748,0.00022606506536249071,-0.004655908327549696,0.0,0.0,2.6626083126757294e-05
116970,-0.43785232305526733,0.0002364812244195491,-0.005781952291727066,0.0,0.0,2.4572349502705038e-05
117070,-0.44858554005622864,0.000242278169025667,-0.00669449707493186,0.0,0.0,2.2306712708086707e-05
117170,-0.45052972435951233,0.0002433288173051551,-0.00737518398091197,0.0,0.0,1.9891938791261055e-05
117270,-0.44363898038864136,0.00023960662656463683,-0.007811351679265499,0.0,0.0,1.7394093447364867e-05
117370,-0.4280872046947479,0.0002312059368705377,-0.007996749132871628,0.0,0.0,1.4878707588650286e-05
117470,-0.40427494049072266,0.00021834755898453295,-0.007932057604193687,0.0,0.0,1.241151403519325e-05
117570,-0.37285804748535156,0.00020137870160397142,-0.007625959347933531,0.0,0.0,1.0054186532215681e-05
117670,-0.33476170897483826,0.00018080156587529927,-0.007095441687852144,0.0,0.0,7.865304723964073e-06
117770,-0.2912016212940216,0.00015727675054222345,-0.006366507150232792,0.0,0.0,5.8962032198905945e-06
117870,-0.243695929646492,0.00013161930837668478,-0.005474932957440615,0.0,0.0,4.188348611933179e-06
117970,-0.1940811425447464,0.0001048211706802249,-0.00446694903075695,0.0,0.0,2.772164862108184e-06
118070,-0.14455601572990417,7.807301153661683e-05,-0.003399535082280636,0.0,0.0,1.6651019905111752e-06
118170,-0.09766127169132233,5.2744479035027325e-05,-0.0023415484465658665,0.0,0.0,8.665272730468132e-07
118270,-0.05633841082453728,3.0422994313994423e-05,-0.0013744207099080086,0.0,0.0,3.567174928775785e-07
118370,-0.02390563115477562,1.290818090637913e-05,-0.0005923766293562949,0.0,0.0,9.281934865157382e-08
118470,-0.004118379671126604,2.2231738512346055e-06,-0.00010329263750463724,0.0,0.0,5.589351204093873e-09
118570,-2.2273390243299218e-07,-2.0743711146804707e-16,-1.0436640977859497,0.0,0.0,1.1135843766205133e-12
118670,-1.1028125754819484e-06,-1.027074247116175e-15,-2.985419511795044,0.0,0.0,8.108083648927789e-12
118770,-2.6000209345511394e-06,-2.4214581908203097e-15,-3.752869129180908,0.0,0.0,2.0078209927998358e-11
118870,-4.470050953386817e-06,-4.163059362570585e-15,-2.7654082775115967,0.0,0.0,3.166498660500672e-11
118970,-6.2690860431757756e-06,-5.838541354216426e-15,-0.4990123510360718,0.0,0.0,3.7462071639238204e-11
119070,-7.354646641033469e-06,-6.849548445114371e-15,1.9951119422912598,0.0,0.0,3.480585264448166e-11
119170,-6.8854087658110075e-06,-6.412536619055092e-15,3.5730066299438477,0.0,0.0,2.4912320470416027e-11
119270,-3.821567588602193e-06,-3.55911216568406e-15,3.4802300930023193,0.0,0.0,1.2372280283612369e-11
119370,3.0762780625082087e-06,2.865007205408261e-15,1.8340091705322266,0.0,0.0,2.996596894233594e-12
119470,1.5245857866830193e-05,1.4198811600757942e-14,0.10527903586626053,0.0,0.0,2.905668259711551e-14
119570,0.0,0.0,0.0,0.0,0.0,0.0
119670,0.0,0.0,0.0,0.0,0.0,0.0
119770,0.0,0.0,0.0,0.0,0.0,0.0
119870,0.0,0.0,0.0,0.0,0.0,0.0
119970,0.0,0.0,0.0,0.0,0.0,0.0
120070,0.0,0.0,0.0,0.0,0.0,0.0
120170,0.0,0.0,0.0,0.0,0.0,0.0
120270,0.0,0.0,0.0,0.0,0.0,0.0
120370,0.0,0.0,0.0,0.0,0.0,0.0
120473,0.0,0.0,0.0,0.0,0.0,0.0
120570,0.0,0.0,0.0,0.0,0.0,0.0
120673,0.0,0.0,0.0,0.0,0.0,0.0
120773,0.0,0.0,0.0,0.0,0.0,0.0
120873,0.0,0.0,0.0,0.0,0.0,0.0
120971,0.0,0.0,0.0,0.0,0.0,0.0
121070,0.0,0.0,0.0,0.0,0.0,0.0
121171,0.0,0.0,0.0,0.0,0.0,0.0
121270,0.0,0.0,0.0,0.0,0.0,0.0
121371,0.0,0.0,0.0,0.0,0.0,0.0
121471,0.0,0.0,0.0,0.0,0.0,0.0
121570,0.0,0.0,0.0,0.0,0.0,0.0
121670,0.0,0.0,0.0,0.0,0.0,0.0
121770,0.0,0.0,0.0,0.0,0.0,0.0
121870,0.0,0.0,0.0,0.0,0.0,0.0
121970,0.0,0.0,0.0,0.0,0.0,0.0
122070,0.0,0.0,0.0,0.0,0.0,0.0
122170,0.0,0.0,0.0,0.0,0.0,0.0
122270,0.0,0.0,0.0,0.0,0.0,0.0
122370,0.0,0.0,0.0,0.0,0.0,0.0
122470,0.0,0.0,0.0,0.0,0.0,0.0
122570,0.0,0.0,0.0,0.0,0.0,0.0
122670,0.0,0.0,0.0,0.0,0.0,0.0
122770,0.0,0.0,0.0,0.0,0.0,0.0
122870,0.0,0.0,0.0,0.0,0.0,0.0
122970,0.0,0.0,0.0,0.0,0.0,0.0
123070,0.0,0.0,0.0,0.0,0.0,0.0
123170,0.0,0.0,0.0,0.0,0.0,0.0
123270,0.0,0.0,0.0,0.0,0.0,0.0
123370,0.0,0.0,0.0,0.0,0.0,0.0
123470,0.0,0.0,0.0,0.0,0.0,0.0
123573,0.0,0.0,0.0,0.0,0.0,0.0
123673,0.0,0.0,0.0,0.0,0.0,0.0
123773,0.0,0.0,0.0,0.0,0.0,0.0
123873,0.0,0.0,0.0,0.0,0.0,0.0
123973,0.0,0.0,0.0,0.0,0.0,0.0
124073,0.0,0.0,0.0,0.0,0.0,0.0
124173,0.0,0.0,0.0,0.0,0.0,0.0
124273,0.0,0.0,0.0,0.0,0.0,0.0
124373,0.0,0.0,0.0,0.0,0.0,0.0
124473,0.0,0.0,0.0,0.0,0.0,0.0
124572,-9.046541293855626e-09,5.2085412372004924e-11,0.12102987617254257,0.0,0.0,0.04075907915830612
124673,-7.525481038328508e-08,3.6395869651428825e-10,0.5018052458763123,0.0,0.0,0.42451003193855286
124773,-2.4528549147362355e-07,1.0906132663635049e-09,0.9167742729187012,0.0,0.0,1.3382847309112549
124872,-5.58111992177146e-07,2.3742350307998095e-09,1.210240125656128,0.0,0.0,2.718060255050659
124973,-1.0457446251166402e-06,4.351784710365791e-09,1.2997068166732788,0.0,0.0,4.347799777984619
125073,-1.734360353111697e-06,7.162018533790615e-09,1.1633336544036865,0.0,0.0,5.947207927703857
125173,-2.644392907313886e-06,1.0948238760022377e-08,0.8267160058021545,0.0,0.0,7.238969802856445
125273,-3.792039933614433e-06,1.586691311672439e-08,0.3497219383716583,0.0,0.0,8.002638816833496
125372,-5.188549494050676e-06,2.208699712014095e-08,-0.18598352372646332,0.0,0.0,8.108896255493164
125472,-6.8422273216128815e-06,2.9800718337469334e-08,-0.6904725432395935,0.0,0.0,7.540050983428955
125571,-8.758667718211655e-06,3.922710689607811e-08,-1.078285813331604,0.0,0.0,6.391725063323975
