timestamp,acc.x,acc.y,acc.z
111539,-0.017968865111470222,-0.027018217369914055,1.0001590251922607
111639,-0.01608685404062271,-0.02526973932981491,0.9989706873893738
111739,-0.016813617199659348,-0.027460237964987755,1.0001938343048096
111839,-0.01706206053495407,-0.02658933401107788,0.9998649954795837
111939,-0.019580114632844925,-0.025852542370557785,1.0006704330444336
112039,-0.017615744844079018,-0.02793738804757595,1.0031828880310059
112139,-0.017435910180211067,-0.027065051719546318,1.0019352436065674
112239,-0.01996883749961853,-0.027343589812517166,1.0008114576339722
112339,-0.01888139545917511,-0.026016583666205406,0.9992900490760803
112440,-0.018881799653172493,-0.02634393237531185,0.9999629855155945
112539,-0.01894906722009182,-0.03226223960518837,0.9946013689041138
112639,-0.015101494267582893,0.008201243355870247,0.9549059271812439
112739,-0.027483105659484863,-0.0018779741367325187,0.9866148829460144
112841,-0.012493127956986427,-0.010577945038676262,1.0169516801834106
112939,-0.04379316791892052,-0.0058767786249518394,1.1945233345031738
113039,0.0010953269666060805,0.012827113270759583,1.203712821006775
113139,-0.01243305392563343,-0.005382970906794071,1.1801074743270874
113241,-0.02189658023416996,0.02064146101474762,1.093194603919983
113341,-0.026567114517092705,0.009067430160939693,1.0139628648757935
113439,-0.013204404152929783,0.003843065584078431,0.9300363063812256
113539,-0.017959214746952057,0.0010540789226070046,0.9478887915611267
113639,-0.023550309240818024,-0.003957977052778006,0.9407802820205688
113739,-0.034679677337408066,-0.0012022858718410134,0.9107664823532104
113839,-0.02025787904858589,0.002804832300171256,0.9263882040977478
113939,-0.009519660845398903,-0.011004148051142693,0.9159921407699585
114039,-0.014312339015305042,0.02177342213690281,0.9482412934303284
114139,-0.03013226017355919,-0.0019764527678489685,0.9852147102355957
114239,-0.013058696873486042,-0.005530857015401125,0.9780402779579163
114339,0.0047470577992498875,0.002688952023163438,0.9852816462516785
114439,-0.018434779718518257,0.010999949648976326,1.0037627220153809
114539,-0.013245384208858013,0.007386560086160898,0.9756184220314026
114639,-0.018732959404587746,0.00014748077956028283,0.9903871417045593
114739,-0.014812991954386234,0.0015008292393758893,0.9980357885360718
114839,-0.03670084476470947,-0.006792416796088219,0.9856554269790649
114939,-0.031704798340797424,0.012230300344526768,1.0082844495773315
115039,-0.02808842435479164,-0.010591606609523296,0.9885968565940857
115139,-0.04066568240523338,-0.011790498159825802,0.9780781865119934
115239,-0.03917530179023743,-0.027302289381623268,1.0142956972122192
115339,-0.032538872212171555,-0.004443262703716755,1.0087721347808838
115439,-0.03933083266019821,0.005227539222687483,0.9949190020561218
115539,-0.05925287678837776,0.026142384856939316,0.9932137131690979
115639,-0.03434412553906441,0.016454797238111496,0.9388731122016907
