timestamp,lighthouse.width3,lighthouse.comSync,lighthouse.bsReceive,lighthouse.bsActive,lighthouse.bsCalUd,lighthouse.bsCalCon,lighthouse.status,lighthouse.posRt,lighthouse.estBs0Rt,lighthouse.estBs1Rt
187648,255,1,2,2,0,3,2,458.1817932128906,239.99998474121094,133.3333282470703
187748,265,1,1,1,0,3,2,458.1817932128906,239.99998474121094,133.3333282470703
187848,268,1,1,1,0,3,2,458.1817932128906,239.99998474121094,133.3333282470703
187948,273,1,3,3,0,3,2,458.1817932128906,239.99998474121094,133.3333282470703
188048,304,1,3,3,0,3,2,458.1817932128906,239.99998474121094,253.3333282470703
188148,294,1,3,3,0,3,2,458.1817932128906,239.99998474121094,253.3333282470703
188248,305,1,3,3,0,3,2,458.1817932128906,239.99998474121094,253.3333282470703
188348,315,1,3,3,0,3,2,458.1817932128906,239.99998474121094,253.3333282470703
188448,321,1,3,3,0,3,2,458.1817932128906,239.99998474121094,253.3333282470703
188548,334,1,3,3,0,3,2,458.1817932128906,239.99998474121094,253.3333282470703
188648,348,1,3,3,0,3,2,458.1817932128906,320.0,399.9999694824219
188748,357,1,3,3,0,3,2,669.0908813476562,320.0,399.9999694824219
188848,364,1,3,3,0,3,2,669.0908813476562,320.0,399.9999694824219
188948,368,1,3,3,0,3,2,669.0908813476562,320.0,399.9999694824219
189048,287,1,3,3,0,3,2,669.0908813476562,320.0,399.9999694824219
189150,279,1,3,3,0,3,2,669.0908813476562,302.7888488769531,350.5976257324219
189250,285,1,3,3,0,3,2,669.0908813476562,302.7888488769531,350.5976257324219
189349,271,1,3,3,0,3,2,669.0908813476562,302.7888488769531,350.5976257324219
189450,280,1,3,3,0,3,2,669.0908813476562,302.7888488769531,350.5976257324219
189549,262,1,3,3,0,3,2,669.0908813476562,302.7888488769531,350.5976257324219
189649,270,1,3,3,0,3,2,669.0908813476562,302.7888488769531,350.5976257324219
189748,255,1,1,1,0,3,2,669.0908813476562,321.07025146484375,200.6688995361328
189848,257,1,1,1,0,3,2,560.0,321.07025146484375,200.6688995361328
189948,272,1,2,2,0,3,2,560.0,321.07025146484375,200.6688995361328
190048,270,1,2,2,0,3,2,560.0,321.07025146484375,200.6688995361328
190148,264,1,2,2,0,3,2,560.0,321.07025146484375,200.6688995361328
190248,251,1,2,2,0,3,2,560.0,321.07025146484375,200.6688995361328
190348,240,1,3,3,0,3,2,560.0,160.0,320.0
190448,250,1,3,3,0,3,2,560.0,160.0,320.0
190548,245,1,3,3,0,3,2,560.0,160.0,320.0
190648,257,1,3,3,0,3,2,560.0,160.0,320.0
190748,256,1,3,3,0,3,2,560.0,160.0,320.0
190848,256,1,3,3,0,3,2,560.0,160.0,320.0
190948,258,1,3,3,0,3,2,632.7272338867188,346.6666564941406,399.9999694824219
191048,249,1,3,3,0,3,2,632.7272338867188,346.6666564941406,399.9999694824219
191148,224,1,3,3,0,3,2,632.7272338867188,346.6666564941406,399.9999694824219
191248,212,1,3,3,0,3,2,632.7272338867188,346.6666564941406,399.9999694824219
191348,217,1,3,3,0,3,2,632.7272338867188,346.6666564941406,399.9999694824219
191448,216,1,3,3,0,3,2,632.7272338867188,346.6666564941406,399.9999694824219
191548,215,1,3,3,0,3,2,632.7272338867188,293.33331298828125,386.6666564941406
191648,220,1,3,3,0,3,2,632.7272338867188,293.33331298828125,386.6666564941406
191748,214,1,3,3,0,3,2,632.7272338867188,293.33331298828125,386.6666564941406
191848,215,1,3,3,0,3,2,632.7272338867188,293.33331298828125,386.6666564941406
191948,216,1,3,3,0,3,2,632.7272338867188,293.33331298828125,386.6666564941406
192048,222,1,3,3,0,3,2,712.7272338867188,293.33331298828125,386.6666564941406
192148,216,1,3,3,0,3,2,712.7272338867188,346.6666564941406,399.9999694824219
192248,223,1,3,3,0,3,2,712.7272338867188,346.6666564941406,399.9999694824219
192348,221,1,3,3,0,3,2,712.7272338867188,346.6666564941406,399.9999694824219
192448,221,1,3,3,0,3,2,712.7272338867188,346.6666564941406,399.9999694824219
192548,214,1,3,3,0,3,2,712.7272338867188,346.6666564941406,399.9999694824219
192648,220,1,3,3,0,3,2,712.7272338867188,346.6666564941406,399.9999694824219
192748,220,1,3,3,0,3,2,712.7272338867188,373.33331298828125,399.9999694824219
192848,214,1,3,3,0,3,2,712.7272338867188,373.33331298828125,399.9999694824219
192948,221,1,3,3,0,3,2,712.7272338867188,373.33331298828125,399.9999694824219
193048,218,1,3,3,0,3,2,712.7272338867188,373.33331298828125,399.9999694824219
193148,221,1,3,3,0,3,2,778.1818237304688,373.33331298828125,399.9999694824219
193248,219,1,3,3,0,3,2,778.1818237304688,373.33331298828125,399.9999694824219
193348,222,1,3,3,0,3,2,778.1818237304688,386.6666564941406,399.9999694824219
193448,214,1,3,3,0,3,2,778.1818237304688,386.6666564941406,399.9999694824219
193548,216,1,3,3,0,3,2,778.1818237304688,386.6666564941406,399.9999694824219
193648,221,1,3,3,0,3,2,778.1818237304688,386.6666564941406,399.9999694824219
193748,215,1,3,3,0,3,2,778.1818237304688,386.6666564941406,399.9999694824219
193848,221,1,3,3,0,3,2,778.1818237304688,386.6666564941406,399.9999694824219
193948,217,1,3,3,0,3,2,778.1818237304688,346.6666564941406,399.9999694824219
194048,221,1,3,3,0,3,2,778.1818237304688,346.6666564941406,399.9999694824219
194148,215,1,3,3,0,3,2,778.1818237304688,346.6666564941406,399.9999694824219
194248,214,1,3,3,0,3,2,749.0908813476562,346.6666564941406,399.9999694824219
194348,221,1,3,3,0,3,2,749.0908813476562,346.6666564941406,399.9999694824219
194448,220,1,3,3,0,3,2,749.0908813476562,346.6666564941406,399.9999694824219
194548,220,1,3,3,0,3,2,749.0908813476562,373.33331298828125,399.9999694824219
194648,215,1,3,3,0,3,2,749.0908813476562,373.33331298828125,399.9999694824219
194748,214,1,3,3,0,3,2,749.0908813476562,373.33331298828125,399.9999694824219
194848,214,1,3,3,0,3,2,749.0908813476562,373.33331298828125,399.9999694824219
194948,214,1,3,3,0,3,2,749.0908813476562,373.33331298828125,399.9999694824219
195048,214,1,3,3,0,3,2,749.0908813476562,373.33331298828125,399.9999694824219
195148,215,1,3,3,0,3,2,749.0908813476562,360.0,399.9999694824219
195248,214,1,3,3,0,3,2,749.0908813476562,360.0,399.9999694824219
195348,214,1,3,3,0,3,2,763.6363525390625,360.0,399.9999694824219
195448,215,1,3,3,0,3,2,763.6363525390625,360.0,399.9999694824219
195548,220,1,1,1,0,3,2,763.6363525390625,360.0,399.9999694824219
195648,213,1,1,1,0,3,2,763.6363525390625,360.0,399.9999694824219
195748,215,1,1,1,0,3,2,763.6363525390625,213.3333282470703,226.66665649414062
195848,214,1,2,2,0,3,2,763.6363525390625,213.3333282470703,226.66665649414062
195948,220,1,2,2,0,3,2,763.6363525390625,213.3333282470703,226.66665649414062
196048,221,1,3,3,0,3,2,763.6363525390625,213.3333282470703,226.66665649414062
196148,220,1,3,3,0,3,2,763.6363525390625,213.3333282470703,226.66665649414062
196248,213,1,3,3,0,3,2,763.6363525390625,213.3333282470703,226.66665649414062
196348,221,1,3,3,0,3,2,763.6363525390625,346.6666564941406,399.9999694824219
196448,213,1,3,3,0,3,2,589.0908813476562,346.6666564941406,399.9999694824219
196548,217,1,3,3,0,3,2,589.0908813476562,346.6666564941406,399.9999694824219
196648,218,1,3,3,0,3,2,589.0908813476562,346.6666564941406,399.9999694824219
196748,217,1,3,3,0,3,2,589.0908813476562,346.6666564941406,399.9999694824219
196848,212,1,3,3,0,3,2,589.0908813476562,346.6666564941406,399.9999694824219
196948,214,1,3,3,0,3,2,589.0908813476562,280.0,199.99998474121094
197048,222,1,3,3,0,3,2,589.0908813476562,280.0,199.99998474121094
197148,233,1,3,3,0,3,2,589.0908813476562,280.0,199.99998474121094
197248,228,1,3,3,0,3,2,589.0908813476562,280.0,199.99998474121094
197348,217,1,3,3,0,3,2,589.0908813476562,280.0,199.99998474121094
197448,221,1,3,3,0,3,2,589.0908813476562,280.0,199.99998474121094
197551,248,1,3,3,0,3,2,493.2003479003906,291.87396240234375,265.3399658203125
197651,253,1,3,3,0,3,2,493.2003479003906,291.87396240234375,265.3399658203125
197750,249,1,3,3,0,3,2,493.2003479003906,291.87396240234375,265.3399658203125
197848,250,1,3,3,0,3,2,493.2003479003906,291.87396240234375,265.3399658203125
197949,254,1,3,3,0,3,2,493.2003479003906,291.87396240234375,265.3399658203125
198049,261,1,2,2,0,3,2,493.2003479003906,291.87396240234375,265.3399658203125
198149,248,1,2,2,0,3,2,493.2003479003906,214.0468292236328,214.0468292236328
198249,248,1,3,3,0,3,2,493.2003479003906,214.0468292236328,214.0468292236328
198348,239,1,3,3,0,3,2,493.2003479003906,214.0468292236328,214.0468292236328
198448,245,1,3,3,0,3,2,493.2003479003906,214.0468292236328,214.0468292236328
198548,251,1,3,3,0,3,2,493.2003479003906,214.0468292236328,214.0468292236328
198648,238,1,3,3,0,3,2,554.2388305664062,214.0468292236328,214.0468292236328
198748,243,1,3,3,0,3,2,554.2388305664062,333.88983154296875,387.31219482421875
198848,248,1,3,3,0,3,2,554.2388305664062,333.88983154296875,387.31219482421875
198948,249,1,3,3,0,3,2,554.2388305664062,333.88983154296875,387.31219482421875
199048,253,1,3,3,0,3,2,554.2388305664062,333.88983154296875,387.31219482421875
199148,258,1,3,3,0,3,2,554.2388305664062,333.88983154296875,387.31219482421875
199248,260,1,3,3,0,3,2,554.2388305664062,333.88983154296875,387.31219482421875
199348,255,1,3,3,0,3,2,554.2388305664062,346.6666564941406,239.99998474121094
199448,255,1,3,3,0,3,2,554.2388305664062,346.6666564941406,239.99998474121094
199548,270,1,3,3,0,3,2,554.2388305664062,346.6666564941406,239.99998474121094
199648,270,1,2,2,0,3,2,554.2388305664062,346.6666564941406,239.99998474121094
199748,257,1,2,2,0,3,2,581.8181762695312,346.6666564941406,239.99998474121094
199848,259,1,3,3,0,3,2,581.8181762695312,346.6666564941406,239.99998474121094
199948,251,1,3,3,0,3,2,581.8181762695312,239.99998474121094,373.33331298828125
200048,265,1,3,3,0,3,2,581.8181762695312,239.99998474121094,373.33331298828125
200148,265,1,3,3,0,3,2,581.8181762695312,239.99998474121094,373.33331298828125
200248,279,1,3,3,0,3,2,581.8181762695312,239.99998474121094,373.33331298828125
200348,279,1,3,3,0,3,2,581.8181762695312,239.99998474121094,373.33331298828125
200448,286,1,3,3,0,3,2,581.8181762695312,239.99998474121094,373.33331298828125
200548,295,1,3,3,0,3,2,581.8181762695312,253.3333282470703,386.6666564941406
200648,308,1,3,3,0,3,2,581.8181762695312,253.3333282470703,386.6666564941406
200748,316,1,3,3,0,3,2,581.8181762695312,253.3333282470703,386.6666564941406
200848,324,1,3,3,0,3,2,705.4545288085938,253.3333282470703,386.6666564941406
200948,332,1,3,3,0,3,2,705.4545288085938,253.3333282470703,386.6666564941406
201048,364,1,3,3,0,3,2,705.4545288085938,253.3333282470703,386.6666564941406
201148,369,1,3,3,0,3,2,705.4545288085938,373.33331298828125,399.9999694824219
201248,384,1,3,3,0,3,2,705.4545288085938,373.33331298828125,399.9999694824219
201348,387,1,3,3,0,3,2,705.4545288085938,373.33331298828125,399.9999694824219
201448,392,1,3,3,0,3,2,705.4545288085938,373.33331298828125,399.9999694824219
201548,399,1,3,3,0,3,2,705.4545288085938,373.33331298828125,399.9999694824219
201648,419,1,3,3,0,3,2,705.4545288085938,373.33331298828125,399.9999694824219
201748,434,1,3,3,0,3,2,705.4545288085938,360.0,399.9999694824219
201848,448,1,3,3,0,3,2,705.4545288085938,360.0,399.9999694824219
201948,445,1,3,3,0,3,2,698.1818237304688,360.0,399.9999694824219
202048,458,1,1,1,0,3,2,698.1818237304688,360.0,399.9999694824219
202148,457,1,1,1,0,3,2,698.1818237304688,360.0,399.9999694824219
202248,483,1,3,3,0,3,2,698.1818237304688,360.0,399.9999694824219
202348,466,1,3,3,0,3,2,698.1818237304688,386.6666564941406,186.66665649414062
202448,487,1,3,3,0,3,2,698.1818237304688,386.6666564941406,186.66665649414062
202548,473,1,3,3,0,3,2,698.1818237304688,386.6666564941406,186.66665649414062
202648,503,1,3,3,0,3,2,698.1818237304688,386.6666564941406,186.66665649414062
202748,495,1,3,3,0,3,2,698.1818237304688,386.6666564941406,186.66665649414062
202848,495,1,3,3,0,3,2,698.1818237304688,386.6666564941406,186.66665649414062
202948,482,1,3,3,0,3,2,698.1818237304688,386.6666564941406,373.33331298828125
203048,489,1,3,3,0,3,2,727.272705078125,386.6666564941406,373.33331298828125
203148,503,1,3,3,0,3,2,727.272705078125,386.6666564941406,373.33331298828125
203248,493,1,3,3,0,3,2,727.272705078125,386.6666564941406,373.33331298828125
203348,480,1,3,3,0,3,2,727.272705078125,386.6666564941406,373.33331298828125
203448,468,1,3,3,0,3,2,727.272705078125,386.6666564941406,373.33331298828125
203548,475,1,3,3,0,3,2,727.272705078125,399.9999694824219,386.6666564941406
203648,472,1,3,3,0,3,2,727.272705078125,399.9999694824219,386.6666564941406
203748,441,1,3,3,0,3,2,727.272705078125,399.9999694824219,386.6666564941406
203848,437,1,3,3,0,3,2,727.272705078125,399.9999694824219,386.6666564941406
203948,413,1,3,3,0,3,2,727.272705078125,399.9999694824219,386.6666564941406
204048,396,1,3,3,0,3,2,727.272705078125,399.9999694824219,386.6666564941406
204148,379,1,3,3,0,3,2,749.0908813476562,360.0,360.0
204248,369,1,3,3,0,3,2,749.0908813476562,360.0,360.0
204348,391,1,3,3,0,3,2,749.0908813476562,360.0,360.0
204448,386,1,3,3,0,3,2,749.0908813476562,360.0,360.0
204548,387,1,3,3,0,3,2,749.0908813476562,360.0,360.0
204648,386,1,3,3,0,3,2,749.0908813476562,360.0,360.0
204748,387,1,3,3,0,3,2,749.0908813476562,373.33331298828125,346.6666564941406
204848,385,1,3,3,0,3,2,749.0908813476562,373.33331298828125,346.6666564941406
