timestamp,controller.ctr_yaw,controller.pitch,controller.pitchRate,controller.r_pitch,controller.r_roll,controller.r_yaw
111557,0,0.0,4.82689094543457,-0.00021601705520879477,-0.001762226689606905,-0.00286497944034636
111657,0,0.0,5.214622497558594,0.005120954476296902,-0.0023903294932097197,0.002362665254622698
111757,0,0.0,5.601285457611084,-0.007828004658222198,-0.004925666842609644,0.0005856993375346065
111857,0,0.0,5.32210111618042,-0.0009566325461491942,0.00034034770214930177,-0.0038970608729869127
111957,0,0.0,4.8430376052856445,0.0007876157760620117,-0.0005501803243532777,-0.005385533906519413
112057,0,0.0,5.522363185882568,0.0009864469757303596,-0.0012085862690582871,-0.002354731084778905
112157,0,0.0,6.174546718597412,0.000405868049710989,-0.001220832229591906,0.0015356935327872634
112257,0,0.0,6.064207553863525,-0.005654365289956331,0.0007895487360656261,-0.00040057473233900964
112357,0,0.0,5.882904529571533,-0.0012903783936053514,-0.0016173649346455932,-0.0014449087902903557
112457,0,0.0,5.802177429199219,0.003554148133844137,-0.0032488289289176464,-0.0008251366089098155
112557,180,0.46013060212135315,8.453001022338867,0.01170879602432251,-0.006085629109293222,0.0054397317580878735
112657,678,-0.3290669620037079,-0.3751630187034607,0.06915397942066193,0.031155068427324295,0.10246333479881287
112757,-880,-1.8908231258392334,-13.187396049499512,0.15200452506542206,0.15373533964157104,-0.12611550092697144
112857,143,-1.9431264400482178,-9.596883773803711,-0.19700241088867188,-0.012332999147474766,0.03508184477686882
112957,300,-0.8512908816337585,-7.4119672775268555,0.5841144323348999,-0.03631605952978134,0.030019233003258705
113057,2410,-1.7843888998031616,-14.399168968200684,0.13989320397377014,0.4179834723472595,0.0747336596250534
113157,735,-2.3825290203094482,-18.614418029785156,-0.25518640875816345,-0.23248706758022308,0.009816865436732769
113257,853,-2.928903818130493,-15.776686668395996,-0.010392661206424236,0.04498012363910675,0.025724630802869797
113357,805,-3.189894914627075,-11.702028274536133,-0.12511220574378967,-0.10397002100944519,0.006879577413201332
113457,804,-2.740842580795288,-5.400125503540039,-0.10452976822853088,0.08858249336481094,-0.0011545608285814524
113557,655,-2.2018816471099854,-2.8655881881713867,-0.007083066273480654,0.06777708977460861,-0.005036978051066399
113657,517,-1.3779438734054565,1.5268878936767578,0.10445272922515869,0.08753777295351028,-0.020466940477490425
113757,852,-0.4921489357948303,5.771471977233887,0.1797020435333252,0.07044442743062973,0.002169449348002672
113857,862,-0.05931463837623596,4.326688289642334,0.022220317274332047,-0.028967641294002533,0.0026626759208738804
113957,698,0.39770829677581787,3.610710620880127,0.10189654678106308,-0.13359850645065308,-0.006238037720322609
114057,716,1.1277645826339722,5.198575019836426,0.13630352914333344,-0.10787402838468552,0.009435164742171764
114157,535,1.2919942140579224,1.7724858522415161,0.043180789798498154,0.01618601381778717,-0.012555344961583614
114257,739,1.201393485069275,0.46156585216522217,0.07271348685026169,-0.03875800967216492,-0.013931307010352612
114357,779,0.6312747001647949,-2.0911145210266113,-0.010018044151365757,-0.08330579102039337,-0.004669378511607647
114457,843,-0.36478567123413086,-6.323204040527344,-0.13002969324588776,0.053725164383649826,0.005553468130528927
114557,1022,-1.2157622575759888,-8.2280855178833,-0.14171333611011505,0.17488043010234833,-0.0036775260232388973
114657,956,-1.966479778289795,-8.145875930786133,-0.11253072321414948,0.19883619248867035,-0.012275121174752712
114757,863,-2.578855276107788,-7.693858623504639,-0.0596640482544899,0.08659432083368301,-0.004699305631220341
114857,894,-2.8889706134796143,-5.49147891998291,-0.04180287942290306,-0.0001700177526799962,-0.007876927964389324
114957,1046,-3.106070041656494,-4.381556987762451,-0.05826839432120323,-0.094340018928051,0.013977352529764175
115057,948,-3.057072401046753,-3.4819674491882324,-0.10817483812570572,0.009220628999173641,-0.0029645180329680443
115157,768,-3.0083508491516113,-2.293379783630371,0.023333514109253883,-0.08592693507671356,0.003465039888396859
115257,826,-3.056795120239258,-3.0057475566864014,0.01863403618335724,-0.08599696308374405,-0.0026623925659805536
115357,1016,-2.8577518463134766,-1.5310311317443848,-0.007893986068665981,-0.027348563075065613,0.0010139171499758959
