timestamp,kalman.varZ,kalman.varPX,kalman.varPY,kalman.varPZ,kalman.varD0,kalman.varD1
156073,1.0002560202337918e-06,0.00019460657495073974,0.00021632817515637726,0.00020619486167561263,1.199476082547335e-05,1.1809405805252027e-05
156173,1.00007298442506e-06,0.00022196157078724355,0.00024253952142316848,0.00023868182324804366,1.2404873814375605e-05,1.2219552445458248e-05
156273,1.00008196568524e-06,0.00020460756786633283,0.00024366157595068216,0.00023097115627024323,1.246395731868688e-05,1.19658025141689e-05
156373,1.0002560202337918e-06,0.0002362515078857541,0.0002694261202123016,0.00025944970548152924,1.3072447472950444e-05,1.2714084732579067e-05
156473,1.0002560202337918e-06,0.0002507658791728318,0.0002725610393099487,0.0002334829478058964,1.3210807992436457e-05,1.3020133337704465e-05
156575,1.0000809425037005e-06,0.0002700876211747527,0.0002774084859993309,0.00027125157066620886,1.3542808119382244e-05,1.3532439879782032e-05
156674,2.0116681298532058e-06,0.00021857203682884574,0.00018447497859597206,0.00021037310943938792,1.212789720739238e-05,1.2574520042107906e-05
156773,3.0754381441511214e-06,0.00019276005332358181,0.0001881360512925312,0.00019515876192599535,1.2095545571355615e-05,1.2156231605331413e-05
156873,2.918804511864437e-06,9.287957800552249e-05,0.00011861581879202276,0.00021260863286443055,1.0880607078433968e-05,1.0906971510848962e-05
156973,1.1509106343510211e-06,0.00012411178613547236,9.460806904826313e-05,0.00014483099221251905,1.0212023880740162e-05,1.097406948247226e-05
157074,1.0000809425037005e-06,0.00016938617045525461,0.00014606243348680437,0.0002046504378085956,1.129913107433822e-05,1.1667178114294074e-05
157173,1.0000160273193615e-06,0.00019327830523252487,0.0001800673344405368,0.0002498046960681677,1.1725137483153958e-05,1.1760132110794075e-05
157273,1.0000809425037005e-06,0.00021051746443845332,0.00021692304289899766,0.0002544804010540247,1.2309287740208674e-05,1.198030986415688e-05
157373,1.000017050500901e-06,0.00023882524692453444,0.0002493949141353369,0.00024585987557657063,1.2604599760379642e-05,1.2271633750060573e-05
157473,1.0000134125220939e-06,0.00025730679044499993,0.00027121405582875013,0.0002570484357420355,1.2744299965561368e-05,1.24251337183523e-05
157573,1.000076281343354e-06,0.0002526810858398676,0.0002805011172313243,0.00026310927933081985,1.2843657714256551e-05,1.2392591997922864e-05
157673,1.000017050500901e-06,0.00026656751288101077,0.0002913523348979652,0.0002601257583592087,1.2962416803929955e-05,1.2624109331227373e-05
157773,1.2657307024710462e-06,0.0002288507530465722,0.00024521019076928496,0.00024298795324284583,1.206275283038849e-05,1.1851464478240814e-05
157873,1.4516845112666488e-06,0.0001681990979705006,0.00021848251344636083,0.00022107995755504817,1.1644448932202067e-05,1.1076425835199188e-05
157973,1.4999523045844398e-06,0.0001411305129295215,0.00020606652833521366,0.00021179667965043336,1.1510066542541608e-05,1.084238010662375e-05
158073,1.100163558476197e-06,0.00011612553498707712,0.00019896878802683204,0.00017741510237101465,1.1236595128139015e-05,1.0358688086853363e-05
158173,2.051550154646975e-06,0.00011597386037465185,0.00018170246039517224,0.00018212974828202277,1.067783341568429e-05,9.880865945888218e-06
158273,1.0000123893405544e-06,0.00011588251800276339,0.0002162246237276122,0.00021161916083656251,1.1368371815478895e-05,1.015540419757599e-05
158373,1.08972824364173e-06,0.00017050323367584497,0.00025665893917903304,0.0002650654932949692,1.194121523440117e-05,1.1101928066636901e-05
158473,1.9427395727689145e-06,0.0001707667688606307,0.00023117009550333023,0.0002771947765722871,1.1534897566889413e-05,1.0839805327123031e-05
158573,3.252162969147321e-06,0.00012606088421307504,0.00017345021478831768,0.0002508577308617532,1.0792068678711075e-05,9.95484515442513e-06
158673,2.632937821545056e-06,0.00011866732529597357,0.00020678913278970867,0.00019295321544632316,1.1333969268889632e-05,1.0101951374963392e-05
158773,1.8266721326654078e-06,8.257787703769282e-05,9.546260844217613e-05,0.00018324804841540754,9.722514732857235e-06,9.617743671697099e-06
158873,2.759185235845507e-06,9.453094389755279e-05,0.00010797091817948967,0.00018695183098316193,1.0051307071989868e-05,9.587956810719334e-06
158973,2.209947751907748e-06,8.95829580258578e-05,0.00010044378723250702,0.0001498440105933696,9.771252734935842e-06,9.420708011020906e-06
159073,1.0000286465583486e-06,8.998526755021885e-05,0.00012093780969735235,0.0001916176697704941,1.0277672117808834e-05,9.644058081903495e-06
159173,9.999999974752427e-07,0.00014107671449892223,0.0001722849701764062,0.000237341140746139,1.113138841901673e-05,1.0542798008827958e-05
159273,1.0849432783288648e-06,0.0001923429372254759,0.00022014114074409008,0.00026282647741027176,1.170128416561056e-05,1.1202065252291504e-05
159373,1.0970609309879364e-06,0.0002215036074630916,0.00024652056163176894,0.00024847156601026654,1.1755701962101739e-05,1.1331869245623238e-05
159473,1.1010519074261538e-06,0.00023406112450174987,0.0002640701422933489,0.00024374894564971328,1.1747866665245965e-05,1.126402185036568e-05
159573,1.1114389053545892e-06,0.00025852947146631777,0.00028768996708095074,0.0002559783461038023,1.1941520824620966e-05,1.1511143384268507e-05
159673,1.0995554475812241e-06,0.00024720115470699966,0.0002836556814145297,0.00023226268240250647,1.1726453521987423e-05,1.1229893971176352e-05
159773,1.7941108580998844e-06,0.00020719227904919535,0.0002101714926538989,0.00019800281734205782,1.055136090144515e-05,1.0537485650274903e-05
159873,1.1068215144405258e-06,0.00010274971282342449,0.0001781769678927958,0.00016649793542455882,1.0257046596962027e-05,9.444715033168904e-06
159973,1.1000977337971563e-06,0.00014917350199539214,0.00021212770661804825,0.0002109683700837195,1.0790010492200963e-05,1.0249899787595496e-05
160073,1.1032188922399655e-06,0.00019213935593143106,0.00024038054107222706,0.0002322684886166826,1.1175449799338821e-05,1.0845717952179257e-05
160173,1.11228314381151e-06,0.00022302634897641838,0.00025975872995331883,0.00023025559494271874,1.1369547792128287e-05,1.1131308383482974e-05
160273,1.124557456932962e-06,0.00025286461459472775,0.0002839851949829608,0.00023906302521936595,1.1738525245164055e-05,1.1501597327878699e-05
160373,9.999999974752427e-07,0.0002657633740454912,0.0002937992103397846,0.00021297663624864072,1.173701457446441e-05,1.1474467100924812e-05
160473,1.1161951078975108e-06,0.00027753671747632325,0.0003047838981729001,0.00022196413192432374,1.1853819160023704e-05,1.1555560377018992e-05
160573,1.1256623793087783e-06,0.00025211312458850443,0.0002897877711802721,0.0002197498397435993,1.1674079360091127e-05,1.1202702808077447e-05
160673,1.4212613450581557e-06,0.00023521107505075634,0.0002397859061602503,0.00021142860350664705,1.1022251783288084e-05,1.1002127394021954e-05
160773,1.0962381793433451e-06,0.0001023263976094313,0.00018537687719799578,0.00015840071137063205,1.054267613653792e-05,9.568519999447744e-06
160873,1.562246779940324e-06,0.00015656928007956594,0.00022557507327292114,0.0002372096641920507,1.1291859664197545e-05,1.0645429028954823e-05
160973,3.196468696842203e-06,0.00018574489513412118,0.0002177353308070451,0.0002663522318471223,1.1363989870005753e-05,1.1179700777574908e-05
161073,2.6115114906133385e-06,0.0002346938126720488,0.0002593855024315417,0.00017608577036298811,1.1618755706876982e-05,1.1496240404085256e-05
161173,2.9813838864356512e-06,0.0003043142205569893,0.0003254293114878237,0.00018545564671512693,1.2144417269155383e-05,1.2046968549839221e-05
161273,2.7499834232003195e-06,0.0001547416322864592,8.220712334150448e-05,0.0002044094871962443,9.31479280552594e-06,9.908190804708283e-06
161373,1.0000009069699445e-06,0.00012918324500788003,0.00013044527440797538,0.00022121108486317098,1.0519972420297563e-05,1.0240617484669201e-05
161475,1.0000160273193615e-06,0.00017574494995642453,0.00018611062841955572,0.0002319970226380974,1.1532513781276066e-05,1.1167024240421597e-05
161576,1.164737682302075e-06,0.00023464731930289418,0.0002502563875168562,0.00024948688223958015,1.2625256204046309e-05,1.2277563655516133e-05
161675,1.0109858976647956e-06,0.0002576613915152848,0.00027561941533349454,0.00023759844771120697,1.314765540882945e-05,1.2860286915383767e-05
161775,1.018811531139363e-06,0.0002421640238026157,0.00025606530834920704,0.0002377681521466002,1.2875587344751693e-05,1.2715657248918433e-05
161875,1.0236801699647913e-06,0.00022980375797487795,0.0002407535066595301,0.00023581911227665842,1.2774345123034436e-05,1.2673175660893321e-05
161975,1.4131444459053455e-06,0.00014975470548961312,0.00015293290198314935,0.00025182426907122135,1.1482219633762725e-05,1.145300211646827e-05
162075,1.8669904875423526e-06,0.00011585289030335844,0.00012182266800664365,0.00021066587942186743,1.0976802514051087e-05,1.0713526535255369e-05
162175,1.917258032335667e-06,0.00012696057092398405,0.00011937507952097803,0.00023261723981704563,1.1543703294591978e-05,1.0773116628115531e-05
162274,2.7878252240043366e-06,0.00011818027996923774,0.0001366210781270638,0.000225449723075144,1.1026101674360689e-05,1.0524619028728921e-05
162374,2.332714984731865e-06,0.00013353797839954495,0.00014443778491113335,0.00019729373161680996,1.1254145647399127e-05,1.068767232936807e-05
162474,1.4197490827427828e-06,2.1589756215689704e-05,2.126181061612442e-05,0.00016859070456121117,8.348539267899469e-06,7.969974831212312e-06
162574,1.0164841341975261e-06,6.276196654653177e-05,6.329675670713186e-05,0.00020775484154000878,9.680235052655917e-06,9.309972483606543e-06
162673,1.026225731948216e-06,8.497871021972969e-05,8.631604578113183e-05,0.00020290860265959054,1.0119097169081215e-05,9.802213753573596e-06
162773,1.022659716909402e-06,0.00010215070506092161,0.00010417338489787653,0.00019965811225119978,1.033913667924935e-05,1.0084658242703881e-05
162873,1.0227849998045713e-06,0.00011245880887145177,0.00011474110215203837,0.00021610743715427816,1.0471464520378504e-05,1.0279969501425512e-05
162973,1.0355973927289597e-06,0.0001105529663618654,0.0001126515562646091,0.000215907086385414,1.0479832781129517e-05,1.0345240298192948e-05
163073,1.0414476037112763e-06,0.00011501352855702862,0.00011715634900610894,0.00021006421593483537,1.0640351320034824e-05,1.0538815331528895e-05
163173,1.1909195336556877e-06,0.00011815348261734471,0.00012009172496618703,0.00022019085008651018,1.0763043974293396e-05,1.068716483132448e-05
163273,1.0316813359168009e-06,0.00011518297833390534,0.00011714629363268614,0.00021690411085728556,1.0845518772839569e-05,1.0784341611724813e-05
163373,9.999999974752427e-07,9.406117169419304e-05,9.543541091261432e-05,0.0001822866906877607,1.0123301763087511e-05,1.0083263987326063e-05
163473,1.0088845101563493e-06,9.021687583299354e-05,9.126646909862757e-05,0.0002010694151977077,9.95279333437793e-06,9.92218883766327e-06
163573,1.0252482525174855e-06,0.00010087819828186184,0.00010210671462118626,0.00021181291958782822,1.01706455097883e-05,1.014064037008211e-05
163673,1.0264992624797742e-06,0.00010640158143360168,0.00010792070679599419,0.00019614647317212075,1.0155073141504545e-05,1.0122502317244653e-05
163773,1.0157018550671637e-06,0.00010832066618604586,0.00010996267519658431,0.00018530535453464836,9.93887078948319e-06,9.906041668727994e-06
163873,1.017107365441916e-06,0.00010777592251542956,0.00010934398596873507,0.0002009469026234001,9.837357538344804e-06,9.807899004954379e-06
163973,1.0242451935482677e-06,9.015436808113009e-05,9.124005009653047e-05,0.00019647667068056762,9.457037776883226e-06,9.436211257707328e-06
164073,1.0167499340241193e-06,9.93557259789668e-05,0.00010067564289784059,0.00018623574578668922,9.566461812937632e-06,9.541006875224411e-06
164173,1.0117157671629684e-06,0.00010107749403687194,0.00010238889080937952,0.00020102383859921247,9.580428013578057e-06,9.55610812525265e-06
164273,1.0262679097650107e-06,0.0001033053922583349,0.00010462603677297011,0.00020975085499230772,9.728234545036685e-06,9.70417295320658e-06
164373,9.999999974752427e-07,9.284129919251427e-05,9.390995546709746e-05,0.00018600105249788612,9.395615961693693e-06,9.376827620144468e-06
164473,1.015254156300216e-06,0.00010452816786710173,0.00010587862925603986,0.00020256268908269703,9.699493602965958e-06,9.676882655185182e-06
164573,1.0286390761393704e-06,0.00011190487566636875,0.00011349133274052292,0.00021629771799780428,9.97711413219804e-06,9.95233676803764e-06
164673,1.0000010206567822e-06,0.0001092047241399996,0.00011089866166003048,0.00018528722284827381,9.888819477055222e-06,9.862266779236961e-06
164773,1.1216149005122134e-06,0.0001132133838837035,0.00011409573926357552,0.00020282412879168987,9.929853149515111e-06,9.918511750584003e-06
164873,1.1414308573876042e-06,0.00011526845628395677,0.00011514240031829104,0.00021967555221635848,1.0081183972943109e-05,1.008440631267149e-05
164973,1.2069731383235194e-06,0.00011031888425350189,0.00011142019502585754,0.00021362780535127968,1.0089093848364428e-05,1.0071661563415546e-05
165073,1.1441645710874582e-06,0.00010102910891873762,0.00010217572707915679,0.00019856980361510068,9.817278623813763e-06,9.798683095141314e-06
165173,1.1749783652703627e-06,0.00010483493679203093,0.00010606540308799595,0.0002145131875295192,9.93388948700158e-06,9.914226211549249e-06
165273,1.201006057272025e-06,9.821142884902656e-05,9.926905477186665e-05,0.00021265787654556334,9.841354767559096e-06,9.824733751884196e-06
165373,1.1499631682454492e-06,0.00010828458471223712,0.00010956309415632859,0.00020477733050938696,1.0073608791572042e-05,1.0053523510578088e-05
165473,1.1684394394251285e-06,0.0001105044866562821,0.00011197415005881339,0.00019885931396856904,1.0048641343018971e-05,1.0026081326941494e-05
165573,1.2068220485161874e-06,0.00011447307770140469,0.00011603855091379955,0.0002155010006390512,1.0133544492418878e-05,1.0110129551321734e-05
165673,9.999999974752427e-07,0.0001084625837393105,0.00011009562149411067,0.00018945214105769992,9.982697520172223e-06,9.958294867828954e-06
165773,1.0076907983602723e-06,0.00010446658416185528,0.00010603739065118134,0.00019149633590131998,9.851153663475998e-06,9.825429515331052e-06
165873,1.0202869589193142e-06,0.00011031384929083288,0.00011202615860383958,0.0002073239447781816,9.975016837415751e-06,9.945461897586938e-06
165973,1.0257234634991619e-06,0.0001162944026873447,0.00011826970876427367,0.00020478568330872804,1.0110591574630234e-05,1.0077535080199596e-05
166073,1.0177014928558492e-06,0.00011002378596458584,0.00011182582238689065,0.00019125695689581335,9.86914528766647e-06,9.840450729825534e-06
166173,1.0121307241206523e-06,0.00010289099009241909,0.00010425915388623253,0.00020582963770721108,9.732271792017855e-06,9.709940059110522e-06
166273,1.1409812259444152e-06,0.00010550944716669619,0.00010636038496159017,0.0002149147039745003,9.923374818754382e-06,9.908736501529347e-06
166373,1.12176326183544e-06,0.0001078824425349012,0.00010779448348330334,0.00019631309260148555,9.910402695822995e-06,9.911361303238664e-06
166473,1.1229975598325836e-06,0.00010988245776388794,0.00010943149391096085,0.000197507775737904,9.814454642764758e-06,9.819192200666294e-06
166573,1.1363553085175226e-06,0.00010457652388140559,0.00010419901082059368,0.00021784889395348728,9.778128514881246e-06,9.779917490959633e-06
166673,1.940378979270463e-06,8.817944762995467e-05,8.815826004138216e-05,0.00021270893921609968,9.353788300359156e-06,9.351708285976201e-06
166773,2.918874315582798e-06,9.901751764118671e-05,9.849763591773808e-05,0.00019680813420563936,9.400445378560107e-06,9.40497648116434e-06
166873,1.8836287836165866e-06,9.497193968854845e-05,8.174524555215612e-05,0.0001616960362298414,8.825089025776833e-06,9.013403541757725e-06
166973,2.128528876710334e-06,9.473709360463545e-05,9.09650043467991e-05,0.0001784858905011788,9.002178558148444e-06,9.044951184478123e-06
167073,1.589489897924068e-06,6.552521517733112e-05,8.772918226895854e-05,0.0001517462224001065,8.784177225606982e-06,8.55418784340145e-06
167173,1.6452062254757038e-06,6.34793977951631e-05,0.00010105683759320527,0.00016999267973005772,8.923260793380905e-06,8.595055078330915e-06
167273,1.8862486967918812e-06,7.729875505901873e-05,0.00011249457747908309,0.00018959060253109783,9.188043804897461e-06,8.691188668308314e-06
167373,1.6610327975286054e-06,7.308128260774538e-05,0.00010395644494565204,0.00016236423107329756,8.995946700451896e-06,8.449035703961272e-06
167473,1.7243895626961603e-06,7.320773147512227e-05,0.0001093033206416294,0.00016925536328926682,9.18882778933039e-06,8.613813406554982e-06
167573,1.8798114069795702e-06,7.965181430336088e-05,0.00011512614582898095,0.00019042483472730964,9.53955441218568e-06,9.006638720165938e-06
167673,1.6052681530709378e-06,7.35076391720213e-05,0.00011070151958847418,0.00015219957276713103,9.455723557039164e-06,8.902852641767822e-06
167773,1.7477676692578825e-06,7.065956015139818e-05,0.00010953832679660991,0.00015578985039610416,9.310993846156634e-06,8.637643077236135e-06
167873,1.4052499182071188e-06,8.06070092949085e-05,0.0001222210266860202,0.00019406751380302012,9.485951522947289e-06,8.810093277134001e-06
167973,3.337188672958291e-06,0.00010838254092959687,0.00013183476403355598,0.0002514524385333061,9.595493793312926e-06,9.257554665964562e-06
168073,2.847697487595724e-06,0.00013314127863850445,0.0001458784390706569,0.00018139048188459128,9.66804327617865e-06,9.467630661674775e-06
168173,1.872486336651491e-06,0.00013536457845475525,0.00010452874266775325,0.00017051394388545305,8.722317033971194e-06,9.29731049836846e-06
168273,2.6973145850206492e-06,0.0001108417272916995,0.00010952169395750389,0.0002004263224080205,8.769568921707105e-06,8.923144378059078e-06
168373,1.1091862006651354e-06,5.873017289559357e-05,0.00010377152648288757,0.00014260932221077383,8.556755346944556e-06,7.762920176901389e-06
168473,1.3373369256441947e-06,0.00010712408402469009,0.0001425333903171122,0.00020221508748363703,9.325582141173072e-06,8.841863746056333e-06
168573,2.1937598830845673e-06,0.00013591536844614893,0.00014804411330260336,0.00021421024575829506,9.578987373970449e-06,9.424903510080185e-06
168673,1.0000010206567822e-06,5.5200085625983775e-05,0.00010582069808151573,0.00013802362082060426,9.1239917310304e-06,8.368566341232508e-06
168773,1.4253212157200323e-06,0.00010659262625267729,0.00015540837193839252,0.0001859675976447761,9.99841904558707e-06,9.417629371455405e-06
168873,2.7646867692965316e-06,0.00015585341316182166,0.00018764934793580323,0.00020876532653346658,1.0269634913129266e-05,1.0037880201707594e-05
168973,3.537282964316546e-06,0.00022723599977325648,0.00026226165937259793,0.0002138752315659076,1.1266612091276329e-05,1.105408045987133e-05
169073,2.0997852061555022e-06,0.00012161302583990619,7.435819134116173e-05,0.00015958356379996985,8.574581443099305e-06,9.067493920156267e-06
169173,2.3958746169228107e-06,0.00011308037210255861,7.265868771355599e-05,0.00016828704974614084,8.28327756607905e-06,9.013792805490084e-06
169273,2.6337033887102734e-06,0.00012150382826803252,8.081912528723478e-05,0.00018709650612436235,8.350549251190387e-06,9.22121853363933e-06
169373,1.983772790481453e-06,0.00011565420572878793,8.104574226308614e-05,0.00015815175720490515,8.392724339501001e-06,9.127360499405768e-06
169473,1.0814461575137102e-06,9.721530659589916e-05,9.963090997189283e-05,0.00017656538693699986,8.931287993618753e-06,9.012371265271213e-06
169573,1.1133621455883258e-06,0.0001626275625312701,0.00016143439279403538,0.00023820647038519382,1.0213557288807351e-05,1.0262243449687958e-05
169673,1.1165118394274032e-06,0.00019619862723629922,0.00019968708511441946,0.00023234932450577617,1.080143829312874e-05,1.0773917892947793e-05
169776,1.0000160273193615e-06,0.00022956699831411242,0.0002410497108940035,0.00024202087661251426,1.1506459486554377e-05,1.1354723028489389e-05
169876,1.0002560202337918e-06,0.0002595741825643927,0.00027581569156609476,0.0002601874293759465,1.2145527762186248e-05,1.1931218978133984e-05
169975,1.0000160273193615e-06,0.00026713302941061556,0.0002869134477805346,0.000247221440076828,1.2386339221848175e-05,1.2162808161519933e-05
170073,1.115052327804733e-06,0.0002871788456104696,0.00031023271731100976,0.00023688188230153173,1.2667161172430497e-05,1.2480240002332721e-05
170173,1.8469058886694256e-06,0.00022528985573444515,0.00019911283743567765,0.00023112546477932483,1.1165633623022586e-05,1.1720849215635099e-05
170273,2.9142227049305802e-06,0.00015796429943293333,0.0001228325127158314,0.0002431850298307836,1.0507471415621694e-05,1.1294717296550516e-05
170375,1.0000809425037005e-06,5.8494595577940345e-05,6.427493644878268e-05,0.00014159013517200947,9.756666258908808e-06,9.960637726180721e-06
170475,1.8499141560823773e-06,0.000113587302621454,0.00011402044037822634,0.00021531301899813116,1.0651505363057368e-05,1.0866239790630061e-05
170573,3.2377133720729034e-06,0.0001741568703437224,0.0001687858602963388,0.00023678196885157377,1.1423657269915566e-05,1.1578718840610236e-05
170673,1.7776575305106235e-06,0.000193405183381401,0.00012573710409924388,0.00019654420611914247,1.0176971954933833e-05,1.0880470654228702e-05
170775,1.0819788940352737e-06,7.192349585238844e-05,0.00012252335727680475,0.00015341430844273418,9.92070090433117e-06,8.92297612153925e-06
170875,1.0000809425037005e-06,0.00013008656969759613,0.00017919235688168555,0.00024863029830157757,1.1126761819468811e-05,1.0328762982680928e-05
170974,1.0000809425037005e-06,0.000181673196493648,0.00022754045494366437,0.00026770145632326603,1.1889293091371655e-05,1.1268904927419499e-05
171074,1.0000809425037005e-06,0.0002222539042122662,0.00026409063138999045,0.00026660034200176597,1.2294025509618223e-05,1.1802523658843711e-05
171174,1.0000809425037005e-06,0.00024473638040944934,0.0002842350222636014,0.00027049248456023633,1.2603772120201029e-05,1.2169012734375428e-05
171274,1.000017050500901e-06,0.00023988597968127578,0.0002723073121160269,0.00025793429813347757,1.248365606443258e-05,1.2150225302320905e-05
171373,1.0000809425037005e-06,0.0002560898719821125,0.00028928907704539597,0.00025547531549818814,1.2582167983055115e-05,1.2259512004675344e-05
171473,9.999999974752427e-07,0.0002750615240074694,0.00031036074506118894,0.0002728654653765261,1.270751454285346e-05,1.236540174431866e-05
171573,1.0000809425037005e-06,0.00026565001462586224,0.00030086119659245014,0.0002792046288959682,1.2627014257304836e-05,1.2276179404580034e-05
171673,1.0000809425037005e-06,0.00025635756901465356,0.00029220725991763175,0.0002593451354186982,1.2424588931025937e-05,1.2051401427015662e-05
171773,1.0000809425037005e-06,0.0002711485722102225,0.0003055127745028585,0.00027879702975042164,1.2650484677578788e-05,1.2294595762796234e-05
171873,1.1010010894096922e-06,0.00028418179135769606,0.0003201186191290617,0.0002895811921916902,1.2800816875824239e-05,1.2404176231939346e-05
171973,9.999999974752427e-07,0.0002683910424821079,0.0002993289672303945,0.0002586778427939862,1.2533502740552649e-05,1.2182029422547203e-05
172073,1.0000266001952696e-06,0.00023092654009815305,0.00025322852889075875,0.0002081363054458052,1.1772325706260744e-05,1.1489967619127128e-05
172173,1.0000503607443534e-06,0.00025291144265793264,0.000277635088423267,0.0002477302332408726,1.2155374861322343e-05,1.1836573321488686e-05
172273,1.872630491561722e-06,0.00020165792375337332,0.00022763096785638481,0.00022637569054495543,1.1504587746458128e-05,1.1229568372073118e-05
172373,3.1655947623221437e-06,0.00015641881327610463,0.00017859676154330373,0.0001864814548753202,1.068850360752549e-05,1.0462942555022892e-05
172473,9.999999974752427e-07,5.704264549422078e-05,0.00015453319065272808,0.00011600057041505352,1.0245520570606459e-05,9.146877346211113e-06
172573,1.0785853419292835e-06,0.00011097237438661978,0.00020091113401576877,0.0002009530580835417,1.1109403203590773e-05,1.0265205673931632e-05
172673,1.1015473546649446e-06,0.00016487951506860554,0.00023843228700570762,0.000230381716392003,1.1534083569131326e-05,1.0961983207380399e-05
172773,1.1105872772532166e-06,0.0002111035428242758,0.00026683369651436806,0.00023909020819701254,1.1692708540067542e-05,1.1303129213047214e-05
172873,1.1119561804662226e-06,0.00023580690321978182,0.000272261502686888,0.0002529425546526909,1.164491732197348e-05,1.1351939065207262e-05
172973,1.124655000239727e-06,0.0002328161062905565,0.00027178117306903005,0.00024174124700948596,1.1625559636740945e-05,1.112681729864562e-05
173073,9.999999974752427e-07,0.00024001098063308746,0.00026962754782289267,0.00023588549811393023,1.1627211279119365e-05,1.1203816939087119e-05
173173,1.0000829888667795e-06,0.0002538864209782332,0.00027878122637048364,0.0002490711340215057,1.1860661288665142e-05,1.1470181561890058e-05
173273,1.1150026466566487e-06,0.0002731040585786104,0.0002972654183395207,0.00024819254758767784,1.2099393643438816e-05,1.1717697816493455e-05
173373,1.0000180736824404e-06,0.0002595477271825075,0.00028151963488198817,0.00023161513672675937,1.1866521163028665e-05,1.150717889686348e-05
173473,9.999999974752427e-07,0.0002131499641109258,0.00021585545619018376,0.0001901234791148454,1.0967905836878344e-05,1.0835243301698938e-05
173573,1.00001909686398e-06,0.00021098538127262145,0.0002129021886503324,0.00020651034719776362,1.1038790034945123e-05,1.090107161871856e-05
173673,1.1088606015619007e-06,0.0002289874100824818,0.0002388098946539685,0.00022679669200442731,1.136188529926585e-05,1.1116955647594295e-05
173773,1.000084012048319e-06,0.0002211220853496343,0.00023344927467405796,0.0002089144109049812,1.1175274266861379e-05,1.0920673048531171e-05
173873,1.0000851489166962e-06,0.00021457111870404333,0.0002349155693082139,0.00023303221678361297,1.124389746109955e-05,1.0921579814748839e-05
173973,1.0000201200455194e-06,0.00023566189338453114,0.0002559877175372094,0.00023180250718723983,1.157133374363184e-05,1.1296652701275889e-05
174073,1.0000087513617473e-06,0.00023099302779883146,0.00026036298368126154,0.00021656163153238595,1.1583017112570815e-05,1.1235866622882895e-05
