timestamp,gyro.xVariance,gyro.yVariance,gyro.zVariance,gyro.x,gyro.y,gyro.z
153853,8.141464233398438,14.46966552734375,14.585201263427734,0.20929840207099915,0.12412342429161072,-0.20839829742908478
153953,8.141464233398438,14.46966552734375,14.585201263427734,-0.02743854746222496,0.07673082500696182,0.1684897541999817
154056,8.141464233398438,14.46966552734375,14.585201263427734,-0.099554143846035,-0.07375191897153854,0.059528689831495285
154156,8.141464233398438,14.46966552734375,14.585201263427734,-0.12057913839817047,0.20922967791557312,0.054648905992507935
154256,8.141464233398438,14.46966552734375,14.585201263427734,0.12055785953998566,-0.23568212985992432,-0.257730633020401
154356,8.141464233398438,14.46966552734375,14.585201263427734,-0.0024626897647976875,0.26150545477867126,0.06280399113893509
154455,8.141464233398438,14.46966552734375,14.585201263427734,-0.08178066462278366,-0.009158309549093246,0.023423343896865845
154553,8.141464233398438,14.46966552734375,14.585201263427734,0.15026557445526123,0.13465429842472076,0.178849995136261
154656,8.141464233398438,14.46966552734375,14.585201263427734,-0.046608589589595795,-0.06383157521486282,0.07112593948841095
154755,8.141464233398438,14.46966552734375,14.585201263427734,-0.11887454241514206,-0.02730192057788372,0.15152031183242798
154855,8.141464233398438,14.46966552734375,14.585201263427734,-0.440054714679718,-0.2600038945674896,2.3514533042907715
154953,8.141464233398438,14.46966552734375,14.585201263427734,-3.448931932449341,4.887646675109863,3.522909641265869
155055,8.141464233398438,14.46966552734375,14.585201263427734,-5.959547519683838,-2.2074997425079346,10.540448188781738
155155,8.141464233398438,14.46966552734375,14.585201263427734,49.808998107910156,0.7584959864616394,-12.602410316467285
155254,8.141464233398438,14.46966552734375,14.585201263427734,11.790996551513672,-5.578891754150391,-10.26381778717041
155354,8.141464233398438,14.46966552734375,14.585201263427734,-20.157480239868164,-4.798161506652832,-12.106295585632324
155453,8.141464233398438,14.46966552734375,14.585201263427734,-18.861774444580078,-0.15673565864562988,-10.681537628173828
155553,8.141464233398438,14.46966552734375,14.585201263427734,2.7318243980407715,-0.3740004003047943,-8.953980445861816
155653,8.141464233398438,14.46966552734375,14.585201263427734,3.6264312267303467,3.4999780654907227,-8.237900733947754
155753,8.141464233398438,14.46966552734375,14.585201263427734,-22.48682975769043,17.026676177978516,-5.510012626647949
155853,8.141464233398438,14.46966552734375,14.585201263427734,-11.363520622253418,2.6969029903411865,-3.0774881839752197
155953,8.141464233398438,14.46966552734375,14.585201263427734,-0.4164655804634094,4.742908477783203,-1.7530336380004883
156053,8.141464233398438,14.46966552734375,14.585201263427734,-5.665754318237305,-2.2435641288757324,-1.7008475065231323
156153,8.141464233398438,14.46966552734375,14.585201263427734,0.917698085308075,-7.557168006896973,-1.844286561012268
156253,8.141464233398438,14.46966552734375,14.585201263427734,8.717288970947266,-8.025710105895996,-0.19554175436496735
156353,8.141464233398438,14.46966552734375,14.585201263427734,12.261008262634277,-5.959404945373535,-0.634282648563385
156453,8.141464233398438,14.46966552734375,14.585201263427734,2.071611166000366,-4.931282997131348,-0.5587007999420166
156554,8.141464233398438,14.46966552734375,14.585201263427734,2.9462709426879883,-4.971658229827881,-0.38702020049095154
156653,8.141464233398438,14.46966552734375,14.585201263427734,-0.7763563394546509,-10.975293159484863,0.0043751634657382965
156753,8.141464233398438,14.46966552734375,14.585201263427734,0.9903721809387207,-6.9714131355285645,0.007676952518522739
156853,8.141464233398438,14.46966552734375,14.585201263427734,5.844716548919678,34.66841506958008,0.28426215052604675
156953,8.141464233398438,14.46966552734375,14.585201263427734,-3.823557138442993,7.610462188720703,0.07412302494049072
157053,8.141464233398438,14.46966552734375,14.585201263427734,10.052753448486328,5.318680763244629,1.5067881345748901
157153,8.141464233398438,14.46966552734375,14.585201263427734,2.9353187084198,6.464787006378174,0.5923890471458435
157253,8.141464233398438,14.46966552734375,14.585201263427734,-9.667476654052734,-0.035065967589616776,0.03604406863451004
157353,8.141464233398438,14.46966552734375,14.585201263427734,-2.0594089031219482,-0.6523241400718689,-0.6524389982223511
157453,8.141464233398438,14.46966552734375,14.585201263427734,-3.472679615020752,-4.3303656578063965,-0.18489255011081696
157553,8.141464233398438,14.46966552734375,14.585201263427734,-2.499213457107544,-2.4146888256073,-0.11555802822113037
157653,8.141464233398438,14.46966552734375,14.585201263427734,0.6112494468688965,-2.1531431674957275,-0.43889203667640686
157753,8.141464233398438,14.46966552734375,14.585201263427734,-0.0025731977075338364,-2.978706121444702,-0.4150482416152954
157853,8.141464233398438,14.46966552734375,14.585201263427734,3.3937084674835205,8.263249397277832,0.6573915481567383
157953,8.141464233398438,14.46966552734375,14.585201263427734,5.969986915588379,8.164514541625977,0.18614740669727325
158053,8.141464233398438,14.46966552734375,14.585201263427734,1.6675496101379395,1.4373629093170166,1.0018906593322754
158153,8.141464233398438,14.46966552734375,14.585201263427734,-6.181911945343018,-18.266714096069336,-0.7810930013656616
158253,8.141464233398438,14.46966552734375,14.585201263427734,11.693599700927734,32.895816802978516,-1.205593228340149
158353,8.141464233398438,14.46966552734375,14.585201263427734,0.5603599548339844,-2.596550226211548,-2.3121230602264404
158453,8.141464233398438,14.46966552734375,14.585201263427734,-10.373449325561523,-5.77712869644165,-1.6921955347061157
158553,8.141464233398438,14.46966552734375,14.585201263427734,-7.6242265701293945,-17.928449630737305,0.33056631684303284
158653,8.141464233398438,14.46966552734375,14.585201263427734,-3.510187864303589,-7.591011047363281,0.9519022703170776
158753,8.141464233398438,14.46966552734375,14.585201263427734,-4.0899434089660645,-10.166401863098145,1.5505461692810059
