timestamp,posCtl.targetVX,posCtl.targetVY,posCtl.targetVZ,posCtl.targetX,posCtl.targetY,posCtl.targetZ
216590,0.13179969787597656,-0.007721925154328346,0.04973950982093811,1.4931213855743408,-0.007990981452167034,0.499845027923584
216690,0.08811521530151367,-0.018887432292103767,0.07340685278177261,1.4965780973434448,-0.01037006638944149,0.49992266297340393
216790,0.04104161262512207,-0.018598120659589767,0.0555165633559227,1.4985573291778564,-0.011692328378558159,0.49996763467788696
216890,0.008004903793334961,-0.013655001297593117,0.015395700931549072,1.4995384216308594,-0.009791006334125996,0.4999898672103882
216990,-0.15646052360534668,0.01082414947450161,-0.06636655330657959,1.4999078512191772,-0.008032304234802723,0.4999980032444
217090,-0.21996259689331055,0.0025461148470640182,-0.05745711177587509,1.499984860420227,-0.007286204025149345,0.49999988079071045
217193,-0.07782745361328125,0.04253581911325455,-0.124114491045475,1.5000131130218506,0.00024862357531674206,0.49939751625061035
217292,-0.04780006408691406,0.04500202089548111,-0.11646983027458191,1.5000123977661133,0.0014758417382836342,0.49059757590293884
217393,-0.00842595100402832,0.03827150538563728,-0.16445240378379822,1.500005841255188,0.004660248290747404,0.44991713762283325
217491,0.01737666130065918,0.029752515256404877,-0.26818329095840454,1.5000079870224,0.003921781200915575,0.38475653529167175
217591,0.029001235961914062,0.01720922440290451,-0.4401765763759613,1.500008225440979,0.003841895842924714,0.2858431041240692
217691,0.02712392807006836,-0.0034128958359360695,-0.604153573513031,1.500007152557373,0.004230784252285957,0.17884136736392975
217791,0.011579513549804688,-0.017283033579587936,-0.7192152738571167,1.5000122785568237,0.0015003836015239358,0.08766697347164154
217891,-0.009543418884277344,-0.03226814419031143,-0.7280707359313965,1.5000112056732178,-0.0021789097227156162,0.028986169025301933
217991,-0.032765865325927734,-0.04586999863386154,-0.641390860080719,1.4999902248382568,-0.008166421204805374,0.004291954915970564
218091,-0.05578899383544922,-0.052730757743120193,-0.514069139957428,1.4999268054962158,-0.01596050150692463,2.8640508389798924e-05
218190,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218290,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218391,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218491,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218590,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218690,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218790,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218890,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
218990,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219090,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219190,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219290,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219390,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219490,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219590,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219690,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219790,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219890,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
219990,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220090,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220190,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220290,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220390,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220490,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220590,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220690,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220790,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220890,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
220990,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221090,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221190,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221290,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221390,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221490,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221590,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221690,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221790,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221890,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
221990,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222090,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222190,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222290,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222391,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222490,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222591,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222691,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222791,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222890,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
222990,0.0,0.0,0.0,1.4998923540115356,-0.0189235657453537,-9.315881470683962e-07
