timestamp,lighthouse.cycleRt,lighthouse.bs0Rt,lighthouse.bs1Rt,lighthouse.width0,lighthouse.width1,lighthouse.width2
202343,96.45132446289062,48.414024353027344,25.041736602783203,486,484,489
202443,96.45132446289062,48.414024353027344,25.041736602783203,468,500,488
202543,96.45132446289062,48.414024353027344,25.041736602783203,508,500,516
202643,82.7272720336914,48.33333206176758,46.666664123535156,500,502,495
202743,82.7272720336914,48.33333206176758,46.666664123535156,526,538,494
202843,82.7272720336914,48.33333206176758,46.666664123535156,528,547,494
202943,82.7272720336914,48.33333206176758,46.666664123535156,525,532,500
203043,82.7272720336914,48.33333206176758,46.666664123535156,527,531,500
203143,82.7272720336914,48.33333206176758,46.666664123535156,501,545,519
203243,82.7272720336914,48.33333206176758,46.666664123535156,526,525,520
203343,82.7272720336914,48.33333206176758,46.666664123535156,521,533,500
203443,82.7272720336914,48.33333206176758,46.666664123535156,495,522,494
203543,82.7272720336914,48.33333206176758,46.666664123535156,489,504,498
203643,82.7272720336914,48.33333206176758,46.666664123535156,500,506,491
203743,96.36363220214844,48.33333206176758,46.666664123535156,466,508,457
203843,96.36363220214844,48.33333206176758,48.33333206176758,458,479,443
203943,96.36363220214844,48.33333206176758,48.33333206176758,456,471,427
204043,96.36363220214844,48.33333206176758,48.33333206176758,436,439,417
204143,96.36363220214844,48.33333206176758,48.33333206176758,407,418,394
204243,96.36363220214844,48.33333206176758,48.33333206176758,388,406,377
204343,96.36363220214844,48.33333206176758,48.33333206176758,399,401,419
204443,96.36363220214844,46.666664123535156,45.0,397,411,416
204543,96.36363220214844,46.666664123535156,45.0,400,413,407
204643,96.36363220214844,46.666664123535156,45.0,397,412,407
204743,96.36363220214844,46.666664123535156,45.0,399,406,416
204843,88.18181610107422,46.666664123535156,45.0,398,408,415
