timestamp,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
69524,0.003255246439948678,0.005559097044169903,-0.002308368682861328,-1.4682506322860718,-0.48209357261657715,0.17667144536972046
69624,0.003058788599446416,-0.0018676603212952614,-0.0025959014892578125,-1.1272486448287964,-0.6144737005233765,0.2015485316514969
69724,0.0033177484292536974,-0.011692069470882416,-0.0009242892265319824,-0.6227415800094604,-0.46366727352142334,0.19847401976585388
69824,0.002223741263151169,-0.017458610236644745,-0.001116633415222168,-0.1967659443616867,-0.48256078362464905,0.1862562596797943
69924,-0.0022227312438189983,-0.011133803986012936,-0.00030034780502319336,-0.5238906145095825,-0.3517111539840698,0.16975119709968567
70024,-0.0033738133497536182,-0.007837463170289993,-0.0011158585548400879,-0.6886175870895386,-0.17169250547885895,0.15590444207191467
70124,-0.0008892751066014171,-0.003168669529259205,-0.000620424747467041,-0.9832645654678345,-0.37569865584373474,0.14483974874019623
70224,0.0003284211561549455,-0.0013103343080729246,0.0018506050109863281,-1.1648937463760376,-0.4448297321796417,0.16615721583366394
70324,-0.0029035238549113274,0.0036984931211918592,-0.0005782842636108398,-1.3635920286178589,-0.22804617881774902,0.15927311778068542
70424,0.002498089335858822,-0.00970012042671442,0.002515554428100586,-0.6011239290237427,-0.5948489904403687,0.16073936223983765
70524,0.00568809499964118,-0.02596377767622471,0.0011997222900390625,-0.696391224861145,-0.5499179363250732,0.16754576563835144
70624,-0.0036406603176146746,-0.009121299721300602,0.016663312911987305,-0.8053238391876221,-0.32068800926208496,0.24155157804489136
70724,-0.010699674487113953,-0.0006981873302720487,0.017304301261901855,-1.3922855854034424,0.04430385306477547,0.989878237247467
70824,-0.026231873780488968,0.016189273446798325,0.11157166957855225,-0.029041515663266182,0.47264137864112854,1.5448538064956665
70924,-0.023372655734419823,-0.08381960541009903,0.12178170680999756,4.927809238433838,0.6467695832252502,1.3651454448699951
71024,-0.019225113093852997,-0.07668422907590866,0.18780755996704102,3.451627254486084,0.18449638783931732,1.2907732725143433
71124,-0.012656798586249352,-0.0184013694524765,0.1410224437713623,1.3876491785049438,0.07152414321899414,0.7116060853004456
71224,0.004922232590615749,0.043009236454963684,0.08484411239624023,-1.4754503965377808,-0.9211437106132507,0.6718729138374329
71324,0.02248566411435604,0.06859959661960602,0.0279390811920166,-3.511488914489746,-1.6372196674346924,0.8434701561927795
71424,0.028541961684823036,0.06669165939092636,-0.050204336643218994,-4.013779163360596,-2.471074342727661,1.0972379446029663
71524,0.03189525008201599,0.05696335807442665,-0.08339232206344604,-3.623556137084961,-2.9481754302978516,1.130611777305603
71624,0.037876177579164505,0.0385056734085083,-0.10413956642150879,-2.4216301441192627,-2.5050060749053955,1.1321589946746826
71724,0.015695462003350258,0.00404529832303524,-0.09380531311035156,-1.3971179723739624,-2.27667236328125,1.0431058406829834
71824,0.0098519716411829,0.0032601940911263227,-0.0703585147857666,-0.43623900413513184,-1.7148053646087646,1.0273034572601318
71924,0.012781246565282345,-0.012830122373998165,-0.048643290996551514,0.4829184114933014,-1.0656193494796753,1.0059078931808472
72024,-0.010656271129846573,-0.05600593611598015,-0.07917749881744385,1.0299617052078247,-0.3293163478374481,0.9917444586753845
72124,-0.013519024476408958,-0.01913517527282238,-0.011470496654510498,1.300553798675537,0.23198440670967102,0.9577409029006958
72224,-0.03179219737648964,-0.034468065947294235,-0.020062565803527832,1.2985512018203735,0.6015850901603699,0.9295750260353088
72324,-0.04217744246125221,-0.03266027569770813,-0.022881507873535156,1.0070972442626953,0.7568126916885376,0.9378452301025391
72424,-0.025205625221133232,-0.017675423994660378,-0.01083517074584961,0.7587546110153198,0.19341087341308594,0.9984026551246643
72524,-0.024753715842962265,-0.006944125518202782,0.0031833648681640625,0.32102179527282715,-0.21660417318344116,0.995427131652832
72624,-0.0009810917545109987,-0.02230815216898918,-0.017223060131072998,0.1824270486831665,-0.8726366758346558,1.0287572145462036
72724,0.009823691099882126,0.01626625470817089,-0.03520774841308594,-0.18531471490859985,-0.8116294145584106,0.9817246198654175
72824,-0.03202836215496063,0.0020192600786685944,-0.04236400127410889,-0.4479787349700928,0.04509700834751129,0.8628976345062256
72924,0.02074551023542881,-0.003026738064363599,-0.0524672269821167,0.27039098739624023,-2.6797521114349365,0.6994307637214661
73024,0.05999127775430679,-0.007493617944419384,0.014261126518249512,0.3164699077606201,-3.5078823566436768,0.6563476324081421
73124,0.03432777523994446,-0.01773441955447197,0.08122861385345459,0.8270820379257202,-3.6967930793762207,0.6597093939781189
73224,0.037271033972501755,-0.02088448964059353,0.045125484466552734,0.8993422985076904,-3.6807448863983154,0.6526646614074707
73324,0.05308873951435089,0.0045014251954853535,-0.012311041355133057,0.5551276206970215,-3.269207000732422,0.6369420886039734
73424,0.010443042032420635,-0.02759520895779133,-0.0400124192237854,0.4311612546443939,-2.7779483795166016,0.5933750867843628
73524,-0.002226634882390499,0.0018479072023183107,-0.021613478660583496,0.15769173204898834,-2.4096710681915283,0.5096556544303894
73624,-0.010772556066513062,-0.010404905304312706,-0.021868526935577393,-0.31694120168685913,-1.4443268775939941,0.5132125616073608
73724,-0.03732818365097046,0.015448913909494877,-0.06944185495376587,-0.8369475603103638,0.5939429998397827,0.5074105262756348
73824,-0.07762196660041809,0.030842088162899017,-0.036077141761779785,-1.327160120010376,2.4099693298339844,0.38676854968070984
73924,0.010213645175099373,0.015938371419906616,0.09335899353027344,0.000612798030488193,-2.1269242763519287,0.3556618094444275
74024,0.05622747540473938,0.004954311531037092,0.10494136810302734,0.43612363934516907,-4.085824012756348,0.356636643409729
74124,0.05940637364983559,-0.010595357976853848,0.050631046295166016,0.8232284188270569,-4.944248676300049,0.35514286160469055
74224,0.04974975809454918,-0.01864616386592388,-0.018441975116729736,0.8364790678024292,-4.817277431488037,0.2915755808353424
74324,0.018691666424274445,-0.011819561943411827,-0.05159217119216919,0.5552603602409363,-3.5724494457244873,0.2407691925764084
74424,0.008378027006983757,0.006221326068043709,-0.024063289165496826,0.17506767809391022,-1.8623658418655396,0.27741333842277527
74524,-0.05212922766804695,-0.021632162854075432,-0.0348929762840271,-0.11171173304319382,-0.27326393127441406,0.34019291400909424
74624,-0.0691465511918068,0.012102228589355946,-0.08278685808181763,-0.7723067402839661,1.8900903463363647,0.34600532054901123
74724,-0.09483592212200165,0.0051416996866464615,-0.06150764226913452,-1.0728446245193481,3.4086763858795166,0.3431093990802765
74824,-0.11756017059087753,0.025155114009976387,0.016948461532592773,-0.937451183795929,4.155261039733887,0.3171188533306122
74924,-0.08333595097064972,0.01977306418120861,0.04538524150848389,-0.4066700339317322,2.984677791595459,0.3516867458820343
75024,-0.054112207144498825,-0.004341372288763523,0.127679705619812,0.40851423144340515,1.0027801990509033,0.3160229027271271
75124,-0.03498781472444534,-0.00846598669886589,0.06750500202178955,0.5022180676460266,-0.33610230684280396,0.18967273831367493
75224,-0.025042323395609856,-0.03493313863873482,-0.0036146044731140137,0.5595994591712952,-0.6109884977340698,0.1284981220960617
75326,-0.032782796770334244,-0.018303748220205307,-0.03141874074935913,0.4460945725440979,0.13599634170532227,0.11135675013065338
75425,-0.04015323147177696,-0.016297051683068275,-0.06553280353546143,0.28793197870254517,0.9965293407440186,0.09218089282512665
75524,-0.0740584135055542,-0.0014375356258824468,-0.023164808750152588,0.09388958662748337,2.084324598312378,0.05951104685664177
75625,-0.09728322923183441,-0.004571695812046528,0.014341592788696289,-0.08965229243040085,3.028355121612549,0.10977484285831451
75725,-0.08632515370845795,-0.004404228646308184,-0.0001837015151977539,-0.003805005457252264,3.2670910358428955,0.08581337332725525
75825,-0.08159099519252777,-0.015315459109842777,-0.018875062465667725,-0.0871761292219162,3.3885996341705322,0.07566127181053162
75925,-0.07212326675653458,0.0014839059440419078,-0.005471467971801758,-0.08039212226867676,3.4684560298919678,0.14186371862888336
76025,-0.0895928367972374,0.004097998607903719,0.02004408836364746,-0.27274441719055176,3.3465847969055176,0.18792589008808136
76125,-0.09080462902784348,0.008095545694231987,0.014657735824584961,-0.3239099085330963,3.1243107318878174,0.20107173919677734
76225,-0.06004052609205246,0.008912852965295315,-0.0010759234428405762,-0.5058969855308533,2.873568058013916,0.09583041071891785
76325,-0.07888102531433105,0.012909050099551678,0.0165860652923584,-0.3670886158943176,2.471465826034546,0.024214180186390877
76424,-0.05889887735247612,0.0050484477542340755,0.003396153450012207,-0.460603803396225,2.229480743408203,-0.049917709082365036
76524,-0.04161989688873291,-0.018539218232035637,-0.012955248355865479,-0.1840997040271759,1.2660192251205444,0.039896391332149506
76624,-0.036825042217969894,0.02195139229297638,0.011417627334594727,-0.4986726641654968,1.4971544742584229,-0.1308635175228119
76724,-0.05136178806424141,0.01304039265960455,-0.021141648292541504,-0.4628172218799591,1.5631204843521118,-0.1725347638130188
76824,-0.04801933094859123,0.0035504987463355064,-0.02822202444076538,-0.012275376357138157,1.3347187042236328,0.09274644404649734
76924,-0.028070254251360893,0.00243144272826612,-0.0591505765914917,-0.3537678122520447,0.8200516104698181,0.35510796308517456
77024,0.008195900358259678,-0.007600429002195597,-0.16061949729919434,0.4794975519180298,-0.7768991589546204,0.5215396881103516
77124,-0.033131442964076996,0.028378674760460854,-0.24667304754257202,-1.9940428733825684,1.8522090911865234,0.553842306137085
77224,-0.041949037462472916,-0.01851649582386017,-0.23357832431793213,-0.568500280380249,2.5725619792938232,0.2501069903373718
