timestamp,baro.pressure,baro.asl,baro.temp
111549,967.834716796875,423.220703125,30.67306137084961
111649,967.8131713867188,423.4175109863281,30.670246124267578
111749,967.8073120117188,423.4721984863281,30.670503616333008
111849,967.8161010742188,423.39019775390625,30.672443389892578
111949,967.829833984375,423.2644348144531,30.6766300201416
112049,967.8250732421875,423.30816650390625,30.677522659301758
112149,967.8212280273438,423.3409729003906,30.68095588684082
112249,967.8207397460938,423.346435546875,30.682052612304688
112349,967.8284301757812,423.2808532714844,30.683717727661133
112449,967.8356323242188,423.20977783203125,30.69085693359375
112549,967.8442993164062,423.1331787109375,30.69253921508789
112649,967.9456176757812,422.2091064453125,30.686979293823242
112749,967.9954223632812,421.7607421875,30.65579605102539
112849,968.0376586914062,421.3724670410156,30.601633071899414
112949,967.9978637695312,421.73883056640625,30.544328689575195
113049,967.9174194335938,422.4660949707031,30.503036499023438
113149,967.8439331054688,423.138671875,30.479232788085938
113249,967.8116455078125,423.4284973144531,30.47710418701172
113349,967.7965698242188,423.57061767578125,30.49052619934082
113449,967.782958984375,423.6909484863281,30.511566162109375
113552,967.7848510742188,423.6745300292969,30.548431396484375
113649,967.7828979492188,423.6909484863281,30.569591522216797
113751,967.7774658203125,423.74017333984375,30.593944549560547
113850,967.7669067382812,423.83856201171875,30.610008239746094
113950,967.774169921875,423.77294921875,30.621232986450195
114050,967.77099609375,423.8003234863281,30.62464714050293
114150,967.7658081054688,423.8494873046875,30.626089096069336
114249,967.771484375,423.79486083984375,30.629898071289062
114349,967.764404296875,423.8604431152344,30.633142471313477
114449,967.76513671875,423.85498046875,30.637466430664062
114549,967.7688598632812,423.8221740722656,30.642358779907227
114649,967.7758178710938,423.7565612792969,30.647489547729492
114749,967.7702026367188,423.8057861328125,30.652620315551758
114849,967.76171875,423.8877868652344,30.651369094848633
114949,967.7633666992188,423.87139892578125,30.65469741821289
115049,967.7511596679688,423.9807434082031,30.655847549438477
115149,967.7489624023438,424.0025939941406,30.6564998626709
115249,967.7531127929688,423.96435546875,30.659467697143555
115349,967.7555541992188,423.9424743652344,30.666282653808594
115449,967.7592163085938,423.90966796875,30.670074462890625
115549,967.7598876953125,423.9042053222656,30.670555114746094
115649,967.757080078125,423.9260559082031,30.677814483642578
115749,967.7670288085938,423.83856201171875,30.68486785888672
115849,967.7612915039062,423.8877868652344,30.68358039855957
115949,967.7544555664062,423.9533996582031,30.685657501220703
116049,967.7674560546875,423.8330993652344,30.687665939331055
116149,967.770263671875,423.8057861328125,30.695114135742188
116249,967.7599487304688,423.9042053222656,30.70386505126953
116349,967.7628173828125,423.8768615722656,30.715518951416016
116449,967.7608642578125,423.89324951171875,30.720460891723633
116549,967.7691040039062,423.81671142578125,30.72252082824707
116649,967.776611328125,423.7510986328125,30.723207473754883
116749,967.7679443359375,423.82763671875,30.724733352661133
116849,967.7665405273438,423.8440246582031,30.726192474365234
116949,967.7735595703125,423.7784118652344,30.72821807861328
117049,967.765380859375,423.8494873046875,30.72763442993164
117149,967.7642822265625,423.8604431152344,30.72844123840332
117249,967.7674560546875,423.8330993652344,30.73413848876953
117349,967.762451171875,423.8768615722656,30.73103141784668
117449,967.7654418945312,423.8494873046875,30.729196548461914
117549,967.7666015625,423.83856201171875,30.726518630981445
117649,967.7639770507812,423.8659362792969,30.724132537841797
117749,967.7533569335938,423.96435546875,30.71462631225586
117849,967.7640991210938,423.8659362792969,30.70997428894043
117949,967.7716064453125,423.79486083984375,30.710729598999023
118049,967.7671508789062,423.8330993652344,30.7155704498291
118149,967.7791748046875,423.7292175292969,30.722126007080078
118249,967.7694091796875,423.81671142578125,30.725454330444336
118349,967.7752685546875,423.76202392578125,30.729093551635742
118449,967.7749633789062,423.76202392578125,30.73238754272461
118549,967.76953125,423.81671142578125,30.732954025268555
118649,967.7774047851562,423.74017333984375,30.731443405151367
118749,967.7755737304688,423.76202392578125,30.729368209838867
118849,967.762451171875,423.8768615722656,30.728200912475586
118949,967.7711791992188,423.8003234863281,30.727685928344727
119049,967.7584838867188,423.9151306152344,30.72653579711914
119149,967.7698364257812,423.8112487792969,30.726621627807617
119249,967.7740478515625,423.77294921875,30.72976303100586
119349,967.7787475585938,423.7292175292969,30.727462768554688
119449,967.781982421875,423.7018737792969,30.721799850463867
119549,967.7979736328125,423.5542297363281,30.720306396484375
119649,967.8494262695312,423.0894470214844,30.71783447265625
119749,967.8533935546875,423.0511779785156,30.712995529174805
119849,967.839599609375,423.17694091796875,30.704998016357422
119949,967.845458984375,423.12225341796875,30.69784164428711
120049,967.8442993164062,423.1331787109375,30.691286087036133
120149,967.8499755859375,423.083984375,30.68735694885254
120249,967.8419799804688,423.15509033203125,30.693483352661133
120349,967.8496704101562,423.083984375,30.700536727905273
120449,967.8438110351562,423.138671875,30.706439971923828
120549,967.8519897460938,423.0621337890625,30.712909698486328
