timestamp,posCtl.bodyVX,posCtl.bodyVY,posCtl.bodyX,posCtl.bodyY,posCtl.Yp,posCtl.Yi
210194,0.0560922771692276,0.008862659335136414,0.005982369650155306,0.019330669194459915,-0.01924685388803482,0.0
210294,0.01937209814786911,0.013044223189353943,0.0059259794652462006,0.01924901269376278,-0.01924685388803482,0.0
210394,0.018271086737513542,0.0059265452437102795,0.005933735985308886,0.019191408529877663,-0.01924685388803482,0.0
210494,0.00045480235712602735,0.0056799608282744884,0.005887011531740427,0.019225353375077248,-0.01924685388803482,0.0
210594,0.009787330403923988,-0.005328313447535038,0.005899112205952406,0.01914135552942753,-0.01924685388803482,0.0
210694,-0.03871176019310951,-0.03377635404467583,0.005239187274128199,0.018684232607483864,-0.01924685388803482,0.0
210794,-0.04701601713895798,-0.03699130564928055,0.005647803191095591,0.018865495920181274,-0.01924685388803482,0.0
210894,-0.009578165598213673,-0.046543460339307785,0.005764439702033997,0.018983883783221245,-0.01924685388803482,0.0
210994,-0.030908646062016487,-0.03645886108279228,0.005716066341847181,0.018908169120550156,-0.01924685388803482,0.0
211094,0.008017556741833687,-0.007864217273890972,0.005889436695724726,0.019176436588168144,-0.01924685388803482,0.0
211194,-0.016553523018956184,-0.0020793003495782614,0.005791171919554472,0.019164541736245155,2.069026231765747e-05,0.0
211294,-0.03600124269723892,0.02069368213415146,0.005379139445722103,0.019217699766159058,-0.0001135803759098053,-0.0
211394,-0.0411623939871788,0.07644503563642502,0.004467276390641928,0.02008424699306488,-0.0020439624786376953,-0.0
211494,0.01179527584463358,0.17417389154434204,0.0019826670177280903,0.02198057807981968,-0.006024476140737534,-0.0
211594,-0.12140439450740814,0.04396703466773033,-0.004352631978690624,0.019548378884792328,-0.0012034326791763306,-0.0
211694,-0.09158381819725037,-0.08202734589576721,-0.010996122844517231,0.010376997292041779,0.016966722905635834,-0.0
211794,-0.056733373552560806,-0.1205216720700264,-0.01863815262913704,-0.004312634002417326,0.046193256974220276,0.0
211894,-0.014756417833268642,-0.05703425034880638,-0.023482466116547585,-0.016650047153234482,0.07066208124160767,0.0
211994,0.030485276132822037,-0.012347572483122349,-0.02803928591310978,-0.026623470708727837,0.09048280864953995,0.0
212094,0.025697145611047745,0.03258955851197243,-0.031610600650310516,-0.03333405405282974,0.10381919145584106,0.0
212194,0.03996977210044861,0.0574612133204937,-0.033677954226732254,-0.03709576651453972,0.11132799088954926,0.0
212294,0.04716094210743904,0.05863043665885925,-0.03385154530405998,-0.038729891180992126,0.11460286378860474,0.0
212394,0.04366542771458626,0.06695672869682312,-0.03268473967909813,-0.03786451742053032,0.11287008225917816,0.0
212494,0.055297110229730606,0.06868921220302582,-0.02906680479645729,-0.03508296608924866,0.10725884139537811,0.0
212594,0.06855955719947815,0.06420131772756577,-0.02263849973678589,-0.03156402334570885,0.10012749582529068,0.0
212694,0.06619437038898468,0.05384054034948349,-0.017680654302239418,-0.024538738653063774,0.0859125405550003,0.0
212794,0.07265060395002365,0.07206717133522034,-0.010644457302987576,-0.016757719218730927,0.07009689509868622,0.0
212894,0.07348183542490005,0.0816492810845375,-0.0031341391149908304,-0.008154017850756645,0.052515946328639984,0.0
212994,0.06897732615470886,0.08616334944963455,0.0035292210523039103,0.0029503004625439644,0.029957516118884087,0.0
213094,0.0675402358174324,0.07056396454572678,0.010911882854998112,0.01162477396428585,0.012154340744018555,0.0
213194,0.07103757560253143,0.05406275764107704,0.017992736771702766,0.01816732995212078,-0.0014501102268695831,0.0
213294,0.08181721717119217,0.034911345690488815,0.026213224977254868,0.02383667230606079,-0.013650715351104736,0.0
213394,0.09693276882171631,0.022317953407764435,0.035853832960128784,0.027828799560666084,-0.022728677839040756,0.0
213496,0.11899413168430328,0.008192754350602627,0.046891238540410995,0.029523905366659164,-0.02747694030404091,0.0
213594,0.1484445482492447,-0.0014398846542462707,0.06129832938313484,0.030915962532162666,-0.031866393983364105,0.0
213694,0.18745405972003937,-0.011357229202985764,0.07902185618877411,0.03130047023296356,-0.034587956964969635,0.0
213797,0.2281414121389389,-0.01926102489233017,0.10053520649671555,0.031144045293331146,-0.035941824316978455,0.0
213894,0.29689738154411316,-0.03649112582206726,0.13016612827777863,0.025911923497915268,-0.0264949481934309,0.0
213994,0.41243016719818115,-0.0437779538333416,0.1743956059217453,0.020194292068481445,-0.01643897406756878,0.0
214094,0.46342822909355164,-0.0436520054936409,0.22322526574134827,0.014742960222065449,-0.0075748153030872345,0.0
214194,0.24643371999263763,-0.01903288997709751,0.20781873166561127,0.019531596451997757,-0.01949845813214779,0.0
214294,0.45501476526260376,-0.0013744081370532513,0.26915138959884644,0.024468906223773956,-0.03115338832139969,0.0
214394,0.4536410868167877,0.004940945189446211,0.30415695905685425,0.029337093234062195,-0.043146684765815735,0.0
214497,0.5551974177360535,-0.02597796730697155,0.3590560853481293,0.02445843257009983,-0.0354001484811306,0.0
214596,0.5125671029090881,-0.018597761169075966,0.3943031430244446,0.0302096139639616,-0.048617541790008545,0.0
214696,0.5625500082969666,-0.02870914898812771,0.450700968503952,0.027036335319280624,-0.04692094400525093,0.0
214796,0.6145910024642944,-0.018693381920456886,0.5138450264930725,0.024280885234475136,-0.046405427157878876,0.0
214896,0.6516629457473755,-0.022715266793966293,0.5777332782745361,0.018383579328656197,-0.04004707932472229,0.0
214995,0.6794524788856506,0.0022171777673065662,0.6483711004257202,0.0143132908269763,-0.033422816544771194,0.0
215095,0.6864795684814453,0.014163604937493801,0.7130659818649292,0.0076502058655023575,-0.018675372004508972,0.0
215195,0.6817640662193298,0.021657045930624008,0.783807098865509,0.0009897347772493958,-0.005659880116581917,0.0
215295,0.6703057885169983,-0.0006447827909141779,0.8576997518539429,-0.010784385725855827,0.014048994518816471,0.0
215395,0.6527241468429565,-0.025679871439933777,0.9239416718482971,-0.02102232165634632,0.025297680869698524,0.0
215495,0.626966118812561,-0.04792262613773346,0.988793671131134,-0.037559669464826584,0.04885323345661163,0.0
215594,0.5821634531021118,-0.03679259866476059,1.0485018491744995,-0.04729412496089935,0.06351842731237411,0.0
215694,0.5318512320518494,-0.01688254252076149,1.1025816202163696,-0.05301078408956528,0.07129767537117004,0.0
215794,0.4758836627006531,0.01897290162742138,1.1504720449447632,-0.05322491005063057,0.06867390871047974,0.0
215894,0.5160961747169495,0.0454244539141655,1.2078452110290527,-0.05016380175948143,0.06332598626613617,0.0
215994,0.5054551959037781,0.0787176564335823,1.263003945350647,-0.04164832830429077,0.045622289180755615,0.0
216094,0.34672272205352783,0.05248434841632843,1.28512704372406,-0.04261218011379242,0.04862651601433754,0.0
216194,0.2956850528717041,0.05404267460107803,1.3169074058532715,-0.03751157969236374,0.039453040808439255,0.0
216294,0.2791312336921692,0.053654301911592484,1.3493480682373047,-0.02955394610762596,0.028855491429567337,0.0
216394,0.2687835693359375,0.04670995846390724,1.3804931640625,-0.02107333205640316,0.020446904003620148,0.0
216494,0.24603967368602753,0.04082662984728813,1.4062881469726562,-0.013521536253392696,0.00982603058218956,0.0
216594,0.21868513524532318,0.04979712888598442,1.4296936988830566,-0.00267451792024076,-0.010269608348608017,0.0
216694,0.20350806415081024,0.03301546350121498,1.4554575681686401,-0.0009883269667625427,-0.019790833815932274,0.0
216794,0.17489591240882874,0.0027422660496085882,1.4798071384429932,-0.0022175649646669626,-0.01867440901696682,0.0
216894,0.35428473353385925,-0.11066307127475739,1.5279158353805542,-0.0180856641381979,0.01667449064552784,0.0
216994,0.40283727645874023,-0.03811050206422806,1.580878496170044,-0.012788061983883381,0.009311718866229057,0.0
217094,0.2500740885734558,0.021428341045975685,1.6112812757492065,-0.0074720620177686214,0.0013888664543628693,0.0
217194,-0.22366324067115784,-0.0362723246216774,1.5389268398284912,-0.021019285544753075,0.04253581911325455,0.0
217294,-0.2712348401546478,-0.010676315985620022,1.5229862928390503,-0.02053232118487358,0.04364741966128349,0.0
217394,-0.2508089542388916,0.017043160274624825,1.5042188167572021,-0.014475504867732525,0.03827150538563728,0.0
217494,-0.16570153832435608,0.04090014100074768,1.4907710552215576,-0.01055131945759058,0.02862340584397316,0.0
217594,-0.06844938546419144,0.05285032466053963,1.4865567684173584,-0.004228638019412756,0.015051357448101044,0.0
217694,0.002657311037182808,0.048755742609500885,1.4886445999145508,0.0032026374246925116,0.001645612996071577,0.0
217794,0.04284938424825668,0.040820877999067307,1.4962944984436035,0.007355049718171358,-0.011503886431455612,0.0
217894,0.061287593096494675,0.04478621482849121,1.5047829151153564,0.013955162838101387,-0.03226814419031143,0.0
217994,0.0671205148100853,0.033439233899116516,1.5163731575012207,0.014768577180802822,-0.04586999863386154,0.0
218094,0.044702280312776566,0.020590979605913162,1.5278213024139404,0.010404877364635468,-0.052730757743120193,0.0
218194,0.005770910531282425,0.045665085315704346,1.5347201824188232,-0.01405799388885498,-0.05230552330613136,0.0
218294,0.0119223203510046,0.16029709577560425,1.5334044694900513,-0.08220256865024567,-0.05230552330613136,0.0
218394,0.06653228402137756,0.038832634687423706,1.5607788562774658,0.11739267408847809,-0.05230552330613136,0.0
218494,0.09844270348548889,-0.023587029427289963,1.5786508321762085,0.14343644678592682,-0.05230552330613136,0.0
218594,0.08712591975927353,-0.03430609032511711,1.585107445716858,0.12962158024311066,-0.05230552330613136,0.0
218694,0.004382504150271416,0.0020195834804326296,1.5771756172180176,0.12800681591033936,-0.05230552330613136,0.0
218794,0.005757156293839216,-0.03295139968395233,1.5756335258483887,0.12601764500141144,-0.05230552330613136,0.0
218894,0.010218669660389423,-0.011783501133322716,1.5749714374542236,0.12445411086082458,-0.05230552330613136,0.0
218994,0.0013862154446542263,-0.010444728657603264,1.5755337476730347,0.12450239062309265,-0.05230552330613136,0.0
219094,-0.016850346699357033,-0.018692871555685997,1.5732437372207642,0.12394958734512329,-0.05230552330613136,0.0
219194,-0.014290095306932926,-0.013525065034627914,1.5719863176345825,0.12569446861743927,-0.05230552330613136,0.0
219294,0.0020298429299145937,-0.021426282823085785,1.5745939016342163,0.12535366415977478,-0.05230552330613136,0.0
219394,-0.00393400015309453,-0.014639578759670258,1.5738470554351807,0.12460583448410034,-0.05230552330613136,0.0
219494,-0.005534745752811432,-0.01589260995388031,1.5733485221862793,0.12398397922515869,-0.05230552330613136,0.0
219594,-0.010537552647292614,-0.010259667411446571,1.5723121166229248,0.12293584644794464,-0.05230552330613136,0.0
219694,0.002617708407342434,-0.0038573681376874447,1.5751720666885376,0.12324918806552887,-0.05230552330613136,0.0
219794,-0.008192988112568855,0.010623925365507603,1.573749303817749,0.1229046881198883,-0.05230552330613136,0.0
219894,-0.023314299061894417,0.003212524577975273,1.5719724893569946,0.12213125824928284,-0.05230552330613136,0.0
219994,-0.0028262161649763584,0.0030755551997572184,1.5744380950927734,0.12321168184280396,-0.05230552330613136,0.0
220094,0.009217379614710808,0.021817147731781006,1.574536919593811,0.12342679500579834,-0.05230552330613136,0.0
220194,0.01879803277552128,-0.06139164790511131,1.5750094652175903,0.12164565920829773,-0.05230552330613136,0.0
220294,0.010980363935232162,-0.055920716375112534,1.5759738683700562,0.12135276943445206,-0.05230552330613136,0.0
220394,0.005990054924041033,-0.06477410346269608,1.5753955841064453,0.12012124061584473,-0.05230552330613136,0.0
220494,0.0075269355438649654,-0.038908086717128754,1.5748194456100464,0.12043122947216034,-0.05230552330613136,0.0
220596,0.020619649440050125,-0.04683054983615875,1.575463891029358,0.12003640830516815,-0.05230552330613136,0.0
220696,0.015248561277985573,-0.006026880815625191,1.5760667324066162,0.12158512324094772,-0.05230552330613136,0.0
220794,-0.0037262984551489353,0.036570776253938675,1.5739949941635132,0.1214735135436058,-0.05230552330613136,0.0
220895,-0.009589575231075287,0.047659773379564285,1.5729643106460571,0.12169407308101654,-0.05230552330613136,0.0
220995,0.010552899911999702,0.04986508935689926,1.575640082359314,0.12319375574588776,-0.05230552330613136,0.0
221095,-0.0010138225043192506,-0.01608082838356495,1.5742865800857544,0.12126345932483673,-0.05230552330613136,0.0
221194,-0.017107930034399033,-0.005762183573096991,1.5724743604660034,0.12097450345754623,-0.05230552330613136,0.0
221295,-0.0050919679924845695,-0.02870100550353527,1.5746631622314453,0.12132663279771805,-0.05230552330613136,0.0
221394,0.015974465757608414,-0.025341283529996872,1.575858473777771,0.11895161867141724,-0.05230552330613136,0.0
221494,0.0017061958787962794,-0.022469520568847656,1.5747004747390747,0.11866506934165955,-0.05230552330613136,0.0
221594,0.00542797613888979,-0.007205030880868435,1.574810266494751,0.11875845491886139,-0.05230552330613136,0.0
221694,0.00930542778223753,0.015049275010824203,1.5765424966812134,0.11975166946649551,-0.05230552330613136,0.0
221794,0.00899513065814972,0.008952890522778034,1.5764105319976807,0.11982463300228119,-0.05230552330613136,0.0
221894,-0.0053985933773219585,0.03732498362660408,1.5734679698944092,0.12244958430528641,-0.05230552330613136,0.0
221994,0.016743553802371025,0.010256651788949966,1.5763564109802246,0.12253312766551971,-0.05230552330613136,0.0
222094,0.022170236334204674,-0.018783539533615112,1.5760903358459473,0.12135469913482666,-0.05230552330613136,0.0
222194,0.007427144329994917,-0.017125241458415985,1.5748027563095093,0.12101656943559647,-0.05230552330613136,0.0
222294,0.007534509990364313,-0.008098230697214603,1.575994610786438,0.12179377675056458,-0.05230552330613136,0.0
222394,0.002955571748316288,-0.001301341224461794,1.575018048286438,0.1212918683886528,-0.05230552330613136,0.0
222494,-0.006178450305014849,-0.03191375732421875,1.5735958814620972,0.12081314623355865,-0.05230552330613136,0.0
222594,-0.011844540014863014,-0.011150765232741833,1.5725375413894653,0.1205461323261261,-0.05230552330613136,0.0
