timestamp,kalman.statePZ,kalman.stateD0,kalman.stateD1,kalman.stateD2,kalman.varX,kalman.varY
2153550,-0.002415513154119253,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2153650,-0.0018799229292199016,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2153750,-0.0014152583898976445,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2153850,-0.0024847909808158875,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2153950,-0.0025406614877283573,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154050,-0.001718072802759707,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154150,-0.001507942914031446,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154250,-0.0017931823385879397,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2154350,-0.0013019467005506158,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154450,-0.0012129184324294329,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2154550,0.0023475815542042255,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154650,0.0030774951446801424,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154750,0.016701864078640938,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2154850,0.044916585087776184,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2154950,0.11398269981145859,0.0,0.0,0.0,1.4589837746825651e-06,1.000003976514563e-06
2155050,0.23945723474025726,0.0,0.0,0.0,2.0704608232335886e-06,1.2837464282711153e-06
2155150,0.4349876046180725,0.0,0.0,0.0,1.0183258609686163e-06,1.0391817113486468e-06
2155250,0.5985986590385437,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2155350,0.6394701600074768,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2155450,0.6087226271629333,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2155550,0.5357668995857239,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2155650,0.43771669268608093,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2155750,0.3598417639732361,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2155850,0.2938401401042938,0.0,0.0,0.0,1.0241410564049147e-06,1.01842647382e-06
2155950,0.22886838018894196,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2156050,0.1748822182416916,0.0,0.0,0.0,1.0000204611060326e-06,1.0000204611060326e-06
2156150,0.13824212551116943,0.0,0.0,0.0,1.0000204611060326e-06,1.0000204611060326e-06
2156250,0.14707458019256592,0.0,0.0,0.0,1.3645056924360688e-06,1.3351743746170541e-06
2156350,0.12165532261133194,0.0,0.0,0.0,2.8584524898178643e-06,1.0993308023898862e-06
2156450,0.07613880932331085,0.0,0.0,0.0,4.570051714836154e-06,1.3981710935695446e-06
2156550,-0.01871178112924099,0.0,0.0,0.0,1.0000044312619139e-06,1.0000044312619139e-06
2156650,0.026289531961083412,0.0,0.0,0.0,1.4842537439108128e-06,1.589235012033896e-06
2156750,0.048063382506370544,0.0,0.0,0.0,2.33477453548403e-06,1.05915273707069e-06
2156850,0.08286541700363159,0.0,0.0,0.0,2.871393007808365e-06,9.999999974752427e-07
2156950,0.07543076574802399,0.0,0.0,0.0,3.271025207141065e-06,1.066974391505937e-06
2157050,0.039455875754356384,0.0,0.0,0.0,3.631312438301393e-06,1.2246360938661383e-06
2157150,0.025882946327328682,0.0,0.0,0.0,4.856177838519216e-06,2.227488266726141e-06
2157250,0.031668003648519516,0.0,0.0,0.0,9.124167263507843e-06,6.807762929383898e-06
2157350,0.0595802403986454,0.0,0.0,0.0,4.46173680757056e-06,1.2732208460874972e-06
2157450,0.004743213765323162,0.0,0.0,0.0,1.0652292985469103e-06,1.0259599321216228e-06
2157550,0.10650448501110077,0.0,0.0,0.0,1.010654955280188e-06,1.0034369779532426e-06
2157650,0.16692985594272614,0.0,0.0,0.0,1.0168765811613412e-06,1.0211241487922962e-06
2157750,0.16145990788936615,0.0,0.0,0.0,1.021770685838419e-06,1.0252637139274157e-06
2157850,0.10569288581609726,0.0,0.0,0.0,1.0256162568111904e-06,1.028150791171356e-06
2157950,0.07056894153356552,0.0,0.0,0.0,1.029582222145109e-06,1.0299119139745017e-06
2158050,-0.01410568319261074,0.0,0.0,0.0,1.051121444106684e-06,1.047358637151774e-06
2158150,-0.007019373122602701,0.0,0.0,0.0,1.0534920420468552e-06,1.0478624972165562e-06
2158250,0.03337312862277031,0.0,0.0,0.0,1.055795792126446e-06,1.0487543704584823e-06
2158350,0.06658171117305756,0.0,0.0,0.0,1.0589831163088093e-06,1.049767320182582e-06
2158450,0.11048198491334915,0.0,0.0,0.0,1.3384523072090815e-06,1.1765506542360527e-06
2158550,0.07258275151252747,0.0,0.0,0.0,1.440783535144874e-06,1.1016201142410864e-06
2158650,-0.046237122267484665,0.0,0.0,0.0,1.0912103789451066e-06,1.0610422123136232e-06
2158750,0.0029297589790076017,0.0,0.0,0.0,1.7333599089397467e-06,1.0653153594830655e-06
2158850,0.07821183651685715,0.0,0.0,0.0,2.0065895114385057e-06,1.0000002248489182e-06
2158950,0.07067687809467316,0.0,0.0,0.0,2.5230017399735516e-06,1.0823024467754294e-06
2159050,-0.0028801430016756058,0.0,0.0,0.0,2.808960516631487e-06,1.0000123893405544e-06
2159150,0.05014381185173988,0.0,0.0,0.0,1.0888434189837426e-06,1.0576413842500187e-06
2159250,0.04073234274983406,0.0,0.0,0.0,1.0602853990349104e-06,1.0466316098245443e-06
2159350,-0.07596098631620407,0.0,0.0,0.0,2.0994241367588984e-06,1.0869999869100866e-06
2159453,0.012920481152832508,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2159552,-0.03826279565691948,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2159652,-0.04022363945841789,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2159751,-0.04401244968175888,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2159852,-0.046589195728302,0.0,0.0,0.0,1.00006400316488e-06,1.00006400316488e-06
2159951,-0.029746267944574356,0.0,0.0,0.0,1.0000023848988349e-06,1.000000679596269e-06
2160051,0.011923277750611305,0.0,0.0,0.0,1.0000026122725103e-06,1.0000005659094313e-06
2160150,0.0356106236577034,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2160250,-0.010995031334459782,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2160350,-0.0024362870026379824,0.0,0.0,0.0,1.0301530437573092e-06,1.0355877293477533e-06
2160450,0.006585640832781792,0.0,0.0,0.0,1.000003976514563e-06,1.000003976514563e-06
2160550,-0.030992744490504265,0.0,0.0,0.0,9.999999974752427e-07,9.999999974752427e-07
2160650,-0.01538449339568615,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2160750,-0.005414963234215975,0.0,0.0,0.0,1.0000202337323572e-06,1.0000202337323572e-06
2160850,-0.05796382948756218,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2160950,-0.16368944942951202,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2161050,-0.29899320006370544,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2161150,-0.4836348593235016,0.0,0.0,0.0,1.0000042038882384e-06,1.0000042038882384e-06
2161250,-0.709118127822876,0.0,0.0,0.0,1.0234861065328005e-06,1.0258585234623752e-06
2161350,-0.7814506888389587,0.0,0.0,0.0,1.0248875241813948e-06,1.027272446663119e-06
2161450,-0.7415539622306824,0.0,0.0,0.0,1.025316237246443e-06,1.0272253803123021e-06
2161550,-0.7424942851066589,0.0,0.0,0.0,1.0000044312619139e-06,1.0000044312619139e-06
2161650,-1.2511262893676758,0.0,0.0,0.0,1.0000044312619139e-06,1.0000044312619139e-06
2161750,-0.762834906578064,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
2161850,-1.151349425315857,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
2161950,-0.2981529235839844,0.0,0.0,0.0,1.0000046586355893e-06,1.0000046586355893e-06
2162050,-0.12584273517131805,0.0,0.0,0.0,1.0000209158533835e-06,1.0000209158533835e-06
2162150,0.014431176707148552,0.0,0.0,0.0,1.0000209158533835e-06,1.0000209158533835e-06
2162250,0.051919952034950256,0.0,0.0,0.0,1.0000009069699445e-06,1.0000009069699445e-06
2162350,0.047371283173561096,0.0,0.0,0.0,1.0000048860092647e-06,1.0000048860092647e-06
2162450,0.029424337670207024,0.0,0.0,0.0,1.000021143227059e-06,1.000021143227059e-06
2162550,0.007202617824077606,0.0,0.0,0.0,1.0000002248489182e-06,1.0000002248489182e-06
2162650,-0.0023209808859974146,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
2162750,-0.01465045940130949,0.0,0.0,0.0,1.0000051133829402e-06,1.0000051133829402e-06
2162850,-0.010464780032634735,0.0,0.0,0.0,1.0000213706007344e-06,1.0000213706007344e-06
2162950,-0.012229062616825104,0.0,0.0,0.0,1.0151093192689586e-06,1.019004344016139e-06
2163050,-0.015882013365626335,0.0,0.0,0.0,1.0157147016798262e-06,1.0195402637691586e-06
2163150,0.029581857845187187,0.0,0.0,0.0,1.000021143227059e-06,1.000021143227059e-06
2163250,0.0023891550954431295,0.0,0.0,0.0,1.0000284191846731e-06,1.0000284191846731e-06
2163350,-0.020850589498877525,0.0,0.0,0.0,1.016065994008386e-06,1.0170479072257876e-06
2163450,-0.025939229875802994,0.0,0.0,0.0,1.0164484365304816e-06,1.017727299768012e-06
2163550,-0.026314783841371536,0.0,0.0,0.0,1.000000679596269e-06,1.000000679596269e-06
2163650,-0.01476721465587616,0.0,0.0,0.0,1.0144339057660545e-06,1.0157218639506027e-06
2163750,-0.01286644022911787,0.0,0.0,0.0,1.015554289551801e-06,1.0208746061834972e-06
2163850,-0.0035131468903273344,0.0,0.0,0.0,1.0000002248489182e-06,1.0000002248489182e-06
2163950,0.002122181933373213,0.0,0.0,0.0,1.0151550213777227e-06,1.0172508382311207e-06
2164050,-0.003948279190808535,0.0,0.0,0.0,1.015260295389453e-06,1.0205540093011223e-06
2164150,0.001342619420029223,0.0,0.0,0.0,1.0161930958929588e-06,1.020981699184631e-06
2164250,-0.015678035095334053,0.0,0.0,0.0,1.0155464451599983e-06,1.0197144320045481e-06
2164350,-0.014664490707218647,0.0,0.0,0.0,1.0148901310458314e-06,1.0170527957598097e-06
2164450,0.0016932468861341476,0.0,0.0,0.0,1.014227109408239e-06,1.0168801054533105e-06
2164550,-0.021560542285442352,0.0,0.0,0.0,1.0143795634576236e-06,1.0170958830713062e-06
2164650,-0.019959622994065285,0.0,0.0,0.0,1.0152704135180102e-06,1.0174101134907687e-06
2164750,-0.019021794199943542,0.0,0.0,0.0,1.7101181128964527e-06,1.6626288470433792e-06
2164850,0.043035611510276794,0.0,0.0,0.0,1.879288788586564e-06,1.2956119235241204e-06
2164950,-0.023303674533963203,0.0,0.0,0.0,1.258613906429673e-06,1.0121842706212192e-06
2165050,0.12820935249328613,0.0,0.0,0.0,1.0091938520417898e-06,1.0123341098733363e-06
2165150,0.012307521887123585,0.0,0.0,0.0,1.0095947118315962e-06,1.002521230475395e-06
2165250,-0.04392420873045921,0.0,0.0,0.0,1.0109303048011498e-06,1.0111272104040836e-06
2165350,0.01958872564136982,0.0,0.0,0.0,1.0139020787391928e-06,1.0135754564544186e-06
2165450,0.03053162433207035,0.0,0.0,0.0,1.0147723514819518e-06,1.0141632174054394e-06
2165550,-0.12812849879264832,0.0,0.0,0.0,1.013919131764851e-06,1.0133352361663128e-06
2165650,0.039358846843242645,0.0,0.0,0.0,1.0140712447537226e-06,1.0135628372154315e-06
2165750,0.010995673015713692,0.0,0.0,0.0,1.0140395261259982e-06,1.0137015351574519e-06
2165850,-0.029039394110441208,0.0,0.0,0.0,1.013899577628763e-06,1.0134601780009689e-06
2165950,-0.030571037903428078,0.0,0.0,0.0,1.0138987818208989e-06,1.013598193821963e-06
2166050,-0.20539264380931854,0.0,0.0,0.0,1.0145827218366321e-06,1.015756083688757e-06
2166150,-0.21141891181468964,0.0,0.0,0.0,1.22266453672637e-06,1.1810074056484154e-06
2166250,-0.015612241812050343,0.0,0.0,0.0,1.6801931224108557e-06,1.1746534482881543e-06
2166350,0.009077371098101139,0.0,0.0,0.0,2.1144167021702742e-06,1.1550638419066672e-06
2166450,-0.016055777668952942,0.0,0.0,0.0,9.999999974752427e-07,1.0104358807438985e-06
2166550,0.09503953158855438,0.0,0.0,0.0,1.0084841051138937e-06,1.0100503686771845e-06
2166650,0.1008065864443779,0.0,0.0,0.0,1.0119301805389114e-06,1.012222355711856e-06
2166750,0.04141371697187424,0.0,0.0,0.0,1.0137756589756464e-06,1.0136114951819764e-06
2166850,-0.042050763964653015,0.0,0.0,0.0,1.064648699866666e-06,1.0576118256722111e-06
