timestamp,pid_attitude.roll_outP,pid_attitude.roll_outI,pid_attitude.roll_outD,pid_attitude.pitch_outP,pid_attitude.pitch_outI,pid_attitude.pitch_outD
131515,12.217470169067383,0.01221747137606144,0.0,0.4743817448616028,0.00047438175533898175,0.0
131615,12.03636646270752,0.012036366388201714,0.0,0.9170700311660767,0.0009170701378025115,0.0
131715,11.886728286743164,0.011886728927493095,0.0,1.5095913410186768,0.0015095914714038372,0.0
131815,12.017047882080078,0.012017047964036465,0.0,-0.7056889533996582,-0.0007056889589875937,-0.0
131915,12.527698516845703,0.012527698650956154,0.0,-0.6065864562988281,-0.0006065865163691342,-0.0
132015,12.721827507019043,0.012721827253699303,0.0,-0.3938661813735962,-0.00039386621210724115,-0.0
132115,12.751649856567383,0.01275165006518364,0.0,1.38700270652771,0.0013870027614757419,0.0
132215,12.335206031799316,0.012335207313299179,0.0,0.8470045328140259,0.0008470045868307352,0.0
132315,12.217178344726562,0.012217179872095585,0.0,1.010210394859314,0.0010102104861289263,0.0
132415,11.378559112548828,0.011378559283912182,0.0,-0.736362099647522,-0.0007363621843978763,-0.0
132515,18.37220001220703,0.8865185976028442,0.0,8.539320945739746,0.30432426929473877,0.0
132615,22.82826805114746,2.018937587738037,0.0,-8.946799278259277,0.38787537813186646,-0.0
132715,14.263358116149902,3.034986972808838,-0.0,-7.376348495483398,-0.04405790567398071,0.0
132815,-14.690763473510742,2.9363698959350586,0.0,5.528192520141602,-0.12215779721736908,0.0
132915,-8.960124969482422,2.337109088897705,0.0,9.983972549438477,0.10099686682224274,-0.0
133015,-10.339136123657227,1.8274407386779785,0.0,0.5097441673278809,0.49843358993530273,-0.0
133115,-5.257637023925781,1.5119693279266357,0.0,-8.398260116577148,0.35433298349380493,-0.0
133215,-2.295539379119873,1.3602070808410645,-0.0,-10.502338409423828,0.03298880159854889,-0.0
133317,-7.396775245666504,1.075918436050415,0.0,-4.479885101318359,-0.49963197112083435,0.0
133415,-9.543710708618164,0.5733231902122498,0.0,-4.611540794372559,-0.7839143872261047,0.0
133515,-9.314316749572754,-0.028520794585347176,0.0,-3.221221446990967,-0.9970664978027344,-0.0
133615,-6.6257758140563965,-0.5398581027984619,0.0,-2.021660327911377,-1.1406712532043457,0.0
133715,-3.0585358142852783,-0.8451727628707886,0.0,-0.7255840301513672,-1.2265608310699463,0.0
133818,3.676259994506836,-0.9942875504493713,0.0,4.128924369812012,-1.1976771354675293,0.0
133915,5.822622299194336,-0.825538694858551,0.0,8.298102378845215,-1.0120527744293213,0.0
134015,0.056059956550598145,-0.6835535168647766,-0.0,13.655488014221191,-0.4325982332229614,0.0
134115,-0.7570822834968567,-0.721132218837738,0.0,9.926830291748047,0.21190571784973145,-0.0
134215,-21.652973175048828,-1.0644216537475586,0.0,-28.28463363647461,0.009330853819847107,-0.0
134317,-1.0212135314941406,-1.6219110488891602,0.0,-14.051616668701172,-1.0885615348815918,0.0
134415,40.2197265625,-1.3754205703735352,0.0,11.826772689819336,-1.6077697277069092,0.0
134515,25.090965270996094,0.527428925037384,0.0,2.588097095489502,-0.8786697387695312,0.0
134615,17.26923370361328,1.3465063571929932,0.0,2.717674732208252,-0.8985600471496582,-0.0
134715,-7.534325122833252,1.4566088914871216,0.0,-6.341671943664551,-0.9787682294845581,-0.0
134815,-15.235607147216797,1.2196239233016968,0.0,-2.5896413326263428,-1.1229175329208374,0.0
134915,-16.346342086791992,0.4855184555053711,-0.0,-2.0801103115081787,-1.3641979694366455,0.0
135015,-31.989612579345703,-0.47495144605636597,-0.0,-9.69296646118164,-1.3291692733764648,-0.0
135115,-17.233478546142578,-1.6285810470581055,-0.0,-7.159974575042725,-1.7825675010681152,-0.0
135215,-2.115757942199707,-2.1164238452911377,0.0,-3.604335308074951,-2.0409224033355713,0.0
135315,8.551332473754883,-1.924119234085083,0.0,-0.9253149032592773,-2.108644962310791,-0.0
135415,14.244199752807617,-1.3638813495635986,0.0,1.5654144287109375,-2.1165311336517334,0.0
135515,13.299347877502441,-0.6912412643432617,0.0,0.33852338790893555,-2.0902042388916016,-0.0
135615,10.444580078125,0.0010341387242078781,-0.0,1.0209918022155762,-2.044367790222168,-0.0
135715,10.682657241821289,0.5358597040176392,-0.0,2.316624641418457,-1.9432944059371948,0.0
135815,5.777212142944336,0.8078681230545044,-0.0,2.067960262298584,-1.832385540008545,-0.0
135915,1.5467305183410645,0.8378543257713318,-0.0,3.552467107772827,-1.6867635250091553,-0.0
136015,-1.3179330825805664,0.6947789192199707,-0.0,3.649197578430176,-1.512345790863037,-0.0
136115,-1.7196850776672363,0.4851837754249573,-0.0,3.6355748176574707,-1.3460760116577148,0.0
136215,-2.5837912559509277,0.3098689019680023,-0.0,3.49031925201416,-1.1644949913024902,-0.0
136315,0.22833144664764404,0.0729469582438469,-0.0,2.3124639987945557,-1.048823356628418,0.0
136415,0.024125397205352783,-0.043153055012226105,-0.0,2.1607179641723633,-0.9211748838424683,0.0
136515,2.3252363204956055,-0.10000200569629669,-0.0,1.369974136352539,-0.829190731048584,0.0
136615,2.64443302154541,-0.09954579174518585,0.0,0.9670943021774292,-0.7494458556175232,0.0
136715,2.926807403564453,-0.08508975803852081,-0.0,0.22499781847000122,-0.7228968739509583,0.0
136815,0.16975465416908264,-0.060257311910390854,-0.0,4.521121501922607,-0.6505162715911865,-0.0
136915,-3.8688669204711914,-0.476091206073761,0.0,7.015268325805664,-0.42250752449035645,-0.0
137015,4.799086093902588,-0.399753212928772,-0.0,13.334930419921875,0.16449105739593506,-0.0
137115,8.1542387008667,0.006535469088703394,-0.0,-23.073143005371094,0.6762673854827881,-0.0
137215,7.131444931030273,0.2814582586288452,-0.0,-12.634889602661133,-0.3832368850708008,0.0
137315,1.14883553981781,0.40903162956237793,-0.0,-7.192800521850586,-0.8337805271148682,0.0
137415,0.03285348415374756,0.33549174666404724,-0.0,-0.7560813426971436,-0.9615935683250427,-0.0
137515,1.4935729503631592,0.19050222635269165,0.0,2.8136167526245117,-0.8579304218292236,-0.0
137617,-9.502164840698242,0.025303831323981285,-0.0,8.601398468017578,-0.5863325595855713,0.0
137717,-8.159863471984863,-0.10179592669010162,-0.0,9.382669448852539,-0.17517367005348206,0.0
137815,0.4325798749923706,-0.1886696219444275,-0.0,10.813663482666016,0.3120238184928894,-0.0
137917,-5.387442588806152,-0.3004991114139557,-0.0,8.960147857666016,0.6727578639984131,0.0
138016,-5.089095592498779,-0.3449327051639557,-0.0,9.324151992797852,1.1273115873336792,0.0
138117,-3.400014638900757,-0.3603048324584961,-0.0,5.622013092041016,1.5018818378448486,0.0
138216,-2.0911011695861816,-0.2947520613670349,-0.0,2.158447265625,1.6641530990600586,0.0
138316,4.437520503997803,-0.10552961379289627,0.0,-0.6738109588623047,1.700517177581787,0.0
138415,1.8054289817810059,0.06039535999298096,0.0,-2.2650275230407715,1.6081690788269043,0.0
138515,-1.9950621128082275,0.09675132483243942,0.0,-3.9927163124084473,1.4401575326919556,0.0
138615,-11.080930709838867,-0.03823094442486763,0.0,-2.1224520206451416,1.2090128660202026,0.0
138715,-21.587491989135742,-1.0107791423797607,0.0,2.7328670024871826,1.2639033794403076,0.0
138815,-17.436281204223633,-2.00311017036438,0.0,-0.23794269561767578,1.3357189893722534,0.0
138915,-3.5995845794677734,-2.517693519592285,0.0,0.2899031639099121,1.3030469417572021,-0.0
139015,4.828033447265625,-2.4236326217651367,0.0,-2.4891064167022705,1.1985206604003906,0.0
139115,15.320351600646973,-1.8399560451507568,0.0,-3.622304916381836,1.0222318172454834,0.0
139215,23.935455322265625,-0.7824333906173706,0.0,-3.9478647708892822,0.7858312726020813,0.0
139315,17.703807830810547,0.2928897738456726,-0.0,-3.715726852416992,0.5823841094970703,-0.0
139415,18.84416961669922,1.1482988595962524,0.0,-1.950371503829956,0.3783342242240906,0.0
139515,-35.96575164794922,-0.035965755581855774,-0.0,12.630544662475586,0.01263054646551609,0.0
139615,-34.411521911621094,-0.03441152349114418,-0.0,16.522480010986328,0.01652248203754425,0.0
139715,-86.67881774902344,-0.08667881786823273,-0.0,27.44808578491211,0.02744808793067932,0.0
139815,3.3171679973602295,0.003317168215289712,0.0,-2.5965147018432617,-0.002596514765173197,-0.0
139915,6.027215480804443,0.006027215626090765,0.0,3.913689613342285,0.003913689870387316,0.0
140015,15.071237564086914,0.015071239322423935,0.0,-7.821139335632324,-0.007821138948202133,-0.0
140117,14.536368370056152,0.014536368660628796,0.0,-11.727336883544922,-0.011727336794137955,-0.0
140217,13.838593482971191,0.013838594779372215,0.0,-8.796751976013184,-0.008796753361821175,-0.0
140316,13.258651733398438,0.01325865276157856,0.0,-7.432668685913086,-0.007432668469846249,-0.0
140416,12.400440216064453,0.012400440871715546,0.0,-5.7058000564575195,-0.005705800373107195,-0.0
140516,11.915629386901855,0.011915629729628563,0.0,-3.773146390914917,-0.003773146541789174,-0.0
140615,11.086409568786621,0.011086409911513329,0.0,-2.9120044708251953,-0.002912004478275776,-0.0
140715,10.100531578063965,0.010100532323122025,0.0,-2.158698320388794,-0.0021586983930319548,-0.0
140816,9.62453556060791,0.009624535217881203,0.0,-1.6540013551712036,-0.0016540014185011387,-0.0
140915,8.76845932006836,0.008768458850681782,0.0,-0.6059079170227051,-0.000605907931458205,-0.0
141015,8.382421493530273,0.008382421918213367,0.0,-0.058271944522857666,-5.827195127494633e-05,-0.0
141115,9.099664688110352,0.009099665097892284,0.0,0.130778968334198,0.00013077896437607706,0.0
141215,7.871056079864502,0.007871055975556374,0.0,0.9597212076187134,0.0009597212774679065,0.0
141315,7.23607063293457,0.007236070930957794,0.0,0.8088700771331787,0.0008088701870292425,0.0
141415,6.8113203048706055,0.006811320316046476,0.0,0.8738803267478943,0.0008738803444430232,0.0
141515,7.808615684509277,0.007808615919202566,0.0,0.9842226505279541,0.0009842227445915341,0.0
141615,9.04603099822998,0.009046031162142754,0.0,1.0603631734848022,0.0010603632545098662,0.0
141715,6.452129364013672,0.006452130153775215,0.0,6.335320472717285,0.006335320882499218,0.0
141815,8.641403198242188,0.00864140409976244,0.0,6.544165134429932,0.006544165313243866,0.0
141915,6.66950798034668,0.006669508293271065,0.0,-4.294210433959961,-0.004294210113584995,-0.0
142015,7.295197486877441,0.007295197807252407,0.0,-2.4165987968444824,-0.002416598843410611,-0.0
142115,8.000828742980957,0.008000829257071018,0.0,-0.3036597669124603,-0.0003036597918253392,-0.0
142215,7.365216255187988,0.007365216501057148,0.0,0.7693743705749512,0.0007693744264543056,0.0
142315,5.903409004211426,0.005903409328311682,0.0,4.095257759094238,0.004095258191227913,0.0
142415,7.325686454772949,0.007325686980038881,0.0,6.603852272033691,0.006603852845728397,0.0
142515,7.6089630126953125,0.007608963176608086,0.0,-2.497774600982666,-0.002497774548828602,-0.0
142615,6.068547248840332,0.006068547256290913,0.0,-2.944352626800537,-0.0029443525709211826,-0.0
