timestamp,lighthouse.validAngles,lighthouse.rawAngle0x,lighthouse.rawAngle0y,lighthouse.rawAngle1x,lighthouse.rawAngle1y,lighthouse.angle0x,lighthouse.angle0y
2156662,0,0.0,0.0,0.0,0.0,0.5104819536209106,-0.43821999430656433
2156762,0,0.0,0.0,0.0,0.0,0.5009478330612183,-0.4392891824245453
2156862,0,0.0,0.0,0.0,0.0,0.4963001608848572,-0.4378332197666168
2156962,0,0.0,0.0,0.0,0.0,0.492098331451416,-0.43680599331855774
2157062,0,0.0,0.0,0.0,0.0,0.4899858236312866,-0.4368714690208435
2157162,0,0.0,0.0,0.0,0.0,0.4881628453731537,-0.4375966191291809
2157262,0,0.0,0.0,0.0,0.0,0.4881628453731537,-0.4375966191291809
2157362,0,0.0,0.0,0.0,0.0,0.4803057312965393,-0.44677162170410156
2157462,0,0.0,0.0,0.0,0.0,0.4756224453449249,-0.45159807801246643
2157562,0,0.0,0.0,0.0,0.0,0.4690176546573639,-0.45678064227104187
2157662,0,0.0,0.0,0.0,0.0,0.4597986042499542,-0.462723970413208
2157762,0,0.0,0.0,0.0,0.0,0.44772085547447205,-0.47046834230422974
2157862,0,0.0,0.0,0.0,0.0,0.4338221848011017,-0.4816945195198059
2157965,0,0.0,0.0,0.0,0.0,0.41930344700813293,-0.4972575306892395
2158064,0,0.0,0.0,0.0,0.0,0.4055589437484741,-0.517341136932373
2158164,0,0.0,0.0,0.0,0.0,0.39334386587142944,-0.540278971195221
2158264,0,0.0,0.0,0.0,0.0,0.3814571797847748,-0.5637902021408081
2158365,0,0.0,0.0,0.0,0.0,0.36798417568206787,-0.5854329466819763
2158462,0,0.0,0.0,0.0,0.0,0.35047057271003723,-0.6042109131813049
2158562,0,0.0,0.0,0.0,0.0,0.327725887298584,-0.6201846599578857
2158664,0,0.0,0.0,0.0,0.0,0.327725887298584,-0.6201846599578857
2158765,0,0.0,0.0,0.0,0.0,0.327725887298584,-0.6201846599578857
2158864,0,0.0,0.0,0.0,0.0,0.327725887298584,-0.6201846599578857
2158964,0,0.0,0.0,0.0,0.0,0.327725887298584,-0.6201846599578857
2159062,0,0.0,0.0,0.0,0.0,0.327725887298584,-0.6201846599578857
2159162,0,0.0,0.0,0.0,0.0,0.12986759841442108,-0.6466030478477478
2159262,0,0.0,0.0,0.0,0.0,0.08431759476661682,-0.6470204591751099
2159362,0,0.0,0.0,0.0,0.0,0.08431759476661682,-0.6470204591751099
2159462,0,0.0,0.0,0.0,0.0,0.011497974395751953,-0.6649431586265564
2159562,0,0.0,0.0,0.0,0.0,-0.013415396213531494,-0.6777735948562622
2159662,0,0.0,0.0,0.0,0.0,-0.03691105544567108,-0.6926488280296326
2159762,0,0.0,0.0,0.0,0.0,-0.05981840193271637,-0.7081567049026489
2159862,0,0.0,0.0,0.0,0.0,-0.08199763298034668,-0.7224146127700806
2159962,0,0.0,0.0,0.0,0.0,-0.1029253900051117,-0.7344233989715576
2160062,0,0.0,0.0,0.0,0.0,-0.12159168720245361,-0.7437388300895691
2160162,0,0.0,0.0,0.0,0.0,-0.13709592819213867,-0.7501441836357117
2160262,0,0.0,0.0,0.0,0.0,-0.14846202731132507,-0.7539646625518799
2160362,0,0.0,0.0,0.0,0.0,-0.15581217408180237,-0.7555657029151917
2160462,0,0.0,0.0,0.0,0.0,-0.1593046486377716,-0.7557367086410522
2160562,0,0.0,0.0,0.0,0.0,-0.15978264808654785,-0.754662275314331
2160662,0,0.0,0.0,0.0,0.0,-0.15833500027656555,-0.7528461813926697
2160762,0,0.0,0.0,0.0,0.0,-0.1555936634540558,-0.7507163882255554
2160862,0,0.0,0.0,0.0,0.0,-0.1523796170949936,-0.7488849759101868
2160962,0,0.0,0.0,0.0,0.0,-0.1492404341697693,-0.7486940622329712
2161062,0,0.0,0.0,0.0,0.0,-0.14680270850658417,-0.751474142074585
2161162,0,0.0,0.0,0.0,0.0,-0.1456569880247116,-0.7578611969947815
2161262,0,0.0,0.0,0.0,0.0,-0.14583659172058105,-0.7675080299377441
2161362,0,0.0,0.0,0.0,0.0,-0.1468578428030014,-0.7790951132774353
2161462,0,0.0,0.0,0.0,0.0,-0.14804258942604065,-0.7910280227661133
2161562,0,0.0,0.0,0.0,0.0,-0.14905965328216553,-0.802101194858551
2161662,0,0.0,0.0,0.0,0.0,-0.15113598108291626,-0.8168709874153137
2161762,0,0.0,0.0,0.0,0.0,-0.1494477540254593,-0.8119800090789795
2161862,0,0.0,0.0,0.0,0.0,-0.14791175723075867,-0.8134238719940186
2161962,0,0.0,0.0,0.0,0.0,-0.15820376574993134,-0.8151120543479919
2162062,0,0.0,0.0,0.0,0.0,-0.15857800841331482,-0.8157621622085571
2162162,0,0.0,0.0,0.0,0.0,-0.15862397849559784,-0.8157607913017273
2162262,0,0.0,0.0,0.0,0.0,-0.15866968035697937,-0.815759539604187
2162362,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2162465,0,0.0,0.0,0.0,0.0,-0.15862397849559784,-0.8157607913017273
2162565,0,0.0,0.0,0.0,0.0,-0.15861746668815613,-0.8157551288604736
2162664,0,0.0,0.0,0.0,0.0,-0.1586436629295349,-0.8157371282577515
2162765,0,0.0,0.0,0.0,0.0,-0.15863029658794403,-0.8157663345336914
2162864,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2162964,0,0.0,0.0,0.0,0.0,-0.15866968035697937,-0.815759539604187
2163064,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2163164,0,0.0,0.0,0.0,0.0,-0.15862397849559784,-0.8157607913017273
2163264,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2163364,0,0.0,0.0,0.0,0.0,-0.15863029658794403,-0.8157663345336914
2163463,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2163563,0,0.0,0.0,0.0,0.0,-0.15863029658794403,-0.8157663345336914
2163663,0,0.0,0.0,0.0,0.0,-0.1586565524339676,-0.8157481551170349
2163763,0,0.0,0.0,0.0,0.0,-0.15862397849559784,-0.8157607913017273
2163862,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2163962,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2164062,0,0.0,0.0,0.0,0.0,-0.15859143435955048,-0.8157327771186829
2164162,0,0.0,0.0,0.0,0.0,-0.1586959958076477,-0.8157413005828857
2164262,0,0.0,0.0,0.0,0.0,-0.15863029658794403,-0.8157663345336914
2164362,0,0.0,0.0,0.0,0.0,-0.1586565524339676,-0.8157481551170349
2164462,0,0.0,0.0,0.0,0.0,-0.1587218940258026,-0.8157636523246765
2164565,0,0.0,0.0,0.0,0.0,-0.15862397849559784,-0.8157607913017273
2164665,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2164762,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2164862,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2164963,0,0.0,0.0,0.0,0.0,-0.1586565524339676,-0.8157481551170349
2165064,0,0.0,0.0,0.0,0.0,-0.15855205059051514,-0.8157398700714111
2165164,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2165264,0,0.0,0.0,0.0,0.0,-0.15863029658794403,-0.8157663345336914
2165364,0,0.0,0.0,0.0,0.0,-0.15871551632881165,-0.8157581686973572
2165463,0,0.0,0.0,0.0,0.0,-0.1586565524339676,-0.8157481551170349
2165563,0,0.0,0.0,0.0,0.0,-0.1585848033428192,-0.8157271146774292
2165663,0,0.0,0.0,0.0,0.0,-0.15866968035697937,-0.815759539604187
2165763,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2165863,0,0.0,0.0,0.0,0.0,-0.15862397849559784,-0.8157607913017273
2165963,0,0.0,0.0,0.0,0.0,-0.1585848033428192,-0.8157271146774292
2166062,0,0.0,0.0,0.0,0.0,-0.15867604315280914,-0.8157650232315063
2166162,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2166262,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2166362,0,0.0,0.0,0.0,0.0,-0.158650204539299,-0.8157427310943604
2166462,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2166562,0,0.0,0.0,0.0,0.0,-0.15861085057258606,-0.8157495856285095
2166662,0,0.0,0.0,0.0,0.0,-0.15876120328903198,-0.8157566785812378
2166762,0,0.0,0.0,0.0,0.0,-0.15853840112686157,-0.8158098459243774
2166862,0,0.0,0.0,0.0,0.0,-0.15853826701641083,-0.8158504366874695
2166962,0,0.0,0.0,0.0,0.0,-0.15857437252998352,-0.81620854139328
2167062,0,0.0,0.0,0.0,0.0,-0.1586969494819641,-0.8164362907409668
2167162,0,0.0,0.0,0.0,0.0,-0.1586969494819641,-0.8164362907409668
2167262,0,0.0,0.0,0.0,0.0,-0.1586969494819641,-0.8164362907409668
2167362,0,0.0,0.0,0.0,0.0,-0.15846839547157288,-0.8219861388206482
2167462,0,0.0,0.0,0.0,0.0,-0.15225154161453247,-0.8236243724822998
2167562,0,0.0,0.0,0.0,0.0,-0.14462754130363464,-0.8229836225509644
2167662,0,0.0,0.0,0.0,0.0,-0.14014601707458496,-0.8205541372299194
2167762,0,0.0,0.0,0.0,0.0,-0.1409180760383606,-0.8157476186752319
2167862,0,0.0,0.0,0.0,0.0,-0.14835785329341888,-0.8099709153175354
2167962,0,0.0,0.0,0.0,0.0,-0.1593787968158722,-0.802015483379364
2168062,0,0.0,0.0,0.0,0.0,-0.17161381244659424,-0.7932700514793396
2168162,0,0.0,0.0,0.0,0.0,-0.1830146759748459,-0.7846390008926392
2168262,0,0.0,0.0,0.0,0.0,-0.1921449899673462,-0.776634931564331
2168362,0,0.0,0.0,0.0,0.0,-0.19808664917945862,-0.7696666121482849
2168462,0,0.0,0.0,0.0,0.0,-0.20041663944721222,-0.7635045647621155
2168562,0,0.0,0.0,0.0,0.0,-0.1990811675786972,-0.7583963871002197
2168662,0,0.0,0.0,0.0,0.0,-0.19463811814785004,-0.7531779408454895
2168762,0,0.0,0.0,0.0,0.0,-0.19198304414749146,-0.7508141398429871
2168862,0,0.0,0.0,0.0,0.0,-0.19198304414749146,-0.7508141398429871
2168962,0,0.0,0.0,0.0,0.0,-0.1651425063610077,-0.7314363718032837
2169062,0,0.0,0.0,0.0,0.0,-0.14640502631664276,-0.7224159240722656
2169162,0,0.0,0.0,0.0,0.0,-0.12519590556621552,-0.7131454944610596
2169262,0,0.0,0.0,0.0,0.0,-0.10680700838565826,-0.7048519253730774
2169362,0,0.0,0.0,0.0,0.0,-0.09547315537929535,-0.7007982730865479
2169462,0,0.0,0.0,0.0,0.0,-0.09278647601604462,-0.7017049193382263
2169562,0,0.0,0.0,0.0,0.0,-0.09637551009654999,-0.7057721614837646
2169662,0,0.0,0.0,0.0,0.0,-0.1025242805480957,-0.7105624079704285
2169762,0,0.0,0.0,0.0,0.0,-0.10653811693191528,-0.7146065831184387
2169862,0,0.0,0.0,0.0,0.0,-0.10507772862911224,-0.7172677516937256
2169962,0,0.0,0.0,0.0,0.0,-0.09574662148952484,-0.7178719639778137
2170062,0,0.0,0.0,0.0,0.0,-0.07784703373908997,-0.716106653213501
2170162,0,0.0,0.0,0.0,0.0,-0.05182787775993347,-0.7113637924194336
2170262,0,0.0,0.0,0.0,0.0,-0.019647404551506042,-0.7032307386398315
2170362,0,0.0,0.0,0.0,0.0,0.009238332509994507,-0.694297730922699
2170462,0,0.0,0.0,0.0,0.0,0.009238332509994507,-0.694297730922699
2170562,0,0.0,0.0,0.0,0.0,0.09325546026229858,-0.659477710723877
2170662,0,0.0,0.0,0.0,0.0,0.13294705748558044,-0.6377115249633789
2170762,0,0.0,0.0,0.0,0.0,0.17080157995224,-0.616304337978363
2170864,0,0.0,0.0,0.0,0.0,0.21064406633377075,-0.5953081846237183
2170962,0,0.0,0.0,0.0,0.0,0.2394050657749176,-0.5823240280151367
2171065,0,0.0,0.0,0.0,0.0,0.26524877548217773,-0.5721338391304016
2171164,0,0.0,0.0,0.0,0.0,0.28961339592933655,-0.5631238222122192
2171264,0,0.0,0.0,0.0,0.0,0.3132016658782959,-0.5542858839035034
2171364,0,0.0,0.0,0.0,0.0,0.33624592423439026,-0.5452282428741455
2171464,0,0.0,0.0,0.0,0.0,0.35827213525772095,-0.5359193682670593
2171564,0,0.0,0.0,0.0,0.0,0.3789396584033966,-0.5267679691314697
2171664,0,0.0,0.0,0.0,0.0,0.39838388562202454,-0.5170090794563293
2171764,0,0.0,0.0,0.0,0.0,0.4164070188999176,-0.506279706954956
2171864,0,0.0,0.0,0.0,0.0,0.432455450296402,-0.495199978351593
2171964,0,0.0,0.0,0.0,0.0,0.44618508219718933,-0.48458096385002136
2172064,0,0.0,0.0,0.0,0.0,0.45749908685684204,-0.4752914011478424
2172164,0,0.0,0.0,0.0,0.0,0.46697279810905457,-0.4671672284603119
2172263,0,0.0,0.0,0.0,0.0,0.47548753023147583,-0.4596507251262665
2172363,0,0.0,0.0,0.0,0.0,0.48306283354759216,-0.45292043685913086
2172462,0,0.0,0.0,0.0,0.0,0.4899905323982239,-0.44857466220855713
2172563,0,0.0,0.0,0.0,0.0,0.49658191204071045,-0.4454546272754669
2172663,0,0.0,0.0,0.0,0.0,0.5037719011306763,-0.44110146164894104
2172763,0,0.0,0.0,0.0,0.0,0.510995626449585,-0.43449583649635315
2172863,0,0.0,0.0,0.0,0.0,0.517117440700531,-0.4267183542251587
2172963,0,0.0,0.0,0.0,0.0,0.5215548872947693,-0.4200328290462494
2173063,0,0.0,0.0,0.0,0.0,0.5239115953445435,-0.4155186414718628
2173163,0,0.0,0.0,0.0,0.0,0.5247175097465515,-0.4134243130683899
2173263,0,0.0,0.0,0.0,0.0,0.524154543876648,-0.41318440437316895
2173363,0,0.0,0.0,0.0,0.0,0.5230250358581543,-0.4140663743019104
2173463,0,0.0,0.0,0.0,0.0,0.52132248878479,-0.4160759449005127
2173564,0,0.0,0.0,0.0,0.0,0.5191468000411987,-0.41952043771743774
2173665,0,0.0,0.0,0.0,0.0,0.5157543420791626,-0.42566919326782227
2173764,0,0.0,0.0,0.0,0.0,0.5105035901069641,-0.43659016489982605
2173862,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2173962,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2174062,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2174162,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2174262,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2174362,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2174462,0,0.0,0.0,0.0,0.0,0.5078244209289551,-0.44248759746551514
2174563,0,0.0,0.0,0.0,0.0,0.465295672416687,-0.5503204464912415
2174663,0,0.0,0.0,0.0,0.0,0.46525683999061584,-0.550390899181366
2174763,0,0.0,0.0,0.0,0.0,0.46537432074546814,-0.5503379702568054
2174863,0,0.0,0.0,0.0,0.0,0.4653480648994446,-0.5503522157669067
2174962,0,0.0,0.0,0.0,0.0,0.46534132957458496,-0.550340473651886
2175062,0,0.0,0.0,0.0,0.0,0.4653676748275757,-0.5503265261650085
2175162,0,0.0,0.0,0.0,0.0,0.4653546214103699,-0.5503829121589661
