timestamp,kalman.varD2,kalman.q0,kalman.q1,kalman.q2,kalman.q3,kalman.rtUpdate
2153553,3.844956154352985e-06,0.999780535697937,-0.0208740271627903,-0.0007193360361270607,0.0007669796468690038,897.9463500976562
2153653,3.790493792621419e-06,0.999799907207489,-0.019940925762057304,-0.0004518141795415431,0.000531270110514015,897.9463500976562
2153753,3.896487214660738e-06,0.9997910261154175,-0.020380554720759392,-0.0005939527181908488,0.0004403628408908844,897.9463500976562
2153853,3.8115827010187786e-06,0.9998151659965515,-0.01914157345890999,-0.0010104561224579811,0.0004836672160308808,897.9463500976562
2153953,3.777586471187533e-06,0.9998025298118591,-0.01980067603290081,-0.0007298414711840451,0.0005600404692813754,897.9463500976562
2154053,3.831680714938557e-06,0.9998012185096741,-0.019855966791510582,-0.0010165809653699398,0.0005462951376102865,897.9463500976562
2154153,3.857097908621654e-06,0.9997745156288147,-0.020941980183124542,-0.0031319637782871723,0.0007386431097984314,897.9463500976562
2154253,3.975761956098722e-06,0.9997906684875488,-0.020364664494991302,-0.0012666838010773063,0.0005700626061297953,897.9463500976562
2154353,4.025113412353676e-06,0.9997968077659607,-0.020079011097550392,-0.0008910864125937223,0.0006158106261864305,897.9463500976562
2154453,4.092145900358446e-06,0.9998046159744263,-0.01969919353723526,0.0003628054109867662,0.0007479639025405049,897.9463500976562
2154553,4.084194642928196e-06,0.9998116493225098,-0.019330089911818504,0.0005328280385583639,0.0008520036353729665,897.9463500976562
2154653,4.074973730894271e-06,0.9998444318771362,-0.016808273270726204,0.0014549398329108953,-0.004947739187628031,836.3636474609375
2154753,4.296217866794905e-06,0.9998867511749268,-0.012306582182645798,0.0015852091601118445,-0.008398281410336494,836.3636474609375
2154853,4.689270099333953e-06,0.9998108744621277,0.01663264073431492,-0.003535089548677206,-0.009328347630798817,836.3636474609375
2154953,4.859420641878387e-06,0.9997693300247192,0.013759794645011425,-0.015110869891941547,0.006456729490309954,836.3636474609375
2155053,5.403199338616105e-06,0.9996516704559326,0.007335070986300707,0.004313451703637838,0.02494232915341854,836.3636474609375
2155153,5.596051323664142e-06,0.999173641204834,-0.0036952276714146137,0.0038075712509453297,0.040272511541843414,836.3636474609375
2155253,4.8938204599835444e-06,0.9988265037536621,-0.0058898054994642735,0.005832397844642401,0.04769612476229668,836.3636474609375
2155353,4.314500529289944e-06,0.9987468123435974,-0.0030096631962805986,0.002970602363348007,0.04984886944293976,836.3636474609375
2155453,3.9954834392119665e-06,0.9988700747489929,-0.004665750544518232,0.003988823853433132,0.0471053272485733,836.3636474609375
2155553,3.9054716580722015e-06,0.9991008639335632,-0.006971761118620634,0.004867177456617355,0.04151156544685364,836.3636474609375
2155653,3.7093386708875187e-06,0.9992581009864807,-0.008230950683355331,0.005907345097512007,0.03712961822748184,836.3636474609375
2155753,3.5902319268643623e-06,0.999372124671936,-0.009173212572932243,0.00623850105330348,0.03361934795975685,913.6363525390625
2155853,3.716392029673443e-06,0.999476432800293,-0.007270786911249161,0.00672677019611001,0.03076884150505066,913.6363525390625
2155953,3.593631390685914e-06,0.9995185136795044,-0.00826172437518835,0.007039773743599653,0.029034150764346123,913.6363525390625
2156053,3.707146788656246e-06,0.9995952248573303,-0.005518853664398193,0.006505895871669054,0.027104610577225685,913.6363525390625
2156153,3.879322775901528e-06,0.9996454119682312,-0.004908328410238028,0.005575496703386307,0.025531280785799026,913.6363525390625
2156253,4.257796717865858e-06,0.9996766448020935,-0.0026485787238925695,0.003999290522187948,0.02493281289935112,913.6363525390625
2156353,4.741764769278234e-06,0.9996933937072754,0.0022700417321175337,0.004365456756204367,0.024227170273661613,913.6363525390625
2156453,5.358609996619634e-06,0.9997075200080872,0.00587055180221796,-0.005864899605512619,0.02267218939960003,913.6363525390625
2156553,5.79837387704174e-06,0.9995431303977966,0.011128038167953491,-0.017997531220316887,0.021537601947784424,913.6363525390625
2156653,6.335019861580804e-06,0.9996432662010193,-0.014508115127682686,0.004975170362740755,0.02182026021182537,913.6363525390625
2156753,6.319423391687451e-06,0.9991169571876526,-0.0281375702470541,0.022149689495563507,0.02193186990916729,913.6363525390625
2156853,5.889002295589307e-06,0.999683141708374,0.011184549890458584,0.008199343457818031,0.02095942758023739,940.0
2156953,5.761933607573155e-06,0.9995855093002319,0.016927478834986687,0.0074876826256513596,0.022004002705216408,940.0
2157053,5.96478275838308e-06,0.9996299743652344,0.014408741146326065,0.008544722571969032,0.02138584293425083,940.0
2157153,6.621623469982296e-06,0.9995996356010437,0.012848819606006145,0.015920614823698997,0.019496791064739227,940.0
2157253,7.6233004620007705e-06,0.9994879961013794,0.00519597576931119,0.02537272498011589,0.018734486773610115,940.0
2157353,7.973406354722101e-06,0.9992951154708862,0.003482664469629526,0.03273908048868179,0.017979910597205162,940.0
2157453,5.9336089179851115e-06,0.9989650249481201,-0.0050878943875432014,0.04177067428827286,0.017209282144904137,940.0
2157553,5.122590209793998e-06,0.9984931349754333,-0.002780154813081026,0.05224347487092018,0.016504347324371338,940.0
2157653,4.3217528400418814e-06,0.998600423336029,-0.005557982716709375,0.04998204484581947,0.016313185915350914,940.0
2157753,3.975808340328513e-06,0.9991852045059204,0.003943396266549826,0.03720324486494064,0.015078029595315456,940.0
2157853,3.996002760686679e-06,0.9995313286781311,0.015259752050042152,0.023131990805268288,0.012932580895721912,940.0
2157953,3.969858425989514e-06,0.9996247887611389,0.02126796916127205,0.013108772225677967,0.01114148460328579,932.7272338867188
2158053,3.983612714364426e-06,0.9996501803398132,0.02404363639652729,0.005038177128881216,0.0096961110830307,932.7272338867188
2158153,3.7821846490260214e-06,0.9999273419380188,0.004742887802422047,0.004411906935274601,0.010065401904284954,932.7272338867188
2158253,3.886163540300913e-06,0.9997345805168152,-0.019518142566084862,0.005280500277876854,0.010947422124445438,932.7272338867188
2158353,3.832962647720706e-06,0.9991952776908875,-0.037913285195827484,0.0057433415204286575,0.011677821166813374,932.7272338867188
2158455,3.952437509724405e-06,0.998814046382904,-0.04680030420422554,0.005628521088510752,0.012104497291147709,932.7272338867188
2158555,4.326295311329886e-06,0.9990935921669006,-0.04078131914138794,0.0037092152051627636,0.011538843624293804,932.7272338867188
2158653,4.92751132696867e-06,0.9995588660240173,-0.027461880818009377,-0.0038989007007330656,0.010521885007619858,932.7272338867188
2158753,5.0557832764752675e-06,0.9984742999076843,-0.05386465787887573,-0.004312921781092882,0.011276117525994778,932.7272338867188
