timestamp,pid_rate.roll_outP,pid_rate.roll_outI,pid_rate.roll_outD,pid_rate.pitch_outP,pid_rate.pitch_outI,pid_rate.pitch_outD
225571,311.8492431640625,-320.7331237792969,816.395263671875,483.68890380859375,-1493.345703125,438.2440185546875
225671,-132.47073364257812,-290.8537292480469,-94.97284698486328,168.5433349609375,-1433.219970703125,116.75655364990234
225771,10070.201171875,-534.7310180664062,59.6570930480957,-4672.83642578125,-173.839599609375,-3600.568603515625
225871,-5359.24609375,-258.3688659667969,1069.0450439453125,-1098.1510009765625,-1245.7633056640625,2020.3839111328125
225971,5421.98681640625,-16.641624450683594,-395.1263427734375,19417.521484375,-1719.208984375,-1670.9898681640625
226071,-6736.22119140625,40.0059928894043,-135.42889404296875,-8200.7685546875,-1276.5772705078125,1090.3978271484375
226171,3385.50634765625,256.1688537597656,-3444.64404296875,2898.43505859375,-676.8042602539062,-2497.095947265625
226271,-734.19580078125,-218.31698608398438,1664.43701171875,1353.564208984375,-976.9932250976562,-354.3221740722656
226371,-3861.4873046875,-118.97600555419922,-649.9170532226562,-1912.9815673828125,-801.3016357421875,-415.3775634765625
226471,874.73583984375,-268.2237548828125,-1493.8740234375,629.1069946289062,-977.6099243164062,261.24713134765625
226571,-212.5926513671875,-548.6565551757812,651.2677612304688,-777.6365356445312,-1145.4501953125,406.0399169921875
226671,-185.07269287109375,-512.4912109375,520.5841064453125,275.8065490722656,-1282.4644775390625,1076.39599609375
226771,1713.099365234375,6.852397918701172,8565.49609375,-4203.38232421875,-16.81353187561035,-21016.912109375
226871,4410.39990234375,17.641599655151367,22052.0,-6152.8837890625,-24.611536026000977,-30764.41796875
226971,-42090.734375,-168.36294555664062,-210453.65625,36326.3515625,145.30540466308594,181631.734375
227071,-68863.59375,-275.45440673828125,-344317.96875,-2742.438232421875,-10.96975326538086,-13712.19140625
227171,-1608.729736328125,-6.434919357299805,-8043.64794921875,260.23016357421875,1.040920615196228,1301.150634765625
227271,-247.5792999267578,-0.9903173446655273,-1237.896484375,324.3619384765625,1.2974478006362915,1621.8096923828125
227371,386.654296875,1.5466172695159912,1933.2713623046875,-14.790714263916016,-0.05916285887360573,-73.95356750488281
227471,1130.2115478515625,4.520846366882324,5651.0576171875,-650.78662109375,-2.60314679145813,-3253.93310546875
227572,705.91845703125,2.823673963546753,3529.592041015625,197.50131225585938,0.7900053262710571,987.506591796875
227672,926.3873291015625,3.705549478530884,4631.9365234375,35.44683837890625,0.1417873501777649,177.2341766357422
227771,430.7370300292969,1.7229481935501099,2153.68505859375,-1581.0712890625,-6.32428503036499,-7905.35595703125
227871,574.0158081054688,2.2960634231567383,2870.07861328125,-728.9786376953125,-2.915914535522461,-3644.892822265625
227971,794.9192504882812,3.1796770095825195,3974.595947265625,-614.6865844726562,-2.4587464332580566,-3073.432861328125
228071,407.0384826660156,1.628153920173645,2035.1922607421875,-687.4498291015625,-2.7497992515563965,-3437.248779296875
228171,535.4044799804688,2.141618251800537,2677.0224609375,-393.20379638671875,-1.572815179824829,-1966.018798828125
228271,817.671630859375,3.2706868648529053,4088.358154296875,-238.94320678710938,-0.955772876739502,-1194.7159423828125
228371,678.105712890625,2.712423086166382,3390.5283203125,-80.63571166992188,-0.32254284620285034,-403.17852783203125
228471,637.9754028320312,2.5519015789031982,3189.876708984375,116.8902359008789,0.4675609767436981,584.451171875
228571,4.862982749938965,0.019451932981610298,24.31491470336914,957.2014770507812,3.828806161880493,4786.0068359375
228671,153.2804718017578,0.6131219267845154,766.4022827148438,1126.80322265625,4.507213592529297,5634.01611328125
228771,188.6213836669922,0.7544856071472168,943.10693359375,-627.7335205078125,-2.5109341144561768,-3138.66748046875
228871,245.6303253173828,0.9825213551521301,1228.151611328125,-248.9887237548828,-0.9959549903869629,-1244.943603515625
228971,407.50836181640625,1.6300336122512817,2037.541748046875,-39.34129333496094,-0.15736518800258636,-196.70645141601562
229071,180.71737670898438,0.7228695154190063,903.5869140625,192.5066375732422,0.7700265645980835,962.533203125
229171,204.90756225585938,0.8196302652359009,1024.537841796875,314.9154968261719,1.25966215133667,1574.5775146484375
229271,96.82486724853516,0.38729947805404663,484.12432861328125,307.63739013671875,1.230549693107605,1538.18701171875
229374,55.31318283081055,0.22125273942947388,276.5658874511719,302.4932556152344,1.2099729776382446,1512.466064453125
229474,284.5118103027344,1.1380473375320435,1422.558837890625,176.68585205078125,0.7067434787750244,883.4292602539062
229574,354.0106201171875,1.4160425662994385,1770.052978515625,105.88931274414062,0.4235572814941406,529.446533203125
229674,222.5775146484375,0.8903101086616516,1112.887451171875,3.55057430267334,0.014202297665178776,17.752870559692383
229774,507.98040771484375,2.031921625137329,2539.90185546875,-136.9924774169922,-0.5479699373245239,-684.96240234375
229871,487.5906677246094,1.9503628015518188,2437.953125,-117.64842224121094,-0.47059372067451477,-588.2420654296875
229972,-382.37310791015625,-1.5294923782348633,-1911.8653564453125,916.1407470703125,3.6645631790161133,4580.70361328125
230071,-22.938709259033203,-0.09175484627485275,-114.69354248046875,974.0031127929688,3.896012783050537,4870.015625
230172,1.15565025806427,0.004622601438313723,5.778250694274902,39.74445343017578,0.15897780656814575,198.7222442626953
230272,125.61492919921875,0.502459704875946,628.0745849609375,-804.8174438476562,-3.2192699909210205,-4024.0869140625
230372,473.8527526855469,1.8954110145568848,2369.263671875,-447.1625671386719,-1.788650393486023,-2235.812744140625
230471,507.7374572753906,2.0309500694274902,2538.68701171875,-232.325927734375,-0.929303765296936,-1161.6295166015625
230572,521.5033569335938,2.0860133171081543,2607.5166015625,-15.318280220031738,-0.06127312406897545,-76.59140014648438
230671,363.78076171875,1.4551231861114502,1818.90380859375,71.90776062011719,0.2876310646533966,359.53875732421875
230771,257.3455810546875,1.029382348060608,1286.7279052734375,209.80996704101562,0.8392398953437805,1049.0498046875
230871,308.0096435546875,1.2320387363433838,1540.0482177734375,343.3034973144531,1.3732140064239502,1716.5174560546875
230971,243.3125457763672,0.9732502698898315,1216.562744140625,151.27821350097656,0.6051128506660461,756.3909912109375
231071,337.63812255859375,1.3505525588989258,1688.1904296875,242.2340087890625,0.9689360857009888,1211.169921875
231171,354.6091613769531,1.4184367656707764,1773.045654296875,256.3385925292969,1.0253545045852661,1281.6929931640625
231271,287.755126953125,1.1510206460952759,1438.775634765625,199.2999267578125,0.7971997857093811,996.4996337890625
231371,340.2580261230469,1.361032247543335,1701.2901611328125,119.62992858886719,0.4785197377204895,598.1495971679688
231471,323.99749755859375,1.2959901094436646,1619.9873046875,91.61784362792969,0.36647137999534607,458.0892333984375
231571,149.8284149169922,0.5993136763572693,749.14208984375,68.31514739990234,0.27326059341430664,341.57574462890625
231671,131.57391357421875,0.5262956619262695,657.8695678710938,204.19895935058594,0.8167958855628967,1020.9947509765625
231771,133.79200744628906,2.7218921184539795,108.57697296142578,264.6762390136719,21.185503005981445,-12.692062377929688
231871,-135.38986206054688,74.9078140258789,714.370849609375,366.9830017089844,106.7519760131836,-693.1739501953125
231971,-211.934326171875,305.4380798339844,4587.4306640625,3055.521240234375,281.74542236328125,-1868.117919921875
232071,1845.755615234375,571.9891357421875,-2999.551025390625,-2729.82177734375,448.8155822753906,-5513.0673828125
232172,1036.039794921875,597.948486328125,-1988.553955078125,-2287.06787109375,549.6734619140625,-493.1235046386719
232272,4309.9873046875,606.414306640625,-224.4186248779297,-4618.94970703125,171.98097229003906,873.6085205078125
232372,9039.982421875,-37.9604606628418,5385.24609375,-1695.199462890625,-475.5969543457031,1081.114990234375
232472,-3137.697021484375,-138.39686584472656,3890.915771484375,-1399.3399658203125,-65.37213897705078,1015.2470703125
232572,-4650.83642578125,9.16601848602295,1313.9891357421875,630.5321044921875,-258.22796630859375,-2278.751953125
232671,-1015.6388549804688,248.58860778808594,-806.9654541015625,1122.1417236328125,-287.8884582519531,-206.41563415527344
232772,1377.24755859375,-30.83247947692871,146.9230499267578,-1409.2335205078125,-553.085205078125,1712.9796142578125
232871,1302.357421875,6.127605438232422,5530.6923828125,-697.7589111328125,-497.25421142578125,1516.020263671875
232971,-554.9874267578125,-51.882564544677734,6402.341796875,52.50096130371094,-617.3385009765625,-4186.75
233071,310.90240478515625,114.48823547363281,3956.947998046875,482.9210205078125,-712.33984375,1235.697509765625
233171,852.5650024414062,47.64799880981445,6724.423828125,-780.5172729492188,-765.790283203125,-961.5921630859375
233271,1684.4110107421875,-39.313255310058594,43.38443374633789,670.9849243164062,-653.7567749023438,-938.4327392578125
233371,605.8132934570312,-37.98131561279297,7685.3310546875,-68.18020629882812,-658.0953979492188,-2037.35888671875
233471,573.8475341796875,-83.07640838623047,9269.6728515625,-136.63238525390625,-541.2320556640625,-2124.423583984375
233571,-276.9459533691406,-173.1478271484375,5843.1181640625,250.0284881591797,-444.793212890625,-2271.948974609375
233671,765.5537719726562,-196.15463256835938,-334.71282958984375,-758.8671264648438,-520.894287109375,-1461.0654296875
233771,2067.58447265625,-434.0574035644531,10799.103515625,-1089.3341064453125,-533.966552734375,-2475.05322265625
233871,686.7423095703125,-500.95111083984375,8325.177734375,-830.4549560546875,-579.1246337890625,-3765.544189453125
233971,-313.62646484375,-538.3416137695312,5972.81787109375,33.81007766723633,-615.9332885742188,-1416.885498046875
234071,-317.6647033691406,-552.2952270507812,6393.59423828125,368.75634765625,-665.4388427734375,-1900.48828125
234171,1217.399169921875,-545.44970703125,7512.30517578125,-314.7745666503906,-590.9022827148438,-2781.9853515625
234271,1046.554443359375,-565.2179565429688,6495.41796875,286.05218505859375,-559.91943359375,-3006.57861328125
234371,434.25372314453125,-567.252197265625,6779.3681640625,-355.4324951171875,-524.1500244140625,-2016.3511962890625
234471,1008.4401245117188,-562.8396606445312,9495.041015625,30.843496322631836,-533.9156494140625,-2330.38623046875
234571,435.29461669921875,-581.8656616210938,8581.8173828125,-349.61419677734375,-501.1627197265625,-1625.860595703125
234671,563.6263427734375,-575.9613037109375,6406.04248046875,-518.2448120117188,-517.3516235351562,-2471.179443359375
234771,667.5364990234375,-563.6914672851562,6452.01171875,-121.56927490234375,-469.51995849609375,-1825.169189453125
234871,876.709716796875,-590.8965454101562,8692.4951171875,472.58966064453125,-441.49578857421875,-1618.904052734375
234971,210.66567993164062,-584.4404296875,6324.126953125,84.75125122070312,-408.4694519042969,-2598.132568359375
235071,-1183.0228271484375,-513.2349243164062,-1423.201416015625,-571.0987548828125,-334.421142578125,-1773.311279296875
235171,-549.5529174804688,-435.0723876953125,-2103.68994140625,1592.7017822265625,-230.72695922851562,2508.298583984375
235271,11393.5009765625,-789.8710327148438,4096.3173828125,-7491.21875,434.5072021484375,-6038.451171875
235371,-4845.15673828125,-909.9071044921875,82.75508880615234,-1082.1068115234375,-401.41766357421875,-1088.591796875
235471,-1618.132080078125,-227.24111938476562,4987.11328125,1970.4962158203125,-364.6645202636719,4311.5615234375
235571,5781.88330078125,-405.6238098144531,9072.8359375,-991.1980590820312,138.63450622558594,-87.8143310546875
235671,803.884521484375,-507.5518493652344,11665.09765625,979.60107421875,322.1873779296875,670.9554443359375
235771,-827.3286743164062,-542.51904296875,8331.939453125,1788.4876708984375,414.1421203613281,2933.76611328125
235871,-128.86141967773438,-630.2418212890625,7248.8369140625,-650.3579711914062,463.4476318359375,-1773.539794921875
235971,-838.9866333007812,-578.2704467773438,-1460.46533203125,-170.29786682128906,671.5997924804688,-1487.128662109375
236071,3327.83447265625,-426.1257019042969,-1098.3323974609375,604.3101806640625,617.74951171875,-67.5564956665039
236171,1410.505615234375,-664.2451782226562,2468.74609375,-797.9588623046875,714.2464599609375,837.0518798828125
236271,1021.9879150390625,-599.2289428710938,7611.390625,-2090.450927734375,800.2064208984375,-12306.8701171875
236371,611.8650512695312,-546.6499633789062,6470.73193359375,685.1024780273438,857.5179443359375,-1347.738525390625
236471,1286.6795654296875,-482.96795654296875,6500.498046875,1006.1397705078125,889.9988403320312,1096.209228515625
236571,1110.2523193359375,-393.73895263671875,7557.39453125,284.8341369628906,1068.031005859375,-3565.783447265625
236671,691.13916015625,-435.57965087890625,8533.265625,55.17363739013672,1134.044189453125,-159.25645446777344
236771,-1109.62841796875,-472.8870544433594,773.8357543945312,247.01321411132812,1174.6204833984375,666.1915283203125
236871,-2553.6435546875,-549.2301025390625,425.4185791015625,149.75588989257812,1234.9632568359375,172.6177215576172
236971,-423.0432434082031,-458.21759033203125,-530.0138549804688,-145.65956115722656,1162.8414306640625,-1507.0330810546875
237072,944.2149047851562,-484.8999328613281,677.00830078125,-416.8888854980469,1103.589599609375,-424.43902587890625
237171,2355.25732421875,-619.2579345703125,2201.52490234375,-828.100341796875,1224.1845703125,-1890.9840087890625
237271,-1173.724365234375,-375.42034912109375,-291.966796875,1076.073974609375,1154.780029296875,1317.5791015625
237371,-168.3849639892578,-305.36578369140625,407.66162109375,333.8687438964844,1163.9210205078125,138.89788818359375
237471,4812.92333984375,-435.07781982421875,-783.1239013671875,7182.2119140625,945.0066528320312,-195.43170166015625
237571,-2049.87353515625,-622.104736328125,1505.5274658203125,-2212.60888671875,966.2042846679688,2630.02001953125
237671,-1701.5433349609375,-541.6790771484375,663.459228515625,-2245.278076171875,1104.89013671875,184.73387145996094
237771,582.4534912109375,-676.0386962890625,-294.28363037109375,1512.94140625,955.6322021484375,-280.58111572265625
237871,-10270.35546875,-693.391845703125,1076.1927490234375,-10377.3740234375,1092.175048828125,818.366943359375
237971,3651.746826171875,-613.5775756835938,-1045.38671875,4427.77734375,922.130859375,-1772.5823974609375
238071,957.38720703125,-1046.469970703125,1381.81201171875,-2520.62451171875,102.65103912353516,4375.21337890625
238171,-838.7513427734375,-698.4164428710938,-680.9961547851562,-3464.096435546875,540.0868530273438,-615.2963256835938
238275,-32.57465362548828,-684.217041015625,-637.621826171875,-1713.472412109375,96.87067413330078,-207.5767364501953
238374,-290.2183532714844,-471.4332580566406,-243.48733520507812,-599.4124145507812,322.1922607421875,-1459.63427734375
238474,765.664794921875,-280.41876220703125,-1475.6475830078125,499.62139892578125,442.59222412109375,-2207.313720703125
238574,-48.566192626953125,-362.6219787597656,1110.3343505859375,-352.1284484863281,255.20822143554688,147.30154418945312
238674,-2639.89208984375,-353.86077880859375,619.3446655273438,-2501.15869140625,253.84619140625,123.0811996459961
238774,895.1331176757812,-385.65594482421875,-667.6142578125,319.38226318359375,14.974445343017578,-575.2649536132812
238874,-1521.5941162109375,-496.9718933105469,-934.8815307617188,-1325.205078125,-214.3257293701172,893.5254516601562
238974,561.2112426757812,-464.7076110839844,1424.7197265625,-389.2149963378906,-340.96026611328125,-768.7908325195312
239073,-102.88238525390625,-467.3211669921875,-86.22467041015625,-574.0136108398438,-447.1630554199219,24.859905242919922
239173,-258.31036376953125,-429.1172180175781,165.01678466796875,649.31201171875,-467.9643249511719,670.3358154296875
239271,-1225.5084228515625,-286.0250244140625,440.5951232910156,-163.4182891845703,-536.5283203125,1114.01318359375
239371,319.3658142089844,-494.5321350097656,765.96435546875,3529.2900390625,-567.1197509765625,296.6391906738281
239471,-6803.8564453125,-27.21542739868164,-34019.28125,-10004.5947265625,-40.01837921142578,-50022.97265625
239572,-5580.810546875,-22.323244094848633,-27904.05078125,-10684.875,-42.739498138427734,-53424.37109375
239672,-7740.734375,-30.962940216064453,-38703.671875,39370.16015625,157.4806365966797,196850.78125
239772,-73792.9921875,-295.1719665527344,-368964.9375,41179.90234375,164.7196044921875,205899.5
239871,-3364.882568359375,-13.4595308303833,-16824.412109375,6473.3125,25.893251419067383,32366.560546875
239971,2814.720703125,11.258883476257324,14073.6025390625,-321.5516662597656,-1.2862067222595215,-1607.75830078125
240072,2469.27490234375,9.877100944519043,12346.375,218.4673614501953,0.8738694787025452,1092.336669921875
240171,5245.33447265625,20.981340408325195,26226.671875,-2081.32470703125,-8.325299263000488,-10406.623046875
240271,260.7583923339844,1.0430337190628052,1303.7919921875,2250.525390625,9.002102851867676,11252.626953125
240371,2862.496826171875,11.44998836517334,14312.484375,-390.9958801269531,-1.563983678817749,-1954.9793701171875
