timestamp,pm.vbat,pm.vbatMV,pm.extVbat,pm.extVbatMV,pm.extCurr,pm.chargeCurrent,pm.state,pm.batteryLevel
228084,3.6263930797576904,3626,0.0,0,0.0,0.001407624687999487,0,10
228184,3.6263930797576904,3626,0.0,0,0.0,0.001407624687999487,0,10
228282,3.631671667098999,3631,0.0,0,0.0,0.001407624687999487,0,10
228382,3.631671667098999,3631,0.0,0,0.0,0.001407624687999487,0,10
228482,3.631671667098999,3631,0.0,0,0.0,0.001407624687999487,0,10
228582,3.631671667098999,3631,0.0,0,0.0,0.002815249375998974,0,10
228683,3.631671667098999,3631,0.0,0,0.0,0.001407624687999487,0,10
228784,3.631671667098999,3631,0.0,0,0.0,0.002815249375998974,0,10
228882,3.631671667098999,3631,0.0,0,0.0,0.001407624687999487,0,10
228982,3.631671667098999,3631,0.0,0,0.0,0.001407624687999487,0,10
229082,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
229182,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
229282,3.6369502544403076,3636,0.0,0,0.0,0.001407624687999487,0,10
229382,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
229482,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
229582,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
229682,3.6369502544403076,3636,0.0,0,0.0,0.001407624687999487,0,10
229782,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
229882,3.6369502544403076,3636,0.0,0,0.0,0.001407624687999487,0,10
229982,3.642228841781616,3642,0.0,0,0.0,0.001407624687999487,0,10
230082,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
230182,3.6369502544403076,3636,0.0,0,0.0,0.002815249375998974,0,10
230282,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
230382,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
230482,3.642228841781616,3642,0.0,0,0.0,0.001407624687999487,0,10
230582,3.642228841781616,3642,0.0,0,0.0,0.001407624687999487,0,10
230682,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
230782,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
230882,3.642228841781616,3642,0.0,0,0.0,0.001407624687999487,0,10
230982,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
231082,3.642228841781616,3642,0.0,0,0.0,0.001407624687999487,0,10
231182,3.642228841781616,3642,0.0,0,0.0,0.001407624687999487,0,10
231282,3.647507429122925,3647,0.0,0,0.0,0.001407624687999487,0,10
231382,3.642228841781616,3642,0.0,0,0.0,0.002815249375998974,0,10
231482,3.647507429122925,3647,0.0,0,0.0,0.001407624687999487,0,10
231582,3.647507429122925,3647,0.0,0,0.0,0.001407624687999487,0,10
231682,3.647507429122925,3647,0.0,0,0.0,0.001407624687999487,0,10
231782,3.3096776008605957,3309,0.0,0,0.0,0.001407624687999487,0,10
231882,3.3360705375671387,3336,0.0,0,0.0,0.001407624687999487,0,10
231982,3.4152493476867676,3415,0.0,0,0.0,0.001407624687999487,0,10
232082,3.4258065223693848,3425,0.0,0,0.0,0.001407624687999487,0,10
232182,3.420527935028076,3420,0.0,0,0.0,0.001407624687999487,0,10
232282,3.383577823638916,3383,0.0,0,0.0,0.001407624687999487,0,10
232382,3.2885632514953613,3288,0.0,0,0.0,0.001407624687999487,0,10
232482,3.29384183883667,3293,0.0,0,0.0,0.001407624687999487,0,10
232582,3.373020648956299,3373,0.0,0,0.0,0.001407624687999487,0,10
232682,3.4310851097106934,3431,0.0,0,0.0,0.001407624687999487,0,10
232782,3.4310851097106934,3431,0.0,0,0.0,0.001407624687999487,0,10
232885,3.394134998321533,3394,0.0,0,0.0,0.001407624687999487,0,10
232985,3.436363697052002,3436,0.0,0,0.0,0.001407624687999487,0,10
233084,3.394134998321533,3394,0.0,0,0.0,0.001407624687999487,0,10
233184,3.304399013519287,3304,0.0,0,0.0,0.001407624687999487,0,10
233285,3.304399013519287,3304,0.0,0,0.0,0.001407624687999487,0,10
233384,3.3255133628845215,3325,0.0,0,0.0,0.001407624687999487,0,10
233484,3.373020648956299,3373,0.0,0,0.0,0.001407624687999487,0,10
233584,3.383577823638916,3383,0.0,0,0.0,0.001407624687999487,0,10
233684,3.373020648956299,3373,0.0,0,0.0,0.001407624687999487,0,10
233783,3.383577823638916,3383,0.0,0,0.0,0.001407624687999487,0,10
233882,3.3677420616149902,3367,0.0,0,0.0,0.001407624687999487,0,10
233983,3.357184886932373,3357,0.0,0,0.0,0.001407624687999487,0,10
234083,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
234183,3.357184886932373,3357,0.0,0,0.0,0.001407624687999487,0,10
234282,3.3519062995910645,3351,0.0,0,0.0,0.001407624687999487,0,10
234382,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
234482,3.3519062995910645,3351,0.0,0,0.0,0.001407624687999487,0,10
234582,3.3624634742736816,3362,0.0,0,0.0,0.001407624687999487,0,10
234682,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
234782,3.3519062995910645,3351,0.0,0,0.0,0.001407624687999487,0,10
234882,3.3519062995910645,3351,0.0,0,0.0,0.001407624687999487,0,10
234982,3.3360705375671387,3336,0.0,0,0.0,0.001407624687999487,0,10
235082,3.278006076812744,3278,0.0,0,0.0,0.001407624687999487,0,10
235182,3.278006076812744,3278,0.0,0,0.0,0.001407624687999487,0,10
235282,3.3782992362976074,3378,0.0,0,0.0,0.001407624687999487,0,10
235384,3.383577823638916,3383,0.0,0,0.0,0.001407624687999487,0,10
235484,3.420527935028076,3420,0.0,0,0.0,0.001407624687999487,0,10
235582,3.3677420616149902,3367,0.0,0,0.0,0.001407624687999487,0,10
235684,3.3149561882019043,3314,0.0,0,0.0,0.001407624687999487,0,10
235784,3.3096776008605957,3309,0.0,0,0.0,0.001407624687999487,0,10
235884,3.3149561882019043,3314,0.0,0,0.0,0.001407624687999487,0,10
235982,3.3255133628845215,3325,0.0,0,0.0,0.001407624687999487,0,10
236082,3.3255133628845215,3325,0.0,0,0.0,0.001407624687999487,0,10
236182,3.3360705375671387,3336,0.0,0,0.0,0.001407624687999487,0,10
236283,3.3360705375671387,3336,0.0,0,0.0,0.001407624687999487,0,10
236383,3.357184886932373,3357,0.0,0,0.0,0.001407624687999487,0,10
236483,3.3360705375671387,3336,0.0,0,0.0,0.001407624687999487,0,10
236584,3.320234775543213,3320,0.0,0,0.0,0.001407624687999487,0,10
236684,3.3255133628845215,3325,0.0,0,0.0,0.001407624687999487,0,10
236782,3.33079195022583,3330,0.0,0,0.0,0.001407624687999487,0,10
236882,3.3413491249084473,3341,0.0,0,0.0,0.001407624687999487,0,10
236982,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
237082,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
237182,3.33079195022583,3330,0.0,0,0.0,0.001407624687999487,0,10
237282,3.33079195022583,3330,0.0,0,0.0,0.001407624687999487,0,10
237383,3.3255133628845215,3325,0.0,0,0.0,0.001407624687999487,0,10
237483,3.304399013519287,3304,0.0,0,0.0,0.001407624687999487,0,10
237582,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
237682,3.320234775543213,3320,0.0,0,0.0,0.001407624687999487,0,10
237782,3.304399013519287,3304,0.0,0,0.0,0.001407624687999487,0,10
237882,3.2621703147888184,3262,0.0,0,0.0,0.001407624687999487,0,10
237982,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
238082,3.33079195022583,3330,0.0,0,0.0,0.001407624687999487,0,10
238182,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
238282,3.2991204261779785,3299,0.0,0,0.0,0.001407624687999487,0,10
238382,3.2832846641540527,3283,0.0,0,0.0,0.001407624687999487,0,10
238482,3.3096776008605957,3309,0.0,0,0.0,0.001407624687999487,0,10
238582,3.33079195022583,3330,0.0,0,0.0,0.001407624687999487,0,10
238682,3.346627712249756,3346,0.0,0,0.0,0.001407624687999487,0,10
238782,3.3624634742736816,3362,0.0,0,0.0,0.001407624687999487,0,10
238882,3.3888564109802246,3388,0.0,0,0.0,0.001407624687999487,0,10
238982,3.394134998321533,3394,0.0,0,0.0,0.001407624687999487,0,10
239082,3.383577823638916,3383,0.0,0,0.0,0.001407624687999487,0,10
239182,3.3519062995910645,3351,0.0,0,0.0,0.001407624687999487,0,10
239282,3.3149561882019043,3314,0.0,0,0.0,0.001407624687999487,0,10
239382,3.2991204261779785,3299,0.0,0,0.0,0.001407624687999487,0,10
239482,3.578885793685913,3578,0.0,0,0.0,0.001407624687999487,0,10
239582,3.5841643810272217,3584,0.0,0,0.0,0.001407624687999487,0,10
239682,3.5841643810272217,3584,0.0,0,0.0,0.002815249375998974,0,10
239782,3.5894429683685303,3589,0.0,0,0.0,0.001407624687999487,0,10
239882,3.5894429683685303,3589,0.0,0,0.0,0.002815249375998974,0,10
239982,3.594721555709839,3594,0.0,0,0.0,0.002815249375998974,0,10
240082,3.594721555709839,3594,0.0,0,0.0,0.002815249375998974,0,10
240182,3.594721555709839,3594,0.0,0,0.0,0.002815249375998974,0,10
240282,3.6000001430511475,3600,0.0,0,0.0,0.002815249375998974,0,10
240382,3.6000001430511475,3600,0.0,0,0.0,0.002815249375998974,0,10
