timestamp,posCtl.VXd,posCtl.VZp,posCtl.VZi,posCtl.VZd
218803,0.0,-0.30595892667770386,-0.0018357535591349006,-0.0
218903,0.0,-0.12112332135438919,-0.0007267399341799319,-0.0
219003,0.0,-0.07976839691400528,-0.00047861039638519287,-0.0
219103,-0.0,0.2621690630912781,0.0015730144223198295,0.0
219203,0.0,-0.14057353138923645,-0.0008434411138296127,-0.0
219303,0.0,-0.35522136092185974,-0.002131327986717224,-0.0
219403,0.0,-0.1934587061405182,-0.0011607521446421742,-0.0
219503,-0.0,0.453135222196579,0.0027188113890588284,0.0
219603,0.0,0.021982263773679733,0.00013189356832299381,0.0
219703,-0.0,-0.2158573418855667,-0.0012951439712196589,-0.0
219803,-0.0,-0.16209951043128967,-0.007316370960325003,0.0
219903,-0.0,0.9467543959617615,-0.011908338405191898,0.0
220003,0.0,2.302884578704834,0.0798267051577568,0.0
220103,-0.0,5.216073989868164,0.2952064275741577,0.0
220203,0.0,7.940086841583252,0.7052686214447021,0.0
220303,0.0,9.259536743164062,1.2216033935546875,-0.0
220403,0.0,8.301607131958008,1.7806040048599243,-0.0
220503,0.0,4.477842330932617,2.167215585708618,-0.0
220604,0.0,2.4033010005950928,2.3746213912963867,-0.0
220704,-0.0,0.9687885642051697,2.5038468837738037,-0.0
220803,0.0,0.4967436194419861,2.522721290588379,0.0
220903,-0.0,-0.033786892890930176,2.5225915908813477,0.0
221003,-0.0,-0.3650292754173279,2.513521909713745,0.0
221103,-0.0,0.49715787172317505,2.528237819671631,-0.0
221203,-0.0,0.7158719301223755,2.565500259399414,-0.0
221303,-0.0,0.5125761032104492,2.599001407623291,0.0
221403,-0.0,0.05344301462173462,2.6092679500579834,-0.0
221503,-0.0,1.5106300115585327,2.6645758152008057,0.0
221603,0.0,1.8973119258880615,2.771379232406616,0.0
221703,0.0,1.7284188270568848,2.8826873302459717,0.0
221803,0.0,1.0701212882995605,3.008845090866089,-0.0
221903,0.0,1.6300508975982666,3.1528592109680176,-0.0
222003,0.0,2.9601986408233643,3.3725218772888184,-0.0
222103,-0.0,-1.184991717338562,3.4358184337615967,-0.0
222203,0.0,1.3363713026046753,3.3727409839630127,0.0
222303,0.0,1.7848412990570068,3.476113796234131,-0.0
222403,0.0,1.7475385665893555,3.5712380409240723,-0.0
222503,0.0,1.156728982925415,3.6588199138641357,-0.0
222603,-0.0,0.5590479969978333,3.713686227798462,0.0
222703,-0.0,-0.37679338455200195,3.7389602661132812,-0.0
222803,-0.0,-0.490173876285553,3.7390389442443848,-0.0
222903,-0.0,0.3641313314437866,3.740220069885254,0.0
223003,-0.0,0.7998535633087158,3.770745038986206,0.0
223103,-0.0,0.0846562460064888,3.791508913040161,0.0
223203,-0.0,0.37685734033584595,3.8286874294281006,-0.0
223303,-0.0,0.21216845512390137,3.8642027378082275,0.0
223403,-0.0,-0.18597999215126038,3.877993583679199,-0.0
223503,-0.0,0.3931218683719635,3.905169725418091,0.0
223603,-0.0,0.47794967889785767,3.941537380218506,0.0
223703,-0.0,-0.25577181577682495,3.968782424926758,-0.0
223803,-0.0,0.03665285184979439,3.9843227863311768,-0.0
223903,-0.0,-0.3124907612800598,3.9925034046173096,-0.0
224003,-0.0,-0.5924476385116577,3.9784750938415527,-0.0
224103,-0.0,1.1589210033416748,3.9988932609558105,0.0
224203,0.0,1.380617380142212,4.116521835327148,-0.0
224303,-0.0,1.234724521636963,4.20249080657959,-0.0
224403,0.0,-1.5377118587493896,4.214000225067139,-0.0
224503,-0.0,-2.8809449672698975,4.070509433746338,0.0
224603,-0.0,-0.8994846343994141,3.9665753841400146,0.0
224706,-0.0,1.7675668001174927,3.996346950531006,0.0
224806,-0.0,1.1502442359924316,4.069202899932861,0.0
224903,0.0,0.1398148536682129,4.0907111167907715,0.0
225005,-0.0,-0.7066451907157898,4.083471298217773,-0.0
225105,-0.0,0.9789024591445923,4.072412490844727,-0.0
225205,0.0,1.1842141151428223,4.098216533660889,0.0
225305,-0.0,0.34529662132263184,4.145605564117432,-0.0
225403,-0.0,-0.1205243319272995,4.171421051025391,-0.0
225503,0.0,6.919963836669922,4.378695011138916,0.0
225603,0.0,6.803588390350342,4.826694965362549,-0.0
225703,0.0,0.6630616188049316,5.019795894622803,-0.0
225803,-0.0,-6.152745246887207,4.612215995788574,0.0
225903,0.0,-11.05927562713623,4.209630966186523,-0.0
226003,0.0,-8.71046257019043,3.6203556060791016,-0.0
226103,-0.0,-5.234354019165039,3.25517201423645,-0.0
226203,-0.0,-1.9645981788635254,3.0603628158569336,0.0
226303,-0.0,-2.9078855514526367,2.914486885070801,0.0
226403,-0.0,-3.412897825241089,2.726597547531128,-0.0
226503,-0.0,0.23093223571777344,2.6182289123535156,0.0
226605,0.0,3.4629151821136475,2.6906869411468506,0.0
226706,-0.0,5.433033466339111,2.9740781784057617,-0.0
226805,-0.0,19.354877471923828,0.11612927168607712,0.0
226905,0.0,28.093887329101562,0.16856330633163452,0.0
227005,-0.0,9.102374076843262,0.054614245891571045,0.0
227105,-0.0,1.6842167377471924,0.010105299763381481,0.0
227204,-0.0,3.2256462574005127,0.019353877753019333,0.0
227305,-0.0,5.508808612823486,0.033052850514650345,0.0
227405,-0.0,4.96229887008667,0.029773790389299393,0.0
227503,-0.0,2.256201982498169,0.01353721134364605,0.0
227603,-0.0,-3.5297327041625977,-0.02117839641869068,-0.0
227703,-0.0,-0.2966310977935791,-0.0017797865439206362,-0.0
227805,0.0,-1.0270020961761475,-0.0061620124615728855,-0.0
227905,0.0,-1.4532063007354736,-0.008719238452613354,-0.0
228004,0.0,-1.5104857683181763,-0.009062914177775383,-0.0
228104,0.0,1.9850707054138184,0.011910423636436462,0.0
228203,0.0,4.498591423034668,0.026991549879312515,0.0
228303,0.0,5.842992305755615,0.035057954490184784,0.0
228403,0.0,3.6949663162231445,0.022169798612594604,0.0
228503,-0.0,0.608474850654602,0.003650848986580968,0.0
228603,-0.0,-2.4301068782806396,-0.014580640941858292,-0.0
228704,-0.0,-3.8801193237304688,-0.023280715569853783,-0.0
228803,0.0,-2.1595993041992188,-0.012957596220076084,-0.0
228903,0.0,-0.5313857197761536,-0.003188314149156213,-0.0
229003,-0.0,0.7025398015975952,0.004215239081531763,0.0
229103,-0.0,0.43201908469200134,0.0025921144988387823,-0.0
229203,-0.0,-1.0563288927078247,-0.0063379728235304356,-0.0
229303,-0.0,-0.511005699634552,-0.0030660342890769243,-0.0
229403,-0.0,1.2018303871154785,0.007210982497781515,0.0
229503,-0.0,0.45917224884033203,0.002755033317953348,0.0
229603,0.0,-0.2644492983818054,-0.0015866957837715745,0.0
229703,0.0,1.476933479309082,0.008861600421369076,-0.0
229803,0.0,5.828526496887207,0.03497115895152092,0.0
229903,0.0,5.659438133239746,0.0339566245675087,0.0
230003,-0.0,0.6911611557006836,0.0041469670832157135,-0.0
230103,-0.0,0.5863355994224548,0.0035180135164409876,0.0
230203,0.0,-2.951158285140991,-0.01770695112645626,-0.0
230303,0.0,-4.339924335479736,-0.026039546355605125,-0.0
230403,0.0,-1.3415504693984985,-0.00804930180311203,-0.0
230503,0.0,-0.6728813052177429,-0.004037287551909685,-0.0
230603,0.0,-0.43436455726623535,-0.0026061872486025095,0.0
230703,0.0,1.4818731546401978,0.008891238830983639,-0.0
230803,0.0,2.084265947341919,0.01250559650361538,0.0
230903,-0.0,-0.9235560894012451,-0.005541336257010698,-0.0
231003,-0.0,-0.02580765075981617,-0.00015484589675907046,-0.0
231103,-0.0,-0.47237053513526917,-0.002834223210811615,0.0
231203,-0.0,-1.0273456573486328,-0.006164073944091797,-0.0
231303,0.0,1.7673671245574951,0.01060420274734497,0.0
231403,-0.0,-0.34552139043807983,-0.0020731284748762846,-0.0
231503,0.0,-0.7748749852180481,-0.004649249836802483,0.0
231603,-0.0,1.577972412109375,0.0094678346067667,-0.0
231703,-0.0,-0.1792249232530594,-0.0010753495153039694,0.0
231803,-0.0,0.4136817455291748,-0.018221376463770866,0.0
231903,0.0,-1.4295204877853394,-0.032967425882816315,-0.0
232003,-0.0,-0.26123368740081787,-0.055145278573036194,0.0
232103,-0.0,0.023525021970272064,-0.07447933405637741,0.0
232203,0.0,0.23048055171966553,-0.03156314045190811,-0.0
232303,0.0,8.739874839782715,0.187482088804245,0.0
232403,0.0,13.624704360961914,0.8932644128799438,0.0
232503,-0.0,9.749590873718262,1.599495530128479,-0.0
