timestamp,kalman.inFlight,kalman.stateX,kalman.stateY,kalman.stateZ,kalman.statePX,kalman.statePY
2153545,0,0.014378312043845654,0.011181658133864403,0.00046435510739684105,0.004136426839977503,0.0015443176962435246
2153645,0,0.014225250110030174,0.011387177743017673,0.0005175987025722861,-0.006354611832648516,0.002937720390036702
2153745,0,0.014298290945589542,0.011286557652056217,0.0005845583509653807,0.0015596733428537846,-0.004419643897563219
2153845,0,0.014213185757398605,0.011148795485496521,0.0006295352941378951,-0.0064571090042591095,-0.013515542261302471
2153945,0,0.014246136881411076,0.011212385259568691,0.0004960899823345244,-0.004288291092962027,-0.01195721235126257
2154045,0,0.01417375449091196,0.011200054548680782,0.0005993421073071659,-0.009922953322529793,-0.00872381217777729
2154145,0,0.01433148980140686,0.011666935868561268,0.00038144111749716103,0.0029159937985241413,0.023756716400384903
2154245,0,0.01398483570665121,0.011147068813443184,0.0007252809591591358,-0.022957762703299522,-0.01196305826306343
2154345,0,0.01413379143923521,0.011274238117039204,0.000684452592395246,-0.010563923045992851,-0.003563591046258807
2154445,0,0.014354849234223366,0.01119780633598566,0.0005867686704732478,0.0062423162162303925,-0.00882309302687645
2154545,1,0.014391009695827961,0.011578895151615143,0.0005618345458060503,0.006608111783862114,0.023631514981389046
2154645,1,0.014199413359165192,0.012308456003665924,0.0008127439068630338,-0.0017174232052639127,0.05425819754600525
2154745,1,0.014801795594394207,0.013414730317890644,0.0008117444231174886,0.014355271123349667,0.08538901805877686
2154845,1,0.01676572859287262,0.012065392918884754,0.004077390767633915,0.027336370199918747,0.010510456748306751
2154945,1,0.014081514440476894,0.00979879405349493,0.007754689548164606,-0.010119572281837463,-0.03616776317358017
2155045,1,0.004794873297214508,0.00788832362741232,0.020554590970277786,-0.06879156082868576,-0.026675093919038773
2155145,1,0.010196446441113949,0.0017070162575691938,0.058096662163734436,0.0007081134826876223,-0.03579038009047508
2155245,1,0.005060925614088774,-0.006683541461825371,0.11557188630104065,0.0002543051668908447,-0.002598550170660019
2155345,1,0.0013663516147062182,-0.012981977313756943,0.17505396902561188,-0.0017847290728241205,-0.014880413189530373
2155445,1,-0.0018883838783949614,-0.018260521814227104,0.23398622870445251,-0.0009877856355160475,-0.00877069029957056
2155545,1,-0.004845169372856617,-0.023636646568775177,0.291220486164093,-0.006865871138870716,-0.016041239723563194
2155645,1,-0.006111483555287123,-0.026196271181106567,0.3365311622619629,-0.003335279645398259,-0.004682074300944805
2155745,1,-0.006182868964970112,-0.02750139683485031,0.3741914927959442,0.0035800300538539886,0.009773469530045986
2155845,1,-0.005009596701711416,-0.027587220072746277,0.40475696325302124,0.004363620653748512,0.018784258514642715
2155945,1,-0.0028163273818790913,-0.027232250198721886,0.43118491768836975,0.009305758401751518,0.024374229833483696
2156045,1,0.0018067974597215652,-0.024732138961553574,0.44878676533699036,0.022163230925798416,0.030433693900704384
2156145,1,0.007707472424954176,-0.021497953683137894,0.4640952944755554,0.0270667914301157,0.0315210223197937
2156245,1,0.015141340903937817,-0.010822626762092113,0.4798918068408966,0.03615212067961693,0.05469150468707085
2156345,1,0.0284854955971241,-0.0027408606838434935,0.4953076243400574,0.10179607570171356,0.06611813604831696
2156445,1,0.046291835606098175,-0.0010746500920504332,0.5066419243812561,0.13465017080307007,0.03267187252640724
2156545,1,0.03686968982219696,-0.014960002154111862,0.49438968300819397,0.024173878133296967,-0.0731770470738411
2156645,1,0.03714880347251892,-0.022969616577029228,0.5012094378471375,0.004402908496558666,-0.07358400523662567
2156745,1,0.05900540202856064,0.008781041949987411,0.49318727850914,0.12030477076768875,0.12653979659080505
2156845,1,0.0751953274011612,0.014653254300355911,0.5011839866638184,0.1571626514196396,0.1106850728392601
2156945,1,0.09140346944332123,0.018379323184490204,0.5085369944572449,0.1706855744123459,0.06116931512951851
2157045,1,0.10346261411905289,0.020755568519234657,0.5103636980056763,0.15866804122924805,0.014365078881382942
2157145,1,0.11797099560499191,0.02038012444972992,0.5117673873901367,0.1722114384174347,-0.01887604035437107
2157245,1,0.13355053961277008,0.020035836845636368,0.5096269845962524,0.20051710307598114,-0.02723676525056362
2157345,1,0.14858748018741608,0.013610636815428734,0.5112384557723999,0.22711525857448578,-0.05112125724554062
2157445,1,0.15391330420970917,0.013087766245007515,0.4944520592689514,0.23408684134483337,-0.031960900872945786
2157545,1,0.19387809932231903,-0.0005619913572445512,0.4996238946914673,0.35841330885887146,-0.023823989555239677
2157645,1,0.23885440826416016,-0.0035587658639997244,0.5091665983200073,0.45744699239730835,0.041192445904016495
2157745,1,0.28685450553894043,-0.007612810004502535,0.5175297856330872,0.5366905927658081,0.1020546555519104
2157845,1,0.3514104187488556,-0.01215246319770813,0.5242010951042175,0.6018788814544678,0.14069512486457825
2157945,1,0.40691325068473816,-0.024784771725535393,0.5248295068740845,0.627213180065155,0.15857310593128204
2158045,1,0.4730152189731598,-0.0398445799946785,0.5150433778762817,0.6289903521537781,0.03162792697548866
2158145,1,0.5366780161857605,-0.06269054859876633,0.5079476237297058,0.6266433596611023,-0.06649097800254822
2158245,1,0.5992409586906433,-0.08815991878509521,0.5073272585868835,0.6179680824279785,-0.1091548353433609
2158345,1,0.6626086235046387,-0.10967888683080673,0.5073447823524475,0.6195346713066101,-0.09269785135984421
2158445,1,0.7232196927070618,-0.10674846917390823,0.5187937617301941,0.6143801212310791,-0.0034804714377969503
2158545,1,0.790371298789978,-0.11504864692687988,0.5277431011199951,0.6614730358123779,0.024431820958852768
2158645,1,0.8497428297996521,-0.13362105190753937,0.5177933573722839,0.632221519947052,-0.07355745136737823
2158745,1,0.9103653430938721,-0.1264030486345291,0.5160912275314331,0.6098907589912415,0.03528918698430061
2158845,1,0.9689294695854187,-0.10809816420078278,0.5236961245536804,0.5983930230140686,0.16515353322029114
2158945,1,1.0321590900421143,-0.07931292057037354,0.5279005169868469,0.6094740629196167,0.26407554745674133
2159045,1,1.1007013320922852,-0.045156534761190414,0.5255601406097412,0.6189894080162048,0.2947714030742645
2159145,1,1.149879813194275,-0.019386768341064453,0.5453009605407715,0.5368677377700806,0.25034084916114807
2159245,1,1.19440758228302,-0.0035819450858980417,0.5544751286506653,0.4632914364337921,0.1667286902666092
2159345,1,1.2475813627243042,0.007377317640930414,0.5442662835121155,0.4632422626018524,0.06859506666660309
2159445,1,1.273651123046875,0.008849715813994408,0.5591031312942505,0.36701837182044983,0.029083214700222015
2159545,1,1.3121412992477417,0.005377321038395166,0.5563684701919556,0.3389825224876404,-0.019009890034794807
2159645,1,1.349963665008545,-0.0013328400673344731,0.546776294708252,0.3221626579761505,-0.04903141036629677
2159745,1,1.3862450122833252,-0.01003339234739542,0.5413215756416321,0.3218717575073242,-0.06126158684492111
2159845,1,1.4201520681381226,-0.01859688013792038,0.5398176312446594,0.30579090118408203,-0.05399073660373688
2159945,1,1.4524480104446411,-0.024718809872865677,0.5329888463020325,0.28198257088661194,-0.0340355820953846
2160045,1,1.4787266254425049,-0.029240235686302185,0.537324845790863,0.24257032573223114,-0.01016535609960556
2160145,1,1.4993476867675781,-0.03127134218811989,0.5408123731613159,0.19201812148094177,0.006648509297519922
2160245,1,1.5141770839691162,-0.03114272467792034,0.5417630672454834,0.1268736571073532,0.018112963065505028
2160345,1,1.5247162580490112,-0.02834242396056652,0.5362164378166199,0.06945858895778656,0.04769209027290344
2160445,1,1.5276926755905151,-0.026263916864991188,0.5361669659614563,0.029095478355884552,0.043471381068229675
2160545,1,1.5267878770828247,-0.024116089567542076,0.5367304086685181,0.0016252942150458694,0.03837209567427635
2160645,1,1.5251195430755615,-0.02103937417268753,0.5285320281982422,-0.010234719142317772,0.034894973039627075
2160745,1,1.5203355550765991,-0.019199663773179054,0.5307118892669678,-0.01477750949561596,0.025583775714039803
2160845,1,1.512753963470459,-0.006223523057997227,0.5289839506149292,-0.03072369284927845,0.03821033239364624
2160945,1,1.5107651948928833,-0.015241877175867558,0.5134222507476807,-0.026066888123750687,0.01010914333164692
2161045,1,1.505387306213379,-0.013917139731347561,0.4954404830932617,-0.009178029373288155,0.006446635816246271
2161145,1,1.5008264780044556,-0.011758310720324516,0.457520067691803,-0.0008664124179631472,0.009777631610631943
2161248,1,1.493483543395996,0.002283379202708602,0.3956785202026367,0.000245465780608356,0.037875764071941376
2161347,1,1.4907569885253906,0.0036467406898736954,0.3279971778392792,0.0030105342157185078,0.02456001564860344
2161447,1,1.4880602359771729,0.005240471567958593,0.2539003789424896,0.017597775906324387,0.027131786569952965
2161547,0,1.4862592220306396,0.005317390896379948,0.18544815480709076,0.008039175532758236,-0.013027159497141838
2161645,0,1.4877490997314453,0.0014674351550638676,0.07781890034675598,-0.057533424347639084,0.05382503569126129
2161747,0,1.4719573259353638,0.025066610425710678,0.04162504896521568,-0.16700610518455505,-0.10971136391162872
2161847,0,1.4592628479003906,0.03767259418964386,-0.026590514928102493,-0.5314508676528931,-0.30644750595092773
2161946,0,1.4727712869644165,0.04196082428097725,-0.03212105482816696,-0.1283213347196579,0.21463888883590698
2162046,0,1.4741910696029663,0.03722521662712097,-0.0228103194385767,-0.1430795043706894,0.2058655321598053
2162146,0,1.4770536422729492,0.032283179461956024,-0.0036448745522648096,-0.07286324352025986,0.12027820944786072
2162246,0,1.4787017107009888,0.029449494555592537,0.0072849467396736145,-0.039085112512111664,0.08550173044204712
2162345,0,1.479417085647583,0.02811979316174984,0.01240704394876957,0.0032901428639888763,0.032171860337257385
2162445,0,1.479551076889038,0.027799732983112335,0.013298002071678638,0.004829098470509052,0.01827680505812168
2162545,0,1.4800821542739868,0.026816166937351227,0.016667282208800316,0.0060960217379033566,0.0005425558192655444
2162645,0,1.4793753623962402,0.02822495438158512,0.011348780244588852,0.0459064282476902,-0.03575577586889267
2162745,0,1.4786525964736938,0.029895981773734093,0.00803923886269331,0.00831100158393383,-0.05380702763795853
2162845,0,1.4785046577453613,0.030085012316703796,0.007169804535806179,0.015349144116044044,-0.05638883262872696
2162945,0,1.4783538579940796,0.030434517189860344,0.0060219005681574345,0.010162127204239368,-0.03554028272628784
2163045,0,1.4780550003051758,0.03086462989449501,0.0045358287170529366,0.0019871618133038282,-0.01918185129761696
2163145,0,1.4794185161590576,0.027906717732548714,0.01238904520869255,0.005424805451184511,-0.0038965533021837473
2163245,0,1.4791465997695923,0.02856805920600891,0.009685284458100796,0.033513668924570084,0.005200365092605352
2163345,0,1.4786958694458008,0.029785875231027603,0.006595727056264877,0.0276649110019207,-0.028462395071983337
2163445,0,1.4782558679580688,0.031057951971888542,0.004045127425342798,0.0071415975689888,0.022142410278320312
2163545,0,1.478434681892395,0.03034513257443905,0.005535133183002472,0.015209722332656384,-0.007541471626609564
2163645,0,1.4785075187683105,0.030186999589204788,0.005151405464857817,0.024066617712378502,-0.03129589930176735
2163745,0,1.4779572486877441,0.030071953311562538,0.003450828604400158,0.01943742111325264,-0.0817936584353447
2163845,0,1.4789005517959595,0.02803383767604828,0.008153116330504417,0.026025384664535522,-0.08444217592477798
2163945,0,1.479276418685913,0.028042159974575043,0.008893636986613274,0.04826468601822853,-0.07543777674436569
