timestamp,kalman.varZ,kalman.varPX,kalman.varPY,kalman.varPZ,kalman.varD0,kalman.varD1
2155550,1.000017050500901e-06,0.00016751540533732623,0.00017059540550690144,0.0002009515301324427,9.894683898892254e-06,9.79904052655911e-06
2155650,1.000017050500901e-06,0.00018896625260822475,0.00019478444301057607,0.0002056378871202469,1.0112485142599326e-05,9.965106073650531e-06
2155750,1.000017050500901e-06,0.00020837660122197121,0.00021723292593378574,0.000212784405448474,1.0275761269440409e-05,1.0094874596688896e-05
2155850,1.0000010206567822e-06,0.00022788460773881525,0.00024160882458090782,0.00022741878638044,1.0573205145192333e-05,1.0344191650801804e-05
2155950,1.000017050500901e-06,0.00022752345830667764,0.00023692117247264832,0.00020273748668842018,1.0400025530543644e-05,1.0256999303237535e-05
2156050,1.00008196568524e-06,0.00022005489154253155,0.00024154385027941316,0.00021876665414310992,1.0476158422534354e-05,1.0188236956309993e-05
2156150,1.00008196568524e-06,0.00021093130635563284,0.00023931988107506186,0.00023155090457294136,1.0619653949106578e-05,1.027011876431061e-05
2156250,1.2938709232912515e-06,0.00022199013619683683,0.00025129917776212096,0.0002318594924872741,1.0781736818898935e-05,1.0473905604158062e-05
2156350,2.037797457887791e-06,0.00017503488925285637,0.00014034089690539986,0.00018815936346072704,9.35441585170338e-06,9.79846572590759e-06
2156450,2.9757125048490707e-06,0.0001564517879160121,0.0001263888116227463,0.0001823382917791605,9.256263183488045e-06,9.597893040336203e-06
2156550,1.740248762871488e-06,6.929294613655657e-05,8.13959923107177e-05,0.000163670425536111,8.627926035842393e-06,8.6949776232359e-06
2156650,2.7674777811625972e-06,0.0001239314879057929,0.00012837114627473056,0.00019445222278591245,9.521982065052725e-06,9.69217398960609e-06
2156750,1.875496081993333e-06,0.00013860473700333387,9.186677925754339e-05,0.00018353952327743173,8.7213456936297e-06,9.69163011177443e-06
2156850,1.98845486920618e-06,0.00011896342039108276,0.00011784499656641856,0.0001687907351879403,9.262561434297822e-06,9.095645509660244e-06
2156950,2.4073917757050367e-06,0.00011384795652702451,0.00013315830437932163,0.0001854805159382522,9.607291758584324e-06,9.191637218464166e-06
2157050,2.7695984954334563e-06,0.00012253485328983516,0.00014898761583026499,0.00020553819194901735,1.0083881534228567e-05,9.713973668112885e-06
2157150,3.3464546049799537e-06,0.00013909631525166333,0.0001534222683403641,0.0002026490546995774,1.0108955393661745e-05,1.0043395377579145e-05
2157250,2.5661383915576153e-06,0.000195943663129583,0.00022374976833816618,0.0001736611156957224,1.0964967259496916e-05,1.0771194865810685e-05
2157350,2.607067244753125e-06,0.00010853670391952619,6.906248745508492e-05,0.0001737927523208782,8.431771675532218e-06,9.16095723368926e-06
2157450,1.1148259773108293e-06,9.990439866669476e-05,9.241064253728837e-05,0.00017254686099477112,8.866640200722031e-06,9.04031730897259e-06
2157550,1.0000030670198612e-06,0.00011258973245276138,0.00013345605111680925,0.00017693564586807042,9.384424629388377e-06,8.832472303765826e-06
2157650,1.0709683238019352e-06,0.00016068611876107752,0.00017794746963772923,0.00022781180450692773,9.970300197892357e-06,9.613803740649018e-06
2157750,1.079259391190135e-06,0.0002012022741837427,0.0002101941645378247,0.0002499131951481104,1.0275170097884256e-05,1.0105676665261853e-05
2157850,1.0849691989278654e-06,0.0002350437716813758,0.00023594725644215941,0.0002757140318863094,1.0685009328881279e-05,1.0631229997670744e-05
2157950,1.0795247362693772e-06,0.0002557568368501961,0.00025062583154067397,0.0002814758918248117,1.1008062756445725e-05,1.1013363291567657e-05
2158050,1.1107709951829747e-06,0.0002732197172008455,0.0002789060235954821,0.000294701341772452,1.1571885806915816e-05,1.1443587027315516e-05
2158150,1.1062353451052331e-06,0.0002764762903098017,0.00029283968615345657,0.0002759292256087065,1.1706868463079445e-05,1.1474928214738611e-05
2158250,1.096640517062042e-06,0.0002831740421243012,0.000308094487991184,0.0002882191038224846,1.1963532415393274e-05,1.1657277354970574e-05
2158350,1.1021858199455892e-06,0.00028411770472303033,0.00031535301241092384,0.0002860664972104132,1.2093502846255433e-05,1.1739935871446505e-05
2158450,1.9172048268956132e-06,0.0002625436463858932,0.0003002055163960904,0.00030698292539454997,1.1788778465415817e-05,1.1355006790836342e-05
2158550,2.5723743419803213e-06,0.00011754140723496675,0.00024769504670985043,0.00021188223036006093,1.1109402294096071e-05,9.525481800665148e-06
2158650,1.1579509191506077e-06,8.104617882054299e-05,0.00015632370195817202,0.00015377654926851392,1.0004956493503414e-05,9.454685823584441e-06
2158750,2.2091394384915475e-06,0.00010401584586361423,0.00016705301823094487,0.000171474544913508,1.0364860827394295e-05,9.88678675639676e-06
2158850,2.0480517832766054e-06,9.89975014817901e-05,0.00015812733909115195,0.0001534554030513391,1.035966124618426e-05,9.70497330854414e-06
2158950,2.4588009637227515e-06,0.00010547270358074456,0.00014203965838532895,0.0001686922478256747,1.0227510756521951e-05,9.852000403043348e-06
2159050,2.544819835748058e-06,0.00011465490388218313,0.00011029533197870478,0.0001894266897579655,1.011396489047911e-05,1.0304697752872016e-05
2159150,1.2863592928624712e-06,0.00010263977310387418,0.00013001922343391925,0.00022092569270171225,1.0864199794013985e-05,1.0482939615030773e-05
2159250,1.1147081977469497e-06,0.00012080508167855442,0.0001627725432626903,0.00020080790272913873,1.1456361789896619e-05,1.0752160960691981e-05
2159350,1.7871552699944004e-06,0.00015100995369721204,0.0001680472632870078,0.00020281915203668177,1.1423821888456587e-05,1.118906402552966e-05
2159453,1.0000809425037005e-06,0.00011578638077480718,0.00018301917589269578,0.0001895243040053174,1.1574148629733827e-05,1.0561171620793175e-05
2159552,1.0000809425037005e-06,0.0001676220417721197,0.00022650272876489908,0.00022189668379724026,1.2028277524223085e-05,1.1315845767967403e-05
2159652,1.0000809425037005e-06,0.000214847139432095,0.00026286562206223607,0.00024804173153825104,1.2423039152054116e-05,1.1926006663998123e-05
2159751,1.0000160273193615e-06,0.0002482533163856715,0.0002879068488255143,0.0002407631982350722,1.2649877135118004e-05,1.224859897774877e-05
2159852,1.0002560202337918e-06,0.00026506814174354076,0.0002981001161970198,0.0002355437318328768,1.2686998161370866e-05,1.2322670954745263e-05
2159951,1.0000010206567822e-06,0.00027433314244262874,0.00030565305496566,0.0002216998254880309,1.2621067980944645e-05,1.2237611372256652e-05
2160051,9.999999974752427e-07,0.0002781208895612508,0.00030912162037566304,0.00021451340580824763,1.2528736988315359e-05,1.2125624380132649e-05
2160150,1.0000809425037005e-06,0.00028083351207897067,0.00031234341440722346,0.00022300936689134687,1.2548116501420736e-05,1.2131535186199471e-05
2160250,1.0000809425037005e-06,0.0002708720276132226,0.0002970942296087742,0.00020127960306126624,1.2368518582661636e-05,1.2011350008833688e-05
2160350,1.1404476936149877e-06,0.0002649440721143037,0.0002878535888157785,0.00022368080681189895,1.2247040103829931e-05,1.1935529983020388e-05
2160450,1.003001898425282e-06,0.0002540417481213808,0.0002773310407064855,0.00021697247575502843,1.2199756383779459e-05,1.1882727449119557e-05
2160550,9.999999974752427e-07,0.00025327244657091796,0.00027685455279424787,0.00020686705829575658,1.2170986337878276e-05,1.1857873687404208e-05
2160650,1.0000809425037005e-06,0.0002618767030071467,0.00028700262191705406,0.000218732631765306,1.2323133887548465e-05,1.2003446499875281e-05
2160750,1.0000809425037005e-06,0.00025145718245767057,0.00027395872166380286,0.0002292287681484595,1.2216361938044429e-05,1.1938435818592552e-05
2160850,1.347491661363165e-06,0.00022339873248711228,0.00023788277758285403,0.0002502728020772338,1.181323932542e-05,1.1637469469860662e-05
2160950,1.000017050500901e-06,0.00024007096362765878,0.00025671874755062163,0.00020704808412119746,1.2275051631149836e-05,1.2073082871211227e-05
2161050,1.000017050500901e-06,0.0001985395938390866,0.00021003391884732991,0.00021824978466611356,1.1628588254097849e-05,1.1489012649690267e-05
2161150,1.0045711178463534e-06,0.00023049034643918276,0.000244542199652642,0.00022305460879579186,1.2386102753225714e-05,1.2222827535879333e-05
2161250,1.14674071483023e-06,0.00024234657757915556,0.000255648948950693,0.00021711314911954105,1.2657772458624095e-05,1.251072171726264e-05
2161350,1.146309500654752e-06,0.00025940805790014565,0.00027427604072727263,0.0001965663832379505,1.2802866876882035e-05,1.2649323252844624e-05
2161450,1.160416218226601e-06,0.0002610846422612667,0.000275359459919855,0.00019285928283352405,1.2547450751299039e-05,1.2406335372361355e-05
2161550,9.999999974752427e-07,0.00024024101730901748,0.0002516845124773681,0.00018223078222945333,1.1851772796944715e-05,1.1739269211830106e-05
2161650,1.1794571719292435e-06,0.00017318883328698575,0.0001810785906855017,0.0001806287473300472,1.0481669050932396e-05,1.0405218745290767e-05
2161750,1.5388388874271186e-06,0.0001246943575097248,0.00012862667790614069,0.00020434780162759125,9.506948117632419e-06,9.459855391469318e-06
2161850,2.7112630505143898e-06,0.0001119697917602025,0.00011854764306917787,0.00022111380530986935,9.300877536588814e-06,9.392937499796972e-06
2161950,2.3965228592714993e-06,0.00010891962301684543,0.00011481688125059009,0.00017245706112589687,8.82501080923248e-06,8.759308002481703e-06
2162050,2.6501534193812404e-06,0.00010208318417426199,0.00010426683002151549,0.00019853720732498914,8.68711867951788e-06,8.602781235822476e-06
2162150,3.1549584491585847e-06,9.580363985151052e-05,9.735148341860622e-05,0.00022368137433659285,8.584604074712843e-06,8.478627023578156e-06
2162250,2.3421182504534954e-06,9.879822755465284e-05,0.0001008316467050463,0.00018033917876891792,8.578551387472544e-06,8.467165571346413e-06
2162350,2.716052449613926e-06,9.397241956321523e-05,9.567310189595446e-05,0.00019081162463407964,8.360099855053704e-06,8.27031908556819e-06
2162450,3.238197450627922e-06,0.00010162776743527502,0.00010288444173056632,0.0002261479094158858,8.562919902033173e-06,8.494749636156484e-06
2162550,2.335503495487501e-06,9.949971718015149e-05,0.00010152231698157266,0.00019382509344723076,8.616111699666362e-06,8.546752724214457e-06
2162650,2.7009250516130123e-06,0.00010465562081662938,0.00010656578524503857,0.00021550014207605273,8.861039532348514e-06,8.806307960185222e-06
2162750,3.20500589623407e-06,9.251805749954656e-05,9.26326829358004e-05,0.0002316933241672814,8.74046963872388e-06,8.724957297090441e-06
2162850,3.805605956586078e-06,0.00010008392564486712,0.0001000055272015743,0.0002468340389896184,8.987914952740539e-06,8.977580364444293e-06
2162950,3.028433184226742e-06,0.00010937110346276313,0.00010913157893810421,0.00022290628112386912,9.255305485567078e-06,9.24872983887326e-06
2163050,3.5597959140432067e-06,0.00011131628707516938,0.00011024140985682607,0.00026619553682394326,9.644469173508696e-06,9.65162689681165e-06
2163150,3.7205463740974665e-06,0.00010302927694283426,0.0001041777286445722,0.0002849344746209681,9.897084055410232e-06,9.871070687950123e-06
2163250,2.609794819363742e-06,0.00010363525507273152,0.00010560783266555518,0.00024997888249345124,1.0307142474630382e-05,1.0278258741891477e-05
2163350,3.2662362627888797e-06,0.00011643375910352916,0.00011661760072456673,0.00028473828569985926,1.10199516711873e-05,1.1017334145435598e-05
2163450,3.847444077109685e-06,0.00011285821528872475,0.00011182762682437897,0.0002594131219666451,1.0933212251984514e-05,1.0948665476462338e-05
2163550,2.5894714781315997e-06,0.00010145834676222876,0.00010103053500643,0.00019499732297845185,1.047143177856924e-05,1.047476143867243e-05
2163650,3.021015345439082e-06,0.00010358080908190459,0.00010329377255402505,0.00021521981398109347,1.0264866432407871e-05,1.026894460665062e-05
2163750,3.4567503917060094e-06,0.0001108529104385525,0.00010979491344187409,0.00023533478088211268,1.014701683743624e-05,1.017090653476771e-05
2163850,2.4489509087288752e-06,0.0001179601822514087,0.00011758089385693893,0.0002011463511735201,1.0143809049623087e-05,1.0149860827368684e-05
2163950,2.863333520508604e-06,0.00010964672401314601,0.000109821034129709,0.0002185086050303653,9.87326984613901e-06,9.870636858977377e-06
2164050,3.439749207245768e-06,0.00010542054224060848,0.00010530199506320059,0.00024190821568481624,9.740765563037712e-06,9.747077456268016e-06
2164150,3.929144440917298e-06,0.00011032292240997776,0.00011052785703213885,0.0002542032743804157,9.823313121160027e-06,9.822890206123702e-06
2164250,2.7797466373158386e-06,0.00011154292587889358,0.00011108131729997694,0.00021044239110779017,9.781242624740116e-06,9.793573553906754e-06
2164350,3.2274706427415367e-06,0.00010690233466448262,0.00010650616604834795,0.0002315771853318438,9.693534593679942e-06,9.701025192043744e-06
2164450,3.853049292956712e-06,9.97734532575123e-05,0.0001002037970465608,0.00025542452931404114,9.596222298569046e-06,9.590151421434712e-06
2164550,2.7244657303526765e-06,0.00010687458416214213,0.00010631122131599113,0.00020899709488730878,9.685729310149327e-06,9.699298061605077e-06
2164650,3.0946850984037155e-06,0.00010969553841277957,0.00010814846609719098,0.00021972805552650243,9.639317795517854e-06,9.666731784818694e-06
2164750,3.624437340477016e-06,0.0001168085727840662,0.0001157111328211613,0.00021976829157210886,9.580930964148138e-06,9.594884431862738e-06
2164850,1.9005187823495362e-06,9.336391667602584e-05,9.268720168620348e-05,0.000166052850545384,8.940778570831753e-06,8.933705430536065e-06
2164950,1.8090885305355187e-06,6.744354323018342e-05,7.742366869933903e-05,0.0001632072526263073,8.511175110470504e-06,8.40332722873427e-06
2165050,1.1857351864819066e-06,7.777337305014953e-05,9.964415221475065e-05,0.00017185606702696532,9.015633622766472e-06,8.784369128989056e-06
2165150,1.0202684279647656e-06,0.00010506753460504115,0.0001154561250586994,0.0002072499628411606,9.59623503149487e-06,9.538647645968013e-06
2165250,1.2982166026631603e-06,9.737377695273608e-05,0.00010004530486185104,0.00021095536067150533,9.628165571484715e-06,9.619635420676786e-06
2165350,1.211796643474372e-06,0.00011669069499475881,0.00011825591354863718,0.00020924147975165397,1.0418979400128592e-05,1.039337530528428e-05
2165450,1.244559939550527e-06,0.00012387048627715558,0.00012542780314106494,0.00023732105910312384,1.1015619747922756e-05,1.0972708878398407e-05
2165550,1.6727084357626154e-06,0.00011292479757685214,0.00011326928506605327,0.00020126468734815717,1.0893793842114974e-05,1.0862993804039434e-05
2165650,1.171361191154574e-06,0.00011653806723188609,0.0001174342687590979,0.00016784312902018428,1.084425730368821e-05,1.0802378710650373e-05
2165750,1.3635069535666844e-06,0.00011629535583779216,0.00011688841186696663,0.0001822319027269259,1.0590422789391596e-05,1.055986103892792e-05
2165850,1.1692607131408295e-06,0.00011688247468555346,0.00011762426584027708,0.0001664926967350766,1.0381721949670464e-05,1.0352113349654246e-05
2165950,1.4004336890138802e-06,0.00011045869177905843,0.00011110127525171265,0.00018750876188278198,1.0069261406897567e-05,1.0047153409686871e-05
2166050,3.3085982522607083e-06,0.00011207795614609495,0.00011172237282153219,0.00023748475359752774,9.945109923137352e-06,9.943024451786187e-06
2166150,2.671137508514221e-06,0.00011167994671268389,0.00011080539115937427,0.00017867604037746787,9.694067557575181e-06,9.697035238787066e-06
2166250,1.9914643871743465e-06,9.62894264375791e-05,8.946571324486285e-05,0.0001605612487765029,9.04732496564975e-06,9.13201984076295e-06
2166350,2.2781305233365856e-06,8.33515587146394e-05,8.09475895948708e-05,0.00016677338862791657,8.620264452474657e-06,8.644135959912091e-06
2166450,1.4641709640272893e-06,6.488100916612893e-05,7.85306838224642e-05,0.00014814567111898214,8.37894003780093e-06,8.202996468753554e-06
2166550,1.24085136121721e-06,7.484426896553487e-05,8.46864131744951e-05,0.00017178256530314684,8.452338988718111e-06,8.370189789275173e-06
2166650,1.191476485473686e-06,0.00010190263128606603,0.00010704033047659323,0.0002066479210043326,9.211066753778141e-06,9.180043889500666e-06
2166750,1.264398633793462e-06,0.00011610110232140869,0.00011861231905641034,0.00023367689573206007,9.883258826448582e-06,9.862463230092544e-06
2166850,1.1761107998609077e-06,0.00011191683006472886,0.00011290740076219663,0.00018572983390185982,1.0056244718725793e-05,1.0036563253379427e-05
2166950,2.8690649287455017e-06,0.00011188376811333,0.00011183317838003859,0.00023715900897514075,1.015428551909281e-05,1.0139374353457242e-05
2167050,3.925499640899943e-06,0.0001141650864155963,0.00011351757711963728,0.00023182078439276665,1.0093962373503018e-05,1.0088087947224267e-05
2167150,1.7376744381181197e-06,9.253374446416274e-05,8.29424534458667e-05,0.00016153539763763547,9.277239769289736e-06,9.363755452795886e-06
2167250,1.8545066495789797e-06,7.703222217969596e-05,8.605329639976844e-05,0.00018302917305845767,9.153840437647887e-06,9.039853466674685e-06
2167350,1.7765574966688291e-06,6.577367457794026e-05,9.67206506174989e-05,0.00018762318359222263,9.361463526147418e-06,8.883579539542552e-06
2167450,1.4669726624561008e-06,7.886608364060521e-05,0.0001240451238118112,0.0001852427376434207,1.0049778211396188e-05,9.282885912398342e-06
2167554,1.022948481477215e-06,8.731375419301912e-05,0.00014787395775783807,0.00018315044871997088,1.0670504707377404e-05,9.749974196893163e-06
2167650,1.1503497034937027e-06,0.00012083075853297487,0.0001614527718629688,0.00019844046619255096,1.0875014595512766e-05,1.0411352377559524e-05
2167753,1.0000809425037005e-06,7.958813512232155e-05,0.00013508368283510208,0.00015074685506988317,1.0182588084717281e-05,9.261866580345668e-06
2167853,1.0025581786976545e-06,0.00012294699263293296,0.00016870928811840713,0.00018125996575690806,1.0709911293815821e-05,1.0119868420588318e-05
2167953,1.0241603831673274e-06,0.00015798461390659213,0.0001914019085234031,0.00020473162294365466,1.0945335816359147e-05,1.058979887602618e-05
2168053,1.0000809425037005e-06,0.00017791024583857507,0.00020208324713166803,0.0001931219157995656,1.0890022167586721e-05,1.0641735570970923e-05
2168152,1.0213094583377824e-06,0.00020211204537190497,0.00022335634275805205,0.0001992680481635034,1.1102380085503682e-05,1.0860760994546581e-05
2168250,1.0153617040487006e-06,0.0002169521467294544,0.00023741535551380366,0.00018767736037261784,1.1089326108049136e-05,1.0829629900399595e-05
2168350,1.017857584884041e-06,0.0002254763530800119,0.0002455771609675139,0.00018868912593461573,1.1039325727324467e-05,1.0767097592179198e-05
2168450,1.0000809425037005e-06,0.00023264762421604246,0.0002522959257476032,0.0001990532036870718,1.1112306310678832e-05,1.0839352398761548e-05
2168550,2.242001301056007e-06,0.0002348367852391675,0.00023831291764508933,0.00024150253739207983,1.0927315088338219e-05,1.0863368515856564e-05
2168650,3.4735801364149665e-06,0.00021841748093720526,0.0002004061680054292,0.00021899376588407904,1.0433503121021204e-05,1.0594817467790563e-05
2168750,3.998287866124883e-06,0.00025559074128977954,0.0002296469610882923,0.00021012492652516812,1.0754471986729186e-05,1.0959899555018637e-05
2168850,1.8000307591137243e-06,0.00019870350661221892,0.00011131607607239857,0.0001590744941495359,8.754562259127852e-06,9.969353413907811e-06
2168950,1.734861371005536e-06,7.241204002639279e-05,8.081260602921247e-05,0.0001708671625237912,8.319778316945303e-06,8.377429367101286e-06
2169050,1.5356629319285275e-06,7.918649498606101e-05,0.00012776268704328686,0.00017652340466156602,9.396304449182935e-06,8.755241651670076e-06
2169150,1.3309725090948632e-06,0.00010224218567600474,0.00017791357822716236,0.00016753887757658958,1.03390593721997e-05,9.304679224442225e-06
2169250,1.1152443448736449e-06,0.00013809517258778214,0.00022520714264828712,0.00019288867770228535,1.1113212167401798e-05,1.0154192750633229e-05
2169350,1.1444961955930921e-06,0.00018864782759919763,0.0002586744667496532,0.00023841035726945847,1.1699802598741371e-05,1.1105142220912967e-05
2169450,1.1586153050302528e-06,0.00023507683363277465,0.0002896951336879283,0.0002519614063203335,1.2404957487888169e-05,1.2014307685603853e-05
2169550,1.1491418945297482e-06,0.00026261399034410715,0.0003034316177945584,0.0002409791195532307,1.2729823538393248e-05,1.2443756531865802e-05
2169650,1.1598210676311282e-06,0.0002802584203891456,0.00031127530382946134,0.00025134082534350455,1.298974621022353e-05,1.2753439477819484e-05
2169750,1.1679261433528154e-06,0.0002907491580117494,0.0003181935171596706,0.00025227185687981546,1.3223524547356647e-05,1.2994346434425097e-05
2169850,1.1342149264237378e-06,0.00028218913939781487,0.00030502237495966256,0.00019328742928337306,1.2823416909668595e-05,1.26347422337858e-05
2169950,1.1282385230515501e-06,0.00028205179842188954,0.00030725798569619656,0.00020492103067226708,1.2617204447451513e-05,1.2384730325720739e-05
2170050,1.1348871566951857e-06,0.0002719471522141248,0.00029640368302352726,0.0002154831017833203,1.2275426342966966e-05,1.2029139725200366e-05
2170150,1.1230896461711382e-06,0.00027561941533349454,0.0003004705358762294,0.00022164666734170169,1.2241972399351653e-05,1.1965750672970898e-05
2170250,1.0000201200455194e-06,0.00027249992126598954,0.00029681919841095805,0.0002155951806344092,1.1997654837614391e-05,1.1704770258802455e-05
2170350,1.1034354656658252e-06,0.00028008787194266915,0.0003024967445526272,0.0002237060252809897,1.1960645679209847e-05,1.166325637314003e-05
2170450,2.041309244305012e-06,0.00022008705127518624,0.0002131985529558733,0.0002364654210396111,1.0607171134324744e-05,1.0508850209589582e-05
2170550,1.0000201200455194e-06,5.7655692216940224e-05,0.00011057946539949626,0.00012905622133985162,9.3148237283458e-06,8.75570003699977e-06
2170650,1.0000850352298585e-06,7.838384772185236e-05,0.00013334068353287876,0.00014788504631724209,9.604629667592235e-06,8.825770237308461e-06
2170750,1.0000850352298585e-06,0.00012830870400648564,0.00017896735516842455,0.00021272487356327474,1.0378535080235451e-05,9.719658919493668e-06
2170850,1.0000850352298585e-06,0.0001767590583767742,0.0002211897517554462,0.0002417971845716238,1.0951112017210107e-05,1.0420570106361993e-05
2170950,1.000021143227059e-06,0.00021574532729573548,0.00025460796314291656,0.0002541810681577772,1.1302299753879197e-05,1.0844312782865018e-05
2171050,1.000021143227059e-06,0.00022885632643010467,0.0002645679342094809,0.00025087615358643234,1.1281881597824395e-05,1.0828600352397189e-05
2171150,9.999999974752427e-07,0.0002511546772439033,0.0002862148976419121,0.0002601029409561306,1.157270344265271e-05,1.112469362851698e-05
2171250,1.000086058411398e-06,0.0002683491911739111,0.0003021366719622165,0.00028115944587625563,1.1855273442051839e-05,1.1436142813181505e-05
2171350,1.000086058411398e-06,0.0002800796937663108,0.000313680327963084,0.0002999326097778976,1.2214380149089266e-05,1.1813996025011875e-05
2171450,1.0002611361414893e-06,0.0002887600567191839,0.00032221036963164806,0.0003154725709464401,1.2665570466197096e-05,1.2281670024094637e-05
2171550,1.0002611361414893e-06,0.0002952187496703118,0.00032866469700820744,0.00032235353137366474,1.3202700756664854e-05,1.2830138985009398e-05
2171650,1.000086058411398e-06,0.0002963025472126901,0.00032901193480938673,0.000317697471473366,1.360632450086996e-05,1.3250343727122527e-05
2171750,1.1261536201345734e-06,0.0003088678349740803,0.00033966859336942434,0.0003293559711892158,1.4050613572180737e-05,1.371865891997004e-05
2171850,1.1167899174324702e-06,0.0003156858147121966,0.0003459129366092384,0.00034041862818412483,1.4586933502869215e-05,1.4246839782572351e-05
2171950,1.1176816769875586e-06,0.0003093940031249076,0.00033831075415946543,0.0003106328076682985,1.464701199438423e-05,1.430971587979002e-05
2172050,1.1139405842186534e-06,0.0003063621115870774,0.00033471969072707,0.0002909115282818675,1.4516759620164521e-05,1.4175761862134095e-05
2172150,1.0000020438383217e-06,0.0003075810382142663,0.00033474538940936327,0.00028217758517712355,1.439054267393658e-05,1.405715556757059e-05
2172250,1.1126277286166442e-06,0.000272437056992203,0.0003123776405118406,0.000260874250670895,1.3878421668778174e-05,1.3344234503165353e-05
2172350,2.102525058944593e-06,0.00021501199807971716,0.00023403106024488807,0.00023223872995004058,1.255055485671619e-05,1.23284353321651e-05
2172450,3.246620281061041e-06,0.00016559891810175031,0.0001748176000546664,0.00020145803864579648,1.1571090908546466e-05,1.1425243428675458e-05
2172550,1.070683310899767e-06,8.67533526616171e-05,0.00017420147196389735,0.00016388816584367305,1.1562041436263826e-05,1.0632338671712205e-05
2172650,1.0901769655902172e-06,0.00013881499762646854,0.00021232254221104085,0.0002176037960452959,1.2092724318790715e-05,1.1445191375969443e-05
2172750,1.1083376421083813e-06,0.00018851322238333523,0.00024169113021343946,0.00024647475220263004,1.2297266948735341e-05,1.1924721547984518e-05
2172850,1.115327222578344e-06,0.00022765326139051467,0.0002655060088727623,0.0002547595649957657,1.2363228051981423e-05,1.2092627912352327e-05
2172950,1.1033123428205727e-06,0.00023279708693735301,0.0002684945648070425,0.00024208342074416578,1.2166432497906499e-05,1.1738433386199176e-05
2173050,1.1126708159281407e-06,0.0002473130589351058,0.00027237783069722354,0.0002574051031842828,1.2150800102972426e-05,1.179342234536307e-05
2173150,1.121365926337603e-06,0.00024722638772800565,0.0002655352000147104,0.0002629730151966214,1.2060274457326159e-05,1.173574219137663e-05
2173250,1.1103501265097293e-06,0.0002601736632641405,0.00027676549507305026,0.00026034488109871745,1.2311195860092994e-05,1.1986083336523734e-05
2173350,1.1181621175637702e-06,0.0002617283316794783,0.0002762970980256796,0.0002698593307286501,1.2460383004508913e-05,1.215674819832202e-05
2173450,1.1228387393202865e-06,0.0002214838459622115,0.0002400400408077985,0.0002643855114001781,1.2135121323808562e-05,1.1798232662840746e-05
2173550,1.0000030670198612e-06,0.000255041552009061,0.00027289026184007525,0.0002724846126511693,1.290173804591177e-05,1.2602373317349702e-05
