timestamp,lighthouse.angle0x_2,lighthouse.angle0y_2,lighthouse.angle1x_2,lighthouse.angle1y_2,lighthouse.angle0x_3,lighthouse.angle0y_3
2153562,0.43922287225723267,-0.5582666397094727,-0.15256720781326294,-0.8066239953041077,0.4441291093826294,-0.5627757906913757
2153662,0.43920356035232544,-0.5583300590515137,-0.15256723761558533,-0.8066135048866272,0.4441095292568207,-0.562820315361023
2153762,0.43920356035232544,-0.5583300590515137,-0.15257374942302704,-0.8066191673278809,0.4441095292568207,-0.562820315361023
2153862,0.4391968846321106,-0.558338463306427,-0.15254764258861542,-0.8065962195396423,0.4441095292568207,-0.562820315361023
2153962,0.4392426013946533,-0.5582998394966125,-0.15258044004440308,-0.8065934777259827,0.44414231181144714,-0.5627978444099426
2154062,0.43925580382347107,-0.5583024621009827,-0.15256066620349884,-0.8066182136535645,0.44414231181144714,-0.5627978444099426
2154162,0.43922287225723267,-0.5582666397094727,-0.15252143144607544,-0.8066152930259705,0.4441160559654236,-0.5627539753913879
2154262,0.4392492175102234,-0.5583108067512512,-0.15255415439605713,-0.806612491607666,0.4441488981246948,-0.5628089308738708
2154362,0.43920356035232544,-0.5583300590515137,-0.15257374942302704,-0.8066191673278809,0.44411614537239075,-0.5628119111061096
2154462,0.4392559230327606,-0.5583221316337585,-0.15254764258861542,-0.8065962195396423,0.44414231181144714,-0.5627978444099426
2154562,0.4392755627632141,-0.5582969784736633,-0.15254764258861542,-0.8065962195396423,0.4441881775856018,-0.5627984404563904
2154662,0.4392625093460083,-0.5583134889602661,-0.15263928472995758,-0.8066659569740295,0.4442078173160553,-0.5628312230110168
2154763,0.4391246438026428,-0.5581780076026917,-0.1527906358242035,-0.806556761264801,0.44405677914619446,-0.5626544952392578
2154862,0.43922775983810425,-0.5576978921890259,-0.153106689453125,-0.8062760233879089,0.4441080093383789,-0.562358021736145
2154962,0.44082555174827576,-0.5563798546791077,-0.153106689453125,-0.8062760233879089,0.44563400745391846,-0.5610859990119934
2155062,0.4429256319999695,-0.5547082424163818,-0.153106689453125,-0.8062760233879089,0.4477604031562805,-0.5593593120574951
2155162,0.4429256319999695,-0.5547082424163818,-0.15341123938560486,-0.7997485399246216,0.4477604031562805,-0.5593593120574951
2155262,0.4606581926345825,-0.5353304147720337,-0.154319167137146,-0.7930019497871399,0.4653230309486389,-0.5402257442474365
2155363,0.4706110954284668,-0.5224263668060303,-0.15547707676887512,-0.7843230366706848,0.4753285348415375,-0.5274131894111633
2155462,0.4804779291152954,-0.5085322260856628,-0.15673035383224487,-0.7744210362434387,0.48529961705207825,-0.5135607123374939
2155562,0.4895435571670532,-0.4952482283115387,-0.158178448677063,-0.7645959258079529,0.49452173709869385,-0.5002981424331665
2155662,0.49718809127807617,-0.4833475947380066,-0.15951770544052124,-0.7555181980133057,0.5022647380828857,-0.4885522127151489
2155762,0.5029354691505432,-0.47324180603027344,-0.16125339269638062,-0.7471503615379333,0.5080772638320923,-0.4784344732761383
2155862,0.5062328577041626,-0.46642041206359863,-0.16313675045967102,-0.7394378185272217,0.5114462971687317,-0.4715653657913208
2155962,0.5090945959091187,-0.4580363929271698,-0.16526703536510468,-0.7322348952293396,0.5143276453018188,-0.4631209373474121
2156062,0.509741485118866,-0.45272037386894226,-0.16825427114963531,-0.7255643606185913,0.515013575553894,-0.45792266726493835
2156162,0.5089389681816101,-0.44855421781539917,-0.17166627943515778,-0.7193021774291992,0.5142964720726013,-0.45377078652381897
2156262,0.5080313086509705,-0.4466038644313812,-0.1731499582529068,-0.7168617844581604,0.5133688449859619,-0.4518515467643738
2156362,0.5047911405563354,-0.44327428936958313,-0.1731499582529068,-0.7168617844581604,0.5101358890533447,-0.44859588146209717
2156462,0.5031608939170837,-0.4426386058330536,-0.1731499582529068,-0.7168617844581604,0.5084468126296997,-0.4479285180568695
2156562,0.5031608939170837,-0.4426386058330536,-0.18946018815040588,-0.7017641663551331,0.5084468126296997,-0.4479285180568695
2156662,0.5031608939170837,-0.4426386058330536,-0.19007736444473267,-0.7016014456748962,0.5084468126296997,-0.4479285180568695
2156763,0.4932819604873657,-0.4441910684108734,-0.19007736444473267,-0.7016014456748962,0.4987305998802185,-0.44926750659942627
2156862,0.4887315332889557,-0.4423915445804596,-0.19007736444473267,-0.7016014456748962,0.4940176010131836,-0.4478156864643097
2156962,0.4844576418399811,-0.4413718283176422,-0.19007736444473267,-0.7016014456748962,0.4897177815437317,-0.44681787490844727
2157062,0.48228001594543457,-0.4415155053138733,-0.19007736444473267,-0.7016014456748962,0.48755311965942383,-0.4468846619129181
2157162,0.4803595542907715,-0.44240888953208923,-0.19007736444473267,-0.7016014456748962,0.4856783151626587,-0.4477866590023041
2157262,0.4803595542907715,-0.44240888953208923,-0.19007736444473267,-0.7016014456748962,0.4856783151626587,-0.4477866590023041
2157362,0.47208553552627563,-0.4521602988243103,-0.19007736444473267,-0.7016014456748962,0.4775417745113373,-0.4574173092842102
2157462,0.46722695231437683,-0.4573160707950592,-0.25024592876434326,-0.6773645877838135,0.4727877676486969,-0.4625999331474304
2157562,0.46034836769104004,-0.462721586227417,-0.27971982955932617,-0.6706797480583191,0.46596136689186096,-0.4680536091327667
2157662,0.4509003758430481,-0.46852436661720276,-0.3130608797073364,-0.6602438688278198,0.45654067397117615,-0.47410064935684204
2157762,0.4385613203048706,-0.47626885771751404,-0.3385997712612152,-0.6524739861488342,0.4443003535270691,-0.48201984167099
2157865,0.42444753646850586,-0.48741278052330017,-0.3801685869693756,-0.6429815292358398,0.4302332401275635,-0.4934222400188446
2157965,0.409563273191452,-0.5030362010002136,-0.4167141318321228,-0.6390083432197571,0.41540220379829407,-0.5092108845710754
2158064,0.3954474925994873,-0.5232232809066772,-0.4546826481819153,-0.6392819881439209,0.40144413709640503,-0.5294230580329895
2158165,0.3826981782913208,-0.5463957190513611,-0.493185430765152,-0.6420076489448547,0.3889378011226654,-0.5526567101478577
2158265,0.3702639937400818,-0.5700209736824036,-0.5309028625488281,-0.6441075801849365,0.3767397701740265,-0.576235294342041
2158365,0.3562377393245697,-0.5919226408004761,-0.5655908584594727,-0.6429234743118286,0.36291682720184326,-0.5981138944625854
2158462,0.3380073308944702,-0.6109073162078857,-0.572212278842926,-0.6422039270401001,0.34488415718078613,-0.6171964406967163
2158562,0.31448641419410706,-0.626946747303009,-0.572212278842926,-0.6422039270401001,0.3214629292488098,-0.6334072351455688
2158664,0.31448641419410706,-0.626946747303009,-0.6413894295692444,-0.6170711517333984,0.3214629292488098,-0.6334072351455688
2158765,0.31448641419410706,-0.626946747303009,-0.6564488410949707,-0.6022135019302368,0.3214629292488098,-0.6334072351455688
2158864,0.31448641419410706,-0.626946747303009,-0.666439950466156,-0.5818778872489929,0.3214629292488098,-0.6334072351455688
2158964,0.31448641419410706,-0.626946747303009,-0.6731858253479004,-0.5585733652114868,0.3214629292488098,-0.6334072351455688
2159062,0.31448641419410706,-0.626946747303009,-0.6783639192581177,-0.5357239246368408,0.3214629292488098,-0.6334072351455688
2159162,0.11245889961719513,-0.6533819437026978,-0.683799684047699,-0.5156773328781128,0.118522047996521,-0.6607420444488525
2159262,0.06616976857185364,-0.6538983583450317,-0.6904829740524292,-0.5007337331771851,0.07180909812450409,-0.6614068746566772
2159362,0.06616976857185364,-0.6538983583450317,-0.698531985282898,-0.49173247814178467,0.07180909812450409,-0.6614068746566772
2159462,-0.008100330829620361,-0.6720805764198303,-0.7080281376838684,-0.4872162342071533,-0.0027588754892349243,-0.6796565651893616
2159562,-0.03353495895862579,-0.685212254524231,-0.718356192111969,-0.4855189323425293,-0.0283491313457489,-0.6927312016487122
2159662,-0.05757799744606018,-0.7002973556518555,-0.7293392419815063,-0.48590517044067383,-0.05240330100059509,-0.7078019380569458
2159762,-0.08096876740455627,-0.7157967686653137,-0.7401977777481079,-0.48647400736808777,-0.07596878707408905,-0.7232409119606018
2159862,-0.10363790392875671,-0.7300567626953125,-0.75034099817276,-0.48622769117355347,-0.09883806109428406,-0.737542986869812
2159962,-0.12513518333435059,-0.7419376969337463,-0.7591443657875061,-0.4847956597805023,-0.12045691907405853,-0.7495556473731995
2160062,-0.144219771027565,-0.7512779831886292,-0.7659952640533447,-0.48247838020324707,-0.1396903395652771,-0.7589155435562134
2160162,-0.15998610854148865,-0.7576637864112854,-0.7699187397956848,-0.48034998774528503,-0.15553368628025055,-0.7653332352638245
2160262,-0.17146934568881989,-0.7616212368011475,-0.7733360528945923,-0.4779360890388489,-0.167166605591774,-0.7692928910255432
2160362,-0.17885194718837738,-0.7633035778999329,-0.7741996049880981,-0.4766586720943451,-0.17454209923744202,-0.7710469961166382
2160462,-0.18237724900245667,-0.7635151147842407,-0.773601770401001,-0.47604966163635254,-0.17808037996292114,-0.771254301071167
2160562,-0.18284137547016144,-0.7625789046287537,-0.7723321914672852,-0.47586897015571594,-0.17851190268993378,-0.7703286409378052
2160662,-0.1812756210565567,-0.7608306407928467,-0.770720362663269,-0.47594186663627625,-0.17688097059726715,-0.7685878276824951
2160762,-0.17842914164066315,-0.7587938904762268,-0.768944263458252,-0.47604838013648987,-0.17404821515083313,-0.7665483951568604
2160862,-0.175025075674057,-0.757020890712738,-0.7669693231582642,-0.47709569334983826,-0.17059896886348724,-0.7646976709365845
2160962,-0.17179398238658905,-0.756868302822113,-0.7642478346824646,-0.48067861795425415,-0.16727015376091003,-0.7644768953323364
2161062,-0.1690487265586853,-0.7595422267913818,-0.7602970600128174,-0.4885886013507843,-0.16459712386131287,-0.7670411467552185
2161162,-0.16749781370162964,-0.7657123804092407,-0.7545104026794434,-0.5018218755722046,-0.1631440371274948,-0.7730807065963745
2161262,-0.16720545291900635,-0.7752535939216614,-0.7471246719360352,-0.5198168754577637,-0.16291747987270355,-0.7822825312614441
2161362,-0.1676177978515625,-0.7866261005401611,-0.7386358976364136,-0.5405294895172119,-0.16341984272003174,-0.7935499548912048
2161462,-0.168259397149086,-0.7983445525169373,-0.7302581071853638,-0.5610256791114807,-0.16415953636169434,-0.804892897605896
2161562,-0.16897675395011902,-0.8089792728424072,-0.7226313948631287,-0.5799126625061035,-0.1650654822587967,-0.8153935670852661
2161662,-0.17073221504688263,-0.8226630687713623,-0.7120726704597473,-0.604939877986908,-0.16751202940940857,-0.8289659023284912
2161762,-0.16852624714374542,-0.8179284930229187,-0.7148313522338867,-0.595321774482727,-0.16498544812202454,-0.8243826627731323
2161862,-0.1648503541946411,-0.819353461265564,-0.7116777300834656,-0.601111888885498,-0.16117191314697266,-0.8257834911346436
2161962,-0.17582355439662933,-0.8234137296676636,-0.7117734551429749,-0.6029051542282104,-0.17048512399196625,-0.8287109732627869
2162062,-0.17509537935256958,-0.8252025842666626,-0.7118892669677734,-0.6044707298278809,-0.16905787587165833,-0.8303077816963196
2162162,-0.17518679797649384,-0.8252206444740295,-0.7118892669677734,-0.6044707298278809,-0.16911014914512634,-0.8303221464157104
2162262,-0.1752329021692276,-0.825190007686615,-0.7118958234786987,-0.6044844388961792,-0.1691233217716217,-0.8303036093711853
2162362,-0.1751675307750702,-0.8251941204071045,-0.711863100528717,-0.6044163703918457,-0.16909730434417725,-0.8303015232086182
2162465,-0.17519348859786987,-0.8252162337303162,-0.7119022011756897,-0.6044976711273193,-0.16911691427230835,-0.8303078413009644
2162565,-0.17515423893928528,-0.8252029418945312,-0.7119022011756897,-0.6044976711273193,-0.1690906584262848,-0.830305814743042
