timestamp,ctrltarget.x,ctrltarget.y,ctrltarget.z,ctrltarget.vx,ctrltarget.vx,ctrltarget.vx
1975939,0.0,0.0,0.0,0.0,0.0,0.0
1976039,0.0,0.0,0.0,0.0,0.0,0.0
1976139,0.0,0.0,0.0,0.0,0.0,0.0
1976239,0.0,0.0,0.0,0.0,0.0,0.0
1976339,0.0,0.0,0.0,0.0,0.0,0.0
1976439,0.0,0.0,0.0,0.0,0.0,0.0
1976542,0.0,0.0,0.0,0.0,0.0,0.0
1976639,0.0,0.0,0.0,0.0,0.0,0.0
1976742,0.0,0.0,0.0,0.0,0.0,0.0
1976842,0.0,0.0,0.0,0.0,0.0,0.0
1976942,-0.0055817365646362305,-0.003123668720945716,0.0012256595073267817,0.0,0.0,0.0
1977040,-0.0055817365646362305,-0.003123668720945716,0.013030756264925003,0.0,0.0,0.0
1977139,-0.0055817365646362305,-0.003123668720945716,0.053800925612449646,0.0,0.0,0.0
1977239,-0.0055817365646362305,-0.003123668720945716,0.12976329028606415,0.0,0.0,0.0
1977340,-0.0055817365646362305,-0.003123668720945716,0.23132719099521637,0.0,0.0,0.0
1977439,-0.0055817365646362305,-0.003123668720945716,0.3369746506214142,0.0,0.0,0.0
1977539,-0.0055817365646362305,-0.0031236684881150723,0.4236726760864258,0.0,0.0,0.0
1977639,-0.0055817365646362305,-0.0031236684881150723,0.4767257571220398,0.0,0.0,0.0
1977739,-0.0055817365646362305,-0.003123668022453785,0.4971729815006256,0.0,0.0,0.0
1977839,-0.0055817365646362305,-0.003123667323961854,0.49999743700027466,0.0,0.0,0.0
1977939,-0.005577398929744959,-0.0031236568465828896,0.4999379515647888,0.000200653012143448,0.000200653012143448,0.000200653012143448
1978039,-0.005492527037858963,-0.003123478963971138,0.4997018873691559,0.0018906190525740385,0.0018906190525740385,0.0018906190525740385
1978139,-0.005108898039907217,-0.003122680587694049,0.4993000030517578,0.0064388117752969265,0.0064388117752969265,0.0064388117752969265
1978239,-0.004092095885425806,-0.0031205681152641773,0.49874767661094666,0.014832912012934685,0.014832912012934685,0.014832912012934685
1978339,-0.002027211245149374,-0.0031162805389612913,0.49806445837020874,0.027720175683498383,0.027720175683498383,0.027720175683498383
1978439,0.0015494795516133308,-0.0031088562682271004,0.4972729980945587,0.045447222888469696,0.045447222888469696,0.045447222888469696
1978539,0.007122683804482222,-0.003097289241850376,0.496398001909256,0.06809799373149872,0.06809799373149872,0.06809799373149872
1978639,0.015173918567597866,-0.003080581082031131,0.4954650402069092,0.09552992880344391,0.09552992880344391,0.09552992880344391
1978739,0.026160828769207,-0.0030577820725739002,0.494500070810318,0.12740832567214966,0.12740832567214966,0.12740832567214966
1978839,0.040479883551597595,-0.003028069855645299,0.49352961778640747,0.16319236159324646,0.16319236159324646,0.16319236159324646
1978939,0.05852705240249634,-0.002990623004734516,0.492575466632843,0.20234791934490204,0.20234791934490204,0.20234791934490204
1979039,0.08058097213506699,-0.0029448634013533592,0.49166139960289,0.24410991370677948,0.24410991370677948,0.24410991370677948
1979139,0.1068604588508606,-0.002890337258577347,0.4908079504966736,0.2876821458339691,0.2876821458339691,0.2876821458339691
1979239,0.13750310242176056,-0.0028267591260373592,0.49003323912620544,0.3322206735610962,0.3322206735610962,0.3322206735610962
1979339,0.1725616157054901,-0.002754019573330879,0.48935264348983765,0.37685731053352356,0.37685731053352356,0.37685731053352356
1979439,0.21200263500213623,-0.0026721882168203592,0.48877885937690735,0.42072126269340515,0.42072126269340515,0.42072126269340515
1979539,0.2557072937488556,-0.002581511391326785,0.48832154273986816,0.4629591405391693,0.4629591405391693,0.4629591405391693
1979639,0.3034740090370178,-0.002482407493516803,0.4879873991012573,0.5027523040771484,0.5027523040771484,0.5027523040771484
1979739,0.3550225794315338,-0.0023754576686769724,0.48778024315834045,0.5393339991569519,0.5393339991569519,0.5393339991569519
1979839,0.4100003242492676,-0.0022613941691815853,0.4877009987831116,0.5720028281211853,0.5720028281211853,0.5720028281211853
1979939,0.4679887592792511,-0.002141084522008896,0.48774778842926025,0.6001359224319458,0.6001359224319458,0.6001359224319458
1980039,0.5285122990608215,-0.002015515696257353,0.48791632056236267,0.6231997609138489,0.6231997609138489,0.6231997609138489
1980139,0.5910473465919495,-0.0018857740797102451,0.4881998896598816,0.6407579779624939,0.6407579779624939,0.6407579779624939
1980239,0.6549526453018188,-0.0017531904159113765,0.4885891377925873,0.6524698734283447,0.6524698734283447,0.6524698734283447
1980339,0.7198781371116638,-0.0016184898559004068,0.4890751540660858,0.6581472754478455,0.6581472754478455,0.6581472754478455
1980439,0.7849000096321106,-0.0014835899928584695,0.4896434247493744,0.6576560735702515,0.6576560735702515,0.6576560735702515
1980539,0.8496489524841309,-0.0013492564903572202,0.49028268456459045,0.6510149240493774,0.6510149240493774,0.6510149240493774
1980639,0.9134418964385986,-0.0012169068213552237,0.49097809195518494,0.63834547996521,0.63834547996521,0.63834547996521
1980742,0.9756932854652405,-0.0010877562453970313,0.4917150139808655,0.6198850274085999,0.6198850274085999,0.6198850274085999
1980842,1.0358469486236572,-0.0009629559936001897,0.4924786388874054,0.5959815979003906,0.5959815979003906,0.5959815979003906
1980939,1.0933865308761597,-0.0008435809868387878,0.49325430393218994,0.5670883059501648,0.5670883059501648,0.5670883059501648
1981039,1.1478443145751953,-0.0007305993931367993,0.4940277934074402,0.533751904964447,0.533751904964447,0.533751904964447
1981139,1.1988126039505005,-0.0006248587160371244,0.49478572607040405,0.4966115355491638,0.4966115355491638,0.4966115355491638
1981239,1.2459492683410645,-0.0005270663532428443,0.4955157935619354,0.45637497305870056,0.45637497305870056,0.45637497305870056
1981341,1.2889856100082397,-0.0004377780423965305,0.49620699882507324,0.4138224124908447,0.4138224124908447,0.4138224124908447
1981442,1.3277347087860107,-0.00035738860606215894,0.4968499541282654,0.36977848410606384,0.36977848410606384,0.36977848410606384
1981541,1.3620506525039673,-0.000286197813693434,0.49743640422821045,0.3251533806324005,0.3251533806324005,0.3251533806324005
1981641,1.391997218132019,-0.00022406554489862174,0.4979620575904846,0.2807106673717499,0.2807106673717499,0.2807106673717499
1981741,1.4175984859466553,-0.00017095249495469034,0.4984225928783417,0.23736946284770966,0.23736946284770966,0.23736946284770966
1981841,1.4390021562576294,-0.00012654595775529742,0.4988163113594055,0.1959673911333084,0.1959673911333084,0.1959673911333084
1981942,1.4564405679702759,-9.036633855430409e-05,0.4991437494754791,0.1572927087545395,0.1572927087545395,0.1572927087545395
1982040,1.470221757888794,-6.178076000651345e-05,0.4994073510169983,0.12205065786838531,0.12205065786838531,0.12205065786838531
1982140,1.480711817741394,-4.002067362307571e-05,0.49961164593696594,0.090852290391922,0.090852290391922,0.090852290391922
1982240,1.4883369207382202,-2.4196162485168315e-05,0.4997626543045044,0.06416448950767517,0.06416448950767517,0.06416448950767517
1982339,1.4935595989227295,-1.3362538084038533e-05,0.49986758828163147,0.04229336231946945,0.04229336231946945,0.04229336231946945
1982439,1.496863842010498,-6.51206619295408e-06,0.49993494153022766,0.025350596755743027,0.025350596755743027,0.025350596755743027
1982539,1.49872887134552,-2.6358050035923952e-06,0.49997350573539734,0.01320655271410942,0.01320655271410942,0.01320655271410942
1982639,1.4996198415756226,-7.902876859589014e-07,0.4999922513961792,0.0054793269373476505,0.0054793269373476505,0.0054793269373476505
1982740,1.4999377727508545,-1.2818685490856296e-07,0.49999868869781494,0.0014595119282603264,0.0014595119282603264,0.0014595119282603264
1982840,1.4999958276748657,-7.90305421105586e-09,0.5000001192092896,0.00011326696403557435,0.00011326696403557435,0.00011326696403557435
1982940,1.499998927116394,8.119798167172121e-10,0.49936777353286743,-1.003240379660042e-09,-1.003240379660042e-09,-1.003240379660042e-09
1983040,1.499998927116394,8.119798167172121e-10,0.4883691370487213,-7.892823283839334e-09,-7.892823283839334e-09,-7.892823283839334e-09
1983140,1.499998927116394,8.119798167172121e-10,0.44967401027679443,-2.2138365807222726e-08,-2.2138365807222726e-08,-2.2138365807222726e-08
