timestamp,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stabilizer.thrust,stabilizer.rtStab,stabilizer.intToOut
320292,-0.1976243257522583,-0.3129851520061493,4.1222639083862305,0.0,1000.0000610351562,512
320392,-0.25164923071861267,-0.2649313807487488,4.134773254394531,0.0,1000.0000610351562,518
320492,-0.22551587224006653,-0.38402414321899414,4.130608558654785,0.0,1000.0000610351562,508
320592,-0.24493764340877533,-0.273426353931427,4.087177276611328,0.0,1000.0000610351562,508
320692,-0.1435989886522293,-0.37258464097976685,4.083224773406982,0.0,1000.0000610351562,519
320792,0.012182940728962421,-0.4205641448497772,4.120379447937012,0.0,1000.0000610351562,522
320892,0.06161125749349594,-0.5012388229370117,4.131534099578857,0.0,1000.0000610351562,523
320992,0.023213494569063187,-0.48029765486717224,4.164613246917725,0.0,1000.0000610351562,536
321092,0.04474960267543793,-0.45803529024124146,4.150039196014404,0.0,1000.0000610351562,526
321192,0.04761316254734993,-0.4226526618003845,4.134067535400391,0.0,998.3333129882812,523
321292,0.00494257640093565,-0.44375964999198914,4.166143894195557,35667.0234375,998.3333129882812,522
321393,-0.07974592596292496,-0.3425048291683197,4.232733726501465,35340.1953125,998.3333129882812,513
321494,0.1036929339170456,-0.25781580805778503,4.699928283691406,41955.37109375,998.3333129882812,511
321594,-0.9437612295150757,0.8281134963035583,5.389235019683838,44229.34375,998.3333129882812,505
321691,0.4514061510562897,0.22547480463981628,6.231913089752197,38469.8984375,998.3333129882812,511
321791,-1.2896640300750732,-0.3513704836368561,7.136609077453613,32673.34765625,1000.0000610351562,510
321893,-0.5691095590591431,5.0587568283081055,7.659398555755615,35789.8046875,1000.0000610351562,512
321993,-2.0738048553466797,1.356370449066162,7.241589069366455,35177.63671875,1000.0000610351562,515
322093,-1.3488872051239014,-1.8644903898239136,6.744655609130859,44805.7890625,1000.0000610351562,517
322193,-0.3846285939216614,-3.6571409702301025,6.444964408874512,48561.9765625,1000.0000610351562,518
322293,-0.3111615478992462,-2.902329206466675,6.6936869621276855,47436.22265625,1000.0000610351562,526
322392,-0.23194552958011627,-1.3001435995101929,6.884931564331055,43725.7578125,1000.0000610351562,529
322492,0.5297155380249023,-0.2091863453388214,6.4394049644470215,42243.0625,1000.0000610351562,524
322592,0.02090054377913475,0.3917737305164337,5.598514080047607,39186.4765625,1000.0000610351562,517
322692,-0.12715551257133484,1.0671322345733643,4.621800422668457,37350.3828125,1000.0000610351562,528
322792,-0.004241050686687231,1.6048458814620972,3.7679452896118164,38655.6328125,1000.0000610351562,522
322892,-0.16874311864376068,1.6888797283172607,3.1052358150482178,38147.15625,998.33056640625,516
322992,-0.13445454835891724,1.5902248620986938,2.7465476989746094,44817.24609375,998.33056640625,508
323091,0.5943146347999573,0.7705857753753662,2.8652682304382324,45398.17578125,998.33056640625,592
323191,1.8416839838027954,-1.4097940921783447,3.3974428176879883,34431.84375,998.33056640625,591
323291,-3.098426103591919,6.689820766448975,3.516169786453247,35102.3359375,998.33056640625,592
323391,-2.8768348693847656,6.59713888168335,3.0273427963256836,33877.515625,998.33056640625,607
323492,-2.7024729251861572,1.8066619634628296,2.566824436187744,31840.55859375,999.9999389648438,506
323591,-1.5252854824066162,-4.709659576416016,2.293801784515381,35455.421875,999.9999389648438,595
323691,0.31975364685058594,-6.08380651473999,2.1966054439544678,46007.8515625,999.9999389648438,591
323791,2.3333654403686523,-6.572411060333252,2.564830780029297,50885.05859375,999.9999389648438,598
323891,5.1037516593933105,-5.744637966156006,3.445167064666748,39015.37109375,999.9999389648438,593
323991,-0.6985595226287842,2.639488697052002,3.4903974533081055,36115.4453125,999.9999389648438,592
324091,-1.5199944972991943,10.248054504394531,3.1347262859344482,38804.328125,1000.0000610351562,595
324191,-1.8564388751983643,9.569141387939453,2.1925361156463623,31672.341796875,1000.0000610351562,603
324291,-2.6146271228790283,3.423919200897217,1.84783136844635,36663.7890625,1000.0000610351562,606
324391,-1.348500370979309,0.9059668183326721,1.7267123460769653,43452.7734375,1000.0000610351562,598
324492,-0.23647530376911163,0.5306650996208191,1.4840599298477173,44313.35546875,1000.0000610351562,519
324591,-0.6117618680000305,0.8488688468933105,1.730962872505188,42521.9453125,1000.0000610351562,591
324691,-0.7683053016662598,1.909645915031433,1.912549376487732,40593.875,999.9999389648438,601
324791,-0.6525893807411194,3.147925853729248,1.7465108633041382,40108.6953125,999.9999389648438,619
324891,-1.10255765914917,4.152663707733154,1.3160719871520996,40133.703125,999.9999389648438,737
324991,-0.34017208218574524,4.899062156677246,0.8329890966415405,39894.52734375,999.9999389648438,738
325091,-0.6190255880355835,4.899650573730469,0.5667676329612732,39690.25390625,999.9999389648438,741
325191,-1.0677134990692139,4.0823655128479,0.40344029664993286,40873.296875,999.9999389648438,595
325291,-0.8377033472061157,3.5451059341430664,0.5976861119270325,42590.25,998.3333129882812,742
325391,-0.15880396962165833,2.7514238357543945,0.48737186193466187,43737.52734375,998.3333129882812,735
325491,-0.01022646389901638,2.3462002277374268,1.0925196409225464,41485.70703125,998.3333129882812,738
325591,-2.2959187030792236,3.0278213024139404,1.289157748222351,37771.48046875,998.3333129882812,734
325691,-2.4613683223724365,0.3548714816570282,0.9387092590332031,34050.421875,998.3333129882812,740
325791,-1.8967547416687012,-1.824346661567688,0.8144920468330383,37858.8671875,998.3333129882812,737
325891,-0.9140584468841553,-3.1582038402557373,0.6240077614784241,40753.31640625,1001.6666259765625,594
325991,0.37198227643966675,-3.1004621982574463,0.3495139181613922,40708.66015625,1001.6666259765625,733
326091,2.652517557144165,-2.103020429611206,-0.023007292300462723,39905.12109375,1001.6666259765625,734
326191,4.020858287811279,-0.7587153315544128,-0.014244535937905312,40265.5234375,1001.6666259765625,734
326292,4.5889692306518555,0.49982765316963196,0.19093666970729828,41350.62109375,1001.6666259765625,594
326391,4.040707111358643,1.1435476541519165,-0.08727430552244186,41262.1015625,1001.6666259765625,760
326491,2.66642689704895,1.0499130487442017,-0.09516485035419464,41402.99609375,998.3333129882812,756
326591,1.3448824882507324,0.6035845279693604,0.23686283826828003,41021.9140625,998.3333129882812,743
326691,-2.2368340492248535,-0.09213970601558685,0.5886049270629883,41084.17578125,998.3333129882812,532
326791,-6.0075178146362305,-1.2182461023330688,0.6505957841873169,39542.33984375,998.3333129882812,742
326891,-8.39828109741211,-1.8832002878189087,0.33863943815231323,40117.1796875,998.3333129882812,519
326991,-9.144685745239258,-2.7424423694610596,0.33914604783058167,40167.40625,998.3333129882812,528
327091,-7.822132110595703,-2.9406027793884277,0.44467222690582275,38830.9296875,998.3333129882812,524
327191,-5.325167655944824,-3.076611280441284,0.13586629927158356,39092.02734375,998.3333129882812,519
327291,-2.140713691711426,-2.929028272628784,0.03378409519791603,38464.359375,998.3333129882812,519
327391,1.058019995689392,-2.42807936668396,-0.030883032828569412,41042.10546875,998.3333129882812,518
327491,2.740126848220825,-2.299546241760254,0.01564621739089489,40393.6953125,998.3333129882812,526
327591,3.819807529449463,-2.0960323810577393,0.09933029860258102,40367.609375,998.3333129882812,529
327691,4.258693218231201,-2.0413432121276855,0.006695101037621498,38856.62890625,999.9999389648438,533
327791,4.826475620269775,-1.6966619491577148,-0.11541299521923065,40618.6796875,999.9999389648438,520
327891,3.3943421840667725,-2.0483920574188232,-0.2281336933374405,40993.09375,999.9999389648438,521
327991,2.2605044841766357,-1.8206478357315063,-0.20747056603431702,40027.48046875,999.9999389648438,517
328091,1.3499752283096313,-1.7721580266952515,-0.2823333740234375,39742.37109375,999.9999389648438,518
328191,0.8647382855415344,-1.774998664855957,-0.38128238916397095,37580.296875,999.9999389648438,519
328291,0.6272873878479004,-1.6074090003967285,-0.5302554965019226,35600.6640625,999.9999389648438,517
328391,0.5297291278839111,-1.348878264427185,-0.6482157111167908,33220.375,999.9999389648438,517
328491,0.18001344799995422,-1.007021188735962,-0.6348550319671631,31865.287109375,999.9999389648438,525
328594,0.3333663046360016,-0.9821807146072388,-0.7033313512802124,34314.16796875,999.9999389648438,517
328695,0.30540168285369873,-0.7443972229957581,-1.0100709199905396,38118.59375,999.9999389648438,524
328794,0.5914734601974487,-0.2708328664302826,-1.4035513401031494,41474.6875,999.9999389648438,511
328894,0.5237210392951965,0.10366830974817276,-1.6886714696884155,44155.390625,999.9999389648438,524
328994,0.13165509700775146,0.18527278304100037,-0.9810094237327576,0.0,999.9999389648438,523
329093,-0.8210031986236572,0.8917815089225769,1.9509272575378418,0.0,999.9999389648438,569
329193,-10.673036575317383,-11.253987312316895,-0.44751259684562683,0.0,999.9999389648438,567
329293,-33.316036224365234,-30.6434268951416,-16.58870506286621,0.0,999.9999389648438,573
329393,-18.87200355529785,-27.739227294921875,-14.05045223236084,0.0,1000.0000610351562,576
329493,-6.934082508087158,2.3122549057006836,-3.985320806503296,0.0,1000.0000610351562,567
329593,-2.070030450820923,1.8102352619171143,1.883130669593811,0.0,1000.0000610351562,744
329693,-1.366755723953247,1.0034984350204468,1.6950987577438354,0.0,1000.0000610351562,572
329793,-1.4615527391433716,0.644616425037384,1.6652898788452148,0.0,1000.0000610351562,772
329892,-1.534727931022644,0.5468159914016724,1.6831724643707275,0.0,1000.0000610351562,534
