timestamp,stateEstimate.qx,stateEstimate.qy,stateEstimate.qz,stateEstimate.qw
308313,-0.015299677848815918,0.002778461202979088,-0.03877576068043709,0.9991259574890137
308413,-0.014529668726027012,0.003255738178268075,-0.038562361150979996,0.9991442561149597
308513,-0.014672686345875263,0.003404408460482955,-0.03846753016114235,0.9991453289985657
308613,-0.015230908989906311,0.002628337126225233,-0.03828124329447746,0.9991464614868164
308713,-0.014388012699782848,0.002931042108684778,-0.038537971675395966,0.9991482496261597
308813,-0.015120819211006165,0.0034148716367781162,-0.03854452446103096,0.9991356134414673
308913,-0.016977613791823387,0.00466998852789402,-0.03852345049381256,0.9991015195846558
309013,-0.01727527566254139,0.0032049533911049366,-0.03849123790860176,0.9991034865379333
309113,-0.015934733673930168,0.003629135200753808,-0.03838026896119118,0.9991285800933838
309213,-0.015591883100569248,0.003404082730412483,-0.03835129365324974,0.9991359114646912
309313,-0.014096034690737724,0.004109662026166916,-0.038611143827438354,0.9991454482078552
309413,-0.005207399372011423,0.012396061792969704,-0.044350869953632355,0.9989245533943176
309513,-0.001922528725117445,0.01897621341049671,-0.04184725508093834,0.9989409446716309
309613,0.009140366688370705,-0.0044084275141358376,-0.03933757543563843,0.9991734623908997
309713,0.011871211230754852,-0.04761825129389763,-0.024182641878724098,0.9985013008117676
309813,-0.004401842597872019,-0.01877572201192379,-0.00019703220459632576,0.9998130202293396
309913,0.006397060584276915,-0.002585069974884391,0.022688819095492363,0.9997177720069885
310013,-0.004927169065922499,0.01410095114260912,0.03666062280535698,0.9992151260375977
310113,-0.007406045217067003,0.019540175795555115,0.044088974595069885,0.9988080263137817
310213,-0.0037717081140726805,0.023337343707680702,0.04465029388666153,0.9987219572067261
310313,-0.00557947950437665,0.027706949040293694,0.04084564745426178,0.99876469373703
310413,-0.005882765632122755,0.029246101155877113,0.03668689355254173,0.9988804459571838
310513,-0.005142473615705967,0.03184224292635918,0.033093150705099106,0.9989306330680847
310613,-0.007991567254066467,0.030656365677714348,0.030124662443995476,0.9990429878234863
310713,-0.0006175549351610243,0.025630943477153778,0.027724193409085274,0.9992857575416565
310813,-0.002064310945570469,0.012024805881083012,0.026760924607515335,0.999566376209259
310913,-0.0074715884402394295,0.006795353256165981,0.026923030614852905,0.9995854496955872
311013,-0.015155662782490253,0.002048047725111246,0.027893729507923126,0.999492883682251
311113,-0.0140366917476058,-0.005511180497705936,0.028092674911022186,0.9994905591011047
311213,-0.0022854574490338564,-0.010011601261794567,0.02678280510008335,0.9995875358581543
311313,0.01535767875611782,-0.022131770849227905,0.025220468640327454,0.9993178844451904
311413,0.024808479472994804,-0.0308271124958992,0.023560889065265656,0.9989380240440369
311513,0.025895411148667336,-0.028707753866910934,0.02197163552045822,0.9990097880363464
311613,0.020732976496219635,-0.014614103361964226,0.02153886668384075,0.9994451999664307
311713,0.009555142372846603,0.013450391590595245,0.023437123745679855,0.999588131904602
311813,-0.0167124941945076,0.05342108756303787,0.02493162639439106,0.9981198906898499
311913,0.006382445804774761,0.044292643666267395,0.024234462529420853,0.9987032413482666
312013,0.012153520248830318,0.044017594307661057,0.023004237562417984,0.9986909627914429
312113,0.014937218278646469,0.03040221519768238,0.020877176895737648,0.999207079410553
312213,0.008943571709096432,0.021448500454425812,0.019172251224517822,0.9995450973510742
312313,0.001887304475530982,0.01764247938990593,0.01761125959455967,0.9996864795684814
312413,-0.002919314429163933,0.013765417039394379,0.015712857246398926,0.9997765421867371
312513,-0.007123106624931097,0.014000346884131432,0.01397003699094057,0.9997780323028564
312613,-0.009839247912168503,0.01649593561887741,0.012679043225944042,0.9997341632843018
312713,-0.010214540176093578,0.017749810591340065,0.011842969805002213,0.9997191429138184
312813,-0.008330359123647213,0.017562372609972954,0.012054556980729103,0.9997373819351196
312913,-0.006100210826843977,0.017016513273119926,0.011767213232815266,0.9997663497924805
313013,-0.0013850625837221742,0.013949008658528328,0.011625145561993122,0.9998331665992737
313113,0.0006668878486379981,0.01095768716186285,0.012019096873700619,0.9998664855957031
313213,0.002050654962658882,0.006886843126267195,0.012189188040792942,0.9998988509178162
313315,0.00203420571051538,0.003194607561454177,0.012357060797512531,0.9999154806137085
313415,0.004287497140467167,0.0008869451703503728,0.011664151214063168,0.9999213814735413
313513,0.00045873766066506505,-0.003180544124916196,0.010770090855658054,0.9999358057975769
313613,-0.0019916100427508354,-0.005137261934578419,0.009954544715583324,0.9999342560768127
313713,-0.003211064264178276,-0.008289114572107792,0.009643505327403545,0.9999129772186279
313813,-0.0039649950340390205,-0.0092084389179945,0.009796593338251114,0.999900758266449
313913,-0.004454805515706539,-0.011096191592514515,0.010187829844653606,0.9998756051063538
314013,-0.0027680788189172745,-0.005857886280864477,0.009537904523313046,0.9999325275421143
314113,-0.011559010483324528,-0.030126366764307022,0.008196359500288963,0.9994446635246277
314213,-0.010183162055909634,-0.03597603365778923,0.006594494916498661,0.9992780089378357
314314,-0.007871272042393684,-0.035889241844415665,0.0048528267070651054,0.9993119835853577
314414,-0.01020421739667654,-0.027749337255954742,0.0021399380639195442,0.9995595812797546
314514,-0.013255616649985313,0.01765541173517704,0.0013317213160917163,0.9997543692588806
314614,-0.006156024988740683,0.021547118201851845,0.000976692303083837,0.9997473955154419
314713,0.0015241953078657389,0.009728820994496346,0.0008865547133609653,0.999950110912323
314813,0.00391194736585021,-0.0020949949976056814,0.0031392150558531284,0.9999842047691345
314913,0.0058976877480745316,-0.016172997653484344,0.005268916022032499,0.9998369216918945
315013,0.008676172234117985,-0.03505738824605942,0.005748397205024958,0.9993301033973694
315113,0.00853977631777525,-0.048964474350214005,0.0048597813583910465,0.9987512230873108
315213,0.005195444915443659,-0.057460982352495193,0.0038606952875852585,0.9983258247375488
315313,0.0015123941702768207,-0.05667591467499733,0.002684427658095956,0.9983869194984436
315413,-0.0011377956252545118,-0.0500008799135685,0.0016320175491273403,0.9987462162971497
315513,-0.002837136387825012,-0.0388263575732708,0.0005234275595284998,0.9992408156394958
315613,-0.005265812389552593,-0.023177579045295715,-0.0006709414883516729,0.9997162222862244
315713,-0.0051277512684464455,-0.01092530693858862,-0.0016174559714272618,0.9999248385429382
315813,-0.005425883457064629,0.002272464334964752,-0.0010642589768394828,0.9999811053276062
315913,-0.0037394335959106684,0.010045421309769154,-0.0005233462434262037,0.9999414086341858
316013,0.004014506936073303,0.01686680316925049,-0.0004758689901791513,0.9998485445976257
316113,0.01520504243671894,0.024424511939287186,0.0005798408528789878,0.9995848536491394
316213,-0.000411706801969558,-0.0013803770998492837,0.004413655027747154,0.9999881982803345
316313,0.012190637178719044,-0.017450254410505295,0.009640143252909184,0.9997259378433228
316413,0.038203589618206024,0.0291522778570652,0.03400670737028122,0.9982646107673645
316513,-0.02058105170726776,0.019749945029616356,0.03787514567375183,0.998874306678772
316613,-0.006559120025485754,-0.01386366505175829,0.027172883972525597,0.9995120763778687
316713,-0.006275260355323553,-0.005581790581345558,0.03515199199318886,0.9993456602096558
316813,-0.0043745082803070545,-0.004071446601301432,0.034920867532491684,0.9993712306022644
316913,0.003522306215018034,0.0013229139149188995,0.03493358939886093,0.9993815422058105
317013,0.003456555772572756,0.0012979550519958138,0.0354023352265358,0.9993653297424316
317113,0.0012710088631138206,0.0008813547319732606,0.03553455322980881,0.999366283416748
317213,0.003598530776798725,0.0020102125126868486,0.03581665828824043,0.9993488788604736
317313,0.002278287196531892,0.0011822441592812538,0.035918500274419785,0.9993504285812378
317413,0.0023050301242619753,0.0005874353228136897,0.035731587558984756,0.9993575811386108
317513,0.0008374223252758384,0.0013651673216372728,0.03566694259643555,0.9993614554405212
317613,-0.00037027662619948387,0.0016682560089975595,0.03573343902826309,0.9993588924407959
317713,-0.0008745899540372193,0.0018651502905413508,0.0358259417116642,0.9993549585342407
317813,-0.0004407208180055022,0.0017046942375600338,0.035634323954582214,0.9993623495101929
317913,-0.0010451951529830694,0.001735975849442184,0.035553447902202606,0.9993647336959839
318013,-0.001935508567839861,0.002388855442404747,0.03558407351374626,0.9993609189987183
318113,-0.002410389017313719,0.001738654333166778,0.035625357180833817,0.9993597865104675
318213,-0.0001805260544642806,0.0023576240055263042,0.03551673889160156,0.9993653297424316
318313,-0.0005977738182991743,0.002353524323552847,0.03551654890179634,0.9993651509284973
318413,-0.0017458086367696524,0.002340251812711358,0.03531506285071373,0.9993709921836853
318513,-0.002003143774345517,0.0029796636663377285,0.03518100082874298,0.9993734955787659
318613,-0.002430110704153776,0.0020492326002568007,0.03522112965583801,0.9993734955787659
318715,-0.002272708574309945,0.0027113528922200203,0.035394616425037384,0.9993661642074585
318813,-0.001031524152494967,0.0025855491403490305,0.03546485677361488,0.999366044998169
318915,-0.001965411938726902,0.002208020770922303,0.03547881916165352,0.9993650317192078
