timestamp,posCtl.bodyVX,posCtl.bodyVY,posCtl.bodyX,posCtl.bodyY,posCtl.Yp,posCtl.Yi
218792,-0.010573307983577251,-0.0014947205781936646,0.01579018495976925,0.04033445194363594,-0.04246647655963898,-0.0
218892,-0.007643338292837143,-0.009667545557022095,0.015948543325066566,0.04024071246385574,-0.04246647655963898,-0.0
218992,-0.00816119834780693,-0.007976085878908634,0.015453428030014038,0.03986801579594612,-0.04246647655963898,-0.0
219092,-0.0007683482253924012,-0.013531394302845001,0.017116615548729897,0.04078422859311104,-0.04246647655963898,-0.0
219192,-0.0006258339271880686,-0.006118032615631819,0.016555115580558777,0.04045780003070831,-0.04246647655963898,-0.0
219292,-0.004527327138930559,-0.015811344608664513,0.015755869448184967,0.03983956575393677,-0.04246647655963898,-0.0
219392,-0.0013902707723900676,-0.012067326344549656,0.015819640830159187,0.039796505123376846,-0.04246647655963898,-0.0
219492,0.005203774198889732,-0.001983324298635125,0.017660604789853096,0.041173916310071945,-0.04246647655963898,-0.0
219592,0.0032306464854627848,-0.008692270144820213,0.0170130617916584,0.040710870176553726,-0.04246647655963898,-0.0
219692,-0.003979732282459736,-0.015912923961877823,0.01615346036851406,0.040059126913547516,-0.04246647655963898,-0.0
219792,0.0171734057366848,0.005768231116235256,0.016354745253920555,0.040071599185466766,-8.419156074523926e-05,-0.0
219892,0.01575484126806259,-0.0057919640094041824,0.019089415669441223,0.040450409054756165,-0.0009147673845291138,0.0
219992,0.007649407256394625,0.03041737712919712,0.016479752957820892,0.041968151926994324,-0.0036496445536613464,-0.0
220092,0.013189964927732944,0.0173555426299572,0.016239287331700325,0.04350070282816887,-0.006196469068527222,-0.0
220192,0.03888159245252609,-0.02031211368739605,0.02326756715774536,0.04133386164903641,-0.0014991313219070435,-0.0
220292,-0.003308044746518135,-0.015435474924743176,0.01975535787642002,0.04769669473171234,-0.013635702431201935,-0.0
220392,-0.03118630312383175,0.007040563505142927,0.016060953959822655,0.047854963690042496,-0.013001859188079834,-0.0
220492,-0.016785593703389168,-0.003981345798820257,0.005210811272263527,0.04074560105800629,0.00228128582239151,-0.0
220592,-0.042859841138124466,-0.03882972151041031,-0.0038253790698945522,0.033969927579164505,0.016723521053791046,-0.0
220692,-0.043122924864292145,-0.030483005568385124,-0.015111876651644707,0.025484425947070122,0.03429645672440529,0.0
220792,-0.03182016313076019,-0.03173668682575226,-0.021297352388501167,0.017572492361068726,0.050501443445682526,0.0
220892,-0.015283912420272827,-0.021035371348261833,-0.026463961228728294,0.006731686647981405,0.0723908320069313,0.0
220992,0.0023841678630560637,-0.007179758977144957,-0.026898371055722237,0.002802518429234624,0.08032913506031036,0.0
221092,0.013333228416740894,0.009214204736053944,-0.02484864927828312,0.0011452543549239635,0.08358775079250336,0.0
221192,0.02930891141295433,0.06373806297779083,-0.019058285281062126,0.004565660376101732,0.07655619084835052,0.0
221292,0.04815281927585602,0.142723947763443,-0.011578383855521679,0.010103580541908741,0.06511110812425613,0.0
221392,0.053482700139284134,0.17746604979038239,-0.0038709244690835476,0.014046268537640572,0.05663870647549629,0.0
221492,0.05586498975753784,0.16443206369876862,0.006024636328220367,0.017449088394641876,0.04897080361843109,0.0
221592,0.05162711441516876,0.16246150434017181,0.015588976442813873,0.01641140505671501,0.04985525459051132,0.0
